Study Name	Tungsten_Calibration
Sample Name	2022-01-04
Run Name	spot0
Operator	Angus
Date	1/4/2022
Time	09:20
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	09:20:46
	
Time	Amplitude
1.530000E-8	8.568175E-3
1.535000E-8	9.333863E-3
1.540000E-8	1.015608E-2
1.545000E-8	1.101769E-2
1.550000E-8	1.191357E-2
1.555000E-8	1.282143E-2
1.560000E-8	1.373786E-2
1.565000E-8	1.462174E-2
1.570000E-8	1.553646E-2
1.575000E-8	1.641691E-2
1.580000E-8	1.729223E-2
1.585000E-8	1.808875E-2
1.590000E-8	1.878935E-2
1.595000E-8	1.943342E-2
1.600000E-8	2.000897E-2
1.605000E-8	2.053142E-2
1.610000E-8	2.093567E-2
1.615000E-8	2.122688E-2
1.620000E-8	2.141359E-2
1.625000E-8	2.142900E-2
1.630000E-8	2.132623E-2
1.635000E-8	2.111382E-2
1.640000E-8	2.077466E-2
1.645000E-8	2.024536E-2
1.650000E-8	1.962527E-2
1.655000E-8	1.894180E-2
1.660000E-8	1.816583E-2
1.665000E-8	1.730936E-2
1.670000E-8	1.642548E-2
1.675000E-8	1.551419E-2
1.680000E-8	1.455494E-2
1.685000E-8	1.355115E-2
1.690000E-8	1.256277E-2
1.695000E-8	1.160524E-2
1.700000E-8	1.066140E-2
1.705000E-8	9.787795E-3
1.710000E-8	8.963866E-3
1.715000E-8	8.165631E-3
1.720000E-8	7.518136E-3
1.725000E-8	6.932307E-3
1.730000E-8	6.420135E-3
1.735000E-8	6.014166E-3
1.740000E-8	5.678428E-3
1.745000E-8	5.479726E-3
1.750000E-8	5.382088E-3
1.755000E-8	5.378662E-3
1.760000E-8	5.448893E-3
1.765000E-8	5.657873E-3
1.770000E-8	6.019305E-3
1.775000E-8	6.440691E-3
1.780000E-8	7.011103E-3
1.785000E-8	7.701422E-3
1.790000E-8	8.504796E-3
1.795000E-8	9.369835E-3
1.800000E-8	1.031367E-2
1.805000E-8	1.124723E-2
1.810000E-8	1.220648E-2
1.815000E-8	1.317772E-2
1.820000E-8	1.409244E-2
1.825000E-8	1.495063E-2
1.830000E-8	1.570604E-2
1.835000E-8	1.639122E-2
1.840000E-8	1.696163E-2
1.845000E-8	1.742241E-2
1.850000E-8	1.776329E-2
1.855000E-8	1.806306E-2
1.860000E-8	1.824977E-2
1.865000E-8	1.840907E-2
1.870000E-8	1.850842E-2
1.875000E-8	1.851699E-2
1.880000E-8	1.844504E-2
1.885000E-8	1.826518E-2
1.890000E-8	1.793116E-2
1.895000E-8	1.745153E-2
1.900000E-8	1.682802E-2
1.905000E-8	1.609316E-2
1.910000E-8	1.524012E-2
1.915000E-8	1.425174E-2
1.920000E-8	1.319314E-2
1.925000E-8	1.210199E-2
1.930000E-8	1.096459E-2
1.935000E-8	9.774092E-3
1.940000E-8	8.629841E-3
1.945000E-8	7.538692E-3
1.950000E-8	6.536616E-3
1.955000E-8	5.688706E-3
1.960000E-8	4.938434E-3
1.965000E-8	4.306355E-3
1.970000E-8	3.773627E-3
1.975000E-8	3.391640E-3
1.980000E-8	3.110716E-3
1.985000E-8	2.963402E-3
1.990000E-8	2.913727E-3
1.995000E-8	3.004513E-3
2.000000E-8	3.184373E-3
2.005000E-8	3.473861E-3
2.010000E-8	3.826729E-3
2.015000E-8	4.284087E-3
2.020000E-8	4.837369E-3
2.025000E-8	5.495142E-3
2.030000E-8	6.199165E-3
2.035000E-8	6.997399E-3
2.040000E-8	7.865865E-3
2.045000E-8	8.792571E-3
2.050000E-8	9.753536E-3
2.055000E-8	1.079844E-2
2.060000E-8	1.181422E-2
2.065000E-8	1.281800E-2
2.070000E-8	1.381323E-2
2.075000E-8	1.470910E-2
2.080000E-8	1.547479E-2
2.085000E-8	1.607775E-2
2.090000E-8	1.654196E-2
2.095000E-8	1.683487E-2
2.100000E-8	1.696163E-2
2.105000E-8	1.692395E-2
2.110000E-8	1.669784E-2
2.115000E-8	1.630900E-2
2.120000E-8	1.585335E-2
2.125000E-8	1.526410E-2
2.130000E-8	1.460290E-2
2.135000E-8	1.395883E-2
2.140000E-8	1.324967E-2
2.145000E-8	1.254051E-2
2.150000E-8	1.183991E-2
2.155000E-8	1.113760E-2
2.160000E-8	1.030168E-2
2.165000E-8	9.402381E-3
2.170000E-8	8.449981E-3
2.175000E-8	7.473600E-3
2.180000E-8	6.462959E-3
2.185000E-8	5.447180E-3
2.190000E-8	4.410845E-3
2.195000E-8	3.427612E-3
2.200000E-8	2.509470E-3
2.205000E-8	1.721513E-3
2.210000E-8	1.060315E-3
2.215000E-8	4.847634E-4
2.220000E-8	1.027755E-4
2.225000E-8	-9.078784E-5
2.230000E-8	-8.907489E-5
2.235000E-8	6.337767E-5
2.240000E-8	3.631439E-4
2.245000E-8	7.708260E-4
2.250000E-8	1.274433E-3
2.255000E-8	1.870540E-3
2.260000E-8	2.555720E-3
2.265000E-8	3.278585E-3
2.270000E-8	4.006589E-3
2.275000E-8	4.789407E-3
2.280000E-8	5.529401E-3
2.285000E-8	6.253979E-3
2.290000E-8	6.993974E-3
2.295000E-8	7.713413E-3
2.300000E-8	8.407157E-3
2.305000E-8	9.152291E-3
2.310000E-8	9.921405E-3
2.315000E-8	1.067853E-2
2.320000E-8	1.142538E-2
2.325000E-8	1.209171E-2
2.330000E-8	1.269638E-2
2.335000E-8	1.322397E-2
2.340000E-8	1.366420E-2
2.345000E-8	1.398110E-2
2.350000E-8	1.416952E-2
2.355000E-8	1.418322E-2
2.360000E-8	1.399994E-2
2.365000E-8	1.366249E-2
2.370000E-8	1.311948E-2
2.375000E-8	1.244287E-2
2.380000E-8	1.166005E-2
2.385000E-8	1.083098E-2
2.390000E-8	9.953951E-3
2.395000E-8	9.058078E-3
2.400000E-8	8.167344E-3
2.405000E-8	7.309156E-3
2.410000E-8	6.471524E-3
2.415000E-8	5.635604E-3
2.420000E-8	4.885332E-3
2.425000E-8	4.129921E-3
2.430000E-8	3.377936E-3
2.435000E-8	2.661923E-3
2.440000E-8	1.973317E-3
2.445000E-8	1.301841E-3
2.450000E-8	6.183735E-4
