-5.65	-0.4541
-5.6	-0.3633
-5.55	-0.2656
-5.5	-0.156
-5.45	-0.0601
-5.4	0.0238
-5.35	0.0478
-5.3	0.0341
-5.25	-0.0156
-5.2	-0.0327
-5.15	-0.0241
-5.1	-0.0447
-5.05	-0.0721
-5	-0.0669
-4.95	-0.0567
-4.9	-0.0258
-4.85	0.005
-4.8	0.0307
-4.75	0.0718
-4.7	0.1318
-4.65	0.154
-4.6	0.1677
-4.55	0.2003
-4.5	0.202
-4.45	0.1849
-4.4	0.1335
-4.35	0.0375
-4.3	-0.0447
-4.25	-0.1012
-4.2	-0.1543
-4.15	-0.1937
-4.1	-0.2639
-4.05	-0.2999
-4	-0.3256
-3.95	-0.3153
-3.9	-0.2999
-3.85	-0.2776
-3.8	-0.2519
-3.75	-0.2074
-3.7	-0.144
-3.65	-0.0567
-3.6	-0.0001
-3.55	0.1009
-3.5	0.178
-3.45	0.2756
-3.4	0.3819
-3.35	0.4658
-3.3	0.5257
-3.25	0.584
-3.2	0.6371
-3.15	0.6765
-3.1	0.6456
-3.05	0.6097
-3	0.512
-2.95	0.3887
-2.9	0.2482
-2.85	0.0975
-2.8	-0.0275
-2.75	-0.1372
-2.7	-0.2074
-2.65	-0.2828
-2.6	-0.3427
-2.55	-0.3753
-2.5	-0.3787
-2.45	-0.3393
-2.4	-0.3033
-2.35	-0.2211
-2.3	-0.1612
-2.25	-0.1149
-2.2	-0.0772
-2.15	-0.0498
-2.1	-0.0121
-2.05	0.0153
-2	0.0307
-1.95	0.053
-1.9	0.0581
-1.85	0.0341
-1.8	0.0667
-1.75	0.0667
-1.7	0.041
-1.65	-0.031
-1.6	-0.0858
-1.55	-0.1046
-1.5	-0.1423
-1.45	-0.1766
-1.4	-0.1937
-1.35	-0.1954
-1.3	-0.1937
-1.25	-0.1817
-1.2	-0.192
-1.15	-0.2057
-1.1	-0.2177
-1.05	-0.1954
-1	-0.2057
-0.95	-0.2091
-0.9	-0.1868
-0.85	-0.1355
-0.8	-0.12
-0.75	-0.0652
-0.7	-0.0018
-0.65	0.0444
-0.6	0.1266
-0.55	0.1814
-0.5	0.2243
-0.45	0.2465
-0.4	0.2482
-0.35	0.2328
-0.3	0.2328
-0.25	0.2123
-0.2	0.1506
-0.15	0.0872
-0.1	0.0547
-0.05	-0.0207
0	-0.0995
0.05	-0.1988
0.1	-0.3102
0.15	-0.365
0.2	-0.3993
0.25	-0.3993
0.3	-0.3599
0.35	-0.3273
0.4	-0.2622
0.45	-0.1817
0.5	-0.0601
0.55	0.1112
0.6	0.2705
0.65	0.4384
0.7	0.5788
0.75	0.6611
0.8	0.709
0.85	0.7775
0.9	0.8974
0.95	1.1595
1	1.5946
1.05	2.2712
1.1	3.2853
1.15	4.5871
1.2	6.3035
1.25	8.3865
1.3	10.7863
1.35	13.4517
1.4	16.3603
1.45	19.423
1.5	22.4703
1.55	25.4303
1.6	28.1779
1.65	30.6565
1.7	32.7857
1.75	34.6408
1.8	36.1825
1.85	37.4586
1.9	38.5155
1.95	39.3497
