grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.7663 5.5007372e+08 3636.8628 0.018706058 0.00097666664 2.1031424e-05 3.7536296e-07 4.9195792e-07 2.848221e-06 0.0087863241 7.6941947e-05 1.5381767 0.0057469019 2.3400865e-08 2.4915517e-10 0.00028224216 1.3869696e-05
0.91 5.83037 5.5007384e+08 3636.8241 0.018706177 0.00097665867 2.1501433e-05 3.837421e-07 4.9237604e-07 2.848162e-06 0.0087863199 7.6941793e-05 1.5381625 0.0057468927 2.340089e-08 2.4915508e-10 0.00028224308 1.3869753e-05
0.92 5.89444 5.5007372e+08 3636.8636 0.018706292 0.00097665347 2.1976632e-05 3.9221489e-07 4.9279053e-07 2.848112e-06 0.0087863265 7.6941982e-05 1.5381771 0.0057469027 2.3400862e-08 2.4915518e-10 0.0002822438 1.386985e-05
0.93 5.95851 5.5007387e+08 3636.8141 0.018706405 0.00097664556 2.245703e-05 4.0077904e-07 4.9318052e-07 2.8480555e-06 0.0087863207 7.6941778e-05 1.5381589 0.0057468912 2.3400894e-08 2.4915506e-10 0.00028224469 1.3869896e-05
0.94 6.02258 5.5007388e+08 3636.8123 0.018706513 0.00097663943 2.2942618e-05 4.0943645e-07 4.9356474e-07 2.848005e-06 0.0087863214 7.6941785e-05 1.5381583 0.0057468909 2.3400894e-08 2.4915506e-10 0.00028224546 1.3869965e-05
0.95 6.08665 5.5007388e+08 3636.8114 0.018706618 0.00097663351 2.3433399e-05 4.1818645e-07 4.9393676e-07 2.8479562e-06 0.0087863223 7.6941794e-05 1.5381579 0.0057468905 2.3400894e-08 2.4915506e-10 0.00028224619 1.3870033e-05
0.96 6.15072 5.5007388e+08 3636.8108 0.01870672 0.00097662779 2.3929374e-05 4.2702906e-07 4.9429775e-07 2.8479089e-06 0.0087863232 7.6941805e-05 1.5381577 0.0057468907 2.3400893e-08 2.4915507e-10 0.0002822469 1.3870099e-05
0.97 6.21479 5.5007388e+08 3636.8105 0.018706818 0.00097662226 2.4430543e-05 4.3596426e-07 4.9464801e-07 2.8478631e-06 0.0087863241 7.6941817e-05 1.5381576 0.005746891 2.3400892e-08 2.4915507e-10 0.0002822476 1.3870164e-05
0.98 6.27886 5.5007389e+08 3636.8105 0.018706914 0.0009766169 2.4936905e-05 4.4499206e-07 4.9498773e-07 2.8478186e-06 0.008786325 7.6941829e-05 1.5381576 0.0057468921 2.3400891e-08 2.4915507e-10 0.00028224827 1.3870226e-05
0.99 6.34293 5.5007388e+08 3636.8106 0.018707007 0.00097661172 2.544846e-05 4.5411245e-07 4.9531767e-07 2.8477755e-06 0.0087863258 7.6941842e-05 1.5381577 0.0057468918 2.340089e-08 2.4915508e-10 0.00028224892 1.3870286e-05
1 6.407 5.5007388e+08 3636.8109 0.018707098 0.00097660669 2.5965209e-05 4.6332544e-07 4.9563785e-07 2.8477337e-06 0.0087863267 7.6941855e-05 1.5381578 0.005746893 2.3400889e-08 2.4915508e-10 0.00028224955 1.3870345e-05
1.01 6.47107 5.5007388e+08 3636.8113 0.018707186 0.00097660182 2.6487152e-05 4.7263103e-07 4.9594934e-07 2.8476931e-06 0.0087863276 7.6941868e-05 1.538158 0.0057468921 2.3400888e-08 2.4915509e-10 0.00028225016 1.3870402e-05
1.02 6.53514 5.5007388e+08 3636.8118 0.018707271 0.0009765971 2.7014288e-05 4.8202921e-07 4.962516e-07 2.8476536e-06 0.0087863285 7.6941882e-05 1.5381581 0.0057468935 2.3400886e-08 2.4915509e-10 0.00028225075 1.3870458e-05
1.03 6.59921 5.5007388e+08 3636.8124 0.018707354 0.00097659253 2.7546617e-05 4.9151998e-07 4.9654574e-07 2.8476153e-06 0.0087863293 7.6941896e-05 1.5381584 0.005746894 2.3400885e-08 2.491551e-10 0.00028225133 1.3870511e-05
1.04 6.66328 5.5007388e+08 3636.8131 0.018707434 0.00097658809 2.808414e-05 5.0110335e-07 4.9683143e-07 2.8475781e-06 0.0087863302 7.6941909e-05 1.5381587 0.0057468946 2.3400884e-08 2.491551e-10 0.0002822519 1.3870564e-05
1.05 6.72735 5.5007387e+08 3636.814 0.018707513 0.00097658378 2.8626856e-05 5.1077932e-07 4.9710948e-07 2.8475419e-06 0.008786331 7.6941923e-05 1.538159 0.0057468955 2.3400882e-08 2.4915511e-10 0.00028225244 1.3870615e-05
1.06 6.79142 5.5007387e+08 3636.8149 0.018707589 0.0009765796 2.9174766e-05 5.2054788e-07 4.9737987e-07 2.8475068e-06 0.0087863319 7.6941938e-05 1.5381593 0.0057468955 2.3400881e-08 2.4915511e-10 0.00028225297 1.3870664e-05
1.07 6.85549 5.5007387e+08 3636.816 0.018707663 0.00097657554 2.972787e-05 5.3040904e-07 4.9764282e-07 2.8474726e-06 0.0087863327 7.6941952e-05 1.5381597 0.0057468965 2.3400879e-08 2.4915512e-10 0.00028225349 1.3870713e-05
1.08 6.91956 5.5007386e+08 3636.8172 0.018707736 0.00097657161 3.0286167e-05 5.4036279e-07 4.9789919e-07 2.8474394e-06 0.0087863336 7.6941967e-05 1.5381602 0.0057468972 2.3400878e-08 2.4915512e-10 0.00028225399 1.387076e-05
1.09 6.98363 5.500737e+08 3636.869 0.018707806 0.00097656944 3.0849653e-05 5.5041011e-07 4.9815573e-07 2.8474117e-06 0.0087863414 7.6942204e-05 1.5381792 0.0057469112 2.3400842e-08 2.4915525e-10 0.00028225437 1.3870833e-05
1.1 7.0477 5.500737e+08 3636.8691 0.018707874 0.00097656568 3.1418336e-05 5.6054905e-07 4.9839827e-07 2.8473801e-06 0.008786342 7.6942213e-05 1.5381792 0.0057469116 2.3400841e-08 2.4915526e-10 0.00028225485 1.3870877e-05
