grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.7663 5.5080007e+08 3368.0235 0.024320328 0.0009725564 2.2062598e-05 3.3961044e-07 1.5330963e-05 1.5525225e-06 0.0083820247 7.119596e-05 2.1356902 0.0055986545 2.4387163e-08 2.5535247e-10 7.5433215e-05 1.2805863e-05
0.91 5.83037 5.5080007e+08 3368.0231 0.024320336 0.00097254713 2.2555601e-05 3.4719167e-07 1.5330976e-05 1.552511e-06 0.0083820272 7.1195973e-05 2.13569 0.0055986544 2.4387157e-08 2.5535237e-10 7.5433227e-05 1.280595e-05
0.92 5.89444 5.5080007e+08 3368.0229 0.024320345 0.0009725382 2.3054051e-05 3.5485667e-07 1.533099e-05 1.5524997e-06 0.0083820299 7.1195988e-05 2.13569 0.0055986534 2.438715e-08 2.5535227e-10 7.5433247e-05 1.2806034e-05
0.93 5.95851 5.5080007e+08 3368.0229 0.024320354 0.00097252957 2.355795e-05 3.6260544e-07 1.5331006e-05 1.5524887e-06 0.008382033 7.1196005e-05 2.13569 0.005598653 2.4387143e-08 2.5535215e-10 7.5433273e-05 1.2806116e-05
0.94 6.02258 5.5080007e+08 3368.0229 0.024941884 0.0012891068 2.4165254e-05 4.1305283e-07 1.4668982e-05 2.1694589e-06 0.0089678925 8.1010598e-05 -0.9874382 0.0057051423 2.3873913e-08 2.469058e-10 7.7516365e-05 1.3027411e-05
0.95 6.08665 5.5080007e+08 3368.0229 0.024941858 0.0012890947 2.4682136e-05 4.2187939e-07 1.4668945e-05 2.1694478e-06 0.0089678926 8.1010598e-05 -0.9874382 0.0057051422 2.3873913e-08 2.4690579e-10 7.7516085e-05 1.3027495e-05
0.96 6.15072 5.5080007e+08 3368.0229 0.024941835 0.0012890829 2.5204487e-05 4.3079935e-07 1.466891e-05 2.169437e-06 0.0089678927 8.1010598e-05 -0.98743822 0.0057051422 2.3873913e-08 2.4690579e-10 7.7515819e-05 1.3027575e-05
0.97 6.21479 5.5080007e+08 3368.0228 0.024941655 0.0012890676 2.5732253e-05 4.3981272e-07 1.4668587e-05 2.1694501e-06 0.0089678935 8.1010597e-05 -0.98743823 0.0057051418 2.3873912e-08 2.4690576e-10 7.7514436e-05 1.3027679e-05
0.98 6.27886 5.5080007e+08 3368.0227 0.024941621 0.0012890563 2.6265538e-05 4.4891949e-07 1.4668534e-05 2.1694416e-06 0.0089678936 8.1010597e-05 -0.98743826 0.0057051417 2.3873911e-08 2.4690575e-10 7.7514104e-05 1.3027757e-05
0.99 6.34293 5.5080007e+08 3368.0226 0.024941589 0.0012890453 2.6804293e-05 4.5811966e-07 1.4668483e-05 2.1694333e-06 0.0089678938 8.1010597e-05 -0.98743831 0.0057051417 2.3873911e-08 2.4690574e-10 7.7513784e-05 1.3027832e-05
1 6.407 5.5080007e+08 3368.0224 0.024941558 0.0012890346 2.7348517e-05 4.6741323e-07 1.4668433e-05 2.1694252e-06 0.0089678939 8.1010596e-05 -0.98743836 0.0057051416 2.3873911e-08 2.4690574e-10 7.7513474e-05 1.3027905e-05
1.01 6.47107 5.5080007e+08 3368.0222 0.024941528 0.0012890243 2.7898211e-05 4.768002e-07 1.4668385e-05 2.1694173e-06 0.008967894 8.1010595e-05 -0.98743843 0.0057051415 2.3873911e-08 2.4690573e-10 7.7513175e-05 1.3027976e-05
1.02 6.53514 5.5080008e+08 3368.022 0.024941499 0.0012890142 2.8453375e-05 4.8628057e-07 1.4668339e-05 2.1694096e-06 0.0089678942 8.1010595e-05 -0.98743852 0.0057051414 2.387391e-08 2.4690572e-10 7.7512885e-05 1.3028045e-05
1.03 6.59921 5.5080008e+08 3368.0217 0.024941471 0.0012890045 2.9014009e-05 4.9585435e-07 1.4668295e-05 2.1694022e-06 0.0089678943 8.1010594e-05 -0.98743862 0.0057051413 2.387391e-08 2.4690571e-10 7.7512605e-05 1.3028112e-05
1.04 6.66328 5.5080008e+08 3368.0214 0.024941444 0.001288995 2.9580112e-05 5.0552153e-07 1.4668253e-05 2.1693948e-06 0.0089678944 8.1010593e-05 -0.98743874 0.0057051412 2.387391e-08 2.4690571e-10 7.7512334e-05 1.3028176e-05
1.05 6.72735 5.5080024e+08 3367.9663 0.024941507 0.0012889854 3.0151713e-05 5.1528103e-07 1.4668371e-05 2.1693704e-06 0.0089678943 8.1010449e-05 -0.98745974 0.0057051299 2.3873919e-08 2.4690536e-10 7.7512448e-05 1.3028207e-05
1.06 6.79142 5.5080024e+08 3367.9674 0.02494148 0.0012889765 3.0728755e-05 5.2513502e-07 1.4668327e-05 2.1693639e-06 0.0089678944 8.1010451e-05 -0.98745932 0.0057051301 2.3873918e-08 2.4690536e-10 7.7512184e-05 1.3028269e-05
1.07 6.85549 5.5080008e+08 3368.0202 0.024941369 0.0012889682 3.1311239e-05 5.3508347e-07 1.4668135e-05 2.1693739e-06 0.0089678947 8.1010589e-05 -0.9874392 0.0057051409 2.387391e-08 2.4690569e-10 7.7511572e-05 1.3028359e-05
1.08 6.91956 5.5080008e+08 3368.0196 0.024941346 0.0012889598 3.1899221e-05 5.4512425e-07 1.4668098e-05 2.1693672e-06 0.0089678948 8.1010587e-05 -0.98743942 0.0057051407 2.3873909e-08 2.4690568e-10 7.7511335e-05 1.3028417e-05
1.09 6.98363 5.5080007e+08 3368.0236 0.024941316 0.0012889516 3.249267e-05 5.5525853e-07 1.466805e-05 2.1693621e-06 0.0089678949 8.1010597e-05 -0.9874379 0.0057051415 2.3873909e-08 2.469057e-10 7.7511074e-05 1.3028475e-05
1.1 7.0477 5.5080007e+08 3368.0236 0.024941294 0.0012889436 3.3091591e-05 5.6548613e-07 1.4668015e-05 2.1693559e-06 0.008967895 8.1010597e-05 -0.9874379 0.0057051415 2.3873908e-08 2.4690569e-10 7.7510848e-05 1.302853e-05
