Study Name	Tungsten_Calibration
Sample Name	2022-01-05
Run Name	spot0
Operator	Ben/Angus
Date	1/5/2022
Time	12:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:10:35
	
Time	Amplitude
1.505000E-8	-6.041573E-3
1.510000E-8	-6.176896E-3
1.515000E-8	-6.253979E-3
1.520000E-8	-6.313932E-3
1.525000E-8	-6.301942E-3
1.530000E-8	-6.264257E-3
1.535000E-8	-6.204304E-3
1.540000E-8	-6.103240E-3
1.545000E-8	-5.988472E-3
1.550000E-8	-5.824029E-3
1.555000E-8	-5.669863E-3
1.560000E-8	-5.464309E-3
1.565000E-8	-5.229635E-3
1.570000E-8	-4.982970E-3
1.575000E-8	-4.702046E-3
1.580000E-8	-4.395428E-3
1.585000E-8	-4.068255E-3
1.590000E-8	-3.747933E-3
1.595000E-8	-3.403630E-3
1.600000E-8	-3.091873E-3
1.605000E-8	-2.785255E-3
1.610000E-8	-2.514609E-3
1.615000E-8	-2.231972E-3
1.620000E-8	-2.009289E-3
1.625000E-8	-1.815726E-3
1.630000E-8	-1.644431E-3
1.635000E-8	-1.490265E-3
1.640000E-8	-1.402905E-3
1.645000E-8	-1.341238E-3
1.650000E-8	-1.300128E-3
1.655000E-8	-1.301841E-3
1.660000E-8	-1.353229E-3
1.665000E-8	-1.454293E-3
1.670000E-8	-1.591329E-3
1.675000E-8	-1.762624E-3
1.680000E-8	-1.964752E-3
1.685000E-8	-2.199426E-3
1.690000E-8	-2.456369E-3
1.695000E-8	-2.744144E-3
1.700000E-8	-3.038772E-3
1.705000E-8	-3.336825E-3
1.710000E-8	-3.628027E-3
1.715000E-8	-3.920941E-3
1.720000E-8	-4.195013E-3
1.725000E-8	-4.448530E-3
1.730000E-8	-4.683204E-3
1.735000E-8	-4.859638E-3
1.740000E-8	-5.000100E-3
1.745000E-8	-5.126858E-3
1.750000E-8	-5.205654E-3
1.755000E-8	-5.245052E-3
1.760000E-8	-5.258755E-3
1.765000E-8	-5.245052E-3
1.770000E-8	-5.188524E-3
1.775000E-8	-5.109729E-3
