Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	5.099791e-5C45degSpot02
Operator	Angus Wylie
Date	8/21/2019
Time	19:30
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:32:30
	
Time	Amplitude
1.165000E-8	2.222553E-2
1.170000E-8	2.304260E-2
1.175000E-8	2.393505E-2
1.180000E-8	2.488060E-2
1.185000E-8	2.586897E-2
1.190000E-8	2.688304E-2
1.195000E-8	2.789710E-2
1.200000E-8	2.889233E-2
1.205000E-8	2.985501E-2
1.210000E-8	3.073889E-2
1.215000E-8	3.151999E-2
1.220000E-8	3.221374E-2
1.225000E-8	3.279443E-2
1.230000E-8	3.321753E-2
1.235000E-8	3.350530E-2
1.240000E-8	3.367831E-2
1.245000E-8	3.369373E-2
1.250000E-8	3.355327E-2
1.255000E-8	3.327577E-2
1.260000E-8	3.285096E-2
1.265000E-8	3.230110E-2
1.270000E-8	3.167416E-2
1.275000E-8	3.095643E-2
1.280000E-8	3.015135E-2
1.285000E-8	2.930858E-2
1.290000E-8	2.844696E-2
1.295000E-8	2.758192E-2
1.300000E-8	2.673572E-2
1.305000E-8	2.590152E-2
1.310000E-8	2.506560E-2
1.315000E-8	2.425023E-2
1.320000E-8	2.347941E-2
1.325000E-8	2.273427E-2
1.330000E-8	2.200284E-2
1.335000E-8	2.130396E-2
1.340000E-8	2.065475E-2
1.345000E-8	2.004665E-2
1.350000E-8	1.947110E-2
1.355000E-8	1.896921E-2
1.360000E-8	1.857180E-2
1.365000E-8	1.826176E-2
1.370000E-8	1.804593E-2
1.375000E-8	1.795172E-2
1.380000E-8	1.797398E-2
1.385000E-8	1.811445E-2
1.390000E-8	1.837995E-2
1.395000E-8	1.875509E-2
1.400000E-8	1.921930E-2
1.405000E-8	1.978800E-2
1.410000E-8	2.046975E-2
1.415000E-8	2.121831E-2
1.420000E-8	2.202169E-2
1.425000E-8	2.289358E-2
1.430000E-8	2.381001E-2
1.435000E-8	2.473842E-2
1.440000E-8	2.567541E-2
1.445000E-8	2.661410E-2
1.450000E-8	2.750998E-2
1.455000E-8	2.835104E-2
1.460000E-8	2.913557E-2
1.465000E-8	2.984130E-2
1.470000E-8	3.042884E-2
1.475000E-8	3.090333E-2
1.480000E-8	3.128532E-2
1.485000E-8	3.156967E-2
1.490000E-8	3.174268E-2
1.495000E-8	3.180777E-2
1.500000E-8	3.177694E-2
1.505000E-8	3.165018E-2
1.510000E-8	3.142749E-2
1.515000E-8	3.111231E-2
1.520000E-8	3.071148E-2
1.525000E-8	3.023357E-2
1.530000E-8	2.967686E-2
1.535000E-8	2.906362E-2
1.540000E-8	2.840414E-2
1.545000E-8	2.769155E-2
1.550000E-8	2.693100E-2
1.555000E-8	2.615332E-2
1.560000E-8	2.535680E-2
1.565000E-8	2.453972E-2
1.570000E-8	2.371922E-2
1.575000E-8	2.290728E-2
1.580000E-8	2.211076E-2
1.585000E-8	2.133651E-2
1.590000E-8	2.058623E-2
1.595000E-8	1.987707E-2
1.600000E-8	1.923129E-2
1.605000E-8	1.865231E-2
1.610000E-8	1.814528E-2
1.615000E-8	1.773417E-2
1.620000E-8	1.744126E-2
1.625000E-8	1.726825E-2
1.630000E-8	1.721515E-2
1.635000E-8	1.729737E-2
1.640000E-8	1.752005E-2
1.645000E-8	1.786778E-2
1.650000E-8	1.831144E-2
1.655000E-8	1.885273E-2
1.660000E-8	1.948138E-2
1.665000E-8	2.015457E-2
1.670000E-8	2.086887E-2
1.675000E-8	2.164141E-2
1.680000E-8	2.242766E-2
1.685000E-8	2.321390E-2
1.690000E-8	2.403098E-2
1.695000E-8	2.486518E-2
1.700000E-8	2.568055E-2
1.705000E-8	2.648221E-2
1.710000E-8	2.727873E-2
1.715000E-8	2.803928E-2
1.720000E-8	2.872275E-2
1.725000E-8	2.934112E-2
1.730000E-8	2.988927E-2
1.735000E-8	3.031579E-2
1.740000E-8	3.061556E-2
1.745000E-8	3.083310E-2
1.750000E-8	3.094444E-2
1.755000E-8	3.090847E-2
1.760000E-8	3.075944E-2
1.765000E-8	3.052306E-2
1.770000E-8	3.019074E-2
1.775000E-8	2.977278E-2
1.780000E-8	2.928802E-2
1.785000E-8	2.873131E-2
1.790000E-8	2.810951E-2
1.795000E-8	2.741234E-2
1.800000E-8	2.665008E-2
1.805000E-8	2.584156E-2
1.810000E-8	2.499365E-2
1.815000E-8	2.409264E-2
1.820000E-8	2.316422E-2
1.825000E-8	2.223752E-2
1.830000E-8	2.133308E-2
1.835000E-8	2.047147E-2
1.840000E-8	1.966467E-2
1.845000E-8	1.891611E-2
1.850000E-8	1.824806E-2
1.855000E-8	1.767422E-2
1.860000E-8	1.718774E-2
1.865000E-8	1.678006E-2
1.870000E-8	1.646316E-2
1.875000E-8	1.624904E-2
1.880000E-8	1.613085E-2
1.885000E-8	1.608631E-2
1.890000E-8	1.612400E-2
1.895000E-8	1.625761E-2
1.900000E-8	1.648886E-2
1.905000E-8	1.682288E-2
1.910000E-8	1.728195E-2
1.915000E-8	1.785237E-2
1.920000E-8	1.850500E-2
1.925000E-8	1.924499E-2
1.930000E-8	2.006378E-2
1.935000E-8	2.092540E-2
1.940000E-8	2.181099E-2
1.945000E-8	2.272400E-2
1.950000E-8	2.364042E-2
1.955000E-8	2.451232E-2
1.960000E-8	2.533624E-2
1.965000E-8	2.611050E-2
1.970000E-8	2.680938E-2
1.975000E-8	2.742433E-2
1.980000E-8	2.797933E-2
1.985000E-8	2.846238E-2
1.990000E-8	2.887349E-2
1.995000E-8	2.921436E-2
2.000000E-8	2.946959E-2
2.005000E-8	2.964260E-2
2.010000E-8	2.974880E-2
2.015000E-8	2.978135E-2
2.020000E-8	2.972311E-2
2.025000E-8	2.956552E-2
2.030000E-8	2.928802E-2
2.035000E-8	2.888890E-2
2.040000E-8	2.840071E-2
2.045000E-8	2.781831E-2
2.050000E-8	2.711257E-2
2.055000E-8	2.629892E-2
2.060000E-8	2.540476E-2
2.065000E-8	2.445579E-2
2.070000E-8	2.347084E-2
2.075000E-8	2.247048E-2
2.080000E-8	2.147525E-2
2.085000E-8	2.052799E-2
2.090000E-8	1.963212E-2
2.095000E-8	1.879620E-2
2.100000E-8	1.805449E-2
2.105000E-8	1.743098E-2
2.110000E-8	1.691367E-2
2.115000E-8	1.649228E-2
2.120000E-8	1.616511E-2
2.125000E-8	1.594414E-2
2.130000E-8	1.582423E-2
2.135000E-8	1.579169E-2
2.140000E-8	1.583965E-2
2.145000E-8	1.599381E-2
2.150000E-8	1.624904E-2
2.155000E-8	1.658136E-2
2.160000E-8	1.700446E-2
2.165000E-8	1.753718E-2
2.170000E-8	1.815898E-2
2.175000E-8	1.883389E-2
2.180000E-8	1.957045E-2
2.185000E-8	2.038239E-2
2.190000E-8	2.123373E-2
2.195000E-8	2.208678E-2
2.200000E-8	2.293469E-2
2.205000E-8	2.378260E-2
2.210000E-8	2.461852E-2
2.215000E-8	2.540990E-2
2.220000E-8	2.613448E-2
2.225000E-8	2.679568E-2
2.230000E-8	2.740035E-2
2.235000E-8	2.791252E-2
2.240000E-8	2.831678E-2
2.245000E-8	2.863710E-2
2.250000E-8	2.886492E-2
2.255000E-8	2.897455E-2
2.260000E-8	2.897798E-2
2.265000E-8	2.888719E-2
2.270000E-8	2.869534E-2
2.275000E-8	2.839386E-2
2.280000E-8	2.797419E-2
2.285000E-8	2.745174E-2
2.290000E-8	2.686077E-2
2.295000E-8	2.620128E-2
2.300000E-8	2.545615E-2
2.305000E-8	2.464250E-2
2.310000E-8	2.378602E-2
2.315000E-8	2.287131E-2
2.320000E-8	2.190349E-2
2.325000E-8	2.092540E-2
2.330000E-8	1.995587E-2
2.335000E-8	1.897263E-2
2.340000E-8	1.799968E-2
2.345000E-8	1.709524E-2
2.350000E-8	1.627131E-2
2.355000E-8	1.551419E-2
2.360000E-8	1.486155E-2
2.365000E-8	1.432711E-2
2.370000E-8	1.389888E-2
2.375000E-8	1.360082E-2
2.380000E-8	1.346207E-2
2.385000E-8	1.346721E-2
2.390000E-8	1.359740E-2
2.395000E-8	1.384920E-2
2.400000E-8	1.419693E-2
2.405000E-8	1.463031E-2
2.410000E-8	1.515790E-2
2.415000E-8	1.574030E-2
2.420000E-8	1.633812E-2
2.425000E-8	1.698219E-2
2.430000E-8	1.768621E-2
2.435000E-8	1.842106E-2
2.440000E-8	1.917476E-2
2.445000E-8	1.996272E-2
2.450000E-8	2.076267E-2
2.455000E-8	2.155405E-2
2.460000E-8	2.235400E-2
2.465000E-8	2.317279E-2
2.470000E-8	2.398473E-2
2.475000E-8	2.476412E-2
2.480000E-8	2.550583E-2
2.485000E-8	2.619101E-2
2.490000E-8	2.678711E-2
2.495000E-8	2.728044E-2
2.500000E-8	2.766072E-2
2.505000E-8	2.790738E-2
2.510000E-8	2.801701E-2
2.515000E-8	2.800331E-2
2.520000E-8	2.787484E-2
2.525000E-8	2.763160E-2
2.530000E-8	2.729243E-2
2.535000E-8	2.685906E-2
2.540000E-8	2.633832E-2
2.545000E-8	2.575078E-2
2.550000E-8	2.511527E-2
2.555000E-8	2.443523E-2
2.560000E-8	2.371751E-2
2.565000E-8	2.296210E-2
2.570000E-8	2.217585E-2
2.575000E-8	2.137076E-2
2.580000E-8	2.053827E-2
2.585000E-8	1.968522E-2
2.590000E-8	1.883046E-2
2.595000E-8	1.797741E-2
2.600000E-8	1.714320E-2
2.605000E-8	1.635867E-2
2.610000E-8	1.563752E-2
2.615000E-8	1.497632E-2
2.620000E-8	1.440248E-2
2.625000E-8	1.394341E-2
2.630000E-8	1.360768E-2
2.635000E-8	1.339356E-2
2.640000E-8	1.330448E-2
2.645000E-8	1.334559E-2
2.650000E-8	1.350490E-2
2.655000E-8	1.377897E-2
2.660000E-8	1.415582E-2
2.665000E-8	1.461318E-2
2.670000E-8	1.513563E-2
2.675000E-8	1.571460E-2
2.680000E-8	1.634154E-2
2.685000E-8	1.701302E-2
2.690000E-8	1.772732E-2
2.695000E-8	1.847074E-2
2.700000E-8	1.922786E-2
2.705000E-8	2.000383E-2
2.710000E-8	2.078494E-2
2.715000E-8	2.153521E-2
2.720000E-8	2.225807E-2
2.725000E-8	2.297237E-2
2.730000E-8	2.365070E-2
2.735000E-8	2.426736E-2
2.740000E-8	2.482065E-2
2.745000E-8	2.530199E-2
2.750000E-8	2.570110E-2
2.755000E-8	2.601629E-2
2.760000E-8	2.622527E-2
2.765000E-8	2.633661E-2
2.770000E-8	2.638457E-2
2.775000E-8	2.633832E-2
2.780000E-8	2.615161E-2
2.785000E-8	2.585184E-2
2.790000E-8	2.546129E-2
2.795000E-8	2.495768E-2
2.800000E-8	2.435644E-2
2.805000E-8	2.369866E-2
2.810000E-8	2.297922E-2
2.815000E-8	2.217756E-2
2.820000E-8	2.132280E-2
2.825000E-8	2.045434E-2
2.830000E-8	1.958073E-2
2.835000E-8	1.869342E-2
2.840000E-8	1.781982E-2
2.845000E-8	1.699075E-2
2.850000E-8	1.619594E-2
2.855000E-8	1.544567E-2
2.860000E-8	1.478961E-2
2.865000E-8	1.422262E-2
2.870000E-8	1.372073E-2
2.875000E-8	1.330277E-2
2.880000E-8	1.299444E-2
2.885000E-8	1.278717E-2
2.890000E-8	1.267926E-2
2.895000E-8	1.267412E-2
2.900000E-8	1.275805E-2
2.905000E-8	1.293962E-2
2.910000E-8	1.321712E-2
2.915000E-8	1.357684E-2
2.920000E-8	1.401878E-2
2.925000E-8	1.454123E-2
2.930000E-8	1.513563E-2
2.935000E-8	1.578483E-2
2.940000E-8	1.649057E-2
2.945000E-8	1.725797E-2
2.950000E-8	1.805792E-2
2.955000E-8	1.886986E-2
2.960000E-8	1.969036E-2
2.965000E-8	2.050744E-2
2.970000E-8	2.130567E-2
2.975000E-8	2.208507E-2
2.980000E-8	2.281992E-2
2.985000E-8	2.347084E-2
