Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	4.99019E-6C45degSpot07
Operator	Angus Wylie
Date	8/21/2019
Time	17:40
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:41:42
	
Time	Amplitude
8.950000E-9	3.698259E-2
9.000000E-9	3.958799E-2
9.050000E-9	4.165552E-2
9.100000E-9	4.318518E-2
9.150000E-9	4.421638E-2
9.200000E-9	4.482448E-2
9.250000E-9	4.512767E-2
9.300000E-9	4.526984E-2
9.350000E-9	4.538119E-2
9.400000E-9	4.557132E-2
9.450000E-9	4.592590E-2
9.500000E-9	4.648604E-2
9.550000E-9	4.724145E-2
9.600000E-9	4.815445E-2
9.650000E-9	4.916681E-2
9.700000E-9	5.019286E-2
9.750000E-9	5.114355E-2
9.800000E-9	5.193151E-2
9.850000E-9	5.246937E-2
9.900000E-9	5.270576E-2
9.950000E-9	5.262011E-2
1.000000E-8	5.217988E-2
1.005000E-8	5.140221E-2
1.010000E-8	5.031791E-2
1.015000E-8	4.894583E-2
1.020000E-8	4.735450E-2
1.025000E-8	4.562442E-2
1.030000E-8	4.378986E-2
1.035000E-8	4.189191E-2
1.040000E-8	4.001965E-2
1.045000E-8	3.823647E-2
1.050000E-8	3.656463E-2
1.055000E-8	3.503154E-2
1.060000E-8	3.367489E-2
1.065000E-8	3.251008E-2
1.070000E-8	3.152513E-2
1.075000E-8	3.070634E-2
1.080000E-8	3.005200E-2
1.085000E-8	2.954668E-2
1.090000E-8	2.916811E-2
1.095000E-8	2.889404E-2
1.100000E-8	2.870048E-2
1.105000E-8	2.858228E-2
1.110000E-8	2.853261E-2
1.115000E-8	2.853261E-2
1.120000E-8	2.857543E-2
1.125000E-8	2.865765E-2
1.130000E-8	2.878613E-2
1.135000E-8	2.895742E-2
1.140000E-8	2.916297E-2
1.145000E-8	2.942163E-2
1.150000E-8	2.974538E-2
1.155000E-8	3.012737E-2
1.160000E-8	3.057102E-2
1.165000E-8	3.109176E-2
1.170000E-8	3.168958E-2
1.175000E-8	3.234735E-2
1.180000E-8	3.307364E-2
1.185000E-8	3.385474E-2
1.190000E-8	3.466497E-2
1.195000E-8	3.549404E-2
1.200000E-8	3.633852E-2
1.205000E-8	3.718129E-2
1.210000E-8	3.797610E-2
1.215000E-8	3.869725E-2
1.220000E-8	3.933790E-2
1.225000E-8	3.986549E-2
1.230000E-8	4.025604E-2
1.235000E-8	4.051469E-2
1.240000E-8	4.062775E-2
1.245000E-8	4.057979E-2
1.250000E-8	4.040678E-2
1.255000E-8	4.012414E-2
1.260000E-8	3.970276E-2
1.265000E-8	3.917174E-2
1.270000E-8	3.856707E-2
1.275000E-8	3.787504E-2
1.280000E-8	3.712134E-2
1.285000E-8	3.634366E-2
1.290000E-8	3.552658E-2
1.295000E-8	3.465127E-2
1.300000E-8	3.375025E-2
1.305000E-8	3.285952E-2
1.310000E-8	3.195337E-2
1.315000E-8	3.102324E-2
1.320000E-8	3.009996E-2
1.325000E-8	2.919895E-2
1.330000E-8	2.833219E-2
1.335000E-8	2.752539E-2
1.340000E-8	2.677341E-2
1.345000E-8	2.606254E-2
1.350000E-8	2.541847E-2
1.355000E-8	2.487032E-2
1.360000E-8	2.442667E-2
1.365000E-8	2.409436E-2
1.370000E-8	2.388195E-2
1.375000E-8	2.378089E-2
1.380000E-8	2.379973E-2
1.385000E-8	2.394362E-2
1.390000E-8	2.420741E-2
1.395000E-8	2.458597E-2
1.400000E-8	2.507074E-2
1.405000E-8	2.566513E-2
1.410000E-8	2.636915E-2
1.415000E-8	2.716396E-2
1.420000E-8	2.801016E-2
1.425000E-8	2.889233E-2
1.430000E-8	2.981390E-2
1.435000E-8	3.076116E-2
1.440000E-8	3.168958E-2
1.445000E-8	3.258887E-2
1.450000E-8	3.345391E-2
1.455000E-8	3.426071E-2
1.460000E-8	3.500413E-2
1.465000E-8	3.566362E-2
1.470000E-8	3.620834E-2
1.475000E-8	3.663829E-2
1.480000E-8	3.696889E-2
1.485000E-8	3.717444E-2
1.490000E-8	3.725324E-2
1.495000E-8	3.722926E-2
1.500000E-8	3.708879E-2
1.505000E-8	3.682329E-2
1.510000E-8	3.647385E-2
1.515000E-8	3.604218E-2
1.520000E-8	3.551288E-2
1.525000E-8	3.491677E-2
1.530000E-8	3.427956E-2
1.535000E-8	3.358410E-2
1.540000E-8	3.282869E-2
1.545000E-8	3.204073E-2
1.550000E-8	3.123222E-2
1.555000E-8	3.040144E-2
1.560000E-8	2.955695E-2
1.565000E-8	2.870562E-2
1.570000E-8	2.784743E-2
1.575000E-8	2.699438E-2
1.580000E-8	2.616360E-2
1.585000E-8	2.535851E-2
1.590000E-8	2.460139E-2
1.595000E-8	2.390593E-2
1.600000E-8	2.327385E-2
1.605000E-8	2.272742E-2
1.610000E-8	2.229404E-2
1.615000E-8	2.195831E-2
1.620000E-8	2.173391E-2
1.625000E-8	2.164312E-2
1.630000E-8	2.168766E-2
1.635000E-8	2.184525E-2
1.640000E-8	2.211419E-2
1.645000E-8	2.248247E-2
1.650000E-8	2.295353E-2
1.655000E-8	2.352566E-2
1.660000E-8	2.417144E-2
1.665000E-8	2.486176E-2
1.670000E-8	2.560689E-2
1.675000E-8	2.640170E-2
1.680000E-8	2.721364E-2
1.685000E-8	2.803414E-2
1.690000E-8	2.887349E-2
1.695000E-8	2.971112E-2
1.700000E-8	3.052648E-2
1.705000E-8	3.131444E-2
1.710000E-8	3.206129E-2
1.715000E-8	3.275332E-2
1.720000E-8	3.338368E-2
1.725000E-8	3.393354E-2
1.730000E-8	3.438233E-2
1.735000E-8	3.471636E-2
1.740000E-8	3.495275E-2
1.745000E-8	3.509663E-2
1.750000E-8	3.513089E-2
1.755000E-8	3.503497E-2
1.760000E-8	3.481914E-2
1.765000E-8	3.452451E-2
1.770000E-8	3.414423E-2
1.775000E-8	3.366118E-2
1.780000E-8	3.309248E-2
1.785000E-8	3.246726E-2
1.790000E-8	3.177008E-2
1.795000E-8	3.098384E-2
1.800000E-8	3.012908E-2
1.805000E-8	2.923149E-2
1.810000E-8	2.827224E-2
1.815000E-8	2.727016E-2
1.820000E-8	2.624239E-2
1.825000E-8	2.521976E-2
1.830000E-8	2.421769E-2
1.835000E-8	2.326357E-2
1.840000E-8	2.240196E-2
1.845000E-8	2.165511E-2
1.850000E-8	2.101276E-2
1.855000E-8	2.048174E-2
1.860000E-8	2.010318E-2
1.865000E-8	1.986679E-2
1.870000E-8	1.971777E-2
1.875000E-8	1.965096E-2
1.880000E-8	1.967152E-2
1.885000E-8	1.976402E-2
1.890000E-8	1.991818E-2
1.895000E-8	2.012716E-2
1.900000E-8	2.040295E-2
1.905000E-8	2.076095E-2
1.910000E-8	2.118919E-2
1.915000E-8	2.169794E-2
1.920000E-8	2.231117E-2
1.925000E-8	2.303404E-2
1.930000E-8	2.384084E-2
1.935000E-8	2.472472E-2
1.940000E-8	2.567541E-2
1.945000E-8	2.666721E-2
1.950000E-8	2.766072E-2
1.955000E-8	2.861140E-2
1.960000E-8	2.951242E-2
1.965000E-8	3.034148E-2
1.970000E-8	3.104893E-2
1.975000E-8	3.162106E-2
1.980000E-8	3.208869E-2
1.985000E-8	3.243814E-2
1.990000E-8	3.266082E-2
1.995000E-8	3.277216E-2
2.000000E-8	3.277216E-2
2.005000E-8	3.268137E-2
2.010000E-8	3.252892E-2
2.015000E-8	3.230624E-2
2.020000E-8	3.200990E-2
2.025000E-8	3.164333E-2
2.030000E-8	3.120652E-2
2.035000E-8	3.069606E-2
2.040000E-8	3.012565E-2
2.045000E-8	2.948501E-2
2.050000E-8	2.876386E-2
2.055000E-8	2.797761E-2
2.060000E-8	2.713484E-2
2.065000E-8	2.623726E-2
2.070000E-8	2.528828E-2
2.075000E-8	2.431875E-2
2.080000E-8	2.334751E-2
2.085000E-8	2.239340E-2
2.090000E-8	2.148725E-2
2.095000E-8	2.064276E-2
2.100000E-8	1.987365E-2
2.105000E-8	1.922101E-2
2.110000E-8	1.870884E-2
2.115000E-8	1.833199E-2
2.120000E-8	1.810074E-2
2.125000E-8	1.801852E-2
2.130000E-8	1.807676E-2
2.135000E-8	1.828745E-2
2.140000E-8	1.863861E-2
2.145000E-8	1.907027E-2
2.150000E-8	1.957559E-2
2.155000E-8	2.016827E-2
2.160000E-8	2.081748E-2
2.165000E-8	2.149924E-2
2.170000E-8	2.221182E-2
2.175000E-8	2.291756E-2
2.180000E-8	2.362158E-2
2.185000E-8	2.434273E-2
2.190000E-8	2.505532E-2
2.195000E-8	2.574221E-2
2.200000E-8	2.642397E-2
2.205000E-8	2.709716E-2
2.210000E-8	2.774123E-2
2.215000E-8	2.836474E-2
2.220000E-8	2.897284E-2
2.225000E-8	2.953640E-2
2.230000E-8	3.003658E-2
2.235000E-8	3.045111E-2
2.240000E-8	3.077315E-2
2.245000E-8	3.099754E-2
