Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot01
Operator	Angus Wylie
Date	8/18/2019
Time	17:26
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:28:38
	
Time	Amplitude
0.000000E+0	5.635606E-4
5.000000E-11	5.806901E-4
1.000000E-10	5.875419E-4
1.500000E-10	5.926807E-4
2.000000E-10	6.029584E-4
2.500000E-10	6.149491E-4
3.000000E-10	6.132361E-4
3.500000E-10	5.943937E-4
4.000000E-10	5.652735E-4
4.500000E-10	5.447181E-4
5.000000E-10	5.224498E-4
5.500000E-10	4.950426E-4
6.000000E-10	4.864778E-4
6.500000E-10	4.967555E-4
7.000000E-10	5.121721E-4
7.500000E-10	5.344404E-4
8.000000E-10	5.789771E-4
8.500000E-10	6.406433E-4
9.000000E-10	7.074484E-4
9.500000E-10	7.725405E-4
1.000000E-9	8.342067E-4
1.050000E-9	8.736045E-4
1.100000E-9	8.804563E-4
1.150000E-9	8.770304E-4
1.200000E-9	8.513362E-4
1.250000E-9	7.965218E-4
1.300000E-9	7.245779E-4
1.350000E-9	6.423563E-4
1.400000E-9	5.361534E-4
1.450000E-9	4.179598E-4
1.500000E-9	3.168958E-4
1.550000E-9	2.243965E-4
1.600000E-9	1.199065E-4
1.650000E-9	2.055540E-5
1.700000E-9	-5.310145E-5
1.750000E-9	-8.907340E-5
1.800000E-9	-9.078635E-5
1.850000E-9	-6.166620E-5
1.900000E-9	-3.425900E-6
1.950000E-9	7.023095E-5
2.000000E-9	1.456008E-4
2.050000E-9	2.346742E-4
2.100000E-9	3.271735E-4
2.150000E-9	4.145339E-4
2.200000E-9	4.950426E-4
2.250000E-9	5.532829E-4
2.300000E-9	5.567088E-4
2.350000E-9	5.378663E-4
2.400000E-9	5.310145E-4
2.450000E-9	5.018944E-4
2.500000E-9	4.402282E-4
2.550000E-9	3.956915E-4
2.600000E-9	3.665713E-4
2.650000E-9	3.271735E-4
2.700000E-9	2.980533E-4
2.750000E-9	2.963404E-4
2.800000E-9	3.031922E-4
2.850000E-9	3.186087E-4
2.900000E-9	3.323123E-4
2.950000E-9	3.271735E-4
3.000000E-9	3.168958E-4
3.050000E-9	3.237476E-4
3.100000E-9	3.288864E-4
3.150000E-9	3.203217E-4
3.200000E-9	3.203217E-4
3.250000E-9	3.288864E-4
3.300000E-9	3.443030E-4
3.350000E-9	3.802749E-4
3.400000E-9	4.333764E-4
3.450000E-9	4.899037E-4
3.500000E-9	5.618476E-4
3.550000E-9	6.474951E-4
3.600000E-9	7.280038E-4
3.650000E-9	8.067995E-4
3.700000E-9	8.667527E-4
3.750000E-9	8.890211E-4
3.800000E-9	8.941599E-4
3.850000E-9	8.821693E-4
3.900000E-9	8.273549E-4
3.950000E-9	7.519851E-4
4.000000E-9	6.851800E-4
4.050000E-9	6.132361E-4
4.100000E-9	5.361534E-4
4.150000E-9	4.899037E-4
4.200000E-9	4.847649E-4
4.250000E-9	5.121721E-4
4.300000E-9	5.669865E-4
4.350000E-9	6.440692E-4
4.400000E-9	7.314297E-4
4.450000E-9	8.119383E-4
4.500000E-9	8.616139E-4
4.550000E-9	8.787434E-4
4.600000E-9	8.736045E-4
4.650000E-9	8.256419E-4
4.700000E-9	7.262908E-4
4.750000E-9	6.063843E-4
4.800000E-9	4.847649E-4
4.850000E-9	3.443030E-4
4.900000E-9	2.038411E-4
4.950000E-9	8.736045E-5
5.000000E-9	6.851800E-6
5.050000E-9	-2.569425E-5
5.100000E-9	-2.226835E-5
5.150000E-9	6.851800E-6
5.200000E-9	7.708275E-5
5.250000E-9	1.832857E-4
5.300000E-9	2.826368E-4
5.350000E-9	3.614325E-4
5.400000E-9	4.282375E-4
5.450000E-9	4.762001E-4
5.500000E-9	4.916167E-4
5.550000E-9	4.881908E-4
5.600000E-9	4.710613E-4
5.650000E-9	4.350893E-4
5.700000E-9	4.059692E-4
5.750000E-9	3.956915E-4
5.800000E-9	3.837008E-4
5.850000E-9	3.648584E-4
5.900000E-9	3.545807E-4
5.950000E-9	3.408771E-4
6.000000E-9	3.134699E-4
6.050000E-9	2.877756E-4
6.100000E-9	2.655073E-4
6.150000E-9	2.500907E-4
6.200000E-9	2.569425E-4
6.250000E-9	2.689332E-4
6.300000E-9	2.689332E-4
6.350000E-9	2.809238E-4
6.400000E-9	3.066181E-4
6.450000E-9	3.340253E-4
6.500000E-9	3.494418E-4
6.550000E-9	3.597195E-4
6.600000E-9	3.597195E-4
6.650000E-9	3.237476E-4
6.700000E-9	2.637943E-4
6.750000E-9	1.918504E-4
6.800000E-9	1.044900E-4
6.850000E-9	6.851800E-6
6.900000E-9	-7.023095E-5
6.950000E-9	-1.079159E-4
7.000000E-9	-1.079159E-4
7.050000E-9	-7.194390E-5
7.100000E-9	-3.425900E-6
7.150000E-9	9.249930E-5
7.200000E-9	2.072670E-4
7.250000E-9	3.254605E-4
7.300000E-9	4.265246E-4
7.350000E-9	4.950426E-4
7.400000E-9	5.258757E-4
7.450000E-9	5.207368E-4
7.500000E-9	4.693483E-4
7.550000E-9	3.819879E-4
7.600000E-9	2.792109E-4
7.650000E-9	1.627303E-4
7.700000E-9	3.254605E-5
7.750000E-9	-8.907340E-5
7.800000E-9	-1.747209E-4
7.850000E-9	-2.243965E-4
7.900000E-9	-2.689332E-4
7.950000E-9	-3.031922E-4
8.000000E-9	-3.031922E-4
8.050000E-9	-3.031922E-4
8.100000E-9	-3.597195E-4
8.150000E-9	-5.001814E-4
8.200000E-9	-7.999477E-4
8.250000E-9	-1.389202E-3
8.300000E-9	-2.377575E-3
8.350000E-9	-3.903813E-3
8.400000E-9	-6.132361E-3
8.450000E-9	-9.195116E-3
8.500000E-9	-1.315374E-2
8.550000E-9	-1.804422E-2
8.600000E-9	-2.384940E-2
8.650000E-9	-3.042542E-2
8.700000E-9	-3.752560E-2
8.750000E-9	-4.485360E-2
8.800000E-9	-5.208225E-2
8.850000E-9	-5.886382E-2
8.900000E-9	-6.491224E-2
8.950000E-9	-7.000827E-2
9.000000E-9	-7.402000E-2
9.050000E-9	-7.694058E-2
9.100000E-9	-7.881626E-2
9.150000E-9	-7.970014E-2
9.200000E-9	-7.973269E-2
9.250000E-9	-7.915028E-2
9.300000E-9	-7.817733E-2
9.350000E-9	-7.700738E-2
9.400000E-9	-7.586998E-2
9.450000E-9	-7.498439E-2
9.500000E-9	-7.445851E-2
9.550000E-9	-7.431463E-2
9.600000E-9	-7.454930E-2
9.650000E-9	-7.510772E-2
9.700000E-9	-7.589397E-2
9.750000E-9	-7.676072E-2
9.800000E-9	-7.753840E-2
9.850000E-9	-7.810710E-2
9.900000E-9	-7.838117E-2
9.950000E-9	-7.828867E-2
1.000000E-8	-7.779534E-2
1.005000E-8	-7.693030E-2
1.010000E-8	-7.571753E-2
1.015000E-8	-7.416560E-2
1.020000E-8	-7.232589E-2
1.025000E-8	-7.028063E-2
1.030000E-8	-6.810004E-2
1.035000E-8	-6.585950E-2
1.040000E-8	-6.362924E-2
1.045000E-8	-6.146236E-2
1.050000E-8	-5.937256E-2
1.055000E-8	-5.739753E-2
1.060000E-8	-5.558352E-2
1.065000E-8	-5.394251E-2
1.070000E-8	-5.247622E-2
1.075000E-8	-5.118123E-2
1.080000E-8	-5.005240E-2
1.085000E-8	-4.910000E-2
1.090000E-8	-4.830519E-2
1.095000E-8	-4.760973E-2
1.100000E-8	-4.702733E-2
1.105000E-8	-4.659053E-2
1.110000E-8	-4.624965E-2
1.115000E-8	-4.596016E-2
1.120000E-8	-4.573919E-2
1.125000E-8	-4.558845E-2
1.130000E-8	-4.549253E-2
1.135000E-8	-4.547026E-2
1.140000E-8	-4.555248E-2
1.145000E-8	-4.572206E-2
1.150000E-8	-4.596359E-2
1.155000E-8	-4.629761E-2
1.160000E-8	-4.674127E-2
1.165000E-8	-4.730140E-2
1.170000E-8	-4.798144E-2
1.175000E-8	-4.877797E-2
1.180000E-8	-4.965157E-2
1.185000E-8	-5.060054E-2
1.190000E-8	-5.160262E-2
1.195000E-8	-5.258071E-2
1.200000E-8	-5.349543E-2
1.205000E-8	-5.437246E-2
1.210000E-8	-5.519468E-2
1.215000E-8	-5.591583E-2
1.220000E-8	-5.652221E-2
1.225000E-8	-5.700869E-2
1.230000E-8	-5.734957E-2
1.235000E-8	-5.753799E-2
1.240000E-8	-5.760137E-2
1.245000E-8	-5.753971E-2
1.250000E-8	-5.733415E-2
1.255000E-8	-5.697957E-2
1.260000E-8	-5.649309E-2
1.265000E-8	-5.589356E-2
1.270000E-8	-5.519639E-2
1.275000E-8	-5.440843E-2
1.280000E-8	-5.354339E-2
1.285000E-8	-5.261497E-2
1.290000E-8	-5.162831E-2
1.295000E-8	-5.059712E-2
1.300000E-8	-4.954365E-2
1.305000E-8	-4.849704E-2
1.310000E-8	-4.745728E-2
1.315000E-8	-4.642095E-2
1.320000E-8	-4.541202E-2
1.325000E-8	-4.444763E-2
1.330000E-8	-4.353634E-2
1.335000E-8	-4.267301E-2
1.340000E-8	-4.185936E-2
1.345000E-8	-4.110738E-2
1.350000E-8	-4.042391E-2
1.355000E-8	-3.979868E-2
1.360000E-8	-3.923855E-2
1.365000E-8	-3.876920E-2
1.370000E-8	-3.840434E-2
1.375000E-8	-3.811999E-2
1.380000E-8	-3.793842E-2
1.385000E-8	-3.791444E-2
1.390000E-8	-3.805319E-2
1.395000E-8	-3.833068E-2
1.400000E-8	-3.875036E-2
1.405000E-8	-3.931906E-2
1.410000E-8	-4.001965E-2
1.415000E-8	-4.084016E-2
1.420000E-8	-4.177200E-2
1.425000E-8	-4.278093E-2
1.430000E-8	-4.382925E-2
1.435000E-8	-4.489985E-2
1.440000E-8	-4.597901E-2
1.445000E-8	-4.704275E-2
1.450000E-8	-4.807223E-2
1.455000E-8	-4.902806E-2
1.460000E-8	-4.989138E-2
1.465000E-8	-5.067420E-2
1.470000E-8	-5.135253E-2
1.475000E-8	-5.190581E-2
1.480000E-8	-5.234433E-2
1.485000E-8	-5.266465E-2
1.490000E-8	-5.285307E-2
1.495000E-8	-5.291303E-2
1.500000E-8	-5.285993E-2
1.505000E-8	-5.267493E-2
1.510000E-8	-5.236317E-2
1.515000E-8	-5.195035E-2
1.520000E-8	-5.143646E-2
1.525000E-8	-5.079411E-2
1.530000E-8	-5.002328E-2
1.535000E-8	-4.917880E-2
1.540000E-8	-4.827607E-2
1.545000E-8	-4.728941E-2
1.550000E-8	-4.623595E-2
1.555000E-8	-4.514137E-2
1.560000E-8	-4.402110E-2
1.565000E-8	-4.290769E-2
1.570000E-8	-4.182510E-2
1.575000E-8	-4.075793E-2
1.580000E-8	-3.970790E-2
1.585000E-8	-3.869212E-2
1.590000E-8	-3.772087E-2
1.595000E-8	-3.679759E-2
1.600000E-8	-3.594112E-2
1.605000E-8	-3.516344E-2
1.610000E-8	-3.447997E-2
1.615000E-8	-3.389586E-2
1.620000E-8	-3.342651E-2
1.625000E-8	-3.311132E-2
1.630000E-8	-3.296915E-2
1.635000E-8	-3.298971E-2
1.640000E-8	-3.317299E-2
1.645000E-8	-3.353785E-2
1.650000E-8	-3.404317E-2
1.655000E-8	-3.464784E-2
1.660000E-8	-3.536214E-2
1.665000E-8	-3.617065E-2
1.670000E-8	-3.702370E-2
1.675000E-8	-3.789046E-2
1.680000E-8	-3.876577E-2
1.685000E-8	-3.962739E-2
1.690000E-8	-4.047701E-2
1.695000E-8	-4.132835E-2
1.700000E-8	-4.216084E-2
1.705000E-8	-4.298306E-2
1.710000E-8	-4.381384E-2
1.715000E-8	-4.463434E-2
1.720000E-8	-4.541031E-2
1.725000E-8	-4.615201E-2
1.730000E-8	-4.685775E-2
1.735000E-8	-4.747955E-2
1.740000E-8	-4.797973E-2
1.745000E-8	-4.834459E-2
1.750000E-8	-4.856042E-2
1.755000E-8	-4.859297E-2
1.760000E-8	-4.844223E-2
1.765000E-8	-4.812704E-2
1.770000E-8	-4.766284E-2
