Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot07
Operator	Angus Wylie
Date	8/18/2019
Time	17:43
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:45:36
	
Time	Amplitude
0.000000E+0	5.412906E-4
5.000000E-11	4.933282E-4
1.000000E-10	4.385139E-4
1.500000E-10	3.768479E-4
2.000000E-10	2.877748E-4
2.500000E-10	1.678686E-4
3.000000E-10	7.536958E-5
3.500000E-10	-6.851780E-6
4.000000E-10	-1.096285E-4
4.500000E-10	-2.124052E-4
5.000000E-10	-2.740712E-4
5.500000E-10	-2.980524E-4
6.000000E-10	-3.186078E-4
6.500000E-10	-3.288854E-4
7.000000E-10	-3.254596E-4
7.500000E-10	-2.980524E-4
8.000000E-10	-2.363864E-4
8.500000E-10	-1.678686E-4
9.000000E-10	-1.062026E-4
9.500000E-10	-4.796246E-5
1.000000E-9	3.083301E-5
1.050000E-9	1.062026E-4
1.100000E-9	1.747204E-4
1.150000E-9	2.295346E-4
1.200000E-9	2.603676E-4
1.250000E-9	2.535159E-4
1.300000E-9	2.569418E-4
1.350000E-9	2.637935E-4
1.400000E-9	2.398123E-4
1.450000E-9	2.021275E-4
1.500000E-9	1.712945E-4
1.550000E-9	1.336097E-4
1.600000E-9	1.062026E-4
1.650000E-9	8.222136E-5
1.700000E-9	4.453657E-5
1.750000E-9	3.083301E-5
1.800000E-9	5.824013E-5
1.850000E-9	7.536958E-5
1.900000E-9	7.879547E-5
1.950000E-9	9.935081E-5
2.000000E-9	1.199062E-4
2.050000E-9	1.301838E-4
2.100000E-9	1.438874E-4
2.150000E-9	1.301838E-4
2.200000E-9	8.907314E-5
2.250000E-9	7.536958E-5
2.300000E-9	8.222136E-5
2.350000E-9	7.536958E-5
2.400000E-9	6.509191E-5
2.450000E-9	6.851780E-5
2.500000E-9	7.879547E-5
2.550000E-9	8.907314E-5
2.600000E-9	1.336097E-4
2.650000E-9	1.781463E-4
2.700000E-9	1.987016E-4
2.750000E-9	2.192570E-4
2.800000E-9	2.192570E-4
2.850000E-9	1.918498E-4
2.900000E-9	1.678686E-4
2.950000E-9	1.473133E-4
3.000000E-9	1.062026E-4
3.050000E-9	6.166602E-5
3.100000E-9	3.083301E-5
3.150000E-9	3.425890E-6
3.200000E-9	-1.370356E-5
3.250000E-9	-1.027767E-5
3.300000E-9	1.027767E-5
3.350000E-9	4.796246E-5
3.400000E-9	1.233320E-4
3.450000E-9	1.952757E-4
3.500000E-9	2.363864E-4
3.550000E-9	2.809230E-4
3.600000E-9	3.254596E-4
3.650000E-9	3.494408E-4
3.700000E-9	3.460149E-4
3.750000E-9	3.220337E-4
3.800000E-9	2.843489E-4
3.850000E-9	2.432382E-4
3.900000E-9	2.124052E-4
3.950000E-9	1.987016E-4
4.000000E-9	2.124052E-4
4.050000E-9	2.432382E-4
4.100000E-9	2.672194E-4
4.150000E-9	2.912007E-4
4.200000E-9	3.391631E-4
4.250000E-9	3.768479E-4
4.300000E-9	3.836997E-4
4.350000E-9	3.768479E-4
4.400000E-9	3.699961E-4
4.450000E-9	3.597185E-4
4.500000E-9	3.391631E-4
4.550000E-9	2.877748E-4
4.600000E-9	2.261087E-4
4.650000E-9	1.815722E-4
4.700000E-9	1.610168E-4
4.750000E-9	1.644427E-4
4.800000E-9	1.438874E-4
4.850000E-9	9.935081E-5
4.900000E-9	9.249903E-5
4.950000E-9	9.592492E-5
