Study Name	V_single_crystal
Sample Name	0dpa
Run Name	45degreesSpot5
Operator	Angus Wylie
Date	8/5/2019
Time	14:53
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:55:19
	
Time	Amplitude
0.000000E+0	-7.879547E-5
5.000000E-11	-7.194369E-5
1.000000E-10	-1.027767E-4
1.500000E-10	-1.267579E-4
2.000000E-10	-8.222136E-5
2.500000E-10	-2.740712E-5
3.000000E-10	6.851780E-6
3.500000E-10	6.166602E-5
4.000000E-10	1.096285E-4
4.500000E-10	1.233320E-4
5.000000E-10	1.712945E-4
5.500000E-10	2.295346E-4
6.000000E-10	2.329605E-4
6.500000E-10	2.055534E-4
7.000000E-10	2.089793E-4
7.500000E-10	1.952757E-4
8.000000E-10	1.849981E-4
8.500000E-10	1.918498E-4
9.000000E-10	1.747204E-4
9.500000E-10	1.164803E-4
1.000000E-9	1.062026E-4
1.050000E-9	1.233320E-4
1.100000E-9	9.249903E-5
1.150000E-9	4.796246E-5
1.200000E-9	3.425890E-6
1.250000E-9	-7.536958E-5
1.300000E-9	-1.644427E-4
1.350000E-9	-2.363864E-4
1.400000E-9	-3.083301E-4
1.450000E-9	-3.802738E-4
1.500000E-9	-4.111068E-4
1.550000E-9	-4.419398E-4
1.600000E-9	-4.761987E-4
1.650000E-9	-4.624952E-4
1.700000E-9	-4.282363E-4
1.750000E-9	-4.145327E-4
1.800000E-9	-3.836997E-4
1.850000E-9	-3.323113E-4
1.900000E-9	-3.014783E-4
1.950000E-9	-2.774971E-4
2.000000E-9	-2.398123E-4
2.050000E-9	-2.329605E-4
2.100000E-9	-2.329605E-4
2.150000E-9	-1.987016E-4
2.200000E-9	-1.473133E-4
2.250000E-9	-1.062026E-4
2.300000E-9	-7.194369E-5
2.350000E-9	-2.398123E-5
2.400000E-9	5.481424E-5
2.450000E-9	1.301838E-4
2.500000E-9	1.610168E-4
2.550000E-9	1.815722E-4
2.600000E-9	2.295346E-4
2.650000E-9	2.500900E-4
2.700000E-9	2.398123E-4
2.750000E-9	2.261087E-4
2.800000E-9	2.021275E-4
2.850000E-9	1.644427E-4
2.900000E-9	1.575909E-4
2.950000E-9	1.678686E-4
3.000000E-9	1.781463E-4
3.050000E-9	2.021275E-4
3.100000E-9	2.603676E-4
3.150000E-9	3.117560E-4
3.200000E-9	3.460149E-4
3.250000E-9	3.768479E-4
3.300000E-9	3.836997E-4
3.350000E-9	3.494408E-4
3.400000E-9	3.220337E-4
3.450000E-9	3.014783E-4
3.500000E-9	2.535159E-4
3.550000E-9	1.952757E-4
3.600000E-9	1.370356E-4
3.650000E-9	7.194369E-5
3.700000E-9	0.000000E+0
3.750000E-9	-6.166602E-5
3.800000E-9	-1.130544E-4
3.850000E-9	-1.541651E-4
3.900000E-9	-1.815722E-4
3.950000E-9	-1.952757E-4
4.000000E-9	-1.987016E-4
4.050000E-9	-1.884240E-4
4.100000E-9	-1.678686E-4
4.150000E-9	-1.473133E-4
4.200000E-9	-1.130544E-4
4.250000E-9	-6.851780E-5
4.300000E-9	-4.796246E-5
4.350000E-9	-3.083301E-5
4.400000E-9	1.712945E-5
4.450000E-9	7.879547E-5
4.500000E-9	1.164803E-4
4.550000E-9	1.370356E-4
4.600000E-9	1.404615E-4
4.650000E-9	1.301838E-4
4.700000E-9	1.164803E-4
4.750000E-9	1.096285E-4
4.800000E-9	9.592492E-5
4.850000E-9	3.083301E-5
4.900000E-9	-4.111068E-5
4.950000E-9	-8.222136E-5
5.000000E-9	-1.301838E-4
5.050000E-9	-1.918498E-4
5.100000E-9	-2.124052E-4
5.150000E-9	-1.987016E-4
5.200000E-9	-1.747204E-4
5.250000E-9	-1.404615E-4
5.300000E-9	-8.907314E-5
5.350000E-9	-3.768479E-5
5.400000E-9	1.712945E-5
5.450000E-9	6.851780E-5
5.500000E-9	1.062026E-4
5.550000E-9	1.233320E-4
5.600000E-9	1.336097E-4
5.650000E-9	1.130544E-4
5.700000E-9	4.796246E-5
5.750000E-9	-2.398123E-5
5.800000E-9	-7.194369E-5
5.850000E-9	-1.301838E-4
5.900000E-9	-1.678686E-4
5.950000E-9	-1.678686E-4
6.000000E-9	-1.473133E-4
6.050000E-9	-1.267579E-4
6.100000E-9	-8.222136E-5
6.150000E-9	-6.851780E-6
6.200000E-9	7.536958E-5
6.250000E-9	1.473133E-4
6.300000E-9	1.918498E-4
6.350000E-9	2.021275E-4
6.400000E-9	2.124052E-4
6.450000E-9	2.466641E-4
6.500000E-9	2.603676E-4
6.550000E-9	2.329605E-4
6.600000E-9	2.021275E-4
6.650000E-9	1.747204E-4
6.700000E-9	1.404615E-4
6.750000E-9	1.336097E-4
6.800000E-9	1.507392E-4
6.850000E-9	1.747204E-4
6.900000E-9	2.535159E-4
6.950000E-9	3.939774E-4
7.000000E-9	5.481424E-4
7.050000E-9	7.673994E-4
7.100000E-9	1.157951E-3
7.150000E-9	1.716371E-3
7.200000E-9	2.446086E-3
7.250000E-9	3.484130E-3
7.300000E-9	4.943559E-3
7.350000E-9	6.865484E-3
7.400000E-9	9.338976E-3
7.450000E-9	1.241200E-2
7.500000E-9	1.605372E-2
7.550000E-9	2.024701E-2
7.600000E-9	2.494733E-2
7.650000E-9	2.999709E-2
7.700000E-9	3.521472E-2
7.750000E-9	4.042208E-2
7.800000E-9	4.542388E-2
7.850000E-9	5.003170E-2
7.900000E-9	5.411879E-2
7.950000E-9	5.758579E-2
8.000000E-9	6.037446E-2
8.050000E-9	6.253620E-2
8.100000E-9	6.418063E-2
8.150000E-9	6.538996E-2
8.200000E-9	6.631153E-2
8.250000E-9	6.716800E-2
8.300000E-9	6.811355E-2
8.350000E-9	6.923724E-2
8.400000E-9	7.064528E-2
8.450000E-9	7.236850E-2
8.500000E-9	7.433839E-2
8.550000E-9	7.650698E-2
8.600000E-9	7.876807E-2
8.650000E-9	8.092980E-2
8.700000E-9	8.286200E-2
8.750000E-9	8.449615E-2
8.800000E-9	8.569521E-2
8.850000E-9	8.632558E-2
8.900000E-9	8.634956E-2
8.950000E-9	8.577058E-2
9.000000E-9	8.458865E-2
9.050000E-9	8.287228E-2
9.100000E-9	8.070369E-2
9.150000E-9	7.815140E-2
9.200000E-9	7.534903E-2
9.250000E-9	7.239934E-2
9.300000E-9	6.934344E-2
9.350000E-9	6.627727E-2
9.400000E-9	6.334471E-2
9.450000E-9	6.058687E-2
9.500000E-9	5.803458E-2
9.550000E-9	5.573238E-2
9.600000E-9	5.369398E-2
9.650000E-9	5.194335E-2
9.700000E-9	5.051132E-2
9.750000E-9	4.934652E-2
9.800000E-9	4.839070E-2
9.850000E-9	4.765071E-2
9.900000E-9	4.712997E-2
9.950000E-9	4.678396E-2
1.000000E-8	4.658183E-2
1.005000E-8	4.646877E-2
1.010000E-8	4.643109E-2
1.015000E-8	4.650303E-2
1.020000E-8	4.665720E-2
1.025000E-8	4.686618E-2
1.030000E-8	4.717793E-2
