Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
2.890000E-8	1.382351E-2
2.895000E-8	1.399138E-2
2.900000E-8	1.425517E-2
2.905000E-8	1.461489E-2
2.910000E-8	1.506026E-2
2.915000E-8	1.557928E-2
2.920000E-8	1.617539E-2
2.925000E-8	1.684686E-2
2.930000E-8	1.757829E-2
2.935000E-8	1.835940E-2
2.940000E-8	1.918161E-2
2.945000E-8	2.002096E-2
2.950000E-8	2.087230E-2
2.955000E-8	2.173734E-2
2.960000E-8	2.259552E-2
2.965000E-8	2.341774E-2
2.970000E-8	2.418857E-2
2.975000E-8	2.489602E-2
2.980000E-8	2.552809E-2
2.985000E-8	2.606425E-2
2.990000E-8	2.649934E-2
2.995000E-8	2.682651E-2
3.000000E-8	2.703720E-2
3.005000E-8	2.712285E-2
3.010000E-8	2.708003E-2
3.015000E-8	2.690873E-2
3.020000E-8	2.662952E-2
3.025000E-8	2.625952E-2
3.030000E-8	2.580388E-2
3.035000E-8	2.524888E-2
3.040000E-8	2.460310E-2
3.045000E-8	2.389908E-2
3.050000E-8	2.316594E-2
3.055000E-8	2.240881E-2
3.060000E-8	2.163970E-2
3.065000E-8	2.086031E-2
3.070000E-8	2.007920E-2
3.075000E-8	1.927925E-2
3.080000E-8	1.846903E-2
3.085000E-8	1.768792E-2
3.090000E-8	1.694793E-2
3.095000E-8	1.621307E-2
3.100000E-8	1.548849E-2
3.105000E-8	1.481188E-2
3.110000E-8	1.419864E-2
3.115000E-8	1.364365E-2
3.120000E-8	1.317601E-2
3.125000E-8	1.281287E-2
3.130000E-8	1.253537E-2
3.135000E-8	1.235893E-2
3.140000E-8	1.229727E-2
3.145000E-8	1.234694E-2
3.150000E-8	1.251139E-2
3.155000E-8	1.278546E-2
3.160000E-8	1.315888E-2
3.165000E-8	1.364879E-2
3.170000E-8	1.424489E-2
3.175000E-8	1.490267E-2
3.180000E-8	1.561697E-2
3.185000E-8	1.639807E-2
3.190000E-8	1.721857E-2
3.195000E-8	1.804250E-2
3.200000E-8	1.886643E-2
3.205000E-8	1.968522E-2
3.210000E-8	2.048517E-2
3.215000E-8	2.124915E-2
3.220000E-8	2.198058E-2
3.225000E-8	2.267603E-2
3.230000E-8	2.331154E-2
3.235000E-8	2.386996E-2
3.240000E-8	2.434787E-2
3.245000E-8	2.474185E-2
3.250000E-8	2.503990E-2
3.255000E-8	2.524032E-2
3.260000E-8	2.532425E-2
3.265000E-8	2.529171E-2
3.270000E-8	2.516838E-2
3.275000E-8	2.493541E-2
3.280000E-8	2.457398E-2
3.285000E-8	2.413889E-2
3.290000E-8	2.365584E-2
3.295000E-8	2.310427E-2
3.300000E-8	2.247562E-2
3.305000E-8	2.181271E-2
3.310000E-8	2.114466E-2
3.315000E-8	2.046290E-2
3.320000E-8	1.976230E-2
3.325000E-8	1.904629E-2
3.330000E-8	1.832685E-2
3.335000E-8	1.761255E-2
3.340000E-8	1.692052E-2
3.345000E-8	1.625247E-2
3.350000E-8	1.561183E-2
3.355000E-8	1.499688E-2
3.360000E-8	1.442475E-2
3.365000E-8	1.392286E-2
3.370000E-8	1.350661E-2
3.375000E-8	1.317601E-2
3.380000E-8	1.294134E-2
3.385000E-8	1.282143E-2
3.390000E-8	1.280430E-2
3.395000E-8	1.287796E-2
3.400000E-8	1.304240E-2
3.405000E-8	1.330106E-2
3.410000E-8	1.365392E-2
3.415000E-8	1.408216E-2
3.420000E-8	1.456521E-2
3.425000E-8	1.510308E-2
3.430000E-8	1.570433E-2
3.435000E-8	1.634326E-2
3.440000E-8	1.698904E-2
3.445000E-8	1.764167E-2
3.450000E-8	1.831144E-2
3.455000E-8	1.898976E-2
3.460000E-8	1.964069E-2
3.465000E-8	2.026249E-2
3.470000E-8	2.087401E-2
3.475000E-8	2.144956E-2
3.480000E-8	2.195659E-2
3.485000E-8	2.240196E-2
3.490000E-8	2.280279E-2
3.495000E-8	2.313339E-2
3.500000E-8	2.338348E-2
3.505000E-8	2.356163E-2
3.510000E-8	2.365927E-2
3.515000E-8	2.365755E-2
3.520000E-8	2.355649E-2
3.525000E-8	2.335607E-2
3.530000E-8	2.305459E-2
3.535000E-8	2.266404E-2
3.540000E-8	2.220840E-2
3.545000E-8	2.167738E-2
3.550000E-8	2.106929E-2
3.555000E-8	2.041494E-2
3.560000E-8	1.973832E-2
3.565000E-8	1.903944E-2
3.570000E-8	1.831657E-2
3.575000E-8	1.757487E-2
3.580000E-8	1.684001E-2
3.585000E-8	1.613256E-2
3.590000E-8	1.544053E-2
3.595000E-8	1.474679E-2
3.600000E-8	1.407017E-2
3.605000E-8	1.344837E-2
3.610000E-8	1.288652E-2
3.615000E-8	1.237093E-2
3.620000E-8	1.192898E-2
3.625000E-8	1.159325E-2
3.630000E-8	1.134829E-2
3.635000E-8	1.119413E-2
3.640000E-8	1.117357E-2
3.645000E-8	1.126607E-2
3.650000E-8	1.144251E-2
3.655000E-8	1.172514E-2
3.660000E-8	1.211227E-2
3.665000E-8	1.255250E-2
3.670000E-8	1.305611E-2
3.675000E-8	1.364536E-2
3.680000E-8	1.427059E-2
3.685000E-8	1.489410E-2
3.690000E-8	1.554502E-2
3.695000E-8	1.623363E-2
3.700000E-8	1.692909E-2
3.705000E-8	1.762112E-2
3.710000E-8	1.831315E-2
3.715000E-8	1.900861E-2
3.720000E-8	1.969721E-2
3.725000E-8	2.036012E-2
3.730000E-8	2.097165E-2
3.735000E-8	2.151979E-2
3.740000E-8	2.198914E-2
3.745000E-8	2.237798E-2
3.750000E-8	2.268974E-2
3.755000E-8	2.289700E-2
3.760000E-8	2.298779E-2
3.765000E-8	2.298950E-2
3.770000E-8	2.289529E-2
3.775000E-8	2.268631E-2
3.780000E-8	2.238483E-2
3.785000E-8	2.202511E-2
3.790000E-8	2.160373E-2
3.795000E-8	2.112239E-2
3.800000E-8	2.058452E-2
3.805000E-8	1.998499E-2
3.810000E-8	1.935120E-2
3.815000E-8	1.870713E-2
3.820000E-8	1.803394E-2
3.825000E-8	1.733163E-2
3.830000E-8	1.663103E-2
3.835000E-8	1.592872E-2
3.840000E-8	1.521956E-2
3.845000E-8	1.453267E-2
3.850000E-8	1.387661E-2
3.855000E-8	1.323083E-2
3.860000E-8	1.263643E-2
3.865000E-8	1.212769E-2
3.870000E-8	1.168575E-2
3.875000E-8	1.130718E-2
3.880000E-8	1.102283E-2
3.885000E-8	1.083441E-2
3.890000E-8	1.073677E-2
3.895000E-8	1.072307E-2
3.900000E-8	1.080186E-2
3.905000E-8	1.099200E-2
3.910000E-8	1.127806E-2
3.915000E-8	1.162237E-2
3.920000E-8	1.203176E-2
3.925000E-8	1.252338E-2
3.930000E-8	1.307152E-2
3.935000E-8	1.365221E-2
3.940000E-8	1.427230E-2
3.945000E-8	1.492665E-2
3.950000E-8	1.558956E-2
3.955000E-8	1.627131E-2
3.960000E-8	1.697362E-2
3.965000E-8	1.765880E-2
3.970000E-8	1.830116E-2
3.975000E-8	1.890412E-2
3.980000E-8	1.945055E-2
3.985000E-8	1.992161E-2
3.990000E-8	2.030531E-2
3.995000E-8	2.059309E-2
4.000000E-8	2.079007E-2
4.005000E-8	2.090313E-2
4.010000E-8	2.091855E-2
4.015000E-8	2.083632E-2
4.020000E-8	2.069929E-2
4.025000E-8	2.050744E-2
4.030000E-8	2.025563E-2
4.035000E-8	1.995929E-2
4.040000E-8	1.962356E-2
4.045000E-8	1.923472E-2
4.050000E-8	1.880648E-2
4.055000E-8	1.835255E-2
4.060000E-8	1.785579E-2
4.065000E-8	1.731793E-2
4.070000E-8	1.673895E-2
4.075000E-8	1.611715E-2
4.080000E-8	1.547136E-2
4.085000E-8	1.484100E-2
4.090000E-8	1.422948E-2
4.095000E-8	1.362823E-2
4.100000E-8	1.304925E-2
4.105000E-8	1.251653E-2
4.110000E-8	1.204033E-2
4.115000E-8	1.164292E-2
4.120000E-8	1.132431E-2
4.125000E-8	1.108621E-2
4.130000E-8	1.092348E-2
4.135000E-8	1.083783E-2
4.140000E-8	1.082413E-2
4.145000E-8	1.088408E-2
4.150000E-8	1.100228E-2
4.155000E-8	1.116501E-2
4.160000E-8	1.137399E-2
4.165000E-8	1.162237E-2
4.170000E-8	1.190158E-2
4.175000E-8	1.221505E-2
4.180000E-8	1.258847E-2
4.185000E-8	1.300643E-2
4.190000E-8	1.345694E-2
4.195000E-8	1.395540E-2
4.200000E-8	1.449841E-2
4.205000E-8	1.507396E-2
4.210000E-8	1.567521E-2
4.215000E-8	1.629701E-2
4.220000E-8	1.691196E-2
4.225000E-8	1.751663E-2
4.230000E-8	1.809560E-2
4.235000E-8	1.861120E-2
4.240000E-8	1.905314E-2
4.245000E-8	1.942657E-2
4.250000E-8	1.972291E-2
4.255000E-8	1.992504E-2
4.260000E-8	2.004323E-2
