Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	5.099791e-5C45degSpot03
Operator	Angus Wylie
Date	8/21/2019
Time	19:28
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:29:53
	
Time	Amplitude
8.900000E-9	2.199942E-2
8.950000E-9	2.452431E-2
9.000000E-9	2.678026E-2
9.050000E-9	2.872617E-2
9.100000E-9	3.035347E-2
9.150000E-9	3.165874E-2
9.200000E-9	3.269165E-2
9.250000E-9	3.354813E-2
9.300000E-9	3.431895E-2
9.350000E-9	3.508636E-2
9.400000E-9	3.593427E-2
9.450000E-9	3.693634E-2
9.500000E-9	3.810457E-2
9.550000E-9	3.942355E-2
9.600000E-9	4.085728E-2
9.650000E-9	4.236982E-2
9.700000E-9	4.389092E-2
9.750000E-9	4.529383E-2
9.800000E-9	4.648946E-2
9.850000E-9	4.741788E-2
9.900000E-9	4.801742E-2
9.950000E-9	4.823325E-2
1.000000E-8	4.805167E-2
1.005000E-8	4.746242E-2
1.010000E-8	4.647576E-2
1.015000E-8	4.514822E-2
1.020000E-8	4.355176E-2
1.025000E-8	4.173260E-2
1.030000E-8	3.976785E-2
1.035000E-8	3.774657E-2
1.040000E-8	3.572700E-2
1.045000E-8	3.377766E-2
1.050000E-8	3.194994E-2
1.055000E-8	3.027982E-2
1.060000E-8	2.879298E-2
1.065000E-8	2.751340E-2
1.070000E-8	2.643938E-2
1.075000E-8	2.556064E-2
1.080000E-8	2.487032E-2
1.085000E-8	2.435301E-2
1.090000E-8	2.398130E-2
1.095000E-8	2.372093E-2
1.100000E-8	2.354964E-2
1.105000E-8	2.344343E-2
1.110000E-8	2.339547E-2
1.115000E-8	2.341260E-2
1.120000E-8	2.348626E-2
1.125000E-8	2.361130E-2
1.130000E-8	2.381001E-2
1.135000E-8	2.411320E-2
1.140000E-8	2.449519E-2
1.145000E-8	2.495597E-2
1.150000E-8	2.553837E-2
1.155000E-8	2.622184E-2
1.160000E-8	2.697725E-2
1.165000E-8	2.782687E-2
1.170000E-8	2.876214E-2
1.175000E-8	2.972311E-2
1.180000E-8	3.071319E-2
1.185000E-8	3.174953E-2
1.190000E-8	3.278415E-2
1.195000E-8	3.377081E-2
1.200000E-8	3.471807E-2
1.205000E-8	3.563107E-2
1.210000E-8	3.647556E-2
1.215000E-8	3.724125E-2
1.220000E-8	3.793842E-2
1.225000E-8	3.852596E-2
1.230000E-8	3.899702E-2
1.235000E-8	3.937387E-2
1.240000E-8	3.963766E-2
1.245000E-8	3.974558E-2
1.250000E-8	3.969933E-2
1.255000E-8	3.953146E-2
1.260000E-8	3.921799E-2
1.265000E-8	3.875378E-2
1.270000E-8	3.818680E-2
1.275000E-8	3.751703E-2
1.280000E-8	3.674449E-2
1.285000E-8	3.589487E-2
1.290000E-8	3.496988E-2
1.295000E-8	3.398322E-2
1.300000E-8	3.297429E-2
1.305000E-8	3.195166E-2
1.310000E-8	3.090847E-2
1.315000E-8	2.985329E-2
1.320000E-8	2.879640E-2
1.325000E-8	2.776178E-2
1.330000E-8	2.677512E-2
1.335000E-8	2.583129E-2
1.340000E-8	2.494055E-2
1.345000E-8	2.413033E-2
1.350000E-8	2.340918E-2
1.355000E-8	2.277367E-2
1.360000E-8	2.224266E-2
1.365000E-8	2.183669E-2
1.370000E-8	2.158488E-2
1.375000E-8	2.148725E-2
1.380000E-8	2.152322E-2
1.385000E-8	2.168595E-2
1.390000E-8	2.198571E-2
1.395000E-8	2.242252E-2
1.400000E-8	2.298779E-2
1.405000E-8	2.366269E-2
1.410000E-8	2.444380E-2
1.415000E-8	2.533111E-2
1.420000E-8	2.629550E-2
1.425000E-8	2.730785E-2
1.430000E-8	2.835960E-2
1.435000E-8	2.944047E-2
1.440000E-8	3.052477E-2
1.445000E-8	3.159365E-2
1.450000E-8	3.261457E-2
1.455000E-8	3.355498E-2
1.460000E-8	3.440460E-2
1.465000E-8	3.516344E-2
1.470000E-8	3.581436E-2
1.475000E-8	3.633338E-2
1.480000E-8	3.672908E-2
1.485000E-8	3.700829E-2
1.490000E-8	3.716759E-2
1.495000E-8	3.719328E-2
1.500000E-8	3.710250E-2
1.505000E-8	3.692435E-2
1.510000E-8	3.665713E-2
1.515000E-8	3.630084E-2
1.520000E-8	3.586232E-2
1.525000E-8	3.533987E-2
1.530000E-8	3.474205E-2
1.535000E-8	3.408257E-2
1.540000E-8	3.335970E-2
1.545000E-8	3.256661E-2
1.550000E-8	3.170499E-2
1.555000E-8	3.078343E-2
1.560000E-8	2.981732E-2
1.565000E-8	2.882381E-2
1.570000E-8	2.780289E-2
1.575000E-8	2.678026E-2
1.580000E-8	2.577647E-2
1.585000E-8	2.479153E-2
1.590000E-8	2.385968E-2
1.595000E-8	2.302376E-2
1.600000E-8	2.226664E-2
1.605000E-8	2.159174E-2
1.610000E-8	2.104188E-2
1.615000E-8	2.062049E-2
1.620000E-8	2.031730E-2
1.625000E-8	2.015457E-2
1.630000E-8	2.013744E-2
1.635000E-8	2.025392E-2
1.640000E-8	2.051086E-2
1.645000E-8	2.090142E-2
1.650000E-8	2.139646E-2
1.655000E-8	2.199257E-2
1.660000E-8	2.270515E-2
1.665000E-8	2.350167E-2
1.670000E-8	2.436843E-2
1.675000E-8	2.529685E-2
1.680000E-8	2.625781E-2
1.685000E-8	2.722392E-2
1.690000E-8	2.821229E-2
1.695000E-8	2.920066E-2
1.700000E-8	3.015135E-2
1.705000E-8	3.105750E-2
1.710000E-8	3.192768E-2
1.715000E-8	3.274475E-2
1.720000E-8	3.351387E-2
1.725000E-8	3.423159E-2
1.730000E-8	3.486025E-2
1.735000E-8	3.537927E-2
1.740000E-8	3.580066E-2
1.745000E-8	3.610727E-2
1.750000E-8	3.629570E-2
1.755000E-8	3.635394E-2
1.760000E-8	3.626144E-2
1.765000E-8	3.601477E-2
1.770000E-8	3.563793E-2
1.775000E-8	3.512061E-2
1.780000E-8	3.445599E-2
1.785000E-8	3.369887E-2
1.790000E-8	3.285609E-2
1.795000E-8	3.189513E-2
1.800000E-8	3.086222E-2
1.805000E-8	2.982246E-2
1.810000E-8	2.876214E-2
1.815000E-8	2.768812E-2
1.820000E-8	2.666207E-2
1.825000E-8	2.569082E-2
1.830000E-8	2.475384E-2
1.835000E-8	2.387167E-2
1.840000E-8	2.305288E-2
1.845000E-8	2.229576E-2
1.850000E-8	2.159516E-2
1.855000E-8	2.094938E-2
1.860000E-8	2.036012E-2
1.865000E-8	1.984795E-2
1.870000E-8	1.943513E-2
1.875000E-8	1.911652E-2
1.880000E-8	1.888185E-2
1.885000E-8	1.877393E-2
1.890000E-8	1.882875E-2
1.895000E-8	1.902745E-2
1.900000E-8	1.937689E-2
1.905000E-8	1.990277E-2
1.910000E-8	2.059309E-2
1.915000E-8	2.140845E-2
1.920000E-8	2.233002E-2
1.925000E-8	2.334580E-2
1.930000E-8	2.442667E-2
1.935000E-8	2.552124E-2
1.940000E-8	2.659012E-2
1.945000E-8	2.762303E-2
1.950000E-8	2.861826E-2
1.955000E-8	2.955524E-2
1.960000E-8	3.043741E-2
1.965000E-8	3.125449E-2
1.970000E-8	3.197735E-2
1.975000E-8	3.260772E-2
1.980000E-8	3.315929E-2
1.985000E-8	3.365262E-2
1.990000E-8	3.406886E-2
1.995000E-8	3.438405E-2
2.000000E-8	3.458960E-2
2.005000E-8	3.468724E-2
2.010000E-8	3.467182E-2
2.015000E-8	3.454506E-2
2.020000E-8	3.429155E-2
2.025000E-8	3.390613E-2
2.030000E-8	3.341966E-2
2.035000E-8	3.283040E-2
2.040000E-8	3.212467E-2
2.045000E-8	3.133842E-2
2.050000E-8	3.050250E-2
2.055000E-8	2.959806E-2
2.060000E-8	2.863025E-2
2.065000E-8	2.763331E-2
2.070000E-8	2.662096E-2
2.075000E-8	2.560346E-2
2.080000E-8	2.460481E-2
2.085000E-8	2.364214E-2
2.090000E-8	2.270858E-2
2.095000E-8	2.182470E-2
2.100000E-8	2.101447E-2
2.105000E-8	2.028304E-2
2.110000E-8	1.963212E-2
2.115000E-8	1.908740E-2
2.120000E-8	1.866259E-2
2.125000E-8	1.834741E-2
2.130000E-8	1.816926E-2
2.135000E-8	1.815042E-2
2.140000E-8	1.827718E-2
2.145000E-8	1.854268E-2
2.150000E-8	1.894351E-2
2.155000E-8	1.946768E-2
2.160000E-8	2.009804E-2
2.165000E-8	2.084489E-2
2.170000E-8	2.169451E-2
2.175000E-8	2.260409E-2
2.180000E-8	2.354279E-2
2.185000E-8	2.451060E-2
2.190000E-8	2.549041E-2
2.195000E-8	2.644966E-2
2.200000E-8	2.737637E-2
2.205000E-8	2.826539E-2
2.210000E-8	2.910131E-2
2.215000E-8	2.987214E-2
2.220000E-8	3.058472E-2
2.225000E-8	3.125449E-2
2.230000E-8	3.185916E-2
2.235000E-8	3.239360E-2
2.240000E-8	3.286123E-2
2.245000E-8	3.323294E-2
2.250000E-8	3.349160E-2
2.255000E-8	3.365433E-2
2.260000E-8	3.368174E-2
2.265000E-8	3.353442E-2
2.270000E-8	3.324493E-2
2.275000E-8	3.282012E-2
2.280000E-8	3.222230E-2
2.285000E-8	3.146518E-2
2.290000E-8	3.058301E-2
2.295000E-8	2.959121E-2
2.300000E-8	2.851548E-2
2.305000E-8	2.739350E-2
2.310000E-8	2.623897E-2
2.315000E-8	2.505875E-2
2.320000E-8	2.388366E-2
2.325000E-8	2.274798E-2
2.330000E-8	2.165169E-2
2.335000E-8	2.061878E-2
2.340000E-8	1.966809E-2
