Study Name	V_single_crystal
Sample Name	2019-08-22
Run Name	5.0997452e-4C45degSpot08
Operator	Angus Wylie
Date	8/22/2019
Time	02:12
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	02:13:44
	
Time	Amplitude
0.000000E+0	-3.511548E-4
5.000000E-11	-3.837008E-4
1.000000E-10	-3.819879E-4
1.500000E-10	-3.614325E-4
2.000000E-10	-3.494418E-4
2.500000E-10	-3.408771E-4
3.000000E-10	-3.203217E-4
3.500000E-10	-2.860627E-4
4.000000E-10	-2.655073E-4
4.500000E-10	-2.655073E-4
5.000000E-10	-2.792109E-4
5.500000E-10	-3.049051E-4
6.000000E-10	-3.374512E-4
6.500000E-10	-3.648584E-4
7.000000E-10	-3.837008E-4
7.500000E-10	-4.196728E-4
8.000000E-10	-4.607836E-4
8.500000E-10	-4.727742E-4
9.000000E-10	-4.522188E-4
9.500000E-10	-4.316634E-4
1.000000E-9	-4.145339E-4
1.050000E-9	-3.734231E-4
1.100000E-9	-3.254605E-4
1.150000E-9	-2.929145E-4
1.200000E-9	-2.603684E-4
1.250000E-9	-2.278224E-4
1.300000E-9	-2.106929E-4
1.350000E-9	-2.141188E-4
1.400000E-9	-2.312483E-4
1.450000E-9	-2.432389E-4
1.500000E-9	-2.518037E-4
1.550000E-9	-2.809238E-4
1.600000E-9	-3.186087E-4
1.650000E-9	-3.357382E-4
1.700000E-9	-3.425900E-4
1.750000E-9	-3.494418E-4
1.800000E-9	-3.597195E-4
1.850000E-9	-3.717102E-4
1.900000E-9	-3.905526E-4
1.950000E-9	-4.145339E-4
2.000000E-9	-4.487929E-4
2.050000E-9	-5.001814E-4
2.100000E-9	-5.686994E-4
2.150000E-9	-6.372174E-4
2.200000E-9	-6.971707E-4
2.250000E-9	-7.485592E-4
2.300000E-9	-7.862441E-4
2.350000E-9	-8.119383E-4
2.400000E-9	-8.273549E-4
2.450000E-9	-8.067995E-4
2.500000E-9	-7.365685E-4
2.550000E-9	-6.389304E-4
2.600000E-9	-5.395793E-4
2.650000E-9	-4.316634E-4
2.700000E-9	-3.340253E-4
2.750000E-9	-2.603684E-4
2.800000E-9	-2.072670E-4
2.850000E-9	-1.730080E-4
2.900000E-9	-1.730080E-4
2.950000E-9	-2.106929E-4
3.000000E-9	-2.689332E-4
3.050000E-9	-3.408771E-4
3.100000E-9	-4.162469E-4
3.150000E-9	-4.881908E-4
3.200000E-9	-5.567088E-4
3.250000E-9	-5.961066E-4
3.300000E-9	-5.995325E-4
3.350000E-9	-5.858289E-4
3.400000E-9	-5.584217E-4
3.450000E-9	-4.967555E-4
3.500000E-9	-4.282375E-4
3.550000E-9	-3.682843E-4
3.600000E-9	-2.929145E-4
3.650000E-9	-1.918504E-4
3.700000E-9	-1.113418E-4
3.750000E-9	-6.680505E-5
3.800000E-9	-2.398130E-5
3.850000E-9	2.398130E-5
3.900000E-9	6.166620E-5
3.950000E-9	8.222160E-5
4.000000E-9	9.249930E-5
4.050000E-9	8.393455E-5
4.100000E-9	5.824030E-5
4.150000E-9	1.884245E-5
4.200000E-9	-3.425900E-5
4.250000E-9	-9.763815E-5
4.300000E-9	-1.661562E-4
4.350000E-9	-2.363871E-4
4.400000E-9	-3.031922E-4
4.450000E-9	-3.614325E-4
4.500000E-9	-3.905526E-4
4.550000E-9	-3.837008E-4
4.600000E-9	-3.494418E-4
4.650000E-9	-2.980533E-4
4.700000E-9	-2.329612E-4
4.750000E-9	-1.661562E-4
4.800000E-9	-1.130547E-4
4.850000E-9	-5.995325E-5
4.900000E-9	-1.027770E-5
4.950000E-9	-5.138850E-6
5.000000E-9	-3.083310E-5
5.050000E-9	-5.481440E-5
5.100000E-9	-9.592520E-5
5.150000E-9	-1.712950E-4
5.200000E-9	-2.295353E-4
5.250000E-9	-2.637943E-4
5.300000E-9	-3.134699E-4
5.350000E-9	-3.511548E-4
5.400000E-9	-3.391641E-4
5.450000E-9	-3.014792E-4
5.500000E-9	-2.706461E-4
