Study Name	Tungsten_Calibration
1.200000E-8	-1.000363E-2
1.205000E-8	-9.421224E-3
1.210000E-8	-8.859376E-3
1.215000E-8	-8.333501E-3
1.220000E-8	-7.833319E-3
1.225000E-8	-7.393091E-3
1.230000E-8	-7.000825E-3
1.235000E-8	-6.634254E-3
1.240000E-8	-6.312219E-3
1.245000E-8	-6.021018E-3
1.250000E-8	-5.789770E-3
1.255000E-8	-5.627039E-3
1.260000E-8	-5.507133E-3
1.265000E-8	-5.452319E-3
1.270000E-8	-5.442041E-3
1.275000E-8	-5.486578E-3
1.280000E-8	-5.585929E-3
1.285000E-8	-5.791483E-3
1.290000E-8	-6.063842E-3
1.295000E-8	-6.391015E-3
1.300000E-8	-6.769577E-3
1.305000E-8	-7.192676E-3
1.310000E-8	-7.670589E-3
1.315000E-8	-8.126234E-3
1.320000E-8	-8.602434E-3
1.325000E-8	-9.075208E-3
1.330000E-8	-9.524001E-3
1.335000E-8	-9.935109E-3
1.340000E-8	-1.033251E-2
1.345000E-8	-1.068881E-2
1.350000E-8	-1.098001E-2
1.355000E-8	-1.122667E-2
1.360000E-8	-1.143737E-2
1.365000E-8	-1.163093E-2
1.370000E-8	-1.176111E-2
1.375000E-8	-1.185533E-2
1.380000E-8	-1.190500E-2
1.385000E-8	-1.192213E-2
1.390000E-8	-1.189301E-2
1.395000E-8	-1.180222E-2
1.400000E-8	-1.166348E-2
1.405000E-8	-1.147505E-2
1.410000E-8	-1.122667E-2
1.415000E-8	-1.090978E-2
1.420000E-8	-1.056205E-2
1.425000E-8	-1.015779E-2
1.430000E-8	-9.732981E-3
1.435000E-8	-9.265345E-3
1.440000E-8	-8.778868E-3
1.445000E-8	-8.276973E-3
1.450000E-8	-7.754523E-3
1.455000E-8	-7.202953E-3
1.460000E-8	-6.659948E-3
1.465000E-8	-6.123795E-3
1.470000E-8	-5.589355E-3
1.475000E-8	-5.106303E-3
1.480000E-8	-4.636954E-3
1.485000E-8	-4.244689E-3
1.490000E-8	-3.895247E-3
1.495000E-8	-3.634879E-3
1.500000E-8	-3.482426E-3
1.505000E-8	-3.444741E-3
1.510000E-8	-3.480713E-3
1.515000E-8	-3.614323E-3
1.520000E-8	-3.859275E-3
1.525000E-8	-4.195013E-3
1.530000E-8	-4.578714E-3
1.535000E-8	-5.012090E-3
1.540000E-8	-5.479726E-3
1.545000E-8	-5.969629E-3
1.550000E-8	-6.449255E-3
1.555000E-8	-6.911752E-3
1.560000E-8	-7.372536E-3
1.565000E-8	-7.783644E-3
1.570000E-8	-8.184474E-3
1.575000E-8	-8.576739E-3
1.580000E-8	-8.945024E-3
1.585000E-8	-9.291040E-3
1.590000E-8	-9.630204E-3
1.595000E-8	-9.940248E-3
1.600000E-8	-1.021089E-2
1.605000E-8	-1.047469E-2
1.610000E-8	-1.071279E-2
1.615000E-8	-1.088580E-2
1.620000E-8	-1.100913E-2
1.625000E-8	-1.108964E-2
1.630000E-8	-1.110848E-2
1.635000E-8	-1.105024E-2
1.640000E-8	-1.094918E-2
1.645000E-8	-1.077274E-2
1.650000E-8	-1.052265E-2
1.655000E-8	-1.023488E-2
1.660000E-8	-9.902563E-3
1.665000E-8	-9.508584E-3
1.670000E-8	-9.082060E-3
1.675000E-8	-8.621276E-3
1.680000E-8	-8.121095E-3
1.685000E-8	-7.595219E-3
1.690000E-8	-7.053927E-3
1.695000E-8	-6.512635E-3
1.700000E-8	-5.966204E-3
1.705000E-8	-5.457457E-3
1.710000E-8	-4.982970E-3
1.715000E-8	-4.542742E-3
1.720000E-8	-4.148764E-3
1.725000E-8	-3.821590E-3
1.730000E-8	-3.530389E-3
1.735000E-8	-3.305992E-3
1.740000E-8	-3.156965E-3
1.745000E-8	-3.076457E-3
1.750000E-8	-3.045624E-3
1.755000E-8	-3.062753E-3
1.760000E-8	-3.127845E-3
1.765000E-8	-3.268307E-3
1.770000E-8	-3.470435E-3
1.775000E-8	-3.723952E-3
1.780000E-8	-4.023718E-3
1.785000E-8	-4.376586E-3
1.790000E-8	-4.785981E-3
1.795000E-8	-5.229635E-3
1.800000E-8	-5.707548E-3
1.805000E-8	-6.171758E-3
1.810000E-8	-6.644532E-3
1.815000E-8	-7.112167E-3
1.820000E-8	-7.569525E-3
1.825000E-8	-7.997762E-3
1.830000E-8	-8.369472E-3
1.835000E-8	-8.715488E-3
1.840000E-8	-8.991273E-3
1.845000E-8	-9.210531E-3
1.850000E-8	-9.378400E-3
1.855000E-8	-9.535991E-3
1.860000E-8	-9.633630E-3
1.865000E-8	-9.679879E-3
1.870000E-8	-9.678166E-3
1.875000E-8	-9.642194E-3
1.880000E-8	-9.544556E-3
1.885000E-8	-9.414372E-3
1.890000E-8	-9.208818E-3
1.895000E-8	-8.948450E-3
1.900000E-8	-8.629841E-3
1.905000E-8	-8.273547E-3
1.910000E-8	-7.864152E-3
1.915000E-8	-7.427350E-3
1.920000E-8	-6.940872E-3
1.925000E-8	-6.435552E-3
1.930000E-8	-5.919954E-3
1.935000E-8	-5.354680E-3
1.940000E-8	-4.801398E-3
1.945000E-8	-4.266957E-3
1.950000E-8	-3.751359E-3
1.955000E-8	-3.285437E-3
1.960000E-8	-2.867477E-3
1.965000E-8	-2.521461E-3
1.970000E-8	-2.233685E-3
1.975000E-8	-2.019567E-3
1.980000E-8	-1.885957E-3
1.985000E-8	-1.843133E-3
1.990000E-8	-1.856836E-3
1.995000E-8	-1.918503E-3
2.000000E-8	-2.055539E-3
2.005000E-8	-2.231972E-3
2.010000E-8	-2.435813E-3
2.015000E-8	-2.679052E-3
2.020000E-8	-2.932569E-3
2.025000E-8	-3.227196E-3
2.030000E-8	-3.532102E-3
2.035000E-8	-3.890108E-3
2.040000E-8	-4.299503E-3
2.045000E-8	-4.743157E-3
2.050000E-8	-5.202228E-3
2.055000E-8	-5.709261E-3
2.060000E-8	-6.231711E-3
2.065000E-8	-6.761012E-3
2.070000E-8	-7.278323E-3
2.075000E-8	-7.764801E-3
2.080000E-8	-8.187900E-3
2.085000E-8	-8.535629E-3
2.090000E-8	-8.826830E-3
2.095000E-8	-9.013542E-3
2.100000E-8	-9.112893E-3
2.105000E-8	-9.145439E-3
2.110000E-8	-9.085486E-3
2.115000E-8	-8.924468E-3
2.120000E-8	-8.734331E-3
2.125000E-8	-8.482527E-3
2.130000E-8	-8.174196E-3
2.135000E-8	-7.872717E-3
2.140000E-8	-7.518136E-3
2.145000E-8	-7.149852E-3
2.150000E-8	-6.766151E-3
2.155000E-8	-6.375599E-3
2.160000E-8	-5.921667E-3
2.165000E-8	-5.460883E-3
2.170000E-8	-4.986396E-3
2.175000E-8	-4.498205E-3
2.180000E-8	-3.984320E-3
2.185000E-8	-3.468722E-3
2.190000E-8	-2.963402E-3
2.195000E-8	-2.478637E-3
2.200000E-8	-2.019567E-3
2.205000E-8	-1.577626E-3
2.210000E-8	-1.204202E-3
2.215000E-8	-8.718901E-4
2.220000E-8	-6.200864E-4
2.225000E-8	-4.453655E-4
2.230000E-8	-3.580051E-4
2.235000E-8	-3.340238E-4
2.240000E-8	-3.905511E-4
2.245000E-8	-5.173094E-4
2.250000E-8	-7.280023E-4
2.255000E-8	-9.969354E-4
2.260000E-8	-1.306979E-3
2.265000E-8	-1.664986E-3
2.270000E-8	-2.026418E-3
2.275000E-8	-2.425536E-3
2.280000E-8	-2.809237E-3
2.285000E-8	-3.194650E-3
2.290000E-8	-3.576638E-3
2.295000E-8	-3.939784E-3
2.300000E-8	-4.287512E-3
2.305000E-8	-4.655797E-3
2.310000E-8	-5.025794E-3
2.315000E-8	-5.371810E-3
2.320000E-8	-5.728103E-3
2.325000E-8	-6.067268E-3
2.330000E-8	-6.367034E-3
2.335000E-8	-6.630828E-3
2.340000E-8	-6.874067E-3
2.345000E-8	-7.053927E-3
2.350000E-8	-7.196102E-3
2.355000E-8	-7.257768E-3
2.360000E-8	-7.223509E-3
2.365000E-8	-7.143000E-3
2.370000E-8	-6.969992E-3
2.375000E-8	-6.701059E-3
2.380000E-8	-6.401293E-3
2.385000E-8	-6.056990E-3
2.390000E-8	-5.664724E-3
2.395000E-8	-5.241626E-3
2.400000E-8	-4.816814E-3
2.405000E-8	-4.405706E-3
2.410000E-8	-3.998024E-3
2.415000E-8	-3.586916E-3
2.420000E-8	-3.213493E-3
2.425000E-8	-2.846922E-3
2.430000E-8	-2.519748E-3
2.435000E-8	-2.216556E-3
2.440000E-8	-1.925354E-3
2.445000E-8	-1.644431E-3
2.450000E-8	-1.363507E-3
2.455000E-8	-1.094574E-3
2.460000E-8	-8.547606E-4
2.465000E-8	-6.406418E-4
2.470000E-8	-4.573562E-4
2.475000E-8	-3.203202E-4
2.480000E-8	-2.192561E-4
2.485000E-8	-1.867101E-4
2.490000E-8	-2.243950E-4
2.495000E-8	-3.408756E-4
2.500000E-8	-5.378648E-4
2.505000E-8	-8.205016E-4
2.510000E-8	-1.161379E-3
2.515000E-8	-1.546792E-3
2.520000E-8	-1.971604E-3
2.525000E-8	-2.415258E-3
2.530000E-8	-2.860625E-3
2.535000E-8	-3.283724E-3
2.540000E-8	-3.701684E-3
2.545000E-8	-4.083671E-3
2.550000E-8	-4.443391E-3
2.555000E-8	-4.785981E-3
2.560000E-8	-5.102877E-3
2.565000E-8	-5.383801E-3
2.570000E-8	-5.635604E-3
2.575000E-8	-5.861714E-3
2.580000E-8	-6.033009E-3
2.585000E-8	-6.175183E-3
2.590000E-8	-6.276248E-3
2.595000E-8	-6.312219E-3
2.600000E-8	-6.303655E-3
2.605000E-8	-6.241989E-3
2.610000E-8	-6.130647E-3
2.615000E-8	-5.913102E-3
2.620000E-8	-5.649308E-3
2.625000E-8	-5.337551E-3
2.630000E-8	-4.950424E-3
2.635000E-8	-4.520474E-3
2.640000E-8	-4.102514E-3
2.645000E-8	-3.643443E-3
2.650000E-8	-3.175808E-3
2.655000E-8	-2.709885E-3
2.660000E-8	-2.262806E-3
2.665000E-8	-1.846559E-3
2.670000E-8	-1.442302E-3
2.675000E-8	-1.067166E-3
2.680000E-8	-7.194375E-4
2.685000E-8	-4.145324E-4
2.690000E-8	-1.661547E-4
2.695000E-8	5.995474E-5
2.700000E-8	2.192591E-4
2.705000E-8	3.357397E-4
2.710000E-8	3.837023E-4
2.715000E-8	4.093965E-4
2.720000E-8	3.888411E-4
2.725000E-8	3.186102E-4
2.730000E-8	2.158332E-4
2.735000E-8	8.736194E-5
2.740000E-8	-9.592372E-5
2.745000E-8	-3.151813E-4
2.750000E-8	-5.858274E-4
2.755000E-8	-8.821678E-4
2.760000E-8	-1.236748E-3
2.765000E-8	-1.630727E-3
2.770000E-8	-2.045261E-3
2.775000E-8	-2.466647E-3
2.780000E-8	-2.900023E-3
2.785000E-8	-3.317983E-3
2.790000E-8	-3.739368E-3
2.795000E-8	-4.128208E-3
2.800000E-8	-4.457095E-3
2.805000E-8	-4.751722E-3
2.810000E-8	-5.008664E-3
2.815000E-8	-5.178247E-3
2.820000E-8	-5.282736E-3
2.825000E-8	-5.373523E-3
2.830000E-8	-5.407782E-3
2.835000E-8	-5.411208E-3
2.840000E-8	-5.366671E-3
2.845000E-8	-5.289588E-3
2.850000E-8	-5.176534E-3
2.855000E-8	-5.012090E-3
2.860000E-8	-4.821953E-3
2.865000E-8	-4.602695E-3
2.870000E-8	-4.332049E-3
2.875000E-8	-4.037422E-3
2.880000E-8	-3.713674E-3
2.885000E-8	-3.359094E-3
2.890000E-8	-2.989096E-3
2.895000E-8	-2.605396E-3
2.900000E-8	-2.218269E-3
2.905000E-8	-1.856836E-3
2.910000E-8	-1.491978E-3
2.915000E-8	-1.139110E-3
2.920000E-8	-8.102239E-4
2.925000E-8	-5.087447E-4
2.930000E-8	-2.175432E-4
2.935000E-8	4.453819E-5
2.940000E-8	2.740735E-4
2.945000E-8	4.624980E-4
2.950000E-8	6.492096E-4
2.955000E-8	7.930974E-4
2.960000E-8	9.010132E-4
2.965000E-8	9.780960E-4
2.970000E-8	1.010642E-3
2.975000E-8	9.935125E-4
2.980000E-8	9.027262E-4
2.985000E-8	7.656902E-4
2.990000E-8	5.669880E-4
2.995000E-8	2.912030E-4
3.000000E-8	-2.740572E-5
3.005000E-8	-4.008288E-4
3.010000E-8	-8.016591E-4
3.015000E-8	-1.229897E-3
3.020000E-8	-1.664986E-3
3.025000E-8	-2.100075E-3
3.030000E-8	-2.509470E-3
3.035000E-8	-2.886319E-3
3.040000E-8	-3.222058E-3
3.045000E-8	-3.518398E-3
3.050000E-8	-3.756498E-3
3.055000E-8	-3.939784E-3
3.060000E-8	-4.076820E-3
3.065000E-8	-4.171032E-3
3.070000E-8	-4.220707E-3
3.075000E-8	-4.248115E-3
3.080000E-8	-4.234411E-3
3.085000E-8	-4.195013E-3
3.090000E-8	-4.124782E-3
3.095000E-8	-4.010015E-3
3.100000E-8	-3.879830E-3
3.105000E-8	-3.705109E-3
3.110000E-8	-3.494417E-3
3.115000E-8	-3.276872E-3
3.120000E-8	-3.026781E-3
3.125000E-8	-2.744144E-3
3.130000E-8	-2.449517E-3
3.135000E-8	-2.142899E-3
3.140000E-8	-1.805448E-3
3.145000E-8	-1.474849E-3
3.150000E-8	-1.171656E-3
3.155000E-8	-8.479088E-4
3.160000E-8	-5.464296E-4
3.165000E-8	-2.843482E-4
3.170000E-8	-3.425752E-5
3.175000E-8	2.038425E-4
3.180000E-8	3.734246E-4
3.185000E-8	5.293030E-4
3.190000E-8	6.183765E-4
3.195000E-8	6.731909E-4
3.200000E-8	6.749038E-4
3.205000E-8	5.995340E-4
3.210000E-8	4.779145E-4
3.215000E-8	2.740735E-4
3.220000E-8	2.226983E-5
3.225000E-8	-2.774964E-4
3.230000E-8	-6.063828E-4
3.235000E-8	-9.712412E-4
3.240000E-8	-1.325822E-3
3.245000E-8	-1.695819E-3
3.250000E-8	-2.028131E-3
3.255000E-8	-2.339888E-3
3.260000E-8	-2.651645E-3
3.265000E-8	-2.930856E-3
3.270000E-8	-3.177521E-3
3.275000E-8	-3.415621E-3
3.280000E-8	-3.636591E-3
3.285000E-8	-3.852423E-3
3.290000E-8	-4.035709E-3
3.295000E-8	-4.207004E-3
3.300000E-8	-4.362882E-3
3.305000E-8	-4.510196E-3
3.310000E-8	-4.606121E-3
3.315000E-8	-4.683204E-3
3.320000E-8	-4.731167E-3
3.325000E-8	-4.750009E-3
3.330000E-8	-4.732880E-3
3.335000E-8	-4.664362E-3
3.340000E-8	-4.565010E-3
3.345000E-8	-4.426261E-3
3.350000E-8	-4.224133E-3
3.355000E-8	-3.979181E-3
3.360000E-8	-3.703397E-3
3.365000E-8	-3.377936E-3
3.370000E-8	-3.009652E-3
3.375000E-8	-2.586553E-3
3.380000E-8	-2.153177E-3
3.385000E-8	-1.704384E-3
3.390000E-8	-1.284711E-3
3.395000E-8	-8.513347E-4
3.400000E-8	-4.522173E-4
3.405000E-8	-9.249782E-5
3.410000E-8	2.432404E-4
3.415000E-8	5.036088E-4
3.420000E-8	7.177276E-4
3.425000E-8	8.599024E-4
3.430000E-8	9.609665E-4
3.435000E-8	1.003790E-3
3.440000E-8	1.002077E-3
3.445000E-8	9.558276E-4
3.450000E-8	8.821708E-4
3.455000E-8	7.776808E-4
3.460000E-8	6.646261E-4
3.465000E-8	4.984699E-4
3.470000E-8	3.083325E-4
3.475000E-8	9.935259E-5
3.480000E-8	-1.062014E-4
3.485000E-8	-3.648569E-4
3.490000E-8	-5.995310E-4
3.495000E-8	-8.598994E-4
3.500000E-8	-1.121981E-3
3.505000E-8	-1.378923E-3
3.510000E-8	-1.654708E-3
3.515000E-8	-1.915077E-3
3.520000E-8	-2.161741E-3
3.525000E-8	-2.398129E-3
3.530000E-8	-2.632803E-3
3.535000E-8	-2.845209E-3
3.540000E-8	-3.025068E-3
3.545000E-8	-3.204928E-3
3.550000E-8	-3.353955E-3
3.555000E-8	-3.468722E-3
3.560000E-8	-3.559509E-3
3.565000E-8	-3.604045E-3
3.570000E-8	-3.604045E-3
3.575000E-8	-3.564648E-3
3.580000E-8	-3.484139E-3
3.585000E-8	-3.359094E-3
3.590000E-8	-3.186086E-3
3.595000E-8	-2.990809E-3
3.600000E-8	-2.749283E-3
3.605000E-8	-2.485489E-3
3.610000E-8	-2.209704E-3
3.615000E-8	-1.933919E-3
3.620000E-8	-1.627301E-3
3.625000E-8	-1.351516E-3
3.630000E-8	-1.099712E-3
3.635000E-8	-8.530476E-4
3.640000E-8	-6.474936E-4
3.645000E-8	-4.642080E-4
3.650000E-8	-3.391626E-4
3.655000E-8	-2.363856E-4
3.660000E-8	-1.558770E-4
3.665000E-8	-1.010626E-4
3.670000E-8	-8.564602E-5
3.675000E-8	-7.194242E-5
3.680000E-8	-7.879422E-5
3.685000E-8	-1.096273E-4
3.690000E-8	-1.455993E-4
3.695000E-8	-1.849971E-4
3.700000E-8	-2.363856E-4
3.705000E-8	-2.963389E-4
3.710000E-8	-3.580051E-4
3.715000E-8	-4.299490E-4
3.720000E-8	-5.378648E-4
3.725000E-8	-6.526325E-4
3.730000E-8	-8.136498E-4
3.735000E-8	-9.712412E-4
3.740000E-8	-1.166518E-3
3.745000E-8	-1.401192E-3
3.750000E-8	-1.652995E-3
3.755000E-8	-1.916790E-3
3.760000E-8	-2.196000E-3
3.765000E-8	-2.482063E-3
3.770000E-8	-2.745857E-3
3.775000E-8	-3.031920E-3
3.780000E-8	-3.283724E-3
3.785000E-8	-3.508120E-3
3.790000E-8	-3.682841E-3
3.795000E-8	-3.840433E-3
3.800000E-8	-3.934645E-3
3.805000E-8	-3.994598E-3
3.810000E-8	-4.027144E-3
3.815000E-8	-3.989459E-3
3.820000E-8	-3.938071E-3
3.825000E-8	-3.833581E-3
3.830000E-8	-3.705109E-3
3.835000E-8	-3.502981E-3
3.840000E-8	-3.278585E-3
3.845000E-8	-3.013078E-3
3.850000E-8	-2.728728E-3
3.855000E-8	-2.432388E-3
3.860000E-8	-2.091511E-3
3.865000E-8	-1.776328E-3
3.870000E-8	-1.461145E-3
3.875000E-8	-1.166518E-3
3.880000E-8	-8.958714E-4
3.885000E-8	-6.560584E-4
3.890000E-8	-4.402267E-4
3.895000E-8	-2.723576E-4
3.900000E-8	-1.147662E-4
3.905000E-8	3.939934E-5
3.910000E-8	1.764353E-4
3.915000E-8	2.997677E-4
3.920000E-8	4.299519E-4
3.925000E-8	5.635621E-4
3.930000E-8	6.526355E-4
3.935000E-8	7.331441E-4
3.940000E-8	7.622643E-4
3.945000E-8	7.674031E-4
3.950000E-8	6.954592E-4
3.955000E-8	5.926822E-4
3.960000E-8	4.385167E-4
3.965000E-8	2.055555E-4
3.970000E-8	-6.509062E-5
3.975000E-8	-3.374497E-4
3.980000E-8	-6.509195E-4
3.985000E-8	-9.729541E-4
3.990000E-8	-1.288137E-3
3.995000E-8	-1.577626E-3
4.000000E-8	-1.851698E-3
4.005000E-8	-2.101788E-3
4.010000E-8	-2.326185E-3
4.015000E-8	-2.514609E-3
4.020000E-8	-2.672201E-3
4.025000E-8	-2.805811E-3
4.030000E-8	-2.908588E-3
4.035000E-8	-2.968541E-3
4.040000E-8	-3.009652E-3
4.045000E-8	-3.035346E-3
4.050000E-8	-3.035346E-3
4.055000E-8	-3.013078E-3
4.060000E-8	-2.973680E-3
4.065000E-8	-2.901736E-3
4.070000E-8	-2.831505E-3
4.075000E-8	-2.725302E-3
4.080000E-8	-2.595118E-3
4.085000E-8	-2.449517E-3
