Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot03
Operator	Angus Wylie
Date	8/18/2019
Time	17:33
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:34:45
	
Time	Amplitude
9.150000E-9	-5.362561E-2
9.200000E-9	-5.462255E-2
9.250000E-9	-5.534370E-2
9.300000E-9	-5.590726E-2
9.350000E-9	-5.646226E-2
9.400000E-9	-5.713374E-2
9.450000E-9	-5.800049E-2
9.500000E-9	-5.911733E-2
9.550000E-9	-6.051167E-2
9.600000E-9	-6.215097E-2
9.650000E-9	-6.394443E-2
9.700000E-9	-6.577214E-2
9.750000E-9	-6.752963E-2
9.800000E-9	-6.912439E-2
9.850000E-9	-7.047933E-2
9.900000E-9	-7.149682E-2
9.950000E-9	-7.209122E-2
1.000000E-8	-7.224709E-2
1.005000E-8	-7.198330E-2
1.010000E-8	-7.129983E-2
1.015000E-8	-7.019841E-2
1.020000E-8	-6.870300E-2
1.025000E-8	-6.685815E-2
1.030000E-8	-6.472896E-2
1.035000E-8	-6.238735E-2
1.040000E-8	-5.989501E-2
1.045000E-8	-5.734614E-2
1.050000E-8	-5.483153E-2
1.055000E-8	-5.240942E-2
1.060000E-8	-5.013462E-2
1.065000E-8	-4.803968E-2
1.070000E-8	-4.614859E-2
1.075000E-8	-4.449216E-2
1.080000E-8	-4.308069E-2
1.085000E-8	-4.190390E-2
1.090000E-8	-4.094807E-2
1.095000E-8	-4.018923E-2
1.100000E-8	-3.960512E-2
1.105000E-8	-3.918887E-2
1.110000E-8	-3.891309E-2
1.115000E-8	-3.872124E-2
1.120000E-8	-3.860304E-2
1.125000E-8	-3.859276E-2
1.130000E-8	-3.868355E-2
1.135000E-8	-3.884457E-2
1.140000E-8	-3.909637E-2
1.145000E-8	-3.946294E-2
1.150000E-8	-3.993572E-2
1.155000E-8	-4.050099E-2
1.160000E-8	-4.118103E-2
1.165000E-8	-4.200154E-2
1.170000E-8	-4.295051E-2
1.175000E-8	-4.399541E-2
1.180000E-8	-4.513110E-2
1.185000E-8	-4.639697E-2
1.190000E-8	-4.776904E-2
1.195000E-8	-4.916681E-2
1.200000E-8	-5.058684E-2
1.205000E-8	-5.205313E-2
1.210000E-8	-5.350057E-2
1.215000E-8	-5.486065E-2
1.220000E-8	-5.613166E-2
1.225000E-8	-5.728619E-2
1.230000E-8	-5.825229E-2
1.235000E-8	-5.901284E-2
1.240000E-8	-5.956441E-2
1.245000E-8	-5.986760E-2
1.250000E-8	-5.991214E-2
1.255000E-8	-5.971686E-2
1.260000E-8	-5.928520E-2
1.265000E-8	-5.863771E-2
1.270000E-8	-5.782577E-2
1.275000E-8	-5.684253E-2
1.280000E-8	-5.568629E-2
1.285000E-8	-5.443413E-2
1.290000E-8	-5.312543E-2
1.295000E-8	-5.173623E-2
1.300000E-8	-5.031791E-2
1.305000E-8	-4.891843E-2
1.310000E-8	-4.752237E-2
1.315000E-8	-4.612632E-2
1.320000E-8	-4.475596E-2
1.325000E-8	-4.341129E-2
1.330000E-8	-4.209232E-2
1.335000E-8	-4.080418E-2
1.340000E-8	-3.956743E-2
1.345000E-8	-3.839064E-2
1.350000E-8	-3.728921E-2
1.355000E-8	-3.629227E-2
1.360000E-8	-3.542895E-2
1.365000E-8	-3.470437E-2
1.370000E-8	-3.413567E-2
1.375000E-8	-3.374854E-2
1.380000E-8	-3.355669E-2
1.385000E-8	-3.356697E-2
1.390000E-8	-3.379308E-2
1.395000E-8	-3.422132E-2
1.400000E-8	-3.482770E-2
1.405000E-8	-3.561052E-2
1.410000E-8	-3.656806E-2
1.415000E-8	-3.767634E-2
1.420000E-8	-3.887711E-2
1.425000E-8	-4.014470E-2
1.430000E-8	-4.149108E-2
1.435000E-8	-4.289056E-2
1.440000E-8	-4.430031E-2
1.445000E-8	-4.569808E-2
1.450000E-8	-4.707529E-2
1.455000E-8	-4.839940E-2
1.460000E-8	-4.963273E-2
1.465000E-8	-5.075471E-2
1.470000E-8	-5.175165E-2
1.475000E-8	-5.260298E-2
1.480000E-8	-5.331557E-2
1.485000E-8	-5.389969E-2
1.490000E-8	-5.435704E-2
1.495000E-8	-5.467737E-2
1.500000E-8	-5.486236E-2
1.505000E-8	-5.492060E-2
1.510000E-8	-5.483838E-2
1.515000E-8	-5.459857E-2
1.520000E-8	-5.419774E-2
1.525000E-8	-5.367872E-2
1.530000E-8	-5.303807E-2
1.535000E-8	-5.223127E-2
1.540000E-8	-5.125660E-2
1.545000E-8	-5.015346E-2
1.550000E-8	-4.892185E-2
1.555000E-8	-4.756177E-2
1.560000E-8	-4.611090E-2
1.565000E-8	-4.459152E-2
1.570000E-8	-4.302931E-2
1.575000E-8	-4.147223E-2
1.580000E-8	-3.994257E-2
1.585000E-8	-3.845915E-2
1.590000E-8	-3.707167E-2
1.595000E-8	-3.582121E-2
1.600000E-8	-3.468210E-2
1.605000E-8	-3.367146E-2
1.610000E-8	-3.283554E-2
1.615000E-8	-3.216064E-2
1.620000E-8	-3.162962E-2
1.625000E-8	-3.127333E-2
1.630000E-8	-3.109004E-2
1.635000E-8	-3.105407E-2
1.640000E-8	-3.116884E-2
1.645000E-8	-3.145490E-2
1.650000E-8	-3.190541E-2
1.655000E-8	-3.249295E-2
1.660000E-8	-3.321753E-2
1.665000E-8	-3.408085E-2
1.670000E-8	-3.505724E-2
1.675000E-8	-3.614153E-2
1.680000E-8	-3.733032E-2
1.685000E-8	-3.857906E-2
1.690000E-8	-3.985521E-2
1.695000E-8	-4.115020E-2
1.700000E-8	-4.246574E-2
1.705000E-8	-4.377958E-2
