Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot04
Operator	Angus Wylie
Date	8/18/2019
Time	17:35
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:37:00
	
Time	Amplitude
0.000000E+0	1.644432E-4
5.000000E-11	1.747209E-4
1.000000E-10	1.832857E-4
1.500000E-10	2.089799E-4
2.000000E-10	2.278224E-4
2.500000E-10	2.209706E-4
3.000000E-10	2.004152E-4
3.500000E-10	1.678691E-4
4.000000E-10	9.763815E-5
4.500000E-10	8.564750E-6
5.000000E-10	-7.365685E-5
5.500000E-10	-1.610173E-4
6.000000E-10	-2.449519E-4
6.500000E-10	-3.049051E-4
7.000000E-10	-3.357382E-4
7.500000E-10	-3.340253E-4
8.000000E-10	-2.912015E-4
8.500000E-10	-1.935634E-4
9.000000E-10	-5.310145E-5
9.500000E-10	9.249930E-5
1.000000E-9	2.261094E-4
1.050000E-9	3.580066E-4
1.100000E-9	4.762001E-4
1.150000E-9	5.549958E-4
1.200000E-9	5.755512E-4
1.250000E-9	5.447181E-4
1.300000E-9	4.727742E-4
1.350000E-9	3.631454E-4
1.400000E-9	2.158317E-4
1.450000E-9	6.337915E-5
1.500000E-9	-6.166620E-5
1.550000E-9	-1.593044E-4
1.600000E-9	-2.449519E-4
1.650000E-9	-2.963404E-4
1.700000E-9	-2.912015E-4
1.750000E-9	-2.552296E-4
1.800000E-9	-1.969893E-4
1.850000E-9	-1.096288E-4
1.900000E-9	-8.564750E-6
1.950000E-9	7.708275E-5
2.000000E-9	1.593044E-4
2.050000E-9	2.381001E-4
2.100000E-9	3.049051E-4
2.150000E-9	3.511548E-4
2.200000E-9	3.717102E-4
2.250000E-9	3.682843E-4
2.300000E-9	3.545807E-4
2.350000E-9	3.271735E-4
2.400000E-9	2.774979E-4
2.450000E-9	2.329612E-4
2.500000E-9	2.021281E-4
2.550000E-9	1.678691E-4
2.600000E-9	1.404619E-4
2.650000E-9	1.404619E-4
2.700000E-9	1.404619E-4
2.750000E-9	1.233324E-4
2.800000E-9	1.233324E-4
2.850000E-9	1.318972E-4
2.900000E-9	1.199065E-4
2.950000E-9	9.935110E-5
3.000000E-9	8.736045E-5
3.050000E-9	6.509210E-5
3.100000E-9	3.083310E-5
3.150000E-9	8.564750E-6
3.200000E-9	1.712950E-6
3.250000E-9	6.851800E-6
3.300000E-9	3.083310E-5
3.350000E-9	7.365685E-5
3.400000E-9	1.318972E-4
3.450000E-9	2.021281E-4
3.500000E-9	2.672202E-4
3.550000E-9	3.203217E-4
3.600000E-9	3.562936E-4
3.650000E-9	3.511548E-4
3.700000E-9	3.031922E-4
3.750000E-9	2.261094E-4
3.800000E-9	1.216195E-4
3.850000E-9	-3.425900E-6
3.900000E-9	-1.370360E-4
3.950000E-9	-2.672202E-4
4.000000E-9	-3.751361E-4
4.050000E-9	-4.368023E-4
4.100000E-9	-4.556447E-4
4.150000E-9	-4.402282E-4
4.200000E-9	-3.768490E-4
4.250000E-9	-2.740720E-4
4.300000E-9	-1.661562E-4
4.350000E-9	-6.166620E-5
4.400000E-9	5.652735E-5
4.450000E-9	1.730080E-4
4.500000E-9	2.655073E-4
4.550000E-9	3.151828E-4
4.600000E-9	3.357382E-4
4.650000E-9	3.374512E-4
4.700000E-9	2.946274E-4
4.750000E-9	2.295353E-4
4.800000E-9	1.644432E-4
4.850000E-9	9.421225E-5
4.900000E-9	3.939785E-5
4.950000E-9	1.541655E-5
5.000000E-9	0.000000E+0
5.050000E-9	1.712950E-6
5.100000E-9	4.624965E-5
5.150000E-9	9.763815E-5
5.200000E-9	1.421749E-4
5.250000E-9	2.021281E-4
5.300000E-9	2.637943E-4
5.350000E-9	2.997663E-4
5.400000E-9	3.186087E-4
5.450000E-9	3.014792E-4
5.500000E-9	2.295353E-4
5.550000E-9	1.079159E-4
5.600000E-9	-4.796260E-5
5.650000E-9	-2.295353E-4
5.700000E-9	-4.282375E-4
5.750000E-9	-6.080973E-4
5.800000E-9	-7.348556E-4
5.850000E-9	-8.085124E-4
5.900000E-9	-8.479103E-4
5.950000E-9	-8.342067E-4
6.000000E-9	-7.588369E-4
6.050000E-9	-6.492081E-4
6.100000E-9	-5.275886E-4
6.150000E-9	-3.854138E-4
6.200000E-9	-2.415260E-4
6.250000E-9	-1.181936E-4
6.300000E-9	-5.138850E-6
6.350000E-9	7.365685E-5
6.400000E-9	9.935110E-5
6.450000E-9	9.078635E-5
6.500000E-9	5.824030E-5
6.550000E-9	1.541655E-5
6.600000E-9	-1.541655E-5
6.650000E-9	-3.597195E-5
6.700000E-9	-5.824030E-5
6.750000E-9	-5.995325E-5
6.800000E-9	-4.111080E-5
6.850000E-9	-2.398130E-5
6.900000E-9	-6.851800E-6
6.950000E-9	1.884245E-5
7.000000E-9	4.796260E-5
