Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot02
Operator	Angus Wylie
Date	8/18/2019
Time	17:30
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:32:29
	
Time	Amplitude
0.000000E+0	-2.552296E-4
5.000000E-11	-3.871267E-4
1.000000E-10	-4.830519E-4
1.500000E-10	-5.481440E-4
2.000000E-10	-5.755512E-4
2.500000E-10	-5.704124E-4
3.000000E-10	-5.344404E-4
3.500000E-10	-4.642095E-4
4.000000E-10	-3.854138E-4
4.500000E-10	-3.049051E-4
5.000000E-10	-2.278224E-4
5.500000E-10	-1.524526E-4
6.000000E-10	-8.564750E-5
6.500000E-10	-3.083310E-5
7.000000E-10	5.138850E-6
7.500000E-10	3.254605E-5
8.000000E-10	4.624965E-5
8.500000E-10	4.111080E-5
9.000000E-10	3.254605E-5
9.500000E-10	2.226835E-5
1.000000E-9	1.199065E-5
1.050000E-9	-3.425900E-6
1.100000E-9	-2.055540E-5
1.150000E-9	-3.083310E-5
1.200000E-9	-2.740720E-5
1.250000E-9	-1.199065E-5
1.300000E-9	1.027770E-5
1.350000E-9	2.912015E-5
1.400000E-9	4.624965E-5
1.450000E-9	4.796260E-5
1.500000E-9	3.083310E-5
1.550000E-9	1.712950E-6
1.600000E-9	-3.425900E-5
1.650000E-9	-7.536980E-5
1.700000E-9	-1.062029E-4
1.750000E-9	-1.147677E-4
1.800000E-9	-1.062029E-4
1.850000E-9	-6.851800E-5
1.900000E-9	-3.425900E-6
1.950000E-9	7.536980E-5
2.000000E-9	1.473137E-4
2.050000E-9	2.192576E-4
2.100000E-9	2.912015E-4
2.150000E-9	3.391641E-4
2.200000E-9	3.477289E-4
2.250000E-9	3.117569E-4
2.300000E-9	2.295353E-4
2.350000E-9	9.078635E-5
2.400000E-9	-8.907340E-5
2.450000E-9	-2.826368E-4
2.500000E-9	-4.727742E-4
2.550000E-9	-6.492081E-4
2.600000E-9	-7.828182E-4
2.650000E-9	-8.650398E-4
2.700000E-9	-8.958729E-4
2.750000E-9	-8.633268E-4
2.800000E-9	-7.742534E-4
2.850000E-9	-6.372174E-4
2.900000E-9	-4.676354E-4
2.950000E-9	-2.843497E-4
3.000000E-9	-1.096288E-4
3.050000E-9	4.967555E-5
3.100000E-9	1.815727E-4
3.150000E-9	2.655073E-4
3.200000E-9	3.066181E-4
3.250000E-9	3.151828E-4
3.300000E-9	2.792109E-4
3.350000E-9	2.106929E-4
3.400000E-9	1.387490E-4
3.450000E-9	6.166620E-5
3.500000E-9	-1.712950E-5
3.550000E-9	-9.078635E-5
3.600000E-9	-1.421749E-4
3.650000E-9	-1.901375E-4
3.700000E-9	-2.500907E-4
3.750000E-9	-3.049051E-4
3.800000E-9	-3.408771E-4
3.850000E-9	-3.682843E-4
3.900000E-9	-3.939785E-4
3.950000E-9	-4.196728E-4
4.000000E-9	-4.333764E-4
4.050000E-9	-4.350893E-4
4.100000E-9	-4.162469E-4
4.150000E-9	-3.665713E-4
4.200000E-9	-2.774979E-4
4.250000E-9	-1.558785E-4
4.300000E-9	-2.740720E-5
4.350000E-9	9.763815E-5
4.400000E-9	2.209706E-4
4.450000E-9	3.443030E-4
4.500000E-9	4.505059E-4
4.550000E-9	5.241627E-4
4.600000E-9	5.635606E-4
4.650000E-9	5.738383E-4
4.700000E-9	5.669865E-4
4.750000E-9	5.430052E-4
4.800000E-9	4.864778E-4
4.850000E-9	4.076821E-4
4.900000E-9	3.288864E-4
4.950000E-9	2.603684E-4
5.000000E-9	2.021281E-4
5.050000E-9	1.456008E-4
5.100000E-9	8.907340E-5
5.150000E-9	4.453670E-5
5.200000E-9	1.541655E-5
5.250000E-9	-1.541655E-5
5.300000E-9	-3.083310E-5
5.350000E-9	-2.055540E-5
5.400000E-9	0.000000E+0
5.450000E-9	2.569425E-5
5.500000E-9	6.509210E-5
5.550000E-9	1.233324E-4
5.600000E-9	1.935634E-4
5.650000E-9	2.723591E-4
5.700000E-9	3.391641E-4
5.750000E-9	3.939785E-4
5.800000E-9	4.368023E-4
5.850000E-9	4.607836E-4
5.900000E-9	4.676354E-4
5.950000E-9	4.676354E-4
6.000000E-9	4.590706E-4
6.050000E-9	4.385152E-4
6.100000E-9	4.111080E-4
6.150000E-9	3.734231E-4
6.200000E-9	3.391641E-4
6.250000E-9	3.220346E-4
6.300000E-9	3.031922E-4
6.350000E-9	2.672202E-4
6.400000E-9	2.398130E-4
6.450000E-9	2.192576E-4
6.500000E-9	1.832857E-4
6.550000E-9	1.301842E-4
6.600000E-9	6.509210E-5
6.650000E-9	-5.138850E-6
6.700000E-9	-7.536980E-5
6.750000E-9	-1.438878E-4
6.800000E-9	-1.969893E-4
6.850000E-9	-2.261094E-4
6.900000E-9	-2.381001E-4
6.950000E-9	-2.398130E-4
7.000000E-9	-2.141188E-4
7.050000E-9	-1.764339E-4
7.100000E-9	-1.404619E-4
7.150000E-9	-9.421225E-5
7.200000E-9	-3.254605E-5
7.250000E-9	1.027770E-5
7.300000E-9	4.624965E-5
7.350000E-9	1.130547E-4
7.400000E-9	1.918504E-4
7.450000E-9	2.518037E-4
7.500000E-9	3.237476E-4
7.550000E-9	4.145339E-4
7.600000E-9	4.881908E-4
7.650000E-9	5.395793E-4
7.700000E-9	5.704124E-4
7.750000E-9	5.601347E-4
7.800000E-9	5.104591E-4
7.850000E-9	4.265246E-4
7.900000E-9	2.894886E-4
7.950000E-9	9.763815E-5
8.000000E-9	-1.318972E-4
8.050000E-9	-4.076821E-4
8.100000E-9	-7.468462E-4
8.150000E-9	-1.154528E-3
8.200000E-9	-1.656423E-3
8.250000E-9	-2.312483E-3
8.300000E-9	-3.184374E-3
8.350000E-9	-4.321773E-3
8.400000E-9	-5.789771E-3
8.450000E-9	-7.672303E-3
