grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5463721e+08 3465.5194 0.10204962 0.0038220253 1.9960036e-05 2.5392624e-07 5.7887871e-06 1.9691573e-06 0.010526922 0.00017030038 1.1751119 0.010462244 4.669922e-08 9.7317547e-10 0.00065371675 5.1025121e-05
0.91 5.887973 4.5463724e+08 3465.5199 0.10204922 0.0038219537 2.0405976e-05 2.5959272e-07 5.7885704e-06 1.9691431e-06 0.010526948 0.00017030034 1.1751088 0.010462215 4.6699019e-08 9.731679e-10 0.00065371199 5.102561e-05
0.92 5.952676 4.5463721e+08 3465.5195 0.10204884 0.0038219045 2.0856842e-05 2.653232e-07 5.7883619e-06 1.9691396e-06 0.010526929 0.00017030044 1.1751115 0.010462243 4.6699131e-08 9.7317303e-10 0.00065370727 5.1026362e-05
0.93 6.017379 4.5463721e+08 3465.5195 0.10204847 0.0038218473 2.1312635e-05 2.7111563e-07 5.7881585e-06 1.9691314e-06 0.01052693 0.00017030046 1.1751115 0.010462242 4.6699107e-08 9.7317246e-10 0.00065370276 5.102697e-05
0.94 6.082082 4.5463721e+08 3465.5195 0.10204811 0.0038217916 2.1773353e-05 2.7697066e-07 5.7879608e-06 1.9691233e-06 0.010526931 0.00017030048 1.1751114 0.010462243 4.6699083e-08 9.7317191e-10 0.0006536984 5.1027562e-05
0.95 6.146785 4.5463721e+08 3465.5195 0.10204776 0.003821737 2.2238997e-05 2.8288825e-07 5.7877688e-06 1.9691153e-06 0.010526933 0.00017030053 1.1751114 0.010462243 4.6699042e-08 9.7317102e-10 0.00065369418 5.1028136e-05
0.96 6.211488 4.5463721e+08 3465.5195 0.10204742 0.0038216838 2.2709566e-05 2.8886844e-07 5.7875821e-06 1.9691074e-06 0.010526935 0.00017030058 1.1751114 0.010462248 4.6699004e-08 9.7317021e-10 0.00065369008 5.1028697e-05
0.97 6.276191 4.5463721e+08 3465.5195 0.1020471 0.0038216323 2.3185062e-05 2.9491125e-07 5.7874005e-06 1.9690998e-06 0.010526935 0.00017030057 1.1751113 0.010462247 4.6698995e-08 9.7316994e-10 0.00065368612 5.1029249e-05
0.98 6.340894 4.5463721e+08 3465.5195 0.10204678 0.0038215818 2.3665484e-05 3.0101664e-07 5.7872237e-06 1.9690923e-06 0.010526936 0.0001703006 1.1751113 0.010462247 4.6698968e-08 9.7316933e-10 0.00065368229 5.1029784e-05
0.99 6.405597 4.5463721e+08 3465.5195 0.10204647 0.0038215323 2.4150832e-05 3.071846e-07 5.7870515e-06 1.9690847e-06 0.010526938 0.00017030067 1.1751113 0.010462249 4.6698919e-08 9.7316832e-10 0.00065367857 5.1030302e-05
1 6.4703 4.5463723e+08 3465.5197 0.10204617 0.0038214788 2.4641106e-05 3.1341472e-07 5.7868832e-06 1.9690746e-06 0.010526952 0.00017030067 1.1751097 0.010462234 4.6698803e-08 9.7316426e-10 0.000653675 5.1030735e-05
1.01 6.535003 4.5463723e+08 3465.5197 0.10204589 0.0038214326 2.5136307e-05 3.1970794e-07 5.7867198e-06 1.9690678e-06 0.010526951 0.00017030067 1.1751098 0.010462235 4.6698799e-08 9.7316426e-10 0.00065367151 5.1031239e-05
1.02 6.599706 4.5463722e+08 3465.5196 0.10204561 0.0038213875 2.5636433e-05 3.2606374e-07 5.786561e-06 1.9690611e-06 0.010526951 0.00017030071 1.1751098 0.010462237 4.6698778e-08 9.7316393e-10 0.00065366816 5.1031728e-05
1.03 6.664409 4.5463722e+08 3465.5196 0.10204534 0.0038213435 2.6141487e-05 3.3248214e-07 5.7864061e-06 1.9690545e-06 0.010526951 0.00017030073 1.1751099 0.010462239 4.6698763e-08 9.7316372e-10 0.0006536649 5.1032206e-05
1.04 6.729112 4.5463722e+08 3465.5196 0.10204507 0.0038213004 2.6651466e-05 3.3896313e-07 5.7862552e-06 1.9690479e-06 0.010526952 0.00017030078 1.17511 0.010462242 4.6698735e-08 9.7316328e-10 0.00065366173 5.1032671e-05
1.05 6.793815 4.5463722e+08 3465.5196 0.10204482 0.0038212583 2.7166372e-05 3.4550671e-07 5.786108e-06 1.9690414e-06 0.010526953 0.00017030083 1.17511 0.010462243 4.6698705e-08 9.7316276e-10 0.00065365867 5.1033123e-05
1.06 6.858518 4.5463722e+08 3465.5196 0.10204457 0.0038212176 2.7686204e-05 3.5211293e-07 5.7859645e-06 1.9690353e-06 0.010526952 0.00017030083 1.1751101 0.010462244 4.6698705e-08 9.7316285e-10 0.00065365569 5.103357e-05
1.07 6.923221 4.5463722e+08 3465.5196 0.10204433 0.0038211775 2.8210962e-05 3.5878171e-07 5.7858244e-06 1.9690291e-06 0.010526952 0.00017030087 1.1751101 0.010462247 4.6698682e-08 9.7316246e-10 0.00065365279 5.1034002e-05
1.08 6.987924 4.5463719e+08 3465.5191 0.10204411 0.003821154 2.8740647e-05 3.6551458e-07 5.7856929e-06 1.9690307e-06 0.010526916 0.00017030092 1.1751128 0.010462287 4.6698931e-08 9.7317223e-10 0.00065365003 5.103463e-05
1.09 7.052627 4.546372e+08 3465.5192 0.10204388 0.0038211149 2.9275258e-05 3.723085e-07 5.7855593e-06 1.9690243e-06 0.010526918 0.00017030095 1.1751126 0.010462285 4.6698894e-08 9.7317128e-10 0.00065364729 5.1035029e-05
1.1 7.11733 4.546372e+08 3465.5192 0.10204366 0.0038210769 2.9814796e-05 3.7916506e-07 5.7854288e-06 1.9690182e-06 0.010526919 0.00017030095 1.1751124 0.010462285 4.6698878e-08 9.7317076e-10 0.00065364464 5.1035422e-05
