grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5561012e+08 3342.3276 0.075069177 0.0016342065 1.9478889e-05 1.4030539e-07 1.7069936e-07 1.2746341e-06 0.017387772 0.00011389804 1.4243598 0.0041866126 2.6952256e-08 2.0814726e-10 0.00061659629 2.3068557e-05
0.91 5.887973 4.5561011e+08 3342.3275 0.075069185 0.0016341894 1.9914158e-05 1.4343732e-07 1.7070734e-07 1.2746233e-06 0.017387773 0.00011389806 1.42436 0.0041866135 2.6952255e-08 2.0814728e-10 0.0006165958 2.306877e-05
0.92 5.952676 4.5561011e+08 3342.3274 0.075069196 0.0016341729 2.0354236e-05 1.4660387e-07 1.7071837e-07 1.2746126e-06 0.017387773 0.00011389807 1.4243601 0.0041866147 2.6952255e-08 2.0814729e-10 0.00061659536 2.3068976e-05
0.93 6.017379 4.5561011e+08 3342.3273 0.075069214 0.0016341569 2.0799125e-05 1.4980502e-07 1.7073512e-07 1.2746021e-06 0.017387774 0.00011389809 1.4243603 0.0041866147 2.6952254e-08 2.0814731e-10 0.000616595 2.3069174e-05
0.94 6.082082 4.5561011e+08 3342.3272 0.075069467 0.001634144 2.1248843e-05 1.5304077e-07 1.7094091e-07 1.2745854e-06 0.017387776 0.00011389814 1.4243604 0.0041866156 2.6952252e-08 2.0814736e-10 0.00061659667 2.306935e-05
0.95 6.146785 4.5561011e+08 3342.3272 0.075069471 0.0016341289 2.170335e-05 1.5631114e-07 1.7094596e-07 1.2745759e-06 0.017387776 0.00011389815 1.4243606 0.0041866158 2.6952251e-08 2.0814738e-10 0.00061659622 2.3069537e-05
0.96 6.211488 4.5561011e+08 3342.3271 0.075069475 0.0016341143 2.2162667e-05 1.5961611e-07 1.709511e-07 1.2745667e-06 0.017387776 0.00011389816 1.4243607 0.0041866165 2.6952251e-08 2.0814739e-10 0.00061659578 2.3069718e-05
0.97 6.276191 4.5561011e+08 3342.327 0.075069476 0.0016341001 2.2626793e-05 1.6295569e-07 1.709534e-07 1.2745579e-06 0.017387777 0.00011389817 1.4243608 0.0041866177 2.695225e-08 2.0814741e-10 0.00061659533 2.3069894e-05
0.98 6.340894 4.5561011e+08 3342.3269 0.07506948 0.0016340864 2.3095729e-05 1.6632987e-07 1.709582e-07 1.2745493e-06 0.017387777 0.00011389818 1.4243609 0.0041866179 2.695225e-08 2.0814742e-10 0.00061659492 2.3070064e-05
0.99 6.405597 4.556101e+08 3342.3266 0.075069485 0.0016340735 2.3569474e-05 1.6973871e-07 1.7096421e-07 1.2745411e-06 0.017387778 0.00011389822 1.4243614 0.0041866196 2.6952248e-08 2.0814748e-10 0.00061659453 2.3070235e-05
1 6.4703 4.556101e+08 3342.3266 0.075069488 0.0016340605 2.4048029e-05 1.7318211e-07 1.7096749e-07 1.274533e-06 0.017387778 0.00011389823 1.4243615 0.0041866194 2.6952248e-08 2.0814748e-10 0.00061659413 2.3070395e-05
1.01 6.535003 4.556101e+08 3342.3266 0.075069488 0.0016340479 2.4531394e-05 1.7666011e-07 1.7096918e-07 1.2745252e-06 0.017387778 0.00011389823 1.4243616 0.0041866198 2.6952247e-08 2.0814749e-10 0.00061659373 2.307055e-05
1.02 6.599706 4.556101e+08 3342.3265 0.075069489 0.0016340356 2.5019568e-05 1.8017272e-07 1.7097171e-07 1.2745175e-06 0.017387778 0.00011389824 1.4243617 0.0041866208 2.6952247e-08 2.081475e-10 0.00061659335 2.3070701e-05
1.03 6.664409 4.5561008e+08 3342.3246 0.07506951 0.0016340276 2.5512553e-05 1.8372035e-07 1.7098985e-07 1.2745124e-06 0.017387781 0.00011389853 1.4243651 0.0041866302 2.6952238e-08 2.0814791e-10 0.00061659312 2.3070897e-05
1.04 6.729112 4.5561008e+08 3342.3245 0.075069513 0.0016340161 2.6010347e-05 1.8730218e-07 1.7099352e-07 1.2745052e-06 0.017387782 0.00011389854 1.4243651 0.0041866299 2.6952237e-08 2.0814792e-10 0.00061659277 2.3071039e-05
1.05 6.793815 4.5561008e+08 3342.3246 0.075069511 0.0016340045 2.6512949e-05 1.9091858e-07 1.7099371e-07 1.274498e-06 0.017387782 0.00011389852 1.4243649 0.0041866299 2.6952238e-08 2.0814789e-10 0.0006165924 2.3071173e-05
1.06 6.858518 4.5561008e+08 3342.3248 0.075069507 0.0016339933 2.7020361e-05 1.9456959e-07 1.7099172e-07 1.2744911e-06 0.017387781 0.0001138985 1.4243647 0.0041866298 2.6952238e-08 2.0814786e-10 0.00061659201 2.3071303e-05
1.07 6.923221 4.5561008e+08 3342.3249 0.075069511 0.0016339825 2.7532584e-05 1.9825521e-07 1.7099619e-07 1.2744842e-06 0.017387781 0.00011389848 1.4243645 0.0041866285 2.6952239e-08 2.0814784e-10 0.00061659171 2.307143e-05
1.08 6.987924 4.5561008e+08 3342.3249 0.075069509 0.0016339719 2.8049615e-05 2.0197544e-07 1.7099594e-07 1.2744777e-06 0.017387781 0.00011389847 1.4243644 0.0041866281 2.6952239e-08 2.0814782e-10 0.00061659136 2.3071553e-05
1.09 7.052627 4.5561008e+08 3342.325 0.07506951 0.0016339617 2.8571456e-05 2.0573028e-07 1.7099732e-07 1.2744713e-06 0.017387781 0.00011389846 1.4243642 0.0041866275 2.6952239e-08 2.081478e-10 0.00061659104 2.3071674e-05
1.1 7.11733 4.5561008e+08 3342.3247 0.075069517 0.0016339526 2.9098108e-05 2.0951983e-07 1.7100457e-07 1.2744655e-06 0.017387782 0.00011389851 1.4243648 0.0041866294 2.6952237e-08 2.0814787e-10 0.00061659079 2.3071801e-05
