Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_19
Operator	Angus
Date	1/4/2022
Time	12:56
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:56:36
	
Time	Amplitude
0.000000E+0	-3.014777E-4
5.000000E-11	-2.792094E-4
1.000000E-10	-2.963389E-4
1.500000E-10	-3.031907E-4
2.000000E-10	-3.374497E-4
2.500000E-10	-3.819864E-4
3.000000E-10	-4.111065E-4
3.500000E-10	-4.196713E-4
4.000000E-10	-4.213842E-4
4.500000E-10	-4.093936E-4
5.000000E-10	-4.025418E-4
5.500000E-10	-3.665698E-4
6.000000E-10	-3.203202E-4
6.500000E-10	-2.792094E-4
7.000000E-10	-2.295338E-4
7.500000E-10	-1.935619E-4
8.000000E-10	-1.661547E-4
8.500000E-10	-1.318957E-4
9.000000E-10	-1.438863E-4
9.500000E-10	-1.558770E-4
1.000000E-9	-1.730065E-4
1.050000E-9	-1.987007E-4
1.100000E-9	-2.346727E-4
1.150000E-9	-2.912000E-4
1.200000E-9	-3.203202E-4
1.250000E-9	-3.545792E-4
1.300000E-9	-3.922641E-4
1.350000E-9	-4.248101E-4
1.400000E-9	-4.727727E-4
1.450000E-9	-5.087447E-4
1.500000E-9	-5.481425E-4
1.550000E-9	-5.789756E-4
1.600000E-9	-5.995310E-4
1.650000E-9	-6.217994E-4
1.700000E-9	-6.269382E-4
1.750000E-9	-6.423548E-4
1.800000E-9	-6.560584E-4
1.850000E-9	-6.526325E-4
1.900000E-9	-6.457807E-4
1.950000E-9	-6.269382E-4
2.000000E-9	-5.978181E-4
2.050000E-9	-5.635591E-4
2.100000E-9	-5.241612E-4
2.150000E-9	-4.710598E-4
2.200000E-9	-4.179583E-4
2.250000E-9	-3.682828E-4
2.300000E-9	-3.460144E-4
2.350000E-9	-3.100425E-4
2.400000E-9	-2.740705E-4
2.450000E-9	-2.535151E-4
2.500000E-9	-2.261079E-4
2.550000E-9	-2.209691E-4
2.600000E-9	-2.226820E-4
2.650000E-9	-2.329597E-4
2.700000E-9	-2.500892E-4
2.750000E-9	-2.912000E-4
2.800000E-9	-3.271720E-4
2.850000E-9	-3.665698E-4
2.900000E-9	-4.093936E-4
2.950000E-9	-4.556432E-4
3.000000E-9	-4.881893E-4
3.050000E-9	-4.967540E-4
3.100000E-9	-5.155965E-4
3.150000E-9	-5.104576E-4
3.200000E-9	-5.070317E-4
3.250000E-9	-5.070317E-4
3.300000E-9	-4.813375E-4
3.350000E-9	-4.522173E-4
3.400000E-9	-4.213842E-4
3.450000E-9	-3.905511E-4
3.500000E-9	-3.785605E-4
3.550000E-9	-3.699957E-4
3.600000E-9	-3.648569E-4
3.650000E-9	-3.699957E-4
3.700000E-9	-3.836993E-4
3.750000E-9	-3.991159E-4
3.800000E-9	-4.419396E-4
3.850000E-9	-4.693468E-4
3.900000E-9	-4.967540E-4
3.950000E-9	-5.070317E-4
4.000000E-9	-5.018929E-4
4.050000E-9	-4.899022E-4
4.100000E-9	-4.607821E-4
4.150000E-9	-4.076806E-4
4.200000E-9	-3.357367E-4
4.250000E-9	-2.877741E-4
4.300000E-9	-2.038396E-4
4.350000E-9	-1.181921E-4
4.400000E-9	-4.624817E-5
4.450000E-9	1.541803E-5
4.500000E-9	4.282524E-5
4.550000E-9	7.708424E-5
4.600000E-9	7.879719E-5
4.650000E-9	5.652884E-5
4.700000E-9	5.140334E-6
4.750000E-9	-6.337767E-5
4.800000E-9	-1.575899E-4
4.850000E-9	-2.535151E-4
4.900000E-9	-3.580051E-4
4.950000E-9	-4.402267E-4
5.000000E-9	-5.173094E-4
5.050000E-9	-5.635591E-4
5.100000E-9	-5.858274E-4
5.150000E-9	-5.943922E-4
5.200000E-9	-5.395778E-4
5.250000E-9	-4.761986E-4
5.300000E-9	-3.991159E-4
5.350000E-9	-2.877741E-4
5.400000E-9	-1.730065E-4
5.450000E-9	-5.309997E-5
5.500000E-9	5.138999E-5
5.550000E-9	1.438893E-4
5.600000E-9	2.243979E-4
5.650000E-9	2.586569E-4
5.700000E-9	2.740735E-4
5.750000E-9	2.860641E-4
5.800000E-9	2.603699E-4
5.850000E-9	2.089814E-4
5.900000E-9	1.507411E-4
5.950000E-9	8.051014E-5
6.000000E-9	-1.027622E-5
6.050000E-9	-1.181921E-4
6.100000E-9	-2.106914E-4
6.150000E-9	-3.031907E-4
6.200000E-9	-3.956900E-4
6.250000E-9	-4.727727E-4
6.300000E-9	-5.498555E-4
6.350000E-9	-6.149476E-4
6.400000E-9	-6.834656E-4
6.450000E-9	-7.485577E-4
6.500000E-9	-8.153627E-4
6.550000E-9	-9.095750E-4
6.600000E-9	-1.019204E-3
6.650000E-9	-1.159666E-3
6.700000E-9	-1.385775E-3
6.750000E-9	-1.695819E-3
6.800000E-9	-2.134334E-3
6.850000E-9	-2.713311E-3
6.900000E-9	-3.456732E-3
6.950000E-9	-4.383438E-3
7.000000E-9	-5.479726E-3
7.050000E-9	-6.769577E-3
7.100000E-9	-8.193039E-3
7.150000E-9	-9.724416E-3
7.200000E-9	-1.130033E-2
7.250000E-9	-1.290879E-2
7.300000E-9	-1.446415E-2
7.350000E-9	-1.594585E-2
7.400000E-9	-1.730079E-2
7.450000E-9	-1.852555E-2
7.500000E-9	-1.958244E-2
7.550000E-9	-2.046975E-2
7.600000E-9	-2.122002E-2
7.650000E-9	-2.184354E-2
7.700000E-9	-2.235571E-2
7.750000E-9	-2.282677E-2
7.800000E-9	-2.323788E-2
7.850000E-9	-2.363528E-2
7.900000E-9	-2.406523E-2
7.950000E-9	-2.450375E-2
8.000000E-9	-2.494398E-2
8.050000E-9	-2.537907E-2
8.100000E-9	-2.579703E-2
8.150000E-9	-2.613962E-2
8.200000E-9	-2.638114E-2
8.250000E-9	-2.655072E-2
8.300000E-9	-2.659869E-2
8.350000E-9	-2.649934E-2
8.400000E-9	-2.626124E-2
8.450000E-9	-2.592036E-2
8.500000E-9	-2.542874E-2
8.550000E-9	-2.485833E-2
8.600000E-9	-2.421940E-2
8.650000E-9	-2.350167E-2
8.700000E-9	-2.273085E-2
8.750000E-9	-2.193775E-2
8.800000E-9	-2.114294E-2
8.850000E-9	-2.035841E-2
8.900000E-9	-1.960642E-2
8.950000E-9	-1.889041E-2
9.000000E-9	-1.819324E-2
9.050000E-9	-1.755602E-2
9.100000E-9	-1.698561E-2
9.150000E-9	-1.648543E-2
9.200000E-9	-1.609145E-2
9.250000E-9	-1.579682E-2
9.300000E-9	-1.560155E-2
9.350000E-9	-1.552789E-2
9.400000E-9	-1.556386E-2
9.450000E-9	-1.572831E-2
9.500000E-9	-1.601779E-2
9.550000E-9	-1.639636E-2
9.600000E-9	-1.687427E-2
9.650000E-9	-1.740871E-2
9.700000E-9	-1.798769E-2
9.750000E-9	-1.859065E-2
9.800000E-9	-1.922101E-2
9.850000E-9	-1.983425E-2
9.900000E-9	-2.043035E-2
9.950000E-9	-2.100077E-2
1.000000E-8	-2.152322E-2
1.005000E-8	-2.200455E-2
1.010000E-8	-2.244650E-2
1.015000E-8	-2.284733E-2
1.020000E-8	-2.320876E-2
1.025000E-8	-2.349653E-2
1.030000E-8	-2.374320E-2
1.035000E-8	-2.394361E-2
1.040000E-8	-2.409093E-2
1.045000E-8	-2.415431E-2
1.050000E-8	-2.411662E-2
1.055000E-8	-2.400699E-2
1.060000E-8	-2.378088E-2
1.065000E-8	-2.349140E-2
1.070000E-8	-2.311283E-2
1.075000E-8	-2.266404E-2
1.080000E-8	-2.213988E-2
1.085000E-8	-2.154891E-2
1.090000E-8	-2.091341E-2
1.095000E-8	-2.026077E-2
1.100000E-8	-1.958758E-2
1.105000E-8	-1.889555E-2
1.110000E-8	-1.821380E-2
1.115000E-8	-1.753547E-2
1.120000E-8	-1.687427E-2
1.125000E-8	-1.625761E-2
1.130000E-8	-1.569233E-2
1.135000E-8	-1.519900E-2
1.140000E-8	-1.476563E-2
1.145000E-8	-1.441790E-2
1.150000E-8	-1.419008E-2
