Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_15
Operator	Angus
Date	1/4/2022
Time	12:51
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:52:13
	
Time	Amplitude
0.000000E+0	-1.094577E-3
5.000000E-11	-1.111706E-3
1.000000E-10	-1.086012E-3
1.500000E-10	-1.072308E-3
2.000000E-10	-1.031197E-3
2.500000E-10	-9.626794E-4
3.000000E-10	-8.855967E-4
3.500000E-10	-7.948103E-4
4.000000E-10	-7.074499E-4
4.500000E-10	-6.303671E-4
5.000000E-10	-5.704139E-4
5.500000E-10	-5.412937E-4
6.000000E-10	-5.087476E-4
6.500000E-10	-5.258771E-4
7.000000E-10	-5.858304E-4
7.500000E-10	-6.851815E-4
8.000000E-10	-7.879585E-4
8.500000E-10	-8.855967E-4
9.000000E-10	-9.592535E-4
9.500000E-10	-1.012355E-3
1.000000E-9	-1.026059E-3
1.050000E-9	-1.031197E-3
1.100000E-9	-9.849478E-4
1.150000E-9	-9.232816E-4
1.200000E-9	-8.427729E-4
1.250000E-9	-7.451348E-4
1.300000E-9	-6.355060E-4
1.350000E-9	-5.310160E-4
1.400000E-9	-4.607850E-4
1.450000E-9	-4.179613E-4
1.500000E-9	-4.333778E-4
1.550000E-9	-5.018958E-4
1.600000E-9	-5.789786E-4
1.650000E-9	-6.252283E-4
1.700000E-9	-6.320801E-4
1.750000E-9	-6.749038E-4
1.800000E-9	-6.714779E-4
1.850000E-9	-6.200894E-4
1.900000E-9	-5.635621E-4
1.950000E-9	-4.950440E-4
2.000000E-9	-3.751375E-4
2.050000E-9	-2.689346E-4
2.100000E-9	-1.798612E-4
2.150000E-9	-1.336116E-4
2.200000E-9	-1.284727E-4
2.250000E-9	-1.593058E-4
2.300000E-9	-2.243979E-4
2.350000E-9	-3.134713E-4
2.400000E-9	-4.573591E-4
2.450000E-9	-5.498585E-4
2.500000E-9	-6.389319E-4
2.550000E-9	-7.177276E-4
2.600000E-9	-7.691161E-4
2.650000E-9	-8.085139E-4
2.700000E-9	-7.845326E-4
2.750000E-9	-7.828197E-4
2.800000E-9	-7.759679E-4
2.850000E-9	-7.280053E-4
2.900000E-9	-6.920333E-4
2.950000E-9	-6.612002E-4
3.000000E-9	-5.926822E-4
3.050000E-9	-5.190253E-4
3.100000E-9	-4.796275E-4
3.150000E-9	-4.419426E-4
3.200000E-9	-4.231001E-4
3.250000E-9	-3.631469E-4
3.300000E-9	-3.066195E-4
3.350000E-9	-2.603699E-4
3.400000E-9	-1.969907E-4
3.450000E-9	-9.421374E-5
3.500000E-9	-4.282524E-5
3.550000E-9	6.850316E-6
3.600000E-9	5.481292E-5
3.650000E-9	9.249782E-5
3.700000E-9	1.284698E-4
3.750000E-9	1.164791E-4
3.800000E-9	7.194242E-5
3.850000E-9	2.569277E-5
3.900000E-9	-4.453819E-5
3.950000E-9	-1.575929E-4
4.000000E-9	-2.792123E-4
4.050000E-9	-3.939800E-4
4.100000E-9	-5.293030E-4
4.150000E-9	-6.800427E-4
4.200000E-9	-7.982362E-4
4.250000E-9	-9.181427E-4
4.300000E-9	-1.024346E-3
4.350000E-9	-1.137400E-3
4.400000E-9	-1.226474E-3
4.450000E-9	-1.259020E-3
4.500000E-9	-1.279575E-3
4.550000E-9	-1.274436E-3
4.600000E-9	-1.243603E-3
4.650000E-9	-1.159669E-3
4.700000E-9	-1.087725E-3
4.750000E-9	-9.952255E-4
4.800000E-9	-9.147168E-4
4.850000E-9	-7.982362E-4
4.900000E-9	-7.245794E-4
4.950000E-9	-6.440707E-4
5.000000E-9	-6.149506E-4
5.050000E-9	-6.423578E-4
5.100000E-9	-6.697650E-4
5.150000E-9	-7.691161E-4
5.200000E-9	-8.701801E-4
5.250000E-9	-1.027772E-3
5.300000E-9	-1.151104E-3
5.350000E-9	-1.291566E-3
5.400000E-9	-1.411472E-3
5.450000E-9	-1.524527E-3
5.500000E-9	-1.596471E-3
5.550000E-9	-1.641008E-3
5.600000E-9	-1.649572E-3
5.650000E-9	-1.574203E-3
5.700000E-9	-1.479990E-3
5.750000E-9	-1.318973E-3
5.800000E-9	-1.147678E-3
5.850000E-9	-9.678183E-4
5.900000E-9	-8.170787E-4
5.950000E-9	-6.731909E-4
6.000000E-9	-5.549973E-4
6.050000E-9	-4.624980E-4
6.100000E-9	-3.905541E-4
6.150000E-9	-3.717116E-4
6.200000E-9	-3.751375E-4
6.250000E-9	-4.402296E-4
6.300000E-9	-4.830534E-4
6.350000E-9	-4.813404E-4
6.400000E-9	-4.590721E-4
6.450000E-9	-3.631469E-4
6.500000E-9	-1.610188E-4
6.550000E-9	1.849971E-4
6.600000E-9	7.074469E-4
6.650000E-9	1.467997E-3
6.700000E-9	2.526600E-3
6.750000E-9	3.972330E-3
6.800000E-9	5.837732E-3
6.850000E-9	8.237575E-3
6.900000E-9	1.111533E-2
6.950000E-9	1.449669E-2
7.000000E-9	1.832171E-2
7.050000E-9	2.250645E-2
7.100000E-9	2.691730E-2
7.150000E-9	3.143777E-2
7.200000E-9	3.587774E-2
7.250000E-9	4.012243E-2
7.300000E-9	4.405194E-2
7.350000E-9	4.755320E-2
7.400000E-9	5.057142E-2
7.450000E-9	5.303636E-2
7.500000E-9	5.501310E-2
7.550000E-9	5.648281E-2
7.600000E-9	5.756026E-2
7.650000E-9	5.836192E-2
7.700000E-9	5.902483E-2
7.750000E-9	5.967747E-2
7.800000E-9	6.038491E-2
7.850000E-9	6.113519E-2
7.900000E-9	6.195055E-2
7.950000E-9	6.287726E-2
8.000000E-9	6.386563E-2
8.050000E-9	6.486942E-2
8.100000E-9	6.581839E-2
8.150000E-9	6.668343E-2
8.200000E-9	6.732921E-2
8.250000E-9	6.770435E-2
8.300000E-9	6.777801E-2
8.350000E-9	6.753477E-2
8.400000E-9	6.684787E-2
8.450000E-9	6.590061E-2
8.500000E-9	6.461590E-2
8.550000E-9	6.305198E-2
8.600000E-9	6.126023E-2
8.650000E-9	5.930062E-2
8.700000E-9	5.717142E-2
8.750000E-9	5.497542E-2
8.800000E-9	5.274173E-2
8.850000E-9	5.056115E-2
8.900000E-9	4.841996E-2
8.950000E-9	4.634729E-2
9.000000E-9	4.448874E-2
9.050000E-9	4.290940E-2
9.100000E-9	4.156816E-2
9.150000E-9	4.049071E-2
9.200000E-9	3.972674E-2
9.250000E-9	3.928137E-2
9.300000E-9	3.909294E-2
9.350000E-9	3.921285E-2
9.400000E-9	3.962225E-2
9.450000E-9	4.030743E-2
9.500000E-9	4.121358E-2
9.550000E-9	4.228246E-2
9.600000E-9	4.345925E-2
9.650000E-9	4.473369E-2
9.700000E-9	4.607664E-2
9.750000E-9	4.746756E-2
9.800000E-9	4.886532E-2
9.850000E-9	5.021342E-2
9.900000E-9	5.149813E-2
9.950000E-9	5.272460E-2
1.000000E-8	5.386371E-2
1.005000E-8	5.488977E-2
1.010000E-8	5.582847E-2
1.015000E-8	5.669865E-2
1.020000E-8	5.747119E-2
1.025000E-8	5.813410E-2
1.030000E-8	5.869423E-2
1.035000E-8	5.910534E-2
1.040000E-8	5.933145E-2
1.045000E-8	5.943251E-2
1.050000E-8	5.933145E-2
1.055000E-8	5.900085E-2
1.060000E-8	5.851780E-2
1.065000E-8	5.776924E-2
1.070000E-8	5.676031E-2
1.075000E-8	5.556639E-2
1.080000E-8	5.422515E-2
1.085000E-8	5.271090E-2
1.090000E-8	5.106647E-2
1.095000E-8	4.935352E-2
1.100000E-8	4.761658E-2
1.105000E-8	4.577002E-2
1.110000E-8	4.388578E-2
1.115000E-8	4.210431E-2
1.120000E-8	4.041363E-2
1.125000E-8	3.880517E-2
1.130000E-8	3.740398E-2
1.135000E-8	3.620834E-2
1.140000E-8	3.525080E-2
1.145000E-8	3.460330E-2
1.150000E-8	3.425386E-2
1.155000E-8	3.413909E-2
1.160000E-8	3.431724E-2
1.165000E-8	3.474205E-2
1.170000E-8	3.537070E-2
1.175000E-8	3.619121E-2
1.180000E-8	3.717787E-2
1.185000E-8	3.835980E-2
1.190000E-8	3.972502E-2
1.195000E-8	4.114677E-2
1.200000E-8	4.264732E-2
1.205000E-8	4.423522E-2
1.210000E-8	4.581627E-2
1.215000E-8	4.735450E-2
1.220000E-8	4.890130E-2
