grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5384396e+08 3654.2115 0.07912636 0.0017370287 1.7964866e-05 1.4064231e-07 2.7701583e-07 1.3132402e-06 0.018643455 0.00012900585 1.2829276 0.0044272196 2.7827027e-08 2.2776745e-10 0.0022606687 2.9331744e-05
0.91 5.887973 4.5384396e+08 3654.2115 0.079127996 0.0017370248 1.8366424e-05 1.4378143e-07 2.7826089e-07 1.3131838e-06 0.018643468 0.00012900599 1.2829276 0.0044272212 2.7827015e-08 2.2776743e-10 0.0022606848 2.9331851e-05
0.92 5.952676 4.5384398e+08 3654.22 0.079129527 0.0017370164 1.8772415e-05 1.4695489e-07 2.7942611e-07 1.3131274e-06 0.018643478 0.00012900579 1.2829239 0.0044272124 2.782701e-08 2.2776691e-10 0.0022607 2.933189e-05
0.93 6.017379 4.5384398e+08 3654.2196 0.079130932 0.0017370119 1.9182838e-05 1.5016342e-07 2.804953e-07 1.3130783e-06 0.018643489 0.00012900593 1.282924 0.0044272149 2.7827e-08 2.2776692e-10 0.0022607139 2.9332009e-05
0.94 6.082082 4.5384396e+08 3654.2126 0.079132198 0.0017370098 1.959769e-05 1.5340694e-07 2.8145843e-07 1.3130358e-06 0.0186435 0.00012900632 1.2829271 0.004427225 2.7826984e-08 2.2776732e-10 0.0022607263 2.9332193e-05
0.95 6.146785 4.5384396e+08 3654.2126 0.079133314 0.0017370036 2.001697e-05 1.5668487e-07 2.8230801e-07 1.3129951e-06 0.018643509 0.00012900642 1.2829272 0.0044272264 2.7826976e-08 2.2776732e-10 0.0022607373 2.9332328e-05
0.96 6.211488 4.5384396e+08 3654.2125 0.079134256 0.0017369962 2.0440675e-05 1.5999752e-07 2.8302444e-07 1.3129596e-06 0.018643516 0.0001290065 1.2829272 0.0044272273 2.7826969e-08 2.2776731e-10 0.0022607465 2.9332477e-05
0.97 6.276191 4.5384396e+08 3654.2124 0.079135033 0.0017369877 2.0868806e-05 1.6334488e-07 2.836158e-07 1.3129289e-06 0.018643522 0.00012900657 1.2829272 0.004427229 2.7826963e-08 2.2776731e-10 0.0022607541 2.9332638e-05
0.98 6.340894 4.5384396e+08 3654.2124 0.079135577 0.0017369776 2.1301355e-05 1.6672697e-07 2.8402993e-07 1.3129049e-06 0.018643526 0.00012900663 1.2829272 0.0044272307 2.7826958e-08 2.277673e-10 0.0022607593 2.933282e-05
0.99 6.405597 4.5384396e+08 3654.2129 0.079136188 0.0017369683 2.1738348e-05 1.701437e-07 2.8449509e-07 1.3128791e-06 0.018643531 0.00012900665 1.282927 0.0044272295 2.7826955e-08 2.2776726e-10 0.0022607652 2.9332981e-05
