Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_17
Operator	Angus
Date	1/4/2022
Time	12:53
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:53:53
	
Time	Amplitude
0.000000E+0	-1.015781E-3
5.000000E-11	-1.008929E-3
1.000000E-10	-1.022633E-3
1.500000E-10	-1.048327E-3
2.000000E-10	-1.094577E-3
2.500000E-10	-1.113419E-3
3.000000E-10	-1.161382E-3
3.500000E-10	-1.204205E-3
4.000000E-10	-1.264159E-3
4.500000E-10	-1.315547E-3
5.000000E-10	-1.339528E-3
5.500000E-10	-1.368649E-3
6.000000E-10	-1.375500E-3
6.500000E-10	-1.382352E-3
7.000000E-10	-1.380639E-3
7.500000E-10	-1.411472E-3
8.000000E-10	-1.445731E-3
8.500000E-10	-1.488555E-3
9.000000E-10	-1.495407E-3
9.500000E-10	-1.521101E-3
1.000000E-9	-1.572490E-3
1.050000E-9	-1.591332E-3
1.100000E-9	-1.606749E-3
1.150000E-9	-1.584480E-3
1.200000E-9	-1.575916E-3
1.250000E-9	-1.524527E-3
1.300000E-9	-1.447444E-3
1.350000E-9	-1.399482E-3
1.400000E-9	-1.329251E-3
1.450000E-9	-1.233326E-3
1.500000E-9	-1.133974E-3
1.550000E-9	-1.058605E-3
1.600000E-9	-1.063743E-3
1.650000E-9	-1.050040E-3
1.700000E-9	-1.092864E-3
1.750000E-9	-1.125410E-3
1.800000E-9	-1.157956E-3
1.850000E-9	-1.200779E-3
1.900000E-9	-1.231613E-3
1.950000E-9	-1.260733E-3
2.000000E-9	-1.260733E-3
2.050000E-9	-1.240177E-3
2.100000E-9	-1.151104E-3
2.150000E-9	-1.034623E-3
2.200000E-9	-9.284204E-4
2.250000E-9	-7.622643E-4
2.300000E-9	-5.995340E-4
2.350000E-9	-4.607850E-4
2.400000E-9	-3.528692E-4
2.450000E-9	-2.689346E-4
2.500000E-9	-2.141202E-4
2.550000E-9	-2.278238E-4
2.600000E-9	-2.552310E-4
2.650000E-9	-3.083325E-4
2.700000E-9	-4.196742E-4
2.750000E-9	-5.327290E-4
2.800000E-9	-6.269412E-4
2.850000E-9	-7.365700E-4
2.900000E-9	-8.016621E-4
2.950000E-9	-8.736060E-4
3.000000E-9	-9.112909E-4
3.050000E-9	-9.438370E-4
3.100000E-9	-8.958744E-4
3.150000E-9	-8.650413E-4
3.200000E-9	-8.393470E-4
3.250000E-9	-7.948103E-4
3.300000E-9	-7.828197E-4
3.350000E-9	-7.554125E-4
3.400000E-9	-7.485607E-4
3.450000E-9	-7.639772E-4
3.500000E-9	-7.571254E-4
3.550000E-9	-8.050880E-4
3.600000E-9	-8.444859E-4
3.650000E-9	-8.941614E-4
3.700000E-9	-9.472629E-4
3.750000E-9	-9.763830E-4
3.800000E-9	-9.900866E-4
3.850000E-9	-9.815219E-4
3.900000E-9	-9.746701E-4
3.950000E-9	-9.609665E-4
4.000000E-9	-9.558276E-4
4.050000E-9	-9.643924E-4
4.100000E-9	-9.900866E-4
4.150000E-9	-1.027772E-3
4.200000E-9	-1.084299E-3
4.250000E-9	-1.116845E-3
4.300000E-9	-1.147678E-3
4.350000E-9	-1.159669E-3
4.400000E-9	-1.190502E-3
4.450000E-9	-1.209344E-3
4.500000E-9	-1.262446E-3
4.550000E-9	-1.313834E-3
4.600000E-9	-1.354945E-3
4.650000E-9	-1.397769E-3
4.700000E-9	-1.485129E-3
4.750000E-9	-1.560499E-3
4.800000E-9	-1.618739E-3
4.850000E-9	-1.687257E-3
4.900000E-9	-1.743785E-3
