Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_12
Operator	Angus
Date	1/4/2022
Time	12:49
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:49:29
	
Time	Amplitude
0.000000E+0	-7.896715E-4
5.000000E-11	-8.033751E-4
1.000000E-10	-8.102269E-4
1.500000E-10	-8.187916E-4
2.000000E-10	-7.828197E-4
2.500000E-10	-7.262923E-4
3.000000E-10	-6.714779E-4
3.500000E-10	-6.098117E-4
4.000000E-10	-5.464326E-4
4.500000E-10	-4.299519E-4
5.000000E-10	-3.306008E-4
5.500000E-10	-2.603699E-4
6.000000E-10	-1.661576E-4
6.500000E-10	-6.680654E-5
7.000000E-10	-1.483841E-9
7.500000E-10	4.624817E-5
8.000000E-10	8.907192E-5
8.500000E-10	6.166472E-5
9.000000E-10	1.198917E-5
9.500000E-10	-8.907489E-5
1.000000E-9	-2.261109E-4
1.050000E-9	-3.580080E-4
1.100000E-9	-5.036088E-4
1.150000E-9	-6.766168E-4
1.200000E-9	-8.153657E-4
1.250000E-9	-9.643924E-4
1.300000E-9	-1.075734E-3
1.350000E-9	-1.121984E-3
1.400000E-9	-1.142539E-3
1.450000E-9	-1.168233E-3
1.500000E-9	-1.139113E-3
1.550000E-9	-1.106567E-3
1.600000E-9	-1.034623E-3
1.650000E-9	-9.592535E-4
1.700000E-9	-8.975873E-4
1.750000E-9	-8.461988E-4
1.800000E-9	-8.187916E-4
1.850000E-9	-8.496247E-4
1.900000E-9	-8.599024E-4
1.950000E-9	-8.890226E-4
2.000000E-9	-9.815219E-4
2.050000E-9	-1.053466E-3
2.100000E-9	-1.116845E-3
2.150000E-9	-1.149391E-3
2.200000E-9	-1.169946E-3
2.250000E-9	-1.159669E-3
2.300000E-9	-1.072308E-3
2.350000E-9	-9.558276E-4
2.400000E-9	-8.444859E-4
2.450000E-9	-7.074499E-4
2.500000E-9	-5.584232E-4
2.550000E-9	-4.556462E-4
2.600000E-9	-3.768505E-4
2.650000E-9	-3.494433E-4
2.700000E-9	-3.580080E-4
2.750000E-9	-4.128224E-4
2.800000E-9	-4.624980E-4
2.850000E-9	-5.430067E-4
2.900000E-9	-6.166635E-4
2.950000E-9	-6.714779E-4
3.000000E-9	-7.177276E-4
3.050000E-9	-7.434218E-4
