Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_15
Operator	Angus
Date	1/4/2022
Time	12:51
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:52:13
	
Time	Amplitude
0.000000E+0	-6.920303E-4
5.000000E-11	-7.554095E-4
1.000000E-10	-8.616124E-4
1.500000E-10	-9.232786E-4
2.000000E-10	-9.849448E-4
2.500000E-10	-1.046611E-3
3.000000E-10	-1.089435E-3
3.500000E-10	-1.116842E-3
4.000000E-10	-1.139110E-3
4.500000E-10	-1.161379E-3
5.000000E-10	-1.151101E-3
5.500000E-10	-1.139110E-3
6.000000E-10	-1.121981E-3
6.500000E-10	-1.082583E-3
7.000000E-10	-1.024343E-3
7.500000E-10	-9.575376E-4
8.000000E-10	-8.924455E-4
8.500000E-10	-8.136498E-4
9.000000E-10	-7.451318E-4
9.500000E-10	-6.800397E-4
1.000000E-9	-6.509195E-4
1.050000E-9	-6.286512E-4
1.100000E-9	-6.440677E-4
1.150000E-9	-6.680490E-4
1.200000E-9	-7.177246E-4
1.250000E-9	-7.793908E-4
1.300000E-9	-8.444829E-4
1.350000E-9	-9.027232E-4
1.400000E-9	-9.318433E-4
1.450000E-9	-9.541117E-4
1.500000E-9	-9.541117E-4
1.550000E-9	-9.198527E-4
1.600000E-9	-8.787419E-4
1.650000E-9	-8.342052E-4
1.700000E-9	-7.965203E-4
1.750000E-9	-7.348541E-4
1.800000E-9	-7.023080E-4
1.850000E-9	-7.074469E-4
1.900000E-9	-7.399929E-4
1.950000E-9	-7.536965E-4
2.000000E-9	-8.187886E-4
2.050000E-9	-8.667512E-4
2.100000E-9	-9.147138E-4
2.150000E-9	-9.455469E-4
2.200000E-9	-9.523987E-4
2.250000E-9	-9.506858E-4
2.300000E-9	-9.438340E-4
2.350000E-9	-9.027232E-4
2.400000E-9	-8.496217E-4
2.450000E-9	-7.999462E-4
2.500000E-9	-7.434188E-4
2.550000E-9	-6.851785E-4
2.600000E-9	-6.526325E-4
2.650000E-9	-6.269382E-4
2.700000E-9	-6.389289E-4
2.750000E-9	-6.406418E-4
2.800000E-9	-6.423548E-4
2.850000E-9	-6.834656E-4
2.900000E-9	-7.382800E-4
2.950000E-9	-7.742519E-4
3.000000E-9	-8.256404E-4
3.050000E-9	-8.890196E-4
3.100000E-9	-9.421210E-4
3.150000E-9	-1.003787E-3
3.200000E-9	-1.050037E-3
3.250000E-9	-1.118555E-3
3.300000E-9	-1.181934E-3
3.350000E-9	-1.226471E-3
3.400000E-9	-1.284711E-3
3.450000E-9	-1.348090E-3
3.500000E-9	-1.356655E-3
3.550000E-9	-1.375497E-3
3.600000E-9	-1.370359E-3
3.650000E-9	-1.342951E-3
3.700000E-9	-1.300128E-3
3.750000E-9	-1.250452E-3
3.800000E-9	-1.190499E-3
3.850000E-9	-1.121981E-3
3.900000E-9	-1.068879E-3
3.950000E-9	-1.005500E-3
4.000000E-9	-9.369822E-4
4.050000E-9	-8.855937E-4
4.100000E-9	-8.376311E-4
4.150000E-9	-7.948073E-4
4.200000E-9	-7.639742E-4
4.250000E-9	-7.417059E-4
4.300000E-9	-7.160116E-4
4.350000E-9	-7.023080E-4
4.400000E-9	-6.920303E-4
4.450000E-9	-7.057339E-4
4.500000E-9	-7.023080E-4
4.550000E-9	-6.971692E-4
4.600000E-9	-6.988821E-4
4.650000E-9	-7.194375E-4
4.700000E-9	-7.057339E-4
4.750000E-9	-7.040210E-4
4.800000E-9	-6.749008E-4
4.850000E-9	-6.509195E-4
4.900000E-9	-6.029569E-4
4.950000E-9	-5.549943E-4
5.000000E-9	-4.984670E-4
5.050000E-9	-4.419396E-4
5.100000E-9	-4.213842E-4
5.150000E-9	-3.614310E-4
5.200000E-9	-3.305979E-4
5.250000E-9	-2.997648E-4
5.300000E-9	-2.963389E-4
5.350000E-9	-2.809223E-4
5.400000E-9	-2.877741E-4
5.450000E-9	-2.809223E-4
5.500000E-9	-2.792094E-4
5.550000E-9	-2.740705E-4
5.600000E-9	-2.655058E-4
5.650000E-9	-2.723576E-4
5.700000E-9	-2.637928E-4
5.750000E-9	-2.689317E-4
5.800000E-9	-2.655058E-4
5.850000E-9	-2.929130E-4
5.900000E-9	-3.186072E-4
5.950000E-9	-3.682828E-4
6.000000E-9	-4.230972E-4
6.050000E-9	-4.916152E-4
6.100000E-9	-5.772627E-4
6.150000E-9	-6.492066E-4
6.200000E-9	-7.177246E-4
6.250000E-9	-7.742519E-4
6.300000E-9	-8.205016E-4
6.350000E-9	-8.530476E-4
6.400000E-9	-8.753160E-4
6.450000E-9	-9.010102E-4
6.500000E-9	-9.318433E-4
6.550000E-9	-9.952225E-4
6.600000E-9	-1.108277E-3
6.650000E-9	-1.293276E-3
6.700000E-9	-1.569061E-3
6.750000E-9	-1.985308E-3
6.800000E-9	-2.536878E-3
6.850000E-9	-3.290576E-3
6.900000E-9	-4.230985E-3
6.950000E-9	-5.366671E-3
7.000000E-9	-6.709624E-3
7.050000E-9	-8.234149E-3
7.100000E-9	-9.888859E-3
7.150000E-9	-1.163093E-2
7.200000E-9	-1.341068E-2
7.250000E-9	-1.520414E-2
7.300000E-9	-1.691195E-2
7.350000E-9	-1.852384E-2
7.400000E-9	-2.000726E-2
7.450000E-9	-2.131937E-2
7.500000E-9	-2.244992E-2
7.550000E-9	-2.340232E-2
7.600000E-9	-2.419199E-2
7.650000E-9	-2.488231E-2
7.700000E-9	-2.547499E-2
7.750000E-9	-2.601971E-2
7.800000E-9	-2.657813E-2
7.850000E-9	-2.715540E-2
7.900000E-9	-2.773266E-2
7.950000E-9	-2.835275E-2
8.000000E-9	-2.899339E-2
8.050000E-9	-2.959635E-2
8.100000E-9	-3.016505E-2
8.150000E-9	-3.065495E-2
8.200000E-9	-3.102666E-2
8.250000E-9	-3.128018E-2
8.300000E-9	-3.137097E-2
8.350000E-9	-3.130759E-2
8.400000E-9	-3.105064E-2
8.450000E-9	-3.063782E-2
8.500000E-9	-3.005371E-2
8.550000E-9	-2.933427E-2
8.600000E-9	-2.848293E-2
8.650000E-9	-2.756136E-2
8.700000E-9	-2.657128E-2
8.750000E-9	-2.554180E-2
8.800000E-9	-2.453458E-2
8.850000E-9	-2.354278E-2
8.900000E-9	-2.258696E-2
8.950000E-9	-2.169280E-2
9.000000E-9	-2.089285E-2
9.050000E-9	-2.018540E-2
9.100000E-9	-1.957217E-2
9.150000E-9	-1.905143E-2
9.200000E-9	-1.866602E-2
9.250000E-9	-1.839366E-2
9.300000E-9	-1.824806E-2
9.350000E-9	-1.819495E-2
9.400000E-9	-1.825491E-2
9.450000E-9	-1.844504E-2
9.500000E-9	-1.873625E-2
9.550000E-9	-1.910624E-2
9.600000E-9	-1.954133E-2
9.650000E-9	-2.004837E-2
9.700000E-9	-2.060679E-2
9.750000E-9	-2.121317E-2
9.800000E-9	-2.185210E-2
9.850000E-9	-2.251330E-2
9.900000E-9	-2.318135E-2
9.950000E-9	-2.383912E-2
1.000000E-8	-2.448491E-2
1.005000E-8	-2.512384E-2
1.010000E-8	-2.571480E-2
1.015000E-8	-2.625610E-2
1.020000E-8	-2.672887E-2
1.025000E-8	-2.713655E-2
1.030000E-8	-2.745859E-2
1.035000E-8	-2.769155E-2
1.040000E-8	-2.782345E-2
1.045000E-8	-2.786798E-2
1.050000E-8	-2.780460E-2
1.055000E-8	-2.762303E-2
1.060000E-8	-2.733868E-2
1.065000E-8	-2.695841E-2
1.070000E-8	-2.648221E-2
1.075000E-8	-2.591865E-2
1.080000E-8	-2.528999E-2
1.085000E-8	-2.458768E-2
1.090000E-8	-2.385797E-2
1.095000E-8	-2.309742E-2
1.100000E-8	-2.233858E-2
1.105000E-8	-2.155747E-2
1.110000E-8	-2.077123E-2
1.115000E-8	-2.000554E-2
1.120000E-8	-1.925870E-2
1.125000E-8	-1.854440E-2
1.130000E-8	-1.787463E-2
1.135000E-8	-1.727853E-2
1.140000E-8	-1.677834E-2
1.145000E-8	-1.640150E-2
1.150000E-8	-1.613256E-2
1.155000E-8	-1.596983E-2
1.160000E-8	-1.596641E-2
1.165000E-8	-1.609316E-2
1.170000E-8	-1.632441E-2
1.175000E-8	-1.667557E-2
1.180000E-8	-1.711751E-2
1.185000E-8	-1.763996E-2
