Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_14
Operator	Angus
Date	1/4/2022
Time	12:51
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:51:33
	
Time	Amplitude
0.000000E+0	1.884097E-5
5.000000E-11	4.110932E-5
1.000000E-10	3.425752E-5
1.500000E-10	-2.569573E-5
2.000000E-10	-1.404634E-4
2.500000E-10	-2.689346E-4
3.000000E-10	-4.042577E-4
3.500000E-10	-5.018958E-4
4.000000E-10	-5.515714E-4
4.500000E-10	-5.824045E-4
5.000000E-10	-5.704139E-4
5.500000E-10	-5.275901E-4
6.000000E-10	-4.231001E-4
6.500000E-10	-3.614339E-4
7.000000E-10	-2.689346E-4
7.500000E-10	-1.627317E-4
8.000000E-10	-8.736194E-5
8.500000E-10	-5.310294E-5
9.000000E-10	-2.569573E-5
9.500000E-10	-6.338064E-5
1.000000E-9	-1.404634E-4
1.050000E-9	-2.398145E-4
1.100000E-9	-3.203231E-4
1.150000E-9	-4.282390E-4
1.200000E-9	-5.498585E-4
1.250000E-9	-6.269412E-4
1.300000E-9	-6.474966E-4
1.350000E-9	-6.868945E-4
1.400000E-9	-6.697650E-4
1.450000E-9	-6.012470E-4
1.500000E-9	-4.916181E-4
1.550000E-9	-3.597210E-4
1.600000E-9	-2.535181E-4
1.650000E-9	-1.901389E-4
1.700000E-9	-1.096303E-4
1.750000E-9	-5.138999E-5
1.800000E-9	-4.967704E-5
1.850000E-9	-3.768638E-5
1.900000E-9	-7.194539E-5
1.950000E-9	-1.438893E-4
2.000000E-9	-2.518051E-4
2.050000E-9	-3.443044E-4
2.100000E-9	-4.419426E-4
2.150000E-9	-5.138865E-4
2.200000E-9	-6.474966E-4
2.250000E-9	-7.382830E-4
2.300000E-9	-8.136528E-4
2.350000E-9	-8.256434E-4
2.400000E-9	-8.290693E-4
2.450000E-9	-7.930974E-4
2.500000E-9	-7.314312E-4
2.550000E-9	-6.714779E-4
2.600000E-9	-5.789786E-4
2.650000E-9	-4.967570E-4
2.700000E-9	-4.059706E-4
2.750000E-9	-3.494433E-4
2.800000E-9	-2.757864E-4
2.850000E-9	-2.535181E-4
2.900000E-9	-2.346756E-4
2.950000E-9	-2.569440E-4
3.000000E-9	-2.603699E-4
3.050000E-9	-2.877771E-4
3.100000E-9	-2.723605E-4
3.150000E-9	-2.706476E-4
3.200000E-9	-2.706476E-4
3.250000E-9	-2.329627E-4
3.300000E-9	-1.987037E-4
3.350000E-9	-1.541670E-4
3.400000E-9	-1.387504E-4
3.450000E-9	-1.199080E-4
3.500000E-9	-9.078784E-5
3.550000E-9	-1.062044E-4
3.600000E-9	-1.661576E-4
3.650000E-9	-2.569440E-4
3.700000E-9	-3.288879E-4
3.750000E-9	-4.299519E-4
3.800000E-9	-5.173124E-4
3.850000E-9	-5.978211E-4
3.900000E-9	-6.749038E-4
3.950000E-9	-7.160146E-4
4.000000E-9	-7.382830E-4
4.050000E-9	-7.434218E-4
4.100000E-9	-7.468477E-4
4.150000E-9	-7.485607E-4
4.200000E-9	-7.674031E-4
4.250000E-9	-7.502736E-4
4.300000E-9	-7.605513E-4
