Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_13
Operator	Angus
Date	1/4/2022
Time	12:50
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:50:39
	
Time	Amplitude
0.000000E+0	1.267568E-4
5.000000E-11	3.254457E-5
1.000000E-10	-7.537129E-5
1.500000E-10	-2.038425E-4
2.000000E-10	-3.049066E-4
2.500000E-10	-3.819893E-4
3.000000E-10	-4.744886E-4
3.500000E-10	-5.224512E-4
4.000000E-10	-5.430067E-4
4.500000E-10	-5.344419E-4
5.000000E-10	-5.224512E-4
5.500000E-10	-4.727757E-4
6.000000E-10	-4.505073E-4
6.500000E-10	-4.042577E-4
7.000000E-10	-3.237490E-4
7.500000E-10	-3.288879E-4
8.000000E-10	-3.237490E-4
8.500000E-10	-3.151843E-4
9.000000E-10	-3.545821E-4
9.500000E-10	-3.460174E-4
1.000000E-9	-3.699987E-4
1.050000E-9	-3.580080E-4
1.100000E-9	-3.597210E-4
1.150000E-9	-3.443044E-4
1.200000E-9	-3.460174E-4
1.250000E-9	-3.665728E-4
1.300000E-9	-3.699987E-4
1.350000E-9	-3.939800E-4
1.400000E-9	-4.419426E-4
1.450000E-9	-4.659239E-4
1.500000E-9	-4.830534E-4
1.550000E-9	-4.950440E-4
1.600000E-9	-5.344419E-4
1.650000E-9	-5.549973E-4
1.700000E-9	-5.755527E-4
1.750000E-9	-6.029599E-4
1.800000E-9	-6.132376E-4
1.850000E-9	-5.961081E-4
1.900000E-9	-5.481455E-4
1.950000E-9	-4.796275E-4
2.000000E-9	-4.213872E-4
2.050000E-9	-3.956929E-4
2.100000E-9	-3.699987E-4
2.150000E-9	-3.306008E-4
2.200000E-9	-3.117584E-4
2.250000E-9	-3.168972E-4
2.300000E-9	-3.494433E-4
2.350000E-9	-4.265260E-4
2.400000E-9	-4.933311E-4
2.450000E-9	-5.567103E-4
2.500000E-9	-6.046729E-4
2.550000E-9	-6.543484E-4
2.600000E-9	-6.988851E-4
2.650000E-9	-7.519866E-4
2.700000E-9	-7.725420E-4
2.750000E-9	-7.417089E-4
2.800000E-9	-7.262923E-4
2.850000E-9	-7.143017E-4
2.900000E-9	-6.903204E-4
2.950000E-9	-6.629132E-4
3.000000E-9	-6.440707E-4
3.050000E-9	-5.875434E-4
3.100000E-9	-4.624980E-4
3.150000E-9	-3.665728E-4
3.200000E-9	-2.603699E-4
3.250000E-9	-1.421763E-4
3.300000E-9	-5.824179E-5
3.350000E-9	2.055392E-5
3.400000E-9	6.337767E-5
3.450000E-9	8.735897E-5
3.500000E-9	8.907192E-5
3.550000E-9	3.425752E-5
3.600000E-9	-8.566234E-6
3.650000E-9	-5.652884E-5
3.700000E-9	-1.181950E-4
3.750000E-9	-1.507411E-4
3.800000E-9	-1.473152E-4
3.850000E-9	-1.524540E-4
3.900000E-9	-1.044914E-4
3.950000E-9	-4.282524E-5
4.000000E-9	3.254457E-5
4.050000E-9	1.301827E-4
4.100000E-9	1.764324E-4
4.150000E-9	1.421734E-4
4.200000E-9	6.509062E-5
4.250000E-9	-8.051014E-5
4.300000E-9	-2.415274E-4
4.350000E-9	-4.248131E-4
4.400000E-9	-6.115247E-4
4.450000E-9	-7.811067E-4
4.500000E-9	-9.455499E-4
4.550000E-9	-1.072308E-3
4.600000E-9	-1.171659E-3
4.650000E-9	-1.245316E-3
4.700000E-9	-1.257307E-3
4.750000E-9	-1.205918E-3
4.800000E-9	-1.159669E-3
4.850000E-9	-1.098002E-3
4.900000E-9	-9.541147E-4
4.950000E-9	-8.513377E-4
5.000000E-9	-7.605513E-4
5.050000E-9	-6.526355E-4
5.100000E-9	-5.704139E-4
5.150000E-9	-5.549973E-4
5.200000E-9	-5.344419E-4
