grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5315108e+08 4174.1352 0.071710123 0.0018609794 1.9482747e-05 1.6586723e-07 2.5615976e-08 1.5267403e-06 0.016319169 0.000131112 1.2417586 0.0051144241 2.6374636e-08 2.4782292e-10 0.0011865284 2.5923022e-05
0.91 5.887973 4.5315108e+08 4174.1342 0.071709983 0.0018609578 1.9918089e-05 1.6956974e-07 2.5503991e-08 1.5267321e-06 0.016319168 0.00013111198 1.2417587 0.0051144244 2.6374636e-08 2.4782291e-10 0.0011865266 2.5923275e-05
0.92 5.952676 4.5315108e+08 4174.1333 0.07170985 0.0018609369 2.035824e-05 1.7331316e-07 2.5397218e-08 1.526724e-06 0.016319167 0.00013111196 1.2417588 0.0051144246 2.6374637e-08 2.478229e-10 0.0011865249 2.5923519e-05
0.93 6.017379 4.5315108e+08 4174.1324 0.071709716 0.0018609167 2.0803202e-05 1.770975e-07 2.5290248e-08 1.5267164e-06 0.016319166 0.00013111195 1.241759 0.0051144231 2.6374637e-08 2.4782288e-10 0.0011865231 2.5923756e-05
0.94 6.082082 4.5315108e+08 4174.1315 0.071709567 0.0018608968 2.1252973e-05 1.8092275e-07 2.5169837e-08 1.5267096e-06 0.016319165 0.00013111193 1.2417591 0.0051144238 2.6374637e-08 2.4782287e-10 0.0011865213 2.5923987e-05
0.95 6.146785 4.5315108e+08 4174.1306 0.071709415 0.0018608775 2.1707553e-05 1.8478891e-07 2.5047464e-08 1.5267034e-06 0.016319164 0.00013111191 1.2417592 0.0051144231 2.6374638e-08 2.4782285e-10 0.0011865194 2.5924212e-05
0.96 6.211488 4.5315108e+08 4174.1298 0.071709268 0.0018608587 2.2166943e-05 1.8869598e-07 2.4928605e-08 1.5266973e-06 0.016319163 0.00013111188 1.2417594 0.0051144224 2.6374638e-08 2.4782284e-10 0.0011865176 2.5924429e-05
0.97 6.276191 4.5315107e+08 4174.129 0.071709125 0.0018608406 2.2631144e-05 1.9264396e-07 2.4813389e-08 1.5266915e-06 0.016319162 0.00013111186 1.2417595 0.0051144222 2.6374639e-08 2.4782282e-10 0.0011865159 2.592464e-05
0.98 6.340894 4.5315107e+08 4174.1282 0.071708987 0.001860823 2.3100155e-05 1.9663286e-07 2.4701767e-08 1.5266858e-06 0.016319161 0.00013111184 1.2417596 0.0051144219 2.6374639e-08 2.478228e-10 0.0011865142 2.5924844e-05
0.99 6.405597 4.5315107e+08 4174.1274 0.071708853 0.0018608059 2.3573977e-05 2.0066267e-07 2.4593759e-08 1.5266802e-06 0.016319161 0.00013111183 1.2417597 0.0051144215 2.637464e-08 2.4782279e-10 0.0011865125 2.5925042e-05
1 6.4703 4.5315107e+08 4174.1267 0.071708723 0.0018607894 2.4052609e-05 2.0473339e-07 2.4489306e-08 1.5266748e-06 0.01631916 0.00013111181 1.2417598 0.0051144206 2.637464e-08 2.4782277e-10 0.001186511 2.5925235e-05
1.01 6.535003 4.5315107e+08 4174.1261 0.071708598 0.0018607733 2.4536051e-05 2.0884502e-07 2.4388426e-08 1.5266696e-06 0.016319159 0.00013111179 1.2417599 0.0051144206 2.637464e-08 2.4782276e-10 0.0011865094 2.5925421e-05
1.02 6.599706 4.5315107e+08 4174.1254 0.071708477 0.0018607577 2.5024304e-05 2.1299756e-07 2.4291048e-08 1.5266645e-06 0.016319158 0.00013111177 1.24176 0.0051144194 2.6374641e-08 2.4782274e-10 0.0011865079 2.5925602e-05
1.03 6.664409 4.5315104e+08 4174.0953 0.071708362 0.0018607473 2.5517367e-05 2.1719156e-07 2.4198202e-08 1.5266633e-06 0.016319157 0.00013111211 1.2417643 0.0051144339 2.6374634e-08 2.4782333e-10 0.0011865065 2.5925843e-05
1.04 6.729112 4.5315104e+08 4174.0973 0.071708247 0.0018607322 2.6015241e-05 2.2142589e-07 2.410582e-08 1.5266581e-06 0.016319157 0.00013111206 1.241764 0.0051144324 2.6374635e-08 2.4782327e-10 0.0011865051 2.5926008e-05
