grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5578365e+08 3081.4324 0.063536693 0.0016190898 1.9344447e-05 1.6407161e-07 5.4104582e-08 1.4976699e-06 0.014436376 0.00011000691 1.4115282 0.0048786452 2.8071791e-08 2.5411743e-10 0.0013413455 2.3233269e-05
0.91 5.887973 4.5578365e+08 3081.4319 0.063537123 0.001619071 1.9776772e-05 1.6773324e-07 5.4433383e-08 1.497636e-06 0.014434982 0.00010999579 1.4115438 0.0048786493 2.8075012e-08 2.5415085e-10 0.0013413518 2.3233298e-05
0.92 5.952676 4.5578365e+08 3081.4315 0.063537541 0.0016190527 2.0213875e-05 1.7143533e-07 5.4752459e-08 1.4976032e-06 0.01443363 0.00010998499 1.4115591 0.004878654 2.8078144e-08 2.5418331e-10 0.001341358 2.3233327e-05
0.93 6.017379 4.5578365e+08 3081.4311 0.063537946 0.0016190352 2.0655755e-05 1.7517789e-07 5.5061846e-08 1.4975714e-06 0.014432317 0.0001099745 1.4115739 0.0048786579 2.8081187e-08 2.5421485e-10 0.001341364 2.3233355e-05
0.94 6.082082 4.5578365e+08 3081.4307 0.063538337 0.0016190182 2.1102411e-05 1.7896091e-07 5.5360627e-08 1.4975407e-06 0.01443105 0.00010996436 1.4115881 0.0048786622 2.8084129e-08 2.5424531e-10 0.0013413697 2.3233384e-05
0.95 6.146785 4.5578365e+08 3081.4303 0.063538715 0.0016190018 2.1553845e-05 1.827844e-07 5.5649259e-08 1.497511e-06 0.014429825 0.00010995456 1.4116019 0.004878664 2.8086976e-08 2.5427477e-10 0.0013413753 2.3233412e-05
0.96 6.211488 4.5578361e+08 3081.4108 0.063539082 0.0016189912 2.2010056e-05 1.8664896e-07 5.593002e-08 1.4974871e-06 0.014428626 0.00010994535 1.4116216 0.0048786849 2.8089753e-08 2.5430443e-10 0.0013413807 2.3233515e-05
0.97 6.276191 4.5578361e+08 3081.412 0.06353943 0.0016189754 2.2471043e-05 1.9055335e-07 5.6195888e-08 1.4974592e-06 0.014427499 0.00010993628 1.4116338 0.0048786858 2.809238e-08 2.5433152e-10 0.0013413859 2.3233539e-05
0.98 6.340894 4.5578361e+08 3081.4131 0.063539764 0.0016189602 2.2936806e-05 1.9449822e-07 5.6451031e-08 1.4974325e-06 0.014426417 0.00010992758 1.4116456 0.0048786867 2.8094906e-08 2.5435755e-10 0.0013413908 2.3233565e-05
0.99 6.405597 4.5578361e+08 3081.4141 0.063701289 0.0016242497 2.3440987e-05 1.9881654e-07 1.5896609e-07 1.4953296e-06 0.013903764 0.00010698837 1.4086977 0.0049337661 2.9080587e-08 2.6753205e-10 0.0013447772 2.323344e-05
1 6.4703 4.5578362e+08 3081.4151 0.06370171 0.0016242906 2.3917082e-05 2.028555e-07 1.5905723e-07 1.4953547e-06 0.013899257 0.00010695283 1.4087406 0.0049338254 2.9093174e-08 2.6766649e-10 0.0013447924 2.3234061e-05
1.01 6.535003 4.5578362e+08 3081.416 0.063702103 0.0016243291 2.4397954e-05 2.0693497e-07 1.5914694e-07 1.4953785e-06 0.013895131 0.00010692112 1.4087792 0.0049339168 2.9104472e-08 2.6778921e-10 0.0013448063 2.3234662e-05
1.02 6.599706 4.5578362e+08 3081.4168 0.063702448 0.0016243632 2.4883599e-05 2.1105467e-07 1.5922127e-07 1.4954e-06 0.01389144 0.00010689275 1.4088139 0.0049339979 2.91146e-08 2.6789921e-10 0.0013448186 2.3235221e-05
