Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_13
Operator	Angus
Date	1/4/2022
Time	12:50
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:50:39
	
Time	Amplitude
0.000000E+0	-7.468447E-4
5.000000E-11	-7.091598E-4
1.000000E-10	-6.577713E-4
1.500000E-10	-6.098087E-4
2.000000E-10	-5.704109E-4
2.500000E-10	-5.549943E-4
3.000000E-10	-5.395778E-4
3.500000E-10	-5.549943E-4
4.000000E-10	-5.806886E-4
4.500000E-10	-6.115217E-4
5.000000E-10	-6.389289E-4
5.500000E-10	-6.851785E-4
6.000000E-10	-6.971692E-4
6.500000E-10	-7.040210E-4
7.000000E-10	-7.228634E-4
7.500000E-10	-7.177246E-4
8.000000E-10	-7.005951E-4
8.500000E-10	-6.766138E-4
9.000000E-10	-6.543454E-4
9.500000E-10	-6.526325E-4
1.000000E-9	-6.474936E-4
1.050000E-9	-6.560584E-4
1.100000E-9	-6.680490E-4
1.150000E-9	-6.783267E-4
1.200000E-9	-6.766138E-4
1.250000E-9	-6.800397E-4
1.300000E-9	-6.851785E-4
1.350000E-9	-6.749008E-4
1.400000E-9	-6.320771E-4
1.450000E-9	-6.046699E-4
1.500000E-9	-5.601332E-4
1.550000E-9	-5.053188E-4
1.600000E-9	-4.624950E-4
1.650000E-9	-4.453655E-4
1.700000E-9	-4.453655E-4
1.750000E-9	-4.573562E-4
1.800000E-9	-4.779116E-4
1.850000E-9	-5.293001E-4
1.900000E-9	-5.926792E-4
1.950000E-9	-6.509195E-4
2.000000E-9	-7.091598E-4
2.050000E-9	-7.536965E-4
2.100000E-9	-7.948073E-4
2.150000E-9	-8.239275E-4
2.200000E-9	-8.461958E-4
2.250000E-9	-8.547606E-4
2.300000E-9	-8.564735E-4
2.350000E-9	-8.461958E-4
2.400000E-9	-8.222145E-4
2.450000E-9	-8.033721E-4
2.500000E-9	-7.913814E-4
2.550000E-9	-7.571224E-4
2.600000E-9	-7.297152E-4
2.650000E-9	-6.903174E-4
2.700000E-9	-6.577713E-4
2.750000E-9	-6.286512E-4
2.800000E-9	-5.995310E-4
2.850000E-9	-5.858274E-4
2.900000E-9	-5.841145E-4
2.950000E-9	-5.926792E-4
3.000000E-9	-5.995310E-4
3.050000E-9	-6.423548E-4
3.100000E-9	-7.262893E-4
3.150000E-9	-7.930944E-4
3.200000E-9	-8.581865E-4
3.250000E-9	-9.335563E-4
3.300000E-9	-9.969354E-4
3.350000E-9	-1.032907E-3
3.400000E-9	-1.027769E-3
3.450000E-9	-1.010639E-3
3.500000E-9	-9.780930E-4
3.550000E-9	-9.198527E-4
3.600000E-9	-8.701771E-4
3.650000E-9	-8.222145E-4
3.700000E-9	-7.965203E-4
3.750000E-9	-7.828167E-4
3.800000E-9	-7.982332E-4
3.850000E-9	-8.290663E-4
3.900000E-9	-9.010102E-4
3.950000E-9	-9.643894E-4
4.000000E-9	-1.038046E-3
4.050000E-9	-1.116842E-3
4.100000E-9	-1.181934E-3
4.150000E-9	-1.200777E-3
4.200000E-9	-1.199064E-3
4.250000E-9	-1.180221E-3
4.300000E-9	-1.135684E-3
4.350000E-9	-1.051750E-3
4.400000E-9	-9.472599E-4
4.450000E-9	-8.513347E-4
4.500000E-9	-7.468447E-4
4.550000E-9	-6.372159E-4
4.600000E-9	-5.361519E-4
4.650000E-9	-4.316619E-4
4.700000E-9	-3.597180E-4
4.750000E-9	-3.151813E-4
4.800000E-9	-2.689317E-4
4.850000E-9	-2.432374E-4
4.900000E-9	-2.809223E-4
4.950000E-9	-3.117554E-4
5.000000E-9	-3.562921E-4
5.050000E-9	-4.350878E-4
5.100000E-9	-5.275871E-4
5.150000E-9	-6.132346E-4
