Study Name	IronIrradiated_Fe3plus
Sample Name	2022-01-04
Run Name	unirradiated_20
Operator	Angus
Date	1/4/2022
Time	13:00
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:01:07
	
Time	Amplitude
0.000000E+0	-1.623878E-3
5.000000E-11	-1.551934E-3
1.000000E-10	-1.476564E-3
1.500000E-10	-1.426889E-3
2.000000E-10	-1.389204E-3
2.500000E-10	-1.380639E-3
3.000000E-10	-1.351519E-3
3.500000E-10	-1.399482E-3
4.000000E-10	-1.399482E-3
4.500000E-10	-1.461148E-3
5.000000E-10	-1.509110E-3
5.500000E-10	-1.562212E-3
6.000000E-10	-1.608462E-3
6.500000E-10	-1.664989E-3
7.000000E-10	-1.671841E-3
7.500000E-10	-1.666702E-3
8.000000E-10	-1.646146E-3
8.500000E-10	-1.584480E-3
9.000000E-10	-1.533092E-3
9.500000E-10	-1.430315E-3
1.000000E-9	-1.322399E-3
1.050000E-9	-1.192215E-3
1.100000E-9	-1.072308E-3
1.150000E-9	-9.643924E-4
1.200000E-9	-8.907355E-4
1.250000E-9	-8.718931E-4
1.300000E-9	-8.684672E-4
1.350000E-9	-9.112909E-4
1.400000E-9	-9.575406E-4
1.450000E-9	-1.008929E-3
1.500000E-9	-1.084299E-3
1.550000E-9	-1.171659E-3
1.600000E-9	-1.231613E-3
1.650000E-9	-1.277862E-3
1.700000E-9	-1.341241E-3
1.750000E-9	-1.360084E-3
1.800000E-9	-1.363510E-3
1.850000E-9	-1.337815E-3
1.900000E-9	-1.298418E-3
1.950000E-9	-1.245316E-3
2.000000E-9	-1.200779E-3
2.050000E-9	-1.140826E-3
2.100000E-9	-1.099715E-3
2.150000E-9	-1.079160E-3
2.200000E-9	-1.065456E-3
2.250000E-9	-1.065456E-3
2.300000E-9	-1.070595E-3
2.350000E-9	-1.121984E-3
2.400000E-9	-1.183650E-3
2.450000E-9	-1.252168E-3
2.500000E-9	-1.313834E-3
2.550000E-9	-1.375500E-3
2.600000E-9	-1.440592E-3
2.650000E-9	-1.471426E-3
2.700000E-9	-1.466287E-3
2.750000E-9	-1.406333E-3
2.800000E-9	-1.327538E-3
2.850000E-9	-1.209344E-3
2.900000E-9	-1.070595E-3
2.950000E-9	-9.729571E-4
3.000000E-9	-8.684672E-4
3.050000E-9	-7.982362E-4
3.100000E-9	-7.930974E-4
3.150000E-9	-8.290693E-4
3.200000E-9	-8.958744E-4
3.250000E-9	-1.003790E-3
3.300000E-9	-1.125410E-3
3.350000E-9	-1.255594E-3
3.400000E-9	-1.380639E-3
3.450000E-9	-1.500546E-3
3.500000E-9	-1.606749E-3
3.550000E-9	-1.661563E-3
3.600000E-9	-1.694109E-3
3.650000E-9	-1.697535E-3
3.700000E-9	-1.659850E-3
3.750000E-9	-1.620452E-3
3.800000E-9	-1.572490E-3
3.850000E-9	-1.486842E-3
3.900000E-9	-1.399482E-3
3.950000E-9	-1.313834E-3
4.000000E-9	-1.216196E-3
4.050000E-9	-1.128836E-3
4.100000E-9	-1.087725E-3
4.150000E-9	-1.106567E-3
4.200000E-9	-1.187076E-3
4.250000E-9	-1.281288E-3
4.300000E-9	-1.406333E-3
4.350000E-9	-1.569064E-3
4.400000E-9	-1.685544E-3
4.450000E-9	-1.798599E-3
4.500000E-9	-1.921931E-3
4.550000E-9	-2.026421E-3
4.600000E-9	-2.096652E-3
4.650000E-9	-2.180587E-3
4.700000E-9	-2.243966E-3
4.750000E-9	-2.276512E-3
4.800000E-9	-2.293642E-3
4.850000E-9	-2.309058E-3
4.900000E-9	-2.297068E-3
4.950000E-9	-2.273086E-3
5.000000E-9	-2.235401E-3
5.050000E-9	-2.168596E-3
5.100000E-9	-2.101791E-3
5.150000E-9	-2.067532E-3
5.200000E-9	-2.033273E-3
5.250000E-9	-2.016144E-3
5.300000E-9	-2.038412E-3
5.350000E-9	-2.055542E-3
5.400000E-9	-2.110356E-3
5.450000E-9	-2.180587E-3
5.500000E-9	-2.230262E-3
5.550000E-9	-2.266234E-3
5.600000E-9	-2.288503E-3
5.650000E-9	-2.278225E-3
5.700000E-9	-2.247392E-3
5.750000E-9	-2.093226E-3
5.800000E-9	-1.964755E-3
5.850000E-9	-1.795173E-3
5.900000E-9	-1.570777E-3
5.950000E-9	-1.401195E-3
6.000000E-9	-1.241890E-3
6.050000E-9	-1.140826E-3
6.100000E-9	-1.060318E-3
6.150000E-9	-1.082586E-3
6.200000E-9	-1.130549E-3
6.250000E-9	-1.214483E-3
6.300000E-9	-1.315547E-3
6.350000E-9	-1.425176E-3
6.400000E-9	-1.461148E-3
6.450000E-9	-1.457722E-3
6.500000E-9	-1.387491E-3
6.550000E-9	-1.147678E-3
6.600000E-9	-6.783297E-4
6.650000E-9	6.680357E-5
6.700000E-9	1.178508E-3
6.750000E-9	2.696182E-3
6.800000E-9	4.678065E-3
6.850000E-9	7.175546E-3
6.900000E-9	1.014409E-2
6.950000E-9	1.355115E-2
7.000000E-9	1.735390E-2
7.050000E-9	2.145812E-2
7.100000E-9	2.571138E-2
7.150000E-9	2.992181E-2
7.200000E-9	3.395752E-2
7.250000E-9	3.770374E-2
7.300000E-9	4.102344E-2
7.350000E-9	4.382925E-2
7.400000E-9	4.606294E-2
7.450000E-9	4.776390E-2
7.500000E-9	4.900065E-2
7.550000E-9	4.981772E-2
7.600000E-9	5.032990E-2
7.650000E-9	5.058170E-2
7.700000E-9	5.068790E-2
7.750000E-9	5.076327E-2
7.800000E-9	5.082323E-2
7.850000E-9	5.097568E-2
7.900000E-9	5.125318E-2
7.950000E-9	5.161804E-2
8.000000E-9	5.205998E-2
8.050000E-9	5.259270E-2
8.100000E-9	5.311173E-2
8.150000E-9	5.357594E-2
8.200000E-9	5.387742E-2
8.250000E-9	5.402987E-2
8.300000E-9	5.394765E-2
8.350000E-9	5.361362E-2
8.400000E-9	5.298840E-2
8.450000E-9	5.218502E-2
8.500000E-9	5.116582E-2
8.550000E-9	4.995819E-2
8.600000E-9	4.852102E-2
8.650000E-9	4.697251E-2
8.700000E-9	4.531952E-2
8.750000E-9	4.358601E-2
8.800000E-9	4.186964E-2
8.850000E-9	4.021493E-2
8.900000E-9	3.858762E-2
8.950000E-9	3.706995E-2
9.000000E-9	3.570473E-2
9.050000E-9	3.444742E-2
9.100000E-9	3.345220E-2
9.150000E-9	3.263684E-2
9.200000E-9	3.205101E-2
9.250000E-9	3.168957E-2
9.300000E-9	3.152513E-2
9.350000E-9	3.159879E-2
9.400000E-9	3.188142E-2
9.450000E-9	3.233878E-2
9.500000E-9	3.297086E-2
9.550000E-9	3.376053E-2
9.600000E-9	3.463071E-2
9.650000E-9	3.560024E-2
9.700000E-9	3.664000E-2
9.750000E-9	3.773115E-2
9.800000E-9	3.885313E-2
9.850000E-9	3.996312E-2
9.900000E-9	4.104057E-2
9.950000E-9	4.204950E-2
1.000000E-8	4.298819E-2
1.005000E-8	4.381383E-2
1.010000E-8	4.454013E-2
1.015000E-8	4.516364E-2
1.020000E-8	4.570493E-2
1.025000E-8	4.615544E-2
1.030000E-8	4.650488E-2
1.035000E-8	4.673441E-2
1.040000E-8	4.678923E-2
1.045000E-8	4.672585E-2
1.050000E-8	4.649974E-2
1.055000E-8	4.614345E-2
1.060000E-8	4.570493E-2
1.065000E-8	4.509512E-2
1.070000E-8	4.430203E-2
1.075000E-8	4.335819E-2
1.080000E-8	4.227732E-2
1.085000E-8	4.109196E-2
1.090000E-8	3.983636E-2
1.095000E-8	3.849341E-2
1.100000E-8	3.710421E-2
1.105000E-8	3.571501E-2
1.110000E-8	3.431210E-2
1.115000E-8	3.303595E-2
1.120000E-8	3.183689E-2
1.125000E-8	3.067208E-2
1.130000E-8	2.963061E-2
1.135000E-8	2.871761E-2
1.140000E-8	2.797419E-2
1.145000E-8	2.738664E-2
1.150000E-8	2.696868E-2
1.155000E-8	2.675114E-2
1.160000E-8	2.673915E-2
1.165000E-8	2.693271E-2
1.170000E-8	2.732669E-2
1.175000E-8	2.786284E-2
1.180000E-8	2.859599E-2
1.185000E-8	2.949357E-2
1.190000E-8	3.057102E-2
1.195000E-8	3.171698E-2
1.200000E-8	3.295716E-2
1.205000E-8	3.425729E-2
1.210000E-8	3.552658E-2
1.215000E-8	3.679759E-2
1.220000E-8	3.803092E-2
1.225000E-8	3.918887E-2
1.230000E-8	4.016183E-2
1.235000E-8	4.108168E-2
1.240000E-8	4.183195E-2
1.245000E-8	4.241093E-2
1.250000E-8	4.285630E-2
1.255000E-8	4.314236E-2
1.260000E-8	4.320231E-2
1.265000E-8	4.312865E-2
1.270000E-8	4.288713E-2
1.275000E-8	4.248972E-2
1.280000E-8	4.193644E-2
1.285000E-8	4.127524E-2
1.290000E-8	4.049071E-2
1.295000E-8	3.954516E-2
1.300000E-8	3.854994E-2
1.305000E-8	3.746222E-2
1.310000E-8	3.629570E-2
1.315000E-8	3.505723E-2
1.320000E-8	3.375025E-2
1.325000E-8	3.246554E-2
1.330000E-8	3.113287E-2
1.335000E-8	2.979163E-2
1.340000E-8	2.849150E-2
1.345000E-8	2.729757E-2
1.350000E-8	2.622012E-2
1.355000E-8	2.524717E-2
1.360000E-8	2.447634E-2
1.365000E-8	2.390764E-2
1.370000E-8	2.355649E-2
1.375000E-8	2.335950E-2
1.380000E-8	2.338519E-2
1.385000E-8	2.362329E-2
1.390000E-8	2.408065E-2
1.395000E-8	2.474699E-2
1.400000E-8	2.558462E-2
1.405000E-8	2.654901E-2
1.410000E-8	2.766757E-2
1.415000E-8	2.888548E-2
1.420000E-8	3.015648E-2
1.425000E-8	3.142064E-2
1.430000E-8	3.268994E-2
1.435000E-8	3.393525E-2
1.440000E-8	3.510348E-2
1.445000E-8	3.619806E-2
1.450000E-8	3.719500E-2
1.455000E-8	3.809772E-2
1.460000E-8	3.885656E-2
1.465000E-8	3.946123E-2
1.470000E-8	3.983636E-2
1.475000E-8	4.008303E-2
1.480000E-8	4.015326E-2
1.485000E-8	4.001622E-2
1.490000E-8	3.973016E-2
1.495000E-8	3.925054E-2
1.500000E-8	3.859276E-2
1.505000E-8	3.780309E-2
1.510000E-8	3.685754E-2
1.515000E-8	3.583320E-2
1.520000E-8	3.473006E-2
1.525000E-8	3.356012E-2
1.530000E-8	3.233707E-2
1.535000E-8	3.105750E-2
1.540000E-8	2.978306E-2
1.545000E-8	2.851890E-2
1.550000E-8	2.724789E-2
1.555000E-8	2.604369E-2
1.560000E-8	2.497481E-2
1.565000E-8	2.397616E-2
1.570000E-8	2.314709E-2
1.575000E-8	2.244136E-2
1.580000E-8	2.187094E-2
1.585000E-8	2.143586E-2
1.590000E-8	2.116178E-2
1.595000E-8	2.102646E-2
1.600000E-8	2.105901E-2
1.605000E-8	2.123887E-2
1.610000E-8	2.156433E-2
1.615000E-8	2.211418E-2
1.620000E-8	2.279251E-2
1.625000E-8	2.361644E-2
1.630000E-8	2.458254E-2
1.635000E-8	2.565143E-2
1.640000E-8	2.682308E-2
1.645000E-8	2.808039E-2
1.650000E-8	2.931714E-2
1.655000E-8	3.056417E-2
1.660000E-8	3.180263E-2
1.665000E-8	3.294174E-2
1.670000E-8	3.397294E-2
1.675000E-8	3.487566E-2
1.680000E-8	3.562422E-2
1.685000E-8	3.620491E-2
1.690000E-8	3.663144E-2
1.695000E-8	3.689866E-2
1.700000E-8	3.701514E-2
1.705000E-8	3.695861E-2
1.710000E-8	3.671537E-2
1.715000E-8	3.633510E-2
1.720000E-8	3.578866E-2
1.725000E-8	3.511719E-2
1.730000E-8	3.428127E-2
1.735000E-8	3.328776E-2
1.740000E-8	3.220860E-2
1.745000E-8	3.107976E-2
1.750000E-8	2.990468E-2
1.755000E-8	2.866279E-2
1.760000E-8	2.741576E-2
1.765000E-8	2.616702E-2
1.770000E-8	2.496282E-2
1.775000E-8	2.385454E-2
1.780000E-8	2.283534E-2
1.785000E-8	2.190520E-2
1.790000E-8	2.112581E-2
1.795000E-8	2.047489E-2
1.800000E-8	1.996614E-2
1.805000E-8	1.962527E-2
1.810000E-8	1.943684E-2
1.815000E-8	1.939916E-2
1.820000E-8	1.950707E-2
1.825000E-8	1.976402E-2
1.830000E-8	2.015628E-2
1.835000E-8	2.067017E-2
1.840000E-8	2.133479E-2
1.845000E-8	2.211247E-2
1.850000E-8	2.298436E-2
1.855000E-8	2.398301E-2
1.860000E-8	2.506388E-2
1.865000E-8	2.620985E-2
1.870000E-8	2.738836E-2
1.875000E-8	2.857029E-2
1.880000E-8	2.975394E-2
1.885000E-8	3.089134E-2
1.890000E-8	3.196707E-2
1.895000E-8	3.297086E-2
1.900000E-8	3.385132E-2
1.905000E-8	3.460159E-2
1.910000E-8	3.518742E-2
1.915000E-8	3.560024E-2
1.920000E-8	3.580751E-2
1.925000E-8	3.579894E-2
1.930000E-8	3.552658E-2
