grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4429 4.1253678e+08 4604.9045 0.015189062 0.00042952143 8.0739598e-05 1.8752457e-06 2.7877913e-10 NaN 0.0020277183 5.0635032e-05 -1.2070852 0.016740456 4.4062683e-08 1.4620338e-09 -0.00024870083 8.0654097e-06
1.01 6.507329 4.1253679e+08 4604.8879 0.015188822 0.00042951046 8.2361323e-05 1.9129011e-06 2.6424216e-10 NaN 0.002027721 5.0634685e-05 -1.2070901 0.016740315 4.4063147e-08 1.4620391e-09 -0.00024870258 8.0654277e-06
1.02 6.571758 4.125368e+08 4604.8714 0.015188592 0.00042950006 8.3999213e-05 1.9509323e-06 2.5196442e-10 NaN 0.0020277225 5.063443e-05 -1.207094 0.016740219 4.4063485e-08 1.4620433e-09 -0.00024870426 8.0654449e-06
1.03 6.636187 4.125368e+08 4604.8554 0.01518846 0.00042949364 8.5653689e-05 1.9893482e-06 2.4521576e-10 NaN 0.0020277231 5.06343e-05 -1.2070963 0.016740168 4.4063657e-08 1.4620455e-09 -0.00024870523 8.0654554e-06
1.04 6.700616 4.1253681e+08 4604.8362 0.015188479 0.00042949321 8.7325035e-05 2.0281549e-06 2.4606459e-10 NaN 0.0020277231 5.0634317e-05 -1.2070973 0.016740175 4.406363e-08 1.4620449e-09 -0.0002487051 8.0654555e-06
1.05 6.765045 4.1253681e+08 4604.8248 0.015483085 0.00044110441 9.0482817e-05 2.0993065e-06 1.2406941e-08 NaN 0.0020265336 5.0686952e-05 -1.204899 0.016767374 4.3999667e-08 1.4620104e-09 -0.00024640073 8.0464671e-06
1.06 6.829474 4.1253682e+08 4604.8105 0.015491956 0.00044142444 9.2259706e-05 2.1403477e-06 1.2453999e-08 NaN 0.0020189663 5.0297143e-05 -1.2042927 0.01669907 4.4532174e-08 1.4760117e-09 -0.00024633297 8.0457056e-06
1.07 6.893903 4.1253642e+08 4605.9832 0.015505589 0.00044195144 9.4079365e-05 2.1824344e-06 1.2602698e-08 NaN 0.0019997679 4.9860905e-05 -1.2032229 0.016710938 4.5147628e-08 1.50024e-09 -0.00024622864 8.0450234e-06
1.08 6.958332 4.1253643e+08 4605.9607 0.015519799 0.00044253323 9.5921008e-05 2.2251694e-06 1.2455873e-08 NaN 0.0019668628 4.9617404e-05 -1.202113 0.016906225 4.5503758e-08 1.5313842e-09 -0.00024611953 8.0448032e-06
1.09 7.022761 4.1253644e+08 4605.9393 0.01553651 0.00044319836 9.7794178e-05 2.2685237e-06 1.245773e-08 NaN 0.0019614494 4.961239e-05 -1.2007117 0.016951621 4.5512824e-08 1.5358146e-09 -0.0002459972 8.0440731e-06
1.1 7.08719 4.1253644e+08 4605.919 0.015555527 0.00044394786 9.9699024e-05 2.3125655e-06 1.2472151e-08 NaN 0.0019569199 4.955964e-05 -1.1989949 0.016973004 4.5591055e-08 1.5407279e-09 -0.0002458597 8.0431988e-06
