grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.79861 4.1479716e+08 3572.6562 0.059502703 0.025273719 7.5449188e-05 5.3494812e-06 2.9942765e-05 4.6873562e-06 0.0027312026 6.2347635e-05 -1.1689225 0.014287029 4.3180582e-08 1.2036484e-09 0.00011943754 8.6521215e-06
0.91 5.863039 4.1479671e+08 3572.9129 0.059467495 0.025271746 7.7133187e-05 5.4701203e-06 2.9934062e-05 4.6935745e-06 0.0027311392 6.2346908e-05 -1.1688296 0.014287213 4.3181327e-08 1.2036873e-09 0.00011944441 8.6521767e-06
0.92 5.927468 4.147968e+08 3572.8621 0.059430128 0.025269529 7.883557e-05 5.592182e-06 2.992485e-05 4.7001497e-06 0.0027311101 6.23464e-05 -1.1688495 0.014287249 4.3181669e-08 1.2037017e-09 0.00011945153 8.6522011e-06
0.93 5.991897 4.147969e+08 3572.8056 0.059391107 0.02526712 8.0556272e-05 5.715665e-06 2.9915301e-05 4.7069838e-06 0.0027310807 6.2345881e-05 -1.1688714 0.01428729 4.3182017e-08 1.2037163e-09 0.00011945874 8.6522285e-06
0.94 6.056326 4.1479699e+08 3572.7514 0.059350499 0.025264513 8.2295269e-05 5.8405699e-06 2.9905439e-05 4.7140624e-06 0.0027310501 6.2345345e-05 -1.1688926 0.01428733 4.3182379e-08 1.2037316e-09 0.00011946601 8.65226e-06
0.95 6.120755 4.1479708e+08 3572.7019 0.05975731 0.025282447 8.4075816e-05 5.950209e-06 3.0008554e-05 4.6408551e-06 0.0027314591 6.2351711e-05 -1.1688969 0.014286584 4.3177591e-08 1.2035141e-09 0.00011937951 8.6520622e-06
0.96 6.185184 4.1479715e+08 3572.6584 0.059745629 0.025281929 8.5854733e-05 6.0765106e-06 3.0005472e-05 4.6429926e-06 0.0027314518 6.2351553e-05 -1.1689133 0.014286581 4.3177672e-08 1.2035169e-09 0.00011938231 8.6520619e-06
0.97 6.249613 4.1479721e+08 3572.6297 0.059733482 0.025281393 8.7652234e-05 6.2041679e-06 3.0002278e-05 4.6452131e-06 0.0027314424 6.2351375e-05 -1.1689242 0.014286593 4.3177779e-08 1.2035212e-09 0.00011938519 8.6520635e-06
0.98 6.314042 4.1479724e+08 3572.6082 0.059720853 0.025280838 8.9468316e-05 6.3331825e-06 2.9998965e-05 4.6475194e-06 0.0027314316 6.2351185e-05 -1.1689325 0.014286605 4.3177901e-08 1.2035263e-09 0.00011938817 8.6520662e-06
0.99 6.378471 4.1479727e+08 3572.5927 0.059707731 0.02528026 9.1302974e-05 6.4635561e-06 2.9995532e-05 4.6499126e-06 0.0027314197 6.2350982e-05 -1.1689387 0.014286625 4.3178036e-08 1.2035322e-09 0.00011939124 8.6520698e-06
