grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.79861 4.1434714e+08 4303.4171 0.029184933 0.0047215623 6.6747489e-05 2.5533582e-06 1.9016321e-05 2.9831998e-06 0.002776633 5.5229426e-05 0.54875149 0.013893029 3.6209648e-08 9.7867056e-10 5.7267623e-05 8.542023e-06
0.91 5.863039 4.1434715e+08 4303.3895 0.029182418 0.0047213529 6.8237698e-05 2.6103918e-06 1.9014746e-05 2.9836166e-06 0.0027766306 5.5229363e-05 0.54875042 0.013893027 3.6209673e-08 9.7867107e-10 5.7266289e-05 8.5420505e-06
0.92 5.927468 4.1434717e+08 4303.3554 0.029179705 0.0047211283 6.9744216e-05 2.6680558e-06 1.9013048e-05 2.9840663e-06 0.002776628 5.5229293e-05 0.54874903 0.013893024 3.62097e-08 9.7867161e-10 5.7264825e-05 8.5420797e-06
0.93 5.991897 4.1434718e+08 4303.3215 0.029176765 0.0047208863 7.1267017e-05 2.7263501e-06 1.9011209e-05 2.9845545e-06 0.0027766253 5.5229219e-05 0.54874769 0.01389302 3.6209728e-08 9.7867218e-10 5.7263213e-05 8.5421113e-06
0.94 6.056326 4.1434719e+08 4303.2882 0.016700945 0.0062923282 6.5474124e-05 3.5391909e-06 9.8228685e-08 1.5378272e-05 0.0028607797 6.0836477e-05 -1.7876094 0.014104248 3.6064208e-08 9.865088e-10 5.0700887e-05 8.7904318e-06
0.95 6.120755 4.143472e+08 4303.2559 0.016700954 0.0062922899 6.6874578e-05 3.6148471e-06 9.8272316e-08 1.5378167e-05 0.0028607804 6.0836423e-05 -1.7876114 0.014104232 3.6064248e-08 9.8650892e-10 5.0700819e-05 8.7904358e-06
0.96 6.185184 4.1434721e+08 4303.2247 0.016700963 0.0062922525 6.8289849e-05 3.6913037e-06 9.8316621e-08 1.5378062e-05 0.0028607812 6.0836361e-05 -1.7876134 0.014104214 3.6064295e-08 9.8650909e-10 5.070075e-05 8.7904398e-06
0.97 6.249613 4.1434719e+08 4303.2891 0.016700957 0.006292219 6.9719944e-05 3.7685635e-06 9.8313127e-08 1.5378e-05 0.0028607805 6.0836361e-05 -1.7876098 0.014104218 3.6064302e-08 9.8650956e-10 5.070071e-05 8.7904461e-06
0.98 6.314042 4.1434715e+08 4303.3986 0.016700943 0.0062921876 7.116486e-05 3.8466251e-06 9.8289035e-08 1.5377956e-05 0.0028607792 6.0836385e-05 -1.7876038 0.014104233 3.6064294e-08 9.8651021e-10 5.0700681e-05 8.7904535e-06
0.99 6.378471 4.1434713e+08 4303.4631 0.016700938 0.0062921555 7.2624591e-05 3.9254858e-06 9.8290515e-08 1.5377893e-05 0.0028607787 6.0836366e-05 -1.7876004 0.01410423 3.6064318e-08 9.8651079e-10 5.0700634e-05 8.7904597e-06
1 6.4429 4.1434711e+08 4303.5214 0.016700934 0.0062921238 7.4099139e-05 4.0051468e-06 9.8297843e-08 1.5377828e-05 0.0028607785 6.0836331e-05 -1.7875974 0.014104224 3.6064353e-08 9.8651143e-10 5.0700582e-05 8.7904655e-06
1.01 6.507329 4.1434711e+08 4303.5313 0.016700939 0.0062920911 7.5588502e-05 4.0856066e-06 9.8333638e-08 1.537774e-05 0.0028607791 6.0836248e-05 -1.7875973 0.014104205 3.6064422e-08 9.8651201e-10 5.0700511e-05 8.79047e-06
1.02 6.571758 4.143471e+08 4303.5329 0.016700946 0.0062920587 7.7092682e-05 4.1668666e-06 9.8374595e-08 1.5377651e-05 0.0028607799 6.0836151e-05 -1.7875977 0.014104179 3.6064501e-08 9.8651261e-10 5.0700436e-05 8.7904741e-06
1.03 6.636187 4.1434711e+08 4303.5279 0.016700954 0.0062920267 7.8611679e-05 4.2489268e-06 9.8418905e-08 1.5377559e-05 0.0028607808 6.0836042e-05 -1.7875985 0.014104149 3.6064591e-08 9.8651324e-10 5.0700356e-05 8.790478e-06
1.04 6.700616 4.1434711e+08 4303.5175 0.016700962 0.0062919951 8.0145493e-05 4.3317872e-06 9.8465946e-08 1.5377467e-05 0.002860782 6.0835922e-05 -1.7875997 0.014104116 3.6064688e-08 9.865139e-10 5.0700273e-05 8.7904817e-06
1.05 6.765045 4.1434711e+08 4303.5034 0.01670097 0.0062919646 8.1694129e-05 4.4154483e-06 9.8509501e-08 1.5377379e-05 0.002860783 6.0835816e-05 -1.787601 0.014104087 3.6064774e-08 9.8651445e-10 5.0700197e-05 8.7904851e-06
1.06 6.829474 4.1434712e+08 4303.487 0.016700977 0.0062919362 8.3257591e-05 4.4999107e-06 9.8545138e-08 1.53773e-05 0.0028607837 6.0835748e-05 -1.7876022 0.014104069 3.6064827e-08 9.8651475e-10 5.0700137e-05 8.7904883e-06
1.07 6.893903 4.1434713e+08 4303.4691 0.016700984 0.006291908 8.483587e-05 4.5851733e-06 9.8583427e-08 1.5377219e-05 0.0028607845 6.0835666e-05 -1.7876036 0.014104046 3.6064892e-08 9.8651513e-10 5.0700073e-05 8.7904913e-06
1.08 6.958332 4.1434713e+08 4303.4504 0.016700992 0.0062918801 8.6428965e-05 4.6712362e-06 9.8622969e-08 1.5377138e-05 0.0028607855 6.0835572e-05 -1.7876051 0.014104019 3.6064968e-08 9.8651557e-10 5.0700004e-05 8.7904943e-06
1.09 7.022761 4.1434714e+08 4303.4315 0.016700999 0.0062918525 8.8036877e-05 4.7580995e-06 9.8662013e-08 1.5377059e-05 0.0028607866 6.0835466e-05 -1.7876066 0.014103989 3.6065052e-08 9.8651608e-10 5.0699933e-05 8.7904972e-06
1.1 7.08719 4.1434715e+08 4303.4127 0.016701004 0.0062918252 8.9659606e-05 4.8457632e-06 9.8698695e-08 1.5376983e-05 0.0028607877 6.0835353e-05 -1.7876082 0.014103959 3.6065143e-08 9.8651663e-10 5.0699859e-05 8.7905e-06
