grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.79861 4.1473076e+08 5309.2318 0.029434975 0.0051991804 7.2002803e-05 2.9193128e-06 1.9568177e-05 3.0095738e-06 0.0024507358 5.4015913e-05 0.58228217 0.015413065 3.4131258e-08 1.018015e-09 -0.00013197856 7.9461352e-06
0.91 5.863039 4.1473074e+08 5309.3468 0.02943788 0.0051994343 7.3613607e-05 2.984532e-06 1.9569865e-05 3.0090836e-06 0.0024507382 5.4015996e-05 0.58228508 0.015413073 3.4131235e-08 1.0180148e-09 -0.00013197673 7.9461138e-06
0.92 5.927468 4.1473067e+08 5309.677 0.029443091 0.0051999125 7.5243781e-05 3.0504898e-06 1.9572893e-05 3.0082138e-06 0.0024507421 5.4016154e-05 0.58229387 0.015413091 3.4131197e-08 1.0180148e-09 -0.0001319734 7.9460749e-06
0.93 5.991897 4.1473063e+08 5309.8775 0.029451034 0.0052006497 7.6893692e-05 3.1171886e-06 1.9577537e-05 3.006886e-06 0.0024507488 5.4016347e-05 0.58229853 0.015413098 3.413116e-08 1.0180142e-09 -0.00013196833 7.9460097e-06
0.94 6.056326 4.147306e+08 5310.0263 0.041335669 0.016340528 7.6876551e-05 4.7330522e-06 2.4036696e-05 6.8287105e-06 0.0026515183 6.7611046e-05 1.2793919 0.016174446 3.3776308e-08 1.0258967e-09 -0.00013608465 8.1078719e-06
0.95 6.120755 4.1473059e+08 5310.0479 0.041336515 0.016340578 7.8521169e-05 4.8342195e-06 2.4037046e-05 6.8284482e-06 0.0026515186 6.7611056e-05 1.2793926 0.016174446 3.3776304e-08 1.0258966e-09 -0.00013608453 8.1078707e-06
0.96 6.185184 4.1473059e+08 5310.058 0.041337397 0.016340636 8.0183209e-05 4.9364567e-06 2.4037412e-05 6.8281764e-06 0.002651519 6.7611066e-05 1.279393 0.016174445 3.37763e-08 1.0258964e-09 -0.00013608441 8.1078691e-06
0.97 6.249613 4.1473059e+08 5310.0516 0.041338307 0.016340701 8.1862668e-05 5.0397638e-06 2.403779e-05 6.8278969e-06 0.0026515195 6.7611073e-05 1.2793928 0.016174444 3.3776296e-08 1.0258962e-09 -0.00013608428 8.107867e-06
0.98 6.314042 4.147306e+08 5310.0331 0.041339244 0.016340772 8.3559548e-05 5.1441408e-06 2.403818e-05 6.8276103e-06 0.0026515201 6.761108e-05 1.2793921 0.016174441 3.3776292e-08 1.0258959e-09 -0.00013608415 8.1078646e-06
0.99 6.378471 4.147306e+08 5310.0068 0.041340194 0.016340847 8.5273844e-05 5.2495878e-06 2.4038577e-05 6.8273202e-06 0.0026515207 6.7611087e-05 1.2793912 0.016174437 3.3776288e-08 1.0258956e-09 -0.00013608402 8.1078619e-06
1 6.4429 4.1473061e+08 5309.9754 0.041341152 0.016340926 8.7005555e-05 5.356105e-06 2.4038976e-05 6.8270286e-06 0.0026515214 6.7611093e-05 1.2793901 0.016174435 3.3776284e-08 1.0258953e-09 -0.00013608388 8.107859e-06
1.01 6.507329 4.1473062e+08 5309.9409 0.041342103 0.016341005 8.8754678e-05 5.4636924e-06 2.4039373e-05 6.8267395e-06 0.0026515221 6.7611098e-05 1.2793889 0.016174429 3.377628e-08 1.025895e-09 -0.00013608375 8.1078561e-06
1.02 6.571758 4.1473062e+08 5309.9046 0.041343034 0.016341084 9.0521207e-05 5.5723502e-06 2.4039762e-05 6.8264566e-06 0.0026515227 6.7611103e-05 1.2793877 0.016174427 3.3776277e-08 1.0258946e-09 -0.00013608362 8.1078531e-06
1.03 6.636187 4.1473063e+08 5309.8676 0.041343929 0.016341158 9.2305137e-05 5.6820786e-06 2.4040135e-05 6.8261843e-06 0.0026515234 6.7611108e-05 1.2793864 0.016174423 3.3776273e-08 1.0258943e-09 -0.00013608349 8.1078503e-06
1.04 6.700616 4.1473064e+08 5309.8306 0.041344771 0.016341226 9.4106462e-05 5.7928779e-06 2.4040487e-05 6.8259276e-06 0.002651524 6.7611112e-05 1.2793851 0.016174423 3.377627e-08 1.025894e-09 -0.00013608337 8.1078477e-06
1.05 6.765045 4.1473065e+08 5309.7944 0.041345542 0.016341284 9.5925174e-05 5.9047481e-06 2.4040809e-05 6.8256913e-06 0.0026515246 6.7611116e-05 1.2793839 0.016174415 3.3776267e-08 1.0258937e-09 -0.00013608327 8.1078454e-06
1.06 6.829474 4.1473065e+08 5309.7594 0.041346221 0.01634133 9.7761265e-05 6.0176896e-06 2.4041091e-05 6.8254816e-06 0.0026515251 6.7611119e-05 1.2793827 0.016174414 3.3776264e-08 1.0258934e-09 -0.00013608317 8.1078435e-06
1.07 6.893903 4.1473066e+08 5309.726 0.041346784 0.016341358 9.9614725e-05 6.1317027e-06 2.4041325e-05 6.8253051e-06 0.0026515256 6.761112e-05 1.2793815 0.01617441 3.3776262e-08 1.0258932e-09 -0.0001360831 8.1078422e-06
1.08 6.958332 4.1473067e+08 5309.6946 0.04134721 0.016341366 0.00010148554 6.2467877e-06 2.4041501e-05 6.8251679e-06 0.002651526 6.7611121e-05 1.2793804 0.016174409 3.377626e-08 1.025893e-09 -0.00013608304 8.1078415e-06
1.09 7.022761 4.1473067e+08 5309.6655 0.04134747 0.016341348 0.0001033737 6.362945e-06 2.4041607e-05 6.8250781e-06 0.0026515263 6.761112e-05 1.2793794 0.016174406 3.3776259e-08 1.0258928e-09 -0.00013608301 8.1078417e-06
1.1 7.08719 4.1473068e+08 5309.6388 0.041349157 0.016341564 0.00010527982 6.4801565e-06 2.4042317e-05 6.8245856e-06 0.0026515273 6.7611134e-05 1.2793785 0.016174401 3.3776252e-08 1.0258923e-09 -0.00013608276 8.1078346e-06
