grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.79861 4.1391838e+08 4968.665 0.028303654 0.030637058 5.1751377e-05 6.7383965e-06 2.8576102e-05 2.3943077e-05 0.0029085521 8.6722157e-05 -1.5644864 0.016651509 3.8468889e-08 1.161106e-09 1.2716522e-05 9.0693865e-06
0.91 5.863039 4.1391775e+08 4970.7857 0.028260867 0.030584906 5.2878776e-05 6.8838413e-06 2.8558774e-05 2.3966954e-05 0.0029084969 8.6720048e-05 -1.5643325 0.016651394 3.8469818e-08 1.1611366e-09 1.2677053e-05 9.0708596e-06
0.92 5.927468 4.1391775e+08 4970.789 0.028216727 0.030533085 5.4017832e-05 7.0309256e-06 2.8540057e-05 2.3993668e-05 0.0029085117 8.6720129e-05 -1.5643222 0.016651291 3.8469732e-08 1.1611282e-09 1.263822e-05 9.0723164e-06
0.93 5.991897 4.1391775e+08 4970.7919 0.0281705 0.030480081 5.5167624e-05 7.1794775e-06 2.8520057e-05 2.4022836e-05 0.0029085267 8.6720222e-05 -1.5643118 0.016651188 3.8469644e-08 1.1611199e-09 1.2598918e-05 9.0738121e-06
0.94 6.056326 4.1391774e+08 4970.7942 0.028122512 0.030426191 5.6328257e-05 7.3295142e-06 2.8498927e-05 2.4054203e-05 0.002908542 8.6720327e-05 -1.5643014 0.016651081 3.8469553e-08 1.1611115e-09 1.2559349e-05 9.0753385e-06
0.95 6.120755 4.1391774e+08 4970.7961 0.028073118 0.030371724 5.7499863e-05 7.4810542e-06 2.8476835e-05 2.4087479e-05 0.0029085575 8.6720444e-05 -1.564291 0.016650979 3.8469461e-08 1.1611031e-09 1.2519722e-05 9.0768871e-06
0.96 6.185184 4.1391774e+08 4970.7976 0.028022699 0.030317012 5.8682597e-05 7.6341185e-06 2.8453969e-05 2.4122342e-05 0.002908573 8.672057e-05 -1.5642807 0.016650876 3.8469368e-08 1.1610948e-09 1.2480254e-05 9.0784485e-06
0.97 6.249613 4.1391774e+08 4970.7987 0.027971624 0.030262363 5.9876623e-05 7.788726e-06 2.8430516e-05 2.4158463e-05 0.0029085885 8.6720706e-05 -1.5642705 0.016650775 3.8469273e-08 1.1610865e-09 1.2441139e-05 9.0800139e-06
0.98 6.314042 4.1391774e+08 4970.7994 0.027906583 0.030193792 6.1072738e-05 7.9435628e-06 2.8400266e-05 2.4205543e-05 0.0029086081 8.6720889e-05 -1.5642579 0.016650653 3.8469153e-08 1.1610763e-09 1.2392423e-05 9.0819861e-06
0.99 6.378471 4.1391774e+08 4970.7997 0.027836277 0.030120702 6.2276611e-05 8.0994887e-06 2.8367136e-05 2.4257586e-05 0.002908629 8.6721097e-05 -1.5642445 0.016650523 3.8469024e-08 1.1610655e-09 1.2340938e-05 9.0840983e-06
1 6.4429 4.1391774e+08 4970.7997 0.027762756 0.030045216 6.3489461e-05 8.2566846e-06 2.8332065e-05 2.4313121e-05 0.0029086507 8.6721329e-05 -1.5642309 0.016650388 3.8468888e-08 1.1610543e-09 1.2288202e-05 9.0862905e-06
