grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4429 4.1546723e+08 11360.691 0.015315709 0.0084737189 7.0780474e-05 4.8670238e-06 1.1186103e-06 2.3422038e-05 0.0023892023 6.3768275e-05 1.8863187 0.016961567 3.5761912e-08 1.163021e-09 -4.1846694e-05 8.5072601e-06
1.01 6.507329 4.1546755e+08 11358.959 0.015319096 0.0084742125 7.2205187e-05 4.9646682e-06 1.1273404e-06 2.3413209e-05 0.0023891628 6.3766666e-05 1.8862679 0.016961448 3.5762904e-08 1.1630488e-09 -4.1845452e-05 8.5071813e-06
1.02 6.571758 4.1546773e+08 11357.973 0.015322123 0.0084746314 7.3643808e-05 5.0632813e-06 1.135128e-06 2.3405282e-05 0.002389141 6.3765772e-05 1.8862391 0.016961379 3.5763461e-08 1.1630644e-09 -4.1844533e-05 8.5071245e-06
1.03 6.636187 4.1546778e+08 11357.68 0.015324694 0.008474959 7.509626e-05 5.1628642e-06 1.141714e-06 2.3398502e-05 0.0023891356 6.3765543e-05 1.8862308 0.01696136 3.5763613e-08 1.1630686e-09 -4.184398e-05 8.5070903e-06
1.04 6.700616 4.1546778e+08 11357.7 0.015326715 0.0084751798 7.6562492e-05 5.263417e-06 1.1468044e-06 2.3393135e-05 0.0023891376 6.3765609e-05 1.8862317 0.016961363 3.5763583e-08 1.1630677e-09 -4.1843801e-05 8.507072e-06
1.05 6.765045 4.1546583e+08 11368.361 0.015327771 0.0084751709 7.8041215e-05 5.3649896e-06 1.1503444e-06 2.338963e-05 0.0023893937 6.3775962e-05 1.8865474 0.016962131 3.5757332e-08 1.162893e-09 -4.1845321e-05 8.5072951e-06
1.06 6.829474 4.1546586e+08 11368.22 0.015328357 0.0084751218 7.9534751e-05 5.467486e-06 1.151463e-06 2.3388e-05 0.0023893914 6.377585e-05 1.8865435 0.016962122 3.5757398e-08 1.1628946e-09 -4.184597e-05 8.5072974e-06
1.07 6.893903 4.1546589e+08 11368.045 0.015328005 0.0084748987 8.1041746e-05 5.5709584e-06 1.1500131e-06 2.3388801e-05 0.0023893881 6.3775691e-05 1.8865384 0.016962104 3.5757487e-08 1.1628967e-09 -4.1847146e-05 8.5073145e-06
1.08 6.958332 4.1546592e+08 11367.851 0.015326565 0.0084744744 8.256205e-05 5.6754106e-06 1.1455882e-06 2.3392424e-05 0.0023893839 6.3775497e-05 1.8865327 0.016962087 3.5757589e-08 1.1628992e-09 -4.1848924e-05 8.5073489e-06
1.09 7.022761 4.1546596e+08 11367.65 0.015323877 0.0084738212 8.4095501e-05 5.7808469e-06 1.1377668e-06 2.3399278e-05 0.0023893791 6.3775277e-05 1.8865267 0.016962063 3.5757699e-08 1.1629017e-09 -4.185138e-05 8.5074036e-06
1.1 7.08719 4.15466e+08 11367.453 0.015319787 0.0084729117 8.5641928e-05 5.8872721e-06 1.1261313e-06 2.3409768e-05 0.002389374 6.3775038e-05 1.8865207 0.01696204 3.575781e-08 1.1629042e-09 -4.1854589e-05 8.507481e-06
