Study Name	V_single_crystal
Sample Name	2019-08-15
Run Name	1stIrr45degspot06
Operator	Angus Wylie
Date	8/15/2019
Time	15:02
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:04:10
	
Time	Amplitude
0.000000E+0	1.952763E-4
5.000000E-11	2.089799E-4
1.000000E-10	2.603684E-4
1.500000E-10	3.151828E-4
2.000000E-10	3.545807E-4
2.500000E-10	4.008303E-4
3.000000E-10	4.573577E-4
3.500000E-10	5.036073E-4
4.000000E-10	5.378663E-4
4.500000E-10	5.532829E-4
5.000000E-10	5.207368E-4
5.500000E-10	4.539318E-4
6.000000E-10	3.699972E-4
6.500000E-10	2.586555E-4
7.000000E-10	1.164806E-4
7.500000E-10	-2.055540E-5
8.000000E-10	-1.301842E-4
8.500000E-10	-2.072670E-4
9.000000E-10	-2.483778E-4
9.500000E-10	-2.552296E-4
1.000000E-9	-2.278224E-4
1.050000E-9	-1.575914E-4
1.100000E-9	-6.509210E-5
1.150000E-9	4.111080E-5
1.200000E-9	1.610173E-4
1.250000E-9	2.774979E-4
1.300000E-9	3.734231E-4
1.350000E-9	4.436541E-4
1.400000E-9	4.710613E-4
1.450000E-9	4.539318E-4
1.500000E-9	4.008303E-4
1.550000E-9	3.305994E-4
1.600000E-9	2.723591E-4
1.650000E-9	2.261094E-4
1.700000E-9	1.764339E-4
1.750000E-9	1.438878E-4
1.800000E-9	1.353231E-4
1.850000E-9	1.216195E-4
1.900000E-9	1.096288E-4
1.950000E-9	1.113418E-4
2.000000E-9	1.130547E-4
2.050000E-9	1.113418E-4
2.100000E-9	1.216195E-4
2.150000E-9	1.473137E-4
2.200000E-9	1.798598E-4
2.250000E-9	2.158317E-4
2.300000E-9	2.586555E-4
2.350000E-9	3.049051E-4
2.400000E-9	3.562936E-4
2.450000E-9	4.162469E-4
2.500000E-9	4.727742E-4
2.550000E-9	5.036073E-4
2.600000E-9	5.155980E-4
2.650000E-9	5.138850E-4
2.700000E-9	4.933296E-4
2.750000E-9	4.539318E-4
2.800000E-9	4.025433E-4
2.850000E-9	3.391641E-4
2.900000E-9	2.826368E-4
2.950000E-9	2.569425E-4
3.000000E-9	2.449519E-4
3.050000E-9	2.346742E-4
3.100000E-9	2.415260E-4
3.150000E-9	2.637943E-4
3.200000E-9	2.946274E-4
3.250000E-9	3.220346E-4
3.300000E-9	3.374512E-4
3.350000E-9	3.408771E-4
3.400000E-9	3.408771E-4
3.450000E-9	3.220346E-4
3.500000E-9	2.637943E-4
3.550000E-9	1.764339E-4
3.600000E-9	8.222160E-5
3.650000E-9	-1.199065E-5
3.700000E-9	-8.907340E-5
3.750000E-9	-1.301842E-4
3.800000E-9	-1.456008E-4
3.850000E-9	-1.524526E-4
3.900000E-9	-1.541655E-4
3.950000E-9	-1.438878E-4
4.000000E-9	-1.113418E-4
4.050000E-9	-5.138850E-5
4.100000E-9	4.624965E-5
4.150000E-9	1.575914E-4
4.200000E-9	2.466648E-4
4.250000E-9	3.340253E-4
4.300000E-9	4.248116E-4
4.350000E-9	4.899037E-4
4.400000E-9	5.173109E-4
4.450000E-9	5.138850E-4
4.500000E-9	4.864778E-4
4.550000E-9	4.487929E-4
4.600000E-9	4.059692E-4
4.650000E-9	3.494418E-4
4.700000E-9	2.757850E-4
4.750000E-9	1.969893E-4
4.800000E-9	1.130547E-4
4.850000E-9	3.597195E-5
4.900000E-9	-1.541655E-5
4.950000E-9	-4.282375E-5
5.000000E-9	-5.481440E-5
5.050000E-9	-5.138850E-5
5.100000E-9	-3.083310E-5
5.150000E-9	3.425900E-6
5.200000E-9	4.282375E-5
5.250000E-9	9.078635E-5
5.300000E-9	1.524526E-4
5.350000E-9	2.055540E-4
5.400000E-9	2.466648E-4
5.450000E-9	2.929145E-4
5.500000E-9	3.340253E-4
5.550000E-9	3.460159E-4
5.600000E-9	3.305994E-4
5.650000E-9	3.031922E-4
5.700000E-9	2.740720E-4
5.750000E-9	2.415260E-4
5.800000E-9	1.969893E-4
5.850000E-9	1.575914E-4
5.900000E-9	1.284713E-4
5.950000E-9	9.935110E-5
6.000000E-9	7.365685E-5
6.050000E-9	5.652735E-5
6.100000E-9	4.967555E-5
6.150000E-9	7.708275E-5
6.200000E-9	1.216195E-4
6.250000E-9	1.558785E-4
6.300000E-9	1.884245E-4
6.350000E-9	2.192576E-4
6.400000E-9	2.346742E-4
6.450000E-9	2.432389E-4
6.500000E-9	2.637943E-4
6.550000E-9	2.860627E-4
6.600000E-9	3.066181E-4
6.650000E-9	3.271735E-4
6.700000E-9	3.494418E-4
6.750000E-9	3.922656E-4
6.800000E-9	4.573577E-4
6.850000E-9	5.532829E-4
6.900000E-9	6.851800E-4
6.950000E-9	8.821693E-4
7.000000E-9	1.176797E-3
7.050000E-9	1.586192E-3
7.100000E-9	2.122345E-3
7.150000E-9	2.816090E-3
