412770375.448380	5957.35203798298	2659.43825197637	0.000101028935794321	9.77370115529985e-06	7.22740645760486e-08
413947324.591218	2266.45804327075	2667.02121760876	7.61939401744870e-05	5.52340579258602e-06	5.33877840912693e-08
413345874.661795	2348.84902761134	2663.14613585848	7.90053857926451e-05	3.66879770504382e-06	4.01780815199899e-08
413859245.719131	2910.08105168800	2666.45373424379	7.74442731784742e-05	3.55473956666450e-06	3.94826347020863e-08
414372260.997352	3126.69051943937	2669.75904037984	8.66175659370415e-05	4.26969843517759e-06	4.42833194714019e-08
414105521.732539	3759.56364925822	2668.04046597058	8.90888008189782e-05	3.69725606042800e-06	3.60276243874421e-08
413896168.096269	2118.23654477916	2666.69162142745	8.60058987766012e-05	3.36558239617594e-06	3.87686597985264e-08
413993495.753126	3143.45902935331	2667.31869378781	9.09874947090340e-05	3.45621814095682e-06	4.27076763233674e-08
413949276.829754	2615.45087332227	2667.03379568642	7.37790392552857e-05	3.90762449462067e-06	4.00124911365746e-08
413779167.745705	2018.95268403529	2665.93779986880	7.60975192262766e-05	3.70409661689365e-06	4.67308365505838e-08
413748011.042444	2681.26787214551	2665.73706034536	7.63054565765864e-05	4.09040045748221e-06	4.44238299038800e-08
414376299.444489	2916.87431627774	2669.78505969090	7.94703732783930e-05	3.76380706983758e-06	3.82419860649815e-08
413953053.494805	4494.07368219301	2667.05812836168	7.83409505862101e-05	3.41727146998661e-06	3.70999090214820e-08
414184453.335786	3563.61503253688	2668.54901439713	7.62666861090615e-05	4.06912514991131e-06	3.87758529958935e-08
413777340.721559	2511.29622738655	2665.92602853493	7.73181084284850e-05	3.84131028272420e-06	4.12267645690139e-08
