Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_10
Operator	Angus
Date	1/4/2022
Time	13:54
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:54:58
	
Time	Amplitude
0.000000E+0	-6.132376E-4
5.000000E-11	-6.406448E-4
1.000000E-10	-6.389319E-4
1.500000E-10	-6.183765E-4
2.000000E-10	-5.875434E-4
2.500000E-10	-5.498585E-4
3.000000E-10	-4.864793E-4
3.500000E-10	-4.624980E-4
4.000000E-10	-4.333778E-4
4.500000E-10	-3.939800E-4
5.000000E-10	-3.562951E-4
5.500000E-10	-3.443044E-4
6.000000E-10	-3.768505E-4
6.500000E-10	-3.939800E-4
7.000000E-10	-4.179613E-4
7.500000E-10	-4.607850E-4
8.000000E-10	-4.984699E-4
8.500000E-10	-5.207383E-4
9.000000E-10	-5.293030E-4
9.500000E-10	-5.635621E-4
1.000000E-9	-6.200894E-4
1.050000E-9	-6.834686E-4
1.100000E-9	-7.108758E-4
1.150000E-9	-7.588384E-4
1.200000E-9	-8.119398E-4
1.250000E-9	-8.547636E-4
1.300000E-9	-8.650413E-4
1.350000E-9	-8.667542E-4
1.400000E-9	-8.444859E-4
1.450000E-9	-7.879585E-4
1.500000E-9	-7.160146E-4
1.550000E-9	-6.355060E-4
1.600000E-9	-5.361549E-4
1.650000E-9	-4.368037E-4
1.700000E-9	-3.203231E-4
1.750000E-9	-2.929159E-4
1.800000E-9	-2.415274E-4
1.850000E-9	-2.312497E-4
1.900000E-9	-2.723605E-4
1.950000E-9	-3.580080E-4
2.000000E-9	-4.864793E-4
2.050000E-9	-6.474966E-4
2.100000E-9	-7.948103E-4
2.150000E-9	-9.558276E-4
2.200000E-9	-1.079160E-3
2.250000E-9	-1.156243E-3
2.300000E-9	-1.195641E-3
2.350000E-9	-1.209344E-3
2.400000E-9	-1.202492E-3
2.450000E-9	-1.140826E-3
2.500000E-9	-1.086012E-3
2.550000E-9	-1.005503E-3
2.600000E-9	-9.301334E-4
2.650000E-9	-8.855967E-4
2.700000E-9	-8.873096E-4
2.750000E-9	-8.941614E-4
2.800000E-9	-9.352722E-4
2.850000E-9	-9.524017E-4
2.900000E-9	-9.815219E-4
2.950000E-9	-1.007216E-3
3.000000E-9	-1.024346E-3
3.050000E-9	-1.031197E-3
3.100000E-9	-9.883737E-4
3.150000E-9	-9.524017E-4
3.200000E-9	-8.547636E-4
3.250000E-9	-7.982362E-4
3.300000E-9	-6.903204E-4
3.350000E-9	-5.978211E-4
3.400000E-9	-5.258771E-4
3.450000E-9	-4.950440E-4
3.500000E-9	-4.710627E-4
3.550000E-9	-4.556462E-4
3.600000E-9	-5.001829E-4
3.650000E-9	-5.018958E-4
3.700000E-9	-4.727757E-4
3.750000E-9	-4.881922E-4
3.800000E-9	-4.916181E-4
3.850000E-9	-4.727757E-4
3.900000E-9	-4.470814E-4
3.950000E-9	-4.710627E-4
4.000000E-9	-4.830534E-4
4.050000E-9	-5.001829E-4
4.100000E-9	-5.275901E-4
4.150000E-9	-5.447196E-4
4.200000E-9	-6.372189E-4
4.250000E-9	-6.954592E-4
4.300000E-9	-7.536995E-4
4.350000E-9	-8.222175E-4
4.400000E-9	-8.993003E-4
4.450000E-9	-9.592535E-4
4.500000E-9	-1.027772E-3
4.550000E-9	-1.041475E-3
4.600000E-9	-1.055179E-3
4.650000E-9	-1.053466E-3
4.700000E-9	-1.012355E-3
4.750000E-9	-9.746701E-4
4.800000E-9	-8.993003E-4
4.850000E-9	-8.581895E-4
4.900000E-9	-8.187916E-4
4.950000E-9	-8.136528E-4
5.000000E-9	-7.691161E-4
5.050000E-9	-7.211535E-4
5.100000E-9	-6.663391E-4
5.150000E-9	-5.892563E-4
5.200000E-9	-5.584232E-4
5.250000E-9	-4.984699E-4
5.300000E-9	-4.487944E-4
5.350000E-9	-4.265260E-4
5.400000E-9	-4.642109E-4
5.450000E-9	-5.087476E-4
5.500000E-9	-5.772657E-4
5.550000E-9	-7.040240E-4
5.600000E-9	-8.222175E-4
5.650000E-9	-9.455499E-4
5.700000E-9	-1.062031E-3
5.750000E-9	-1.178511E-3
5.800000E-9	-1.240177E-3
5.850000E-9	-1.229900E-3
5.900000E-9	-1.211057E-3
5.950000E-9	-1.128836E-3
6.000000E-9	-1.039762E-3
6.050000E-9	-9.284204E-4
6.100000E-9	-7.519866E-4
6.150000E-9	-5.618491E-4
6.200000E-9	-3.905541E-4
6.250000E-9	-1.901389E-4
6.300000E-9	-4.282524E-5
6.350000E-9	4.796112E-5
6.400000E-9	1.062014E-4
6.450000E-9	1.336086E-4
6.500000E-9	1.627288E-4
6.550000E-9	1.541640E-4
6.600000E-9	2.192561E-4
6.650000E-9	3.340238E-4
6.700000E-9	5.498555E-4
6.750000E-9	9.198527E-4
6.800000E-9	1.467997E-3
6.850000E-9	2.225121E-3
6.900000E-9	3.201502E-3
6.950000E-9	4.359456E-3
7.000000E-9	5.729816E-3
7.050000E-9	7.249203E-3
7.100000E-9	8.857663E-3
7.150000E-9	1.056547E-2
7.200000E-9	1.224074E-2
7.250000E-9	1.388860E-2
7.300000E-9	1.547308E-2
7.350000E-9	1.695649E-2
7.400000E-9	1.830801E-2
7.450000E-9	1.955846E-2
7.500000E-9	2.074211E-2
7.550000E-9	2.186581E-2
7.600000E-9	2.302719E-2
7.650000E-9	2.422454E-2
7.700000E-9	2.549555E-2
7.750000E-9	2.684364E-2
7.800000E-9	2.832363E-2
7.850000E-9	2.990468E-2
7.900000E-9	3.153370E-2
7.950000E-9	3.323294E-2
8.000000E-9	3.493219E-2
8.050000E-9	3.660403E-2
8.100000E-9	3.806689E-2
8.150000E-9	3.938072E-2
8.200000E-9	4.043590E-2
8.250000E-9	4.118617E-2
