Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_6
Operator	Angus
Date	1/4/2022
Time	13:50
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:50:32
	
Time	Amplitude
0.000000E+0	-8.838837E-4
5.000000E-11	-8.222175E-4
1.000000E-10	-7.177276E-4
1.500000E-10	-6.029599E-4
2.000000E-10	-4.265260E-4
2.500000E-10	-2.295368E-4
3.000000E-10	-1.027785E-4
3.500000E-10	-1.370508E-5
4.000000E-10	4.282227E-5
4.500000E-10	3.768342E-5
5.000000E-10	-2.398278E-5
5.500000E-10	-8.907489E-5
6.000000E-10	-2.175461E-4
6.500000E-10	-2.963418E-4
7.000000E-10	-4.076836E-4
7.500000E-10	-5.053217E-4
8.000000E-10	-6.594873E-4
8.500000E-10	-7.622643E-4
9.000000E-10	-8.444859E-4
9.500000E-10	-8.804578E-4
1.000000E-9	-9.061521E-4
1.050000E-9	-8.581895E-4
1.100000E-9	-8.256434E-4
1.150000E-9	-7.879585E-4
1.200000E-9	-7.554125E-4
1.250000E-9	-7.382830E-4
1.300000E-9	-6.988851E-4
1.350000E-9	-6.474966E-4
1.400000E-9	-5.584232E-4
1.450000E-9	-4.881922E-4
1.500000E-9	-3.802764E-4
1.550000E-9	-2.706476E-4
1.600000E-9	-1.798612E-4
1.650000E-9	-1.284727E-4
1.700000E-9	-7.708424E-5
1.750000E-9	-8.222309E-5
1.800000E-9	-9.935259E-5
1.850000E-9	-1.524540E-4
1.900000E-9	-2.586569E-4
1.950000E-9	-3.991188E-4
2.000000E-9	-5.772657E-4
2.050000E-9	-7.348571E-4
2.100000E-9	-8.718931E-4
2.150000E-9	-1.012355E-3
2.200000E-9	-1.125410E-3
2.250000E-9	-1.197354E-3
2.300000E-9	-1.229900E-3
2.350000E-9	-1.204205E-3
2.400000E-9	-1.103141E-3
2.450000E-9	-9.267075E-4
2.500000E-9	-7.434218E-4
2.550000E-9	-5.464326E-4
2.600000E-9	-3.511562E-4
2.650000E-9	-1.644447E-4
2.700000E-9	-3.427384E-6
2.750000E-9	1.130532E-4
2.800000E-9	1.764324E-4
2.850000E-9	1.558770E-4
2.900000E-9	1.199050E-4
2.950000E-9	5.137366E-6
3.000000E-9	-1.284727E-4
3.050000E-9	-2.860641E-4
3.100000E-9	-4.231001E-4
3.150000E-9	-5.841175E-4
3.200000E-9	-6.971722E-4
3.250000E-9	-7.776808E-4
3.300000E-9	-8.307823E-4
3.350000E-9	-8.427729E-4
3.400000E-9	-8.239305E-4
3.450000E-9	-7.982362E-4
3.500000E-9	-7.622643E-4
3.550000E-9	-7.485607E-4
3.600000E-9	-7.519866E-4
3.650000E-9	-7.793938E-4
3.700000E-9	-8.633283E-4
3.750000E-9	-9.678183E-4
3.800000E-9	-1.050040E-3
3.850000E-9	-1.123697E-3
3.900000E-9	-1.205918E-3
3.950000E-9	-1.272723E-3
4.000000E-9	-1.300131E-3
4.050000E-9	-1.281288E-3
4.100000E-9	-1.247029E-3
4.150000E-9	-1.164808E-3
4.200000E-9	-1.065456E-3
4.250000E-9	-9.661053E-4
4.300000E-9	-8.479118E-4
4.350000E-9	-7.417089E-4
4.400000E-9	-6.303671E-4
4.450000E-9	-5.584232E-4
4.500000E-9	-4.864793E-4
4.550000E-9	-4.248131E-4
4.600000E-9	-3.974059E-4
4.650000E-9	-4.025447E-4
4.700000E-9	-4.316649E-4
4.750000E-9	-3.854152E-4
4.800000E-9	-3.888411E-4
4.850000E-9	-4.162483E-4
4.900000E-9	-4.470814E-4
4.950000E-9	-4.916181E-4
5.000000E-9	-5.344419E-4
5.050000E-9	-5.464326E-4
5.100000E-9	-5.892563E-4
5.150000E-9	-5.961081E-4
5.200000E-9	-6.046729E-4
5.250000E-9	-6.269412E-4
5.300000E-9	-6.800427E-4
5.350000E-9	-7.245794E-4
5.400000E-9	-7.622643E-4
5.450000E-9	-8.085139E-4
5.500000E-9	-8.838837E-4
5.550000E-9	-9.489758E-4
5.600000E-9	-9.798089E-4
5.650000E-9	-1.024346E-3
5.700000E-9	-1.065456E-3
5.750000E-9	-1.077447E-3
5.800000E-9	-1.101428E-3
5.850000E-9	-1.086012E-3
5.900000E-9	-1.044901E-3
5.950000E-9	-9.986514E-4
6.000000E-9	-9.249945E-4
6.050000E-9	-8.530506E-4
6.100000E-9	-8.068010E-4
6.150000E-9	-7.708290E-4
6.200000E-9	-7.297182E-4
6.250000E-9	-7.280053E-4
6.300000E-9	-7.605513E-4
6.350000E-9	-7.862456E-4
6.400000E-9	-8.153657E-4
6.450000E-9	-8.102269E-4
6.500000E-9	-7.108758E-4
6.550000E-9	-4.881922E-4
6.600000E-9	-1.644447E-4
6.650000E-9	3.905511E-4
6.700000E-9	1.214480E-3
6.750000E-9	2.339888E-3
6.800000E-9	3.797609E-3
6.850000E-9	5.608197E-3
6.900000E-9	7.785357E-3
6.950000E-9	1.020575E-2
7.000000E-9	1.287111E-2
7.050000E-9	1.566835E-2
7.100000E-9	1.852384E-2
7.150000E-9	2.130396E-2
7.200000E-9	2.388024E-2
7.250000E-9	2.626809E-2
7.300000E-9	2.828080E-2
7.350000E-9	2.993894E-2
7.400000E-9	3.119111E-2
7.450000E-9	3.209212E-2
7.500000E-9	3.270878E-2
7.550000E-9	3.313530E-2
7.600000E-9	3.346248E-2
7.650000E-9	3.376567E-2
7.700000E-9	3.415108E-2
7.750000E-9	3.463071E-2
7.800000E-9	3.526964E-2
7.850000E-9	3.610042E-2
7.900000E-9	3.711963E-2
7.950000E-9	3.828615E-2
8.000000E-9	3.954688E-2
8.050000E-9	4.078191E-2
8.100000E-9	4.197070E-2
8.150000E-9	4.301046E-2
8.200000E-9	4.384124E-2
8.250000E-9	4.439281E-2
8.300000E-9	4.461721E-2
8.350000E-9	4.451272E-2
8.400000E-9	4.407078E-2
8.450000E-9	4.335476E-2
8.500000E-9	4.228588E-2
8.550000E-9	4.100631E-2
8.600000E-9	3.948864E-2
8.650000E-9	3.782879E-2
8.700000E-9	3.602163E-2
8.750000E-9	3.430182E-2
8.800000E-9	3.257860E-2
8.850000E-9	3.090504E-2
8.900000E-9	2.939251E-2
8.950000E-9	2.803414E-2
9.000000E-9	2.682480E-2
9.050000E-9	2.574050E-2
9.100000E-9	2.487375E-2
9.150000E-9	2.408408E-2
9.200000E-9	2.345542E-2
9.250000E-9	2.297237E-2
9.300000E-9	2.260580E-2
9.350000E-9	2.234886E-2
9.400000E-9	2.219983E-2
9.450000E-9	2.210219E-2
9.500000E-9	2.206793E-2
9.550000E-9	2.210048E-2
9.600000E-9	2.216729E-2
9.650000E-9	2.226835E-2
9.700000E-9	2.241052E-2
9.750000E-9	2.262978E-2
9.800000E-9	2.285589E-2
9.850000E-9	2.321561E-2
9.900000E-9	2.372778E-2
9.950000E-9	2.423824E-2
1.000000E-8	2.487889E-2
1.005000E-8	2.559147E-2
1.010000E-8	2.640684E-2
1.015000E-8	2.731470E-2
1.020000E-8	2.830307E-2
1.025000E-8	2.937538E-2
1.030000E-8	3.054018E-2
1.035000E-8	3.172041E-2
1.040000E-8	3.289207E-2
1.045000E-8	3.403460E-2
1.050000E-8	3.507436E-2
1.055000E-8	3.604561E-2
1.060000E-8	3.688838E-2
1.065000E-8	3.753245E-2
1.070000E-8	3.797610E-2
1.075000E-8	3.822105E-2
1.080000E-8	3.824161E-2
1.085000E-8	3.812170E-2
1.090000E-8	3.785448E-2
1.095000E-8	3.743138E-2
1.100000E-8	3.684727E-2
1.105000E-8	3.618264E-2
1.110000E-8	3.538098E-2
1.115000E-8	3.449025E-2
1.120000E-8	3.360465E-2
