Study Name	VanadiumIrradiated_V3plus
3.650000E-9	-8.205016E-4
3.700000E-9	-8.290663E-4
3.750000E-9	-8.342052E-4
3.800000E-9	-8.461958E-4
3.850000E-9	-8.359181E-4
3.900000E-9	-8.461958E-4
3.950000E-9	-8.444829E-4
4.000000E-9	-8.530476E-4
4.050000E-9	-8.770289E-4
4.100000E-9	-9.078620E-4
4.150000E-9	-9.301304E-4
4.200000E-9	-9.729541E-4
4.250000E-9	-1.012352E-3
4.300000E-9	-1.053463E-3
4.350000E-9	-1.062028E-3
4.400000E-9	-1.070592E-3
4.450000E-9	-1.079157E-3
4.500000E-9	-1.065453E-3
4.550000E-9	-1.036333E-3
4.600000E-9	-1.003787E-3
4.650000E-9	-9.609635E-4
4.700000E-9	-9.164268E-4
4.750000E-9	-8.684642E-4
4.800000E-9	-8.187886E-4
4.850000E-9	-7.708260E-4
4.900000E-9	-7.451318E-4
4.950000E-9	-7.297152E-4
5.000000E-9	-7.228634E-4
5.050000E-9	-7.228634E-4
5.100000E-9	-7.502706E-4
5.150000E-9	-7.639742E-4
5.200000E-9	-8.016591E-4
5.250000E-9	-8.136498E-4
5.300000E-9	-8.479088E-4
5.350000E-9	-8.907325E-4
5.400000E-9	-8.992973E-4
5.450000E-9	-9.369822E-4
5.500000E-9	-9.592505E-4
5.550000E-9	-9.541117E-4
5.600000E-9	-9.523987E-4
5.650000E-9	-9.232786E-4
5.700000E-9	-8.701771E-4
5.750000E-9	-8.256404E-4
5.800000E-9	-7.708260E-4
5.850000E-9	-7.125857E-4
5.900000E-9	-6.509195E-4
5.950000E-9	-5.926792E-4
6.000000E-9	-5.669850E-4
6.050000E-9	-5.481425E-4
6.100000E-9	-5.481425E-4
6.150000E-9	-5.567073E-4
6.200000E-9	-6.029569E-4
6.250000E-9	-6.560584E-4
6.300000E-9	-7.177246E-4
6.350000E-9	-7.965203E-4
6.400000E-9	-8.890196E-4
6.450000E-9	-9.541117E-4
6.500000E-9	-1.012352E-3
6.550000E-9	-1.079157E-3
6.600000E-9	-1.140823E-3
6.650000E-9	-1.197351E-3
6.700000E-9	-1.276146E-3
6.750000E-9	-1.396053E-3
6.800000E-9	-1.505682E-3
6.850000E-9	-1.673551E-3
6.900000E-9	-1.897947E-3
6.950000E-9	-2.154890E-3
7.000000E-9	-2.456369E-3
7.050000E-9	-2.819514E-3
7.100000E-9	-3.244326E-3
7.150000E-9	-3.699971E-3
7.200000E-9	-4.184735E-3
7.250000E-9	-4.698621E-3
7.300000E-9	-5.250190E-3
7.350000E-9	-5.788057E-3
7.400000E-9	-6.312219E-3
7.450000E-9	-6.868928E-3
7.500000E-9	-7.411933E-3
7.550000E-9	-7.977207E-3
7.600000E-9	-8.540767E-3
7.650000E-9	-9.142013E-3
7.700000E-9	-9.765527E-3
7.750000E-9	-1.042330E-2
7.800000E-9	-1.114274E-2
7.850000E-9	-1.190329E-2
7.900000E-9	-1.272037E-2
7.950000E-9	-1.354601E-2
8.000000E-9	-1.438193E-2
8.050000E-9	-1.519558E-2
8.100000E-9	-1.596641E-2
8.150000E-9	-1.664131E-2
8.200000E-9	-1.720829E-2
8.250000E-9	-1.761598E-2
8.300000E-9	-1.789519E-2
8.350000E-9	-1.796371E-2
8.400000E-9	-1.789005E-2
8.450000E-9	-1.764167E-2
8.500000E-9	-1.725797E-2
8.550000E-9	-1.673895E-2
8.600000E-9	-1.609316E-2
8.650000E-9	-1.541141E-2
8.700000E-9	-1.469368E-2
8.750000E-9	-1.396054E-2
8.800000E-9	-1.324110E-2
8.850000E-9	-1.253879E-2
8.900000E-9	-1.188958E-2
8.950000E-9	-1.128320E-2
9.000000E-9	-1.074705E-2
9.050000E-9	-1.027427E-2
9.100000E-9	-9.863165E-3
9.150000E-9	-9.505158E-3
9.200000E-9	-9.176272E-3
9.250000E-9	-8.922755E-3
9.300000E-9	-8.746321E-3
9.350000E-9	-8.609285E-3
9.400000E-9	-8.530490E-3
9.450000E-9	-8.496231E-3
9.500000E-9	-8.511647E-3
9.550000E-9	-8.571601E-3
9.600000E-9	-8.665813E-3
9.650000E-9	-8.795997E-3
9.700000E-9	-8.922755E-3
9.750000E-9	-9.088911E-3
9.800000E-9	-9.287614E-3
9.850000E-9	-9.498307E-3
9.900000E-9	-9.732981E-3
9.950000E-9	-9.996775E-3
1.000000E-8	-1.027427E-2
1.005000E-8	-1.058432E-2
1.010000E-8	-1.094575E-2
1.015000E-8	-1.133288E-2
1.020000E-8	-1.175940E-2
1.025000E-8	-1.221162E-2
1.030000E-8	-1.269810E-2
1.035000E-8	-1.316916E-2
1.040000E-8	-1.366763E-2
1.045000E-8	-1.414554E-2
1.050000E-8	-1.460804E-2
1.055000E-8	-1.501743E-2
1.060000E-8	-1.539428E-2
1.065000E-8	-1.569405E-2
1.070000E-8	-1.593386E-2
1.075000E-8	-1.608631E-2
1.080000E-8	-1.614798E-2
1.085000E-8	-1.614113E-2
1.090000E-8	-1.605034E-2
1.095000E-8	-1.589275E-2
1.100000E-8	-1.565294E-2
1.105000E-8	-1.535660E-2
1.110000E-8	-1.500887E-2
1.115000E-8	-1.462688E-2
1.120000E-8	-1.419693E-2
1.125000E-8	-1.373614E-2
1.130000E-8	-1.325994E-2
1.135000E-8	-1.279745E-2
1.140000E-8	-1.233666E-2
1.145000E-8	-1.187417E-2
1.150000E-8	-1.145107E-2
1.155000E-8	-1.105367E-2
1.160000E-8	-1.066996E-2
1.165000E-8	-1.031024E-2
1.170000E-8	-9.981358E-3
1.175000E-8	-9.681592E-3
1.180000E-8	-9.398955E-3
1.185000E-8	-9.147152E-3
1.190000E-8	-8.939885E-3
1.195000E-8	-8.746321E-3
1.200000E-8	-8.587017E-3
1.205000E-8	-8.473962E-3
1.210000E-8	-8.381463E-3
1.215000E-8	-8.328362E-3
1.220000E-8	-8.359195E-3
1.225000E-8	-8.432852E-3
1.230000E-8	-8.573314E-3
1.235000E-8	-8.795997E-3
1.240000E-8	-9.073495E-3
1.245000E-8	-9.392104E-3
1.250000E-8	-9.789508E-3
1.255000E-8	-1.024001E-2
1.260000E-8	-1.070422E-2
1.265000E-8	-1.120098E-2
1.270000E-8	-1.172685E-2
1.275000E-8	-1.224074E-2
1.280000E-8	-1.274263E-2
1.285000E-8	-1.323596E-2
1.290000E-8	-1.369161E-2
1.295000E-8	-1.409929E-2
1.300000E-8	-1.445558E-2
1.305000E-8	-1.475535E-2
1.310000E-8	-1.501058E-2
1.315000E-8	-1.518016E-2
1.320000E-8	-1.531206E-2
1.325000E-8	-1.540627E-2
1.330000E-8	-1.543882E-2
1.335000E-8	-1.540970E-2
1.340000E-8	-1.536345E-2
1.345000E-8	-1.527266E-2
1.350000E-8	-1.513220E-2
1.355000E-8	-1.494035E-2
1.360000E-8	-1.471767E-2
1.365000E-8	-1.446415E-2
1.370000E-8	-1.415582E-2
1.375000E-8	-1.382179E-2
1.380000E-8	-1.344494E-2
1.385000E-8	-1.304069E-2
1.390000E-8	-1.261588E-2
1.395000E-8	-1.216366E-2
1.400000E-8	-1.170801E-2
1.405000E-8	-1.124038E-2
1.410000E-8	-1.079844E-2
1.415000E-8	-1.035649E-2
1.420000E-8	-9.943674E-3
1.425000E-8	-9.577102E-3
1.430000E-8	-9.237938E-3
1.435000E-8	-8.917616E-3
1.440000E-8	-8.677803E-3
1.445000E-8	-8.463685E-3
1.450000E-8	-8.297529E-3
1.455000E-8	-8.194752E-3
1.460000E-8	-8.150215E-3
1.465000E-8	-8.175909E-3
1.470000E-8	-8.251279E-3
1.475000E-8	-8.376324E-3
1.480000E-8	-8.571601E-3
1.485000E-8	-8.797710E-3
1.490000E-8	-9.080347E-3
1.495000E-8	-9.395530E-3
1.500000E-8	-9.732981E-3
1.505000E-8	-1.012525E-2
1.510000E-8	-1.050552E-2
1.515000E-8	-1.087038E-2
1.520000E-8	-1.125408E-2
1.525000E-8	-1.165148E-2
1.530000E-8	-1.204889E-2
1.535000E-8	-1.244629E-2
1.540000E-8	-1.282828E-2
1.545000E-8	-1.319314E-2
1.550000E-8	-1.353744E-2
1.555000E-8	-1.389031E-2
1.560000E-8	-1.422091E-2
1.565000E-8	-1.452753E-2
1.570000E-8	-1.476392E-2
1.575000E-8	-1.496947E-2
1.580000E-8	-1.512535E-2
1.585000E-8	-1.520928E-2
1.590000E-8	-1.522470E-2
1.595000E-8	-1.517160E-2
1.600000E-8	-1.506368E-2
1.605000E-8	-1.488553E-2
1.610000E-8	-1.465086E-2
1.615000E-8	-1.437508E-2
1.620000E-8	-1.407360E-2
1.625000E-8	-1.373272E-2
1.630000E-8	-1.335758E-2
1.635000E-8	-1.297217E-2
1.640000E-8	-1.256963E-2
1.645000E-8	-1.212768E-2
1.650000E-8	-1.167889E-2
1.655000E-8	-1.121640E-2
1.660000E-8	-1.074191E-2
1.665000E-8	-1.025200E-2
1.670000E-8	-9.774092E-3
1.675000E-8	-9.320160E-3
1.680000E-8	-8.864515E-3
1.685000E-8	-8.436278E-3
1.690000E-8	-8.081697E-3
1.695000E-8	-7.764801E-3
1.700000E-8	-7.501007E-3
1.705000E-8	-7.327999E-3
1.710000E-8	-7.230361E-3
1.715000E-8	-7.178972E-3
1.720000E-8	-7.194389E-3
1.725000E-8	-7.290314E-3
1.730000E-8	-7.410220E-3
1.735000E-8	-7.581515E-3
1.740000E-8	-7.790495E-3
1.745000E-8	-8.040586E-3
1.750000E-8	-8.319797E-3
1.755000E-8	-8.619563E-3
1.760000E-8	-8.951875E-3
1.765000E-8	-9.282475E-3
1.770000E-8	-9.654185E-3
1.775000E-8	-1.002076E-2
1.780000E-8	-1.043186E-2
1.785000E-8	-1.082242E-2
1.790000E-8	-1.122153E-2
1.795000E-8	-1.159496E-2
1.800000E-8	-1.198037E-2
1.805000E-8	-1.233153E-2
1.810000E-8	-1.265013E-2
1.815000E-8	-1.293448E-2
1.820000E-8	-1.314346E-2
1.825000E-8	-1.331990E-2
1.830000E-8	-1.342953E-2
1.835000E-8	-1.348263E-2
1.840000E-8	-1.348948E-2
1.845000E-8	-1.344323E-2
1.850000E-8	-1.335416E-2
1.855000E-8	-1.322569E-2
1.860000E-8	-1.305268E-2
1.865000E-8	-1.285055E-2
1.870000E-8	-1.262273E-2
1.875000E-8	-1.236065E-2
1.880000E-8	-1.205917E-2
1.885000E-8	-1.173713E-2
1.890000E-8	-1.139797E-2
1.895000E-8	-1.103482E-2
1.900000E-8	-1.066654E-2
1.905000E-8	-1.029312E-2
1.910000E-8	-9.900850E-3
1.915000E-8	-9.506871E-3
1.920000E-8	-9.136874E-3
1.925000E-8	-8.789145E-3
1.930000E-8	-8.479101E-3
1.935000E-8	-8.198177E-3
1.940000E-8	-7.956652E-3
1.945000E-8	-7.735681E-3
1.950000E-8	-7.588367E-3
1.955000E-8	-7.483877E-3
1.960000E-8	-7.405082E-3
1.965000E-8	-7.396517E-3
1.970000E-8	-7.437628E-3
1.975000E-8	-7.530127E-3
1.980000E-8	-7.665450E-3
1.985000E-8	-7.865865E-3
1.990000E-8	-8.121095E-3
1.995000E-8	-8.383176E-3
2.000000E-8	-8.681229E-3
2.005000E-8	-9.016968E-3
2.010000E-8	-9.395530E-3
2.015000E-8	-9.758675E-3
2.020000E-8	-1.014409E-2
2.025000E-8	-1.053122E-2
2.030000E-8	-1.091834E-2
2.035000E-8	-1.130889E-2
2.040000E-8	-1.169088E-2
2.045000E-8	-1.205574E-2
2.050000E-8	-1.240518E-2
2.055000E-8	-1.274949E-2
2.060000E-8	-1.306467E-2
2.065000E-8	-1.335416E-2
2.070000E-8	-1.362309E-2
2.075000E-8	-1.385776E-2
2.080000E-8	-1.402563E-2
2.085000E-8	-1.415239E-2
2.090000E-8	-1.421235E-2
2.095000E-8	-1.420378E-2
2.100000E-8	-1.411128E-2
2.105000E-8	-1.395026E-2
2.110000E-8	-1.372929E-2
2.115000E-8	-1.346550E-2
2.120000E-8	-1.313147E-2
2.125000E-8	-1.276319E-2
2.130000E-8	-1.235379E-2
2.135000E-8	-1.194269E-2
2.140000E-8	-1.151787E-2
2.145000E-8	-1.109306E-2
2.150000E-8	-1.065455E-2
2.155000E-8	-1.022631E-2
2.160000E-8	-9.804925E-3
2.165000E-8	-9.378400E-3
2.170000E-8	-8.958727E-3
2.175000E-8	-8.527064E-3
2.180000E-8	-8.126234E-3
2.185000E-8	-7.727116E-3
2.190000E-8	-7.365684E-3
2.195000E-8	-7.024807E-3
2.200000E-8	-6.733605E-3
2.205000E-8	-6.497218E-3
2.210000E-8	-6.327636E-3
2.215000E-8	-6.229998E-3
2.220000E-8	-6.188887E-3
2.225000E-8	-6.207730E-3
2.230000E-8	-6.312219E-3
2.235000E-8	-6.444117E-3
2.240000E-8	-6.641106E-3
2.245000E-8	-6.882632E-3
2.250000E-8	-7.161843E-3
2.255000E-8	-7.485590E-3
2.260000E-8	-7.840171E-3
2.265000E-8	-8.208455E-3
2.270000E-8	-8.604147E-3
2.275000E-8	-8.994699E-3
2.280000E-8	-9.407520E-3
2.285000E-8	-9.834045E-3
2.290000E-8	-1.025029E-2
2.295000E-8	-1.068538E-2
2.300000E-8	-1.108621E-2
2.305000E-8	-1.147848E-2
2.310000E-8	-1.185190E-2
2.315000E-8	-1.218593E-2
2.320000E-8	-1.248740E-2
2.325000E-8	-1.273064E-2
2.330000E-8	-1.293106E-2
2.335000E-8	-1.307152E-2
2.340000E-8	-1.315032E-2
2.345000E-8	-1.315203E-2
2.350000E-8	-1.311092E-2
2.355000E-8	-1.299786E-2
2.360000E-8	-1.283171E-2
2.365000E-8	-1.261245E-2
2.370000E-8	-1.237264E-2
2.375000E-8	-1.205917E-2
2.380000E-8	-1.170459E-2
2.385000E-8	-1.135343E-2
2.390000E-8	-1.097658E-2
2.395000E-8	-1.055006E-2
2.400000E-8	-1.011668E-2
2.405000E-8	-9.678166E-3
2.410000E-8	-9.236225E-3
2.415000E-8	-8.772016E-3
2.420000E-8	-8.319797E-3
2.425000E-8	-7.877856E-3
2.430000E-8	-7.471887E-3
2.435000E-8	-7.096751E-3
2.440000E-8	-6.747309E-3
2.445000E-8	-6.461246E-3
2.450000E-8	-6.224859E-3
2.455000E-8	-6.050138E-3
2.460000E-8	-5.916528E-3
2.465000E-8	-5.836019E-3
2.470000E-8	-5.815464E-3
2.475000E-8	-5.853149E-3
2.480000E-8	-5.933657E-3
2.485000E-8	-6.084397E-3
2.490000E-8	-6.267683E-3
2.495000E-8	-6.505783E-3
2.500000E-8	-6.791845E-3
2.505000E-8	-7.100176E-3
2.510000E-8	-7.427350E-3
2.515000E-8	-7.811051E-3
2.520000E-8	-8.218733E-3
2.525000E-8	-8.643544E-3
2.530000E-8	-9.082060E-3
2.535000E-8	-9.517149E-3
2.540000E-8	-9.972794E-3
2.545000E-8	-1.041645E-2
2.550000E-8	-1.084640E-2
2.555000E-8	-1.124380E-2
2.560000E-8	-1.159153E-2
2.565000E-8	-1.192556E-2
2.570000E-8	-1.219449E-2
2.575000E-8	-1.243602E-2
2.580000E-8	-1.260388E-2
2.585000E-8	-1.271694E-2
2.590000E-8	-1.278374E-2
2.595000E-8	-1.280087E-2
2.600000E-8	-1.276833E-2
2.605000E-8	-1.267240E-2
2.610000E-8	-1.253708E-2
2.615000E-8	-1.236750E-2
2.620000E-8	-1.217222E-2
2.625000E-8	-1.192898E-2
2.630000E-8	-1.164121E-2
2.635000E-8	-1.132260E-2
2.640000E-8	-1.098001E-2
2.645000E-8	-1.061686E-2
2.650000E-8	-1.022288E-2
2.655000E-8	-9.811776E-3
2.660000E-8	-9.393817E-3
2.665000E-8	-8.979283E-3
2.670000E-8	-8.593869E-3
2.675000E-8	-8.222159E-3
2.680000E-8	-7.864152E-3
2.685000E-8	-7.542118E-3
2.690000E-8	-7.271471E-3
2.695000E-8	-7.002538E-3
2.700000E-8	-6.788420E-3
2.705000E-8	-6.615412E-3
2.710000E-8	-6.478376E-3
2.715000E-8	-6.365321E-3
2.720000E-8	-6.279673E-3
2.725000E-8	-6.224859E-3
2.730000E-8	-6.204304E-3
2.735000E-8	-6.240276E-3
2.740000E-8	-6.329349E-3
2.745000E-8	-6.478376E-3
2.750000E-8	-6.680504E-3
2.755000E-8	-6.942585E-3
2.760000E-8	-7.257768E-3
2.765000E-8	-7.639756E-3
2.770000E-8	-8.054290E-3
2.775000E-8	-8.508221E-3
2.780000E-8	-8.980996E-3
2.785000E-8	-9.434927E-3
2.790000E-8	-9.882007E-3
2.795000E-8	-1.030682E-2
2.800000E-8	-1.067682E-2
2.805000E-8	-1.100913E-2
2.810000E-8	-1.129177E-2
2.815000E-8	-1.150246E-2
2.820000E-8	-1.167204E-2
2.825000E-8	-1.180908E-2
2.830000E-8	-1.189472E-2
2.835000E-8	-1.194954E-2
2.840000E-8	-1.193926E-2
2.845000E-8	-1.190843E-2
2.850000E-8	-1.185533E-2
2.855000E-8	-1.176454E-2
2.860000E-8	-1.166690E-2
2.865000E-8	-1.151445E-2
2.870000E-8	-1.133459E-2
2.875000E-8	-1.111876E-2
2.880000E-8	-1.087038E-2
2.885000E-8	-1.055862E-2
2.890000E-8	-1.020233E-2
2.895000E-8	-9.798073E-3
2.900000E-8	-9.347567E-3
2.905000E-8	-8.876506E-3
2.910000E-8	-8.381463E-3
2.915000E-8	-7.879569E-3
2.920000E-8	-7.399943E-3
2.925000E-8	-6.930594E-3
2.930000E-8	-6.510922E-3
2.935000E-8	-6.123795E-3
2.940000E-8	-5.786344E-3
2.945000E-8	-5.512272E-3
2.950000E-8	-5.279311E-3
2.955000E-8	-5.104590E-3
2.960000E-8	-4.948711E-3
2.965000E-8	-4.852786E-3
2.970000E-8	-4.797972E-3
2.975000E-8	-4.784268E-3
2.980000E-8	-4.785981E-3
2.985000E-8	-4.842508E-3
2.990000E-8	-4.955563E-3
2.995000E-8	-5.111441E-3
3.000000E-8	-5.305005E-3
3.005000E-8	-5.567086E-3
3.010000E-8	-5.894260E-3
3.015000E-8	-6.241989E-3
3.020000E-8	-6.639393E-3
3.025000E-8	-7.076195E-3
3.030000E-8	-7.518136E-3
3.035000E-8	-7.975494E-3
3.040000E-8	-8.424287E-3
3.045000E-8	-8.864515E-3
3.050000E-8	-9.279049E-3
3.055000E-8	-9.664463E-3
3.060000E-8	-1.002590E-2
3.065000E-8	-1.038048E-2
3.070000E-8	-1.066825E-2
3.075000E-8	-1.090293E-2
3.080000E-8	-1.114274E-2
3.085000E-8	-1.131575E-2
3.090000E-8	-1.143223E-2
3.095000E-8	-1.151959E-2
3.100000E-8	-1.154357E-2
3.105000E-8	-1.150246E-2
3.110000E-8	-1.142880E-2
3.115000E-8	-1.130889E-2
3.120000E-8	-1.112047E-2
3.125000E-8	-1.089950E-2
3.130000E-8	-1.066996E-2
3.135000E-8	-1.038904E-2
3.140000E-8	-1.007214E-2
3.145000E-8	-9.758675E-3
3.150000E-8	-9.457196E-3
3.155000E-8	-9.128309E-3
3.160000E-8	-8.784006E-3
3.165000E-8	-8.482527E-3
3.170000E-8	-8.157067E-3
3.175000E-8	-7.838458E-3
3.180000E-8	-7.526701E-3
3.185000E-8	-7.221796E-3
3.190000E-8	-6.923743E-3
3.195000E-8	-6.635967E-3
3.200000E-8	-6.389302E-3
3.205000E-8	-6.188887E-3
3.210000E-8	-6.015879E-3
3.215000E-8	-5.916528E-3
3.220000E-8	-5.868565E-3
3.225000E-8	-5.904537E-3
3.230000E-8	-5.991898E-3
3.235000E-8	-6.175183E-3
3.240000E-8	-6.387589E-3
3.245000E-8	-6.671939E-3
3.250000E-8	-6.993974E-3
3.255000E-8	-7.334851E-3
3.260000E-8	-7.687718E-3
3.265000E-8	-8.023457E-3
3.270000E-8	-8.354056E-3
3.275000E-8	-8.665813E-3
3.280000E-8	-8.946737E-3
3.285000E-8	-9.189976E-3
3.290000E-8	-9.402381E-3
3.295000E-8	-9.599371E-3
3.300000E-8	-9.787795E-3
3.305000E-8	-9.950525E-3
3.310000E-8	-1.009099E-2
3.315000E-8	-1.023145E-2
3.320000E-8	-1.037191E-2
3.325000E-8	-1.047640E-2
3.330000E-8	-1.055520E-2
3.335000E-8	-1.062885E-2
3.340000E-8	-1.067168E-2
3.345000E-8	-1.066996E-2
3.350000E-8	-1.063742E-2
3.355000E-8	-1.056376E-2
3.360000E-8	-1.045242E-2
3.365000E-8	-1.028798E-2
3.370000E-8	-1.009099E-2
3.375000E-8	-9.818628E-3
3.380000E-8	-9.496594E-3
3.385000E-8	-9.171133E-3
3.390000E-8	-8.818265E-3
3.395000E-8	-8.443129E-3
3.400000E-8	-8.049151E-3
3.405000E-8	-7.658598E-3
3.410000E-8	-7.269759E-3
3.415000E-8	-6.903187E-3
3.420000E-8	-6.560597E-3
3.425000E-8	-6.199165E-3
3.430000E-8	-5.880556E-3
3.435000E-8	-5.589355E-3
3.440000E-8	-5.308431E-3
3.445000E-8	-5.042923E-3
3.450000E-8	-4.842508E-3
3.455000E-8	-4.676352E-3
3.460000E-8	-4.537603E-3
3.465000E-8	-4.443391E-3
3.470000E-8	-4.380012E-3
3.475000E-8	-4.385151E-3
3.480000E-8	-4.405706E-3
3.485000E-8	-4.479363E-3
3.490000E-8	-4.602695E-3
3.495000E-8	-4.787694E-3
3.500000E-8	-4.981257E-3
3.505000E-8	-5.229635E-3
3.510000E-8	-5.522549E-3
3.515000E-8	-5.820603E-3
3.520000E-8	-6.151202E-3
3.525000E-8	-6.507496E-3
3.530000E-8	-6.882632E-3
3.535000E-8	-7.271471E-3
3.540000E-8	-7.670589E-3
3.545000E-8	-8.059429E-3
3.550000E-8	-8.455120E-3
3.555000E-8	-8.833682E-3
3.560000E-8	-9.188263E-3
3.565000E-8	-9.535991E-3
3.570000E-8	-9.835758E-3
3.575000E-8	-1.010640E-2
3.580000E-8	-1.034279E-2
3.585000E-8	-1.053635E-2
3.590000E-8	-1.068538E-2
3.595000E-8	-1.078131E-2
3.600000E-8	-1.084982E-2
3.605000E-8	-1.084640E-2
3.610000E-8	-1.079844E-2
3.615000E-8	-1.070594E-2
3.620000E-8	-1.058089E-2
3.625000E-8	-1.040788E-2
3.630000E-8	-1.018177E-2
3.635000E-8	-9.947099E-3
3.640000E-8	-9.659324E-3
3.645000E-8	-9.330437E-3
3.650000E-8	-9.001551E-3
3.655000E-8	-8.655535E-3
3.660000E-8	-8.302667E-3
3.665000E-8	-7.941235E-3
3.670000E-8	-7.590080E-3
3.675000E-8	-7.240638E-3
3.680000E-8	-6.898048E-3
3.685000E-8	-6.586291E-3
3.690000E-8	-6.284812E-3
3.695000E-8	-6.017592E-3
3.700000E-8	-5.789770E-3
3.705000E-8	-5.591067E-3
3.710000E-8	-5.414634E-3
3.715000E-8	-5.293014E-3
3.720000E-8	-5.246765E-3
3.725000E-8	-5.222783E-3
3.730000E-8	-5.262181E-3
3.735000E-8	-5.351254E-3
3.740000E-8	-5.491716E-3
3.745000E-8	-5.649308E-3
3.750000E-8	-5.848010E-3
3.755000E-8	-6.092962E-3
3.760000E-8	-6.334488E-3
3.765000E-8	-6.579440E-3
3.770000E-8	-6.838095E-3
3.775000E-8	-7.091612E-3
3.780000E-8	-7.346841E-3
3.785000E-8	-7.566099E-3
3.790000E-8	-7.778505E-3
3.795000E-8	-7.985772E-3
3.800000E-8	-8.155354E-3
3.805000E-8	-8.324936E-3
3.810000E-8	-8.501370E-3
3.815000E-8	-8.684655E-3
3.820000E-8	-8.847386E-3
3.825000E-8	-8.994699E-3
3.830000E-8	-9.147152E-3
3.835000E-8	-9.311595E-3
3.840000E-8	-9.450344E-3
3.845000E-8	-9.556547E-3
3.850000E-8	-9.649046E-3
3.855000E-8	-9.697009E-3
3.860000E-8	-9.708999E-3
3.865000E-8	-9.659324E-3
3.870000E-8	-9.575389E-3
3.875000E-8	-9.433214E-3
3.880000E-8	-9.273910E-3
3.885000E-8	-9.042662E-3
3.890000E-8	-8.794284E-3
3.895000E-8	-8.530490E-3
3.900000E-8	-8.225585E-3
3.905000E-8	-7.922393E-3
3.910000E-8	-7.624339E-3
3.915000E-8	-7.309156E-3
3.920000E-8	-6.997399E-3
3.925000E-8	-6.719902E-3
3.930000E-8	-6.440691E-3
3.935000E-8	-6.199165E-3
3.940000E-8	-5.961065E-3
3.945000E-8	-5.772640E-3
3.950000E-8	-5.580790E-3
3.955000E-8	-5.428337E-3
3.960000E-8	-5.282736E-3
3.965000E-8	-5.164543E-3
3.970000E-8	-5.092599E-3
3.975000E-8	-5.015516E-3
3.980000E-8	-4.972693E-3
3.985000E-8	-4.946998E-3
3.990000E-8	-4.974405E-3
3.995000E-8	-5.018942E-3
4.000000E-8	-5.102877E-3
4.005000E-8	-5.233061E-3
4.010000E-8	-5.397504E-3
4.015000E-8	-5.611623E-3
4.020000E-8	-5.877130E-3
4.025000E-8	-6.163193E-3
4.030000E-8	-6.492079E-3
4.035000E-8	-6.817540E-3
4.040000E-8	-7.163556E-3
4.045000E-8	-7.502720E-3
4.050000E-8	-7.816190E-3
4.055000E-8	-8.088549E-3
