Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_12
Operator	Angus
Date	1/4/2022
Time	13:56
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:56:41
	
Time	Amplitude
0.000000E+0	-9.763800E-4
5.000000E-11	-9.626764E-4
1.000000E-10	-9.558246E-4
1.500000E-10	-9.592505E-4
2.000000E-10	-9.421210E-4
2.500000E-10	-9.335563E-4
3.000000E-10	-9.284174E-4
3.500000E-10	-9.386951E-4
4.000000E-10	-9.249915E-4
4.500000E-10	-9.506858E-4
5.000000E-10	-9.455469E-4
5.500000E-10	-9.541117E-4
6.000000E-10	-9.541117E-4
6.500000E-10	-9.661023E-4
7.000000E-10	-9.798059E-4
7.500000E-10	-9.678153E-4
8.000000E-10	-9.712412E-4
8.500000E-10	-9.780930E-4
9.000000E-10	-1.012352E-3
9.500000E-10	-1.027769E-3
1.000000E-9	-1.063740E-3
1.050000E-9	-1.082583E-3
1.100000E-9	-1.101425E-3
1.150000E-9	-1.128833E-3
1.200000E-9	-1.123694E-3
1.250000E-9	-1.103138E-3
1.300000E-9	-1.075731E-3
1.350000E-9	-1.026056E-3
1.400000E-9	-9.678153E-4
1.450000E-9	-9.112879E-4
1.500000E-9	-8.496217E-4
1.550000E-9	-7.913814E-4
1.600000E-9	-7.502706E-4
1.650000E-9	-7.057339E-4
1.700000E-9	-6.800397E-4
1.750000E-9	-6.766138E-4
1.800000E-9	-6.920303E-4
1.850000E-9	-7.160116E-4
1.900000E-9	-7.211505E-4
1.950000E-9	-7.485577E-4
2.000000E-9	-7.776778E-4
2.050000E-9	-7.948073E-4
2.100000E-9	-8.085109E-4
2.150000E-9	-8.136498E-4
2.200000E-9	-8.222145E-4
2.250000E-9	-8.187886E-4
2.300000E-9	-8.239275E-4
2.350000E-9	-8.393440E-4
2.400000E-9	-8.633253E-4
2.450000E-9	-8.804548E-4
2.500000E-9	-9.249915E-4
2.550000E-9	-9.763800E-4
2.600000E-9	-1.050037E-3
2.650000E-9	-1.121981E-3
2.700000E-9	-1.168230E-3
2.750000E-9	-1.231610E-3
2.800000E-9	-1.271007E-3
2.850000E-9	-1.310405E-3
2.900000E-9	-1.342951E-3
2.950000E-9	-1.349803E-3
3.000000E-9	-1.330961E-3
3.050000E-9	-1.325822E-3
