Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_3
Operator	Angus
Date	1/4/2022
Time	13:46
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:46:59
	
Time	Amplitude
0.000000E+0	6.850316E-6
5.000000E-11	9.592372E-5
1.000000E-10	1.627288E-4
1.500000E-10	2.175432E-4
2.000000E-10	2.432374E-4
2.500000E-10	2.449504E-4
3.000000E-10	2.774964E-4
3.500000E-10	2.586540E-4
4.000000E-10	2.363856E-4
4.500000E-10	1.747194E-4
5.000000E-10	8.222012E-5
5.500000E-10	-1.884393E-5
6.000000E-10	-7.537129E-5
6.500000E-10	-1.301857E-4
7.000000E-10	-1.164821E-4
7.500000E-10	-8.907489E-5
8.000000E-10	-3.254753E-5
8.500000E-10	2.397982E-5
9.000000E-10	1.044885E-4
9.500000E-10	1.507381E-4
1.000000E-9	2.055525E-4
1.050000E-9	2.226820E-4
1.100000E-9	1.901360E-4
1.150000E-9	1.318957E-4
1.200000E-9	1.027622E-5
1.250000E-9	-1.044914E-4
1.300000E-9	-2.124073E-4
1.350000E-9	-3.785634E-4
1.400000E-9	-5.447196E-4
1.450000E-9	-6.543484E-4
1.500000E-9	-7.725420E-4
1.550000E-9	-8.256434E-4
1.600000E-9	-8.547636E-4
1.650000E-9	-8.033751E-4
1.700000E-9	-6.697650E-4
1.750000E-9	-5.378678E-4
1.800000E-9	-3.974059E-4
1.850000E-9	-2.706476E-4
1.900000E-9	-1.404634E-4
1.950000E-9	-5.310294E-5
2.000000E-9	5.481292E-5
2.050000E-9	1.250439E-4
2.100000E-9	1.353216E-4
2.150000E-9	1.353216E-4
2.200000E-9	1.113403E-4
2.250000E-9	9.249782E-5
2.300000E-9	3.939637E-5
2.350000E-9	2.740572E-5
2.400000E-9	-1.199213E-5
2.450000E-9	-5.481589E-5
2.500000E-9	-6.680654E-5
2.550000E-9	-1.079173E-4
2.600000E-9	-1.884260E-4
2.650000E-9	-2.963418E-4
2.700000E-9	-3.614339E-4
2.750000E-9	-4.196742E-4
2.800000E-9	-4.419426E-4
2.850000E-9	-4.659239E-4
2.900000E-9	-4.333778E-4
2.950000E-9	-4.436555E-4
3.000000E-9	-3.888411E-4
3.050000E-9	-3.134713E-4
3.100000E-9	-2.757864E-4
3.150000E-9	-2.175461E-4
3.200000E-9	-1.541670E-4
3.250000E-9	-1.130562E-4
3.300000E-9	-1.044914E-4
3.350000E-9	-8.393604E-5
3.400000E-9	-9.078784E-5
3.450000E-9	-1.353245E-4
3.500000E-9	-1.541670E-4
3.550000E-9	-1.730094E-4
3.600000E-9	-2.089814E-4
3.650000E-9	-2.158332E-4
3.700000E-9	-1.832871E-4
3.750000E-9	-1.935648E-4
3.800000E-9	-2.158332E-4
3.850000E-9	-2.381015E-4
3.900000E-9	-2.106943E-4
3.950000E-9	-2.175461E-4
4.000000E-9	-2.329627E-4
4.050000E-9	-2.466663E-4
4.100000E-9	-2.209720E-4
4.150000E-9	-2.226850E-4
4.200000E-9	-2.072684E-4
4.250000E-9	-1.695835E-4
4.300000E-9	-1.610188E-4
4.350000E-9	-7.879719E-5
4.400000E-9	-1.884393E-5
4.450000E-9	-3.427384E-6
4.500000E-9	-1.027918E-5
4.550000E-9	-4.453819E-5
4.600000E-9	-8.393604E-5
4.650000E-9	-1.815742E-4
4.700000E-9	-2.706476E-4
4.750000E-9	-4.179613E-4
4.800000E-9	-5.687009E-4
4.850000E-9	-7.228664E-4
4.900000E-9	-8.410600E-4
4.950000E-9	-9.352722E-4
5.000000E-9	-1.036336E-3
5.050000E-9	-1.084299E-3
5.100000E-9	-1.062031E-3
5.150000E-9	-1.005503E-3
5.200000E-9	-9.883737E-4
5.250000E-9	-9.352722E-4
5.300000E-9	-8.736060E-4
5.350000E-9	-8.050880E-4
5.400000E-9	-7.280053E-4
5.450000E-9	-6.440707E-4
5.500000E-9	-5.584232E-4
5.550000E-9	-5.121735E-4
5.600000E-9	-4.984699E-4
5.650000E-9	-5.173124E-4
5.700000E-9	-5.481455E-4
5.750000E-9	-6.115247E-4
