Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_14
Operator	Angus
Date	1/4/2022
Time	13:58
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:58:54
	
Time	Amplitude
0.000000E+0	-8.907325E-4
5.000000E-11	-8.701771E-4
1.000000E-10	-8.718901E-4
1.500000E-10	-8.650383E-4
2.000000E-10	-8.650383E-4
2.500000E-10	-8.564735E-4
3.000000E-10	-8.684642E-4
3.500000E-10	-8.787419E-4
4.000000E-10	-8.890196E-4
4.500000E-10	-8.907325E-4
5.000000E-10	-9.078620E-4
5.500000E-10	-9.164268E-4
6.000000E-10	-9.181397E-4
6.500000E-10	-9.335563E-4
7.000000E-10	-9.369822E-4
7.500000E-10	-9.558246E-4
8.000000E-10	-9.506858E-4
8.500000E-10	-9.626764E-4
9.000000E-10	-9.849448E-4
9.500000E-10	-9.712412E-4
1.000000E-9	-9.661023E-4
1.050000E-9	-9.523987E-4
1.100000E-9	-9.523987E-4
1.150000E-9	-9.267045E-4
1.200000E-9	-9.061491E-4
1.250000E-9	-8.804548E-4
1.300000E-9	-8.924455E-4
1.350000E-9	-9.027232E-4
1.400000E-9	-8.924455E-4
1.450000E-9	-9.147138E-4
1.500000E-9	-9.335563E-4
1.550000E-9	-9.575376E-4
1.600000E-9	-9.661023E-4
1.650000E-9	-9.849448E-4
1.700000E-9	-9.866577E-4
1.750000E-9	-9.952225E-4
1.800000E-9	-9.780930E-4
1.850000E-9	-9.678153E-4
1.900000E-9	-9.626764E-4
1.950000E-9	-9.472599E-4
2.000000E-9	-9.404081E-4
2.050000E-9	-9.352692E-4
2.100000E-9	-9.267045E-4
2.150000E-9	-9.232786E-4
2.200000E-9	-9.506858E-4
2.250000E-9	-9.695282E-4
2.300000E-9	-9.952225E-4
2.350000E-9	-1.031194E-3
2.400000E-9	-1.077444E-3
2.450000E-9	-1.127120E-3
2.500000E-9	-1.169943E-3
2.550000E-9	-1.211054E-3
2.600000E-9	-1.229897E-3
2.650000E-9	-1.247026E-3
2.700000E-9	-1.259017E-3
2.750000E-9	-1.245313E-3
2.800000E-9	-1.195638E-3
2.850000E-9	-1.132259E-3
2.900000E-9	-1.087722E-3
2.950000E-9	-9.917966E-4
3.000000E-9	-9.044361E-4
3.050000E-9	-8.581865E-4
3.100000E-9	-8.256404E-4
3.150000E-9	-8.050850E-4
3.200000E-9	-7.948073E-4
3.250000E-9	-8.342052E-4
3.300000E-9	-8.838807E-4
3.350000E-9	-9.523987E-4
3.400000E-9	-1.012352E-3
3.450000E-9	-1.051750E-3
3.500000E-9	-1.086009E-3
3.550000E-9	-1.082583E-3
3.600000E-9	-1.086009E-3
3.650000E-9	-1.055176E-3
3.700000E-9	-1.002074E-3
3.750000E-9	-9.352692E-4
3.800000E-9	-8.564735E-4
3.850000E-9	-7.879555E-4
3.900000E-9	-7.382800E-4
3.950000E-9	-6.903174E-4
4.000000E-9	-6.663361E-4
4.050000E-9	-6.783267E-4
4.100000E-9	-7.005951E-4
4.150000E-9	-7.519836E-4
4.200000E-9	-7.691131E-4
4.250000E-9	-8.033721E-4
