Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_1
Operator	Angus
Date	1/4/2022
Time	13:42
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:42:27
	
Time	Amplitude
0.000000E+0	-7.399929E-4
5.000000E-11	-7.965203E-4
1.000000E-10	-8.376311E-4
1.500000E-10	-8.701771E-4
2.000000E-10	-9.027232E-4
2.500000E-10	-9.215656E-4
3.000000E-10	-9.575376E-4
3.500000E-10	-9.832318E-4
4.000000E-10	-1.002074E-3
4.500000E-10	-1.029481E-3
5.000000E-10	-1.046611E-3
5.500000E-10	-1.032907E-3
6.000000E-10	-1.022630E-3
6.500000E-10	-1.029481E-3
7.000000E-10	-1.026056E-3
7.500000E-10	-1.024343E-3
8.000000E-10	-1.017491E-3
8.500000E-10	-1.031194E-3
9.000000E-10	-1.068879E-3
9.500000E-10	-1.108277E-3
1.000000E-9	-1.128833E-3
1.050000E-9	-1.151101E-3
1.100000E-9	-1.183647E-3
1.150000E-9	-1.212767E-3
1.200000E-9	-1.231610E-3
1.250000E-9	-1.259017E-3
1.300000E-9	-1.274433E-3
1.350000E-9	-1.271007E-3
1.400000E-9	-1.229897E-3
1.450000E-9	-1.214480E-3
1.500000E-9	-1.157953E-3
1.550000E-9	-1.077444E-3
1.600000E-9	-9.866577E-4
1.650000E-9	-8.890196E-4
1.700000E-9	-8.050850E-4
1.750000E-9	-7.280023E-4
1.800000E-9	-6.611972E-4
1.850000E-9	-6.098087E-4
1.900000E-9	-5.961051E-4
1.950000E-9	-5.824015E-4
2.000000E-9	-5.858274E-4
2.050000E-9	-6.235123E-4
2.100000E-9	-6.731879E-4
2.150000E-9	-7.194375E-4
2.200000E-9	-7.605483E-4
2.250000E-9	-7.948073E-4
2.300000E-9	-8.239275E-4
2.350000E-9	-8.393440E-4
2.400000E-9	-8.479088E-4
2.450000E-9	-8.461958E-4
2.500000E-9	-8.359181E-4
2.550000E-9	-8.324922E-4
2.600000E-9	-8.307793E-4
2.650000E-9	-8.410570E-4
2.700000E-9	-8.736030E-4
2.750000E-9	-9.198527E-4
2.800000E-9	-9.729541E-4
2.850000E-9	-1.032907E-3
2.900000E-9	-1.094574E-3
2.950000E-9	-1.151101E-3
3.000000E-9	-1.200777E-3
3.050000E-9	-1.238461E-3
3.100000E-9	-1.269295E-3
3.150000E-9	-1.286424E-3
3.200000E-9	-1.274433E-3
3.250000E-9	-1.250452E-3
3.300000E-9	-1.216193E-3
3.350000E-9	-1.152814E-3
3.400000E-9	-1.086009E-3
3.450000E-9	-1.020917E-3
3.500000E-9	-9.541117E-4
3.550000E-9	-8.736030E-4
3.600000E-9	-8.187886E-4
3.650000E-9	-7.588354E-4
3.700000E-9	-7.245764E-4
3.750000E-9	-6.988821E-4
3.800000E-9	-6.851785E-4
3.850000E-9	-7.040210E-4
3.900000E-9	-7.331411E-4
3.950000E-9	-7.691131E-4
4.000000E-9	-8.050850E-4
4.050000E-9	-8.616124E-4
4.100000E-9	-8.684642E-4
4.150000E-9	-8.821678E-4
4.200000E-9	-8.650383E-4
4.250000E-9	-8.256404E-4
4.300000E-9	-7.691131E-4
4.350000E-9	-6.988821E-4
