grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 3.9703156e+08 2911.7155 0.052486871 0.00081201895 8.8929636e-06 1.1332917e-07 3.2815005e-06 1.0813021e-06 0.015855158 0.00010519189 3.0926332 0.0041996302 3.2123522e-08 2.5532694e-10 0.00043544577 7.4100456e-05
0.91 5.887973 3.9703156e+08 2911.7155 0.052086459 0.00080793264 9.0402773e-06 1.1605759e-07 2.7402514e-06 1.0945632e-06 0.015849811 0.00010478242 3.0932791 0.0041857082 3.2264868e-08 2.557417e-10 0.00040739048 7.47776e-05
0.92 5.952676 3.9703156e+08 2911.7155 0.051809745 0.00080518063 9.2037993e-06 1.187739e-07 2.3601017e-06 1.1039942e-06 0.015838861 0.00010440306 3.0937832 0.0041744084 3.2403592e-08 2.562865e-10 0.00038794262 7.5258564e-05
0.93 6.017379 3.9703156e+08 2911.7155 0.051609149 0.00080322595 9.3785302e-06 1.2148649e-07 2.0807282e-06 1.1109727e-06 0.015822553 0.00010443743 3.0941647 0.0041800081 3.2387167e-08 2.5648262e-10 0.00037416784 7.5606172e-05
0.94 6.082082 3.9703156e+08 2911.7155 0.051448275 0.00080158299 9.5596858e-06 1.2419783e-07 1.8544546e-06 1.1165224e-06 0.015801242 0.00010424903 3.0944377 0.0041785551 3.245273e-08 2.5697783e-10 0.00036313416 7.587986e-05
0.95 6.146785 3.9703156e+08 2911.7155 0.051321414 0.0008002758 9.746761e-06 1.2692041e-07 1.6743894e-06 1.1209253e-06 0.015775028 0.00010432741 3.0946227 0.0041884243 3.2417119e-08 2.5726569e-10 0.00035441405 7.6095778e-05
0.96 6.211488 3.9703154e+08 2911.7252 0.051248538 0.00079988096 9.9438345e-06 1.2969409e-07 1.5668582e-06 1.1239912e-06 0.015711876 0.00010480315 3.0947855 0.0042233001 3.224764e-08 2.5787905e-10 0.00035011594 7.6235492e-05
0.97 6.276191 3.9703154e+08 2911.7249 0.05124951 0.00079946301 1.0153e-05 1.3233288e-07 1.5655939e-06 1.1233716e-06 0.015674828 0.00010440455 3.0947803 0.0042180484 3.2375698e-08 2.5871175e-10 0.00035074008 7.6181978e-05
0.98 6.340894 3.9703154e+08 2911.7247 0.051246161 0.00079908163 1.0363632e-05 1.3501337e-07 1.5583432e-06 1.1230173e-06 0.01563474 0.00010404452 3.0947203 0.0042150738 3.2494377e-08 2.5959791e-10 0.00035099118 7.6145169e-05
0.99 6.405597 3.9703154e+08 2911.7244 0.051240627 0.00079873832 1.0576067e-05 1.3773135e-07 1.5480123e-06 1.1228249e-06 0.01559125 0.0001037127 3.094612 0.00421409 3.2606264e-08 2.6054489e-10 0.00035106118 7.6118373e-05
