grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 3.9782657e+08 2653.9829 0.049784455 0.00077681361 9.1133382e-06 1.250125e-07 1.6380806e-05 8.7240271e-07 0.013627284 9.5212983e-05 -2.5169866 0.0044613275 3.4387804e-08 2.936912e-10 0.00020891143 6.8583056e-05
0.91 5.887973 3.9782657e+08 2653.9829 0.049784571 0.00077680333 9.3170006e-06 1.2780322e-07 1.638094e-05 8.7239274e-07 0.013627285 9.5212988e-05 -2.5169865 0.0044613276 3.4387801e-08 2.9369116e-10 0.00020892459 6.8584839e-05
0.92 5.952676 3.9782657e+08 2653.9829 0.049784682 0.00077679337 9.5229131e-06 1.3062478e-07 1.6381068e-05 8.7238315e-07 0.013627286 9.5212993e-05 -2.5169865 0.0044613276 3.4387798e-08 2.9369112e-10 0.0002089372 6.8586567e-05
0.93 6.017379 3.9782657e+08 2653.9828 0.04978479 0.00077678373 9.7310762e-06 1.3347718e-07 1.6381192e-05 8.7237384e-07 0.013627287 9.5212997e-05 -2.5169865 0.0044613273 3.4387795e-08 2.9369109e-10 0.00020894946 6.8588239e-05
0.94 6.082082 3.9782657e+08 2653.9828 0.049784895 0.00077677442 9.9414899e-06 1.3636041e-07 1.6381314e-05 8.723648e-07 0.013627288 9.5213002e-05 -2.5169864 0.0044613275 3.4387791e-08 2.9369106e-10 0.00020896141 6.8589856e-05
0.95 6.146785 3.9782657e+08 2653.9828 0.049784996 0.00077676538 1.0154154e-05 1.3927448e-07 1.638143e-05 8.7235608e-07 0.013627289 9.5213006e-05 -2.5169864 0.0044613274 3.4387788e-08 2.9369102e-10 0.00020897288 6.8591424e-05
0.96 6.211488 3.9782657e+08 2653.9828 0.049785096 0.00077675665 1.0369068e-05 1.4221939e-07 1.6381545e-05 8.7234756e-07 0.013627289 9.5213011e-05 -2.5169864 0.0044613274 3.4387785e-08 2.9369099e-10 0.00020898418 6.859294e-05
0.97 6.276191 3.9782657e+08 2653.9828 0.049785192 0.00077674816 1.0586233e-05 1.4519513e-07 1.6381655e-05 8.7233937e-07 0.01362729 9.5213015e-05 -2.5169863 0.0044613273 3.4387783e-08 2.9369096e-10 0.00020899497 6.8594413e-05
0.98 6.340894 3.9782657e+08 2653.9828 0.049785286 0.00077673996 1.0805649e-05 1.4820171e-07 1.6381764e-05 8.7233135e-07 0.013627291 9.521302e-05 -2.5169863 0.0044613272 3.438778e-08 2.9369093e-10 0.00020900563 6.8595836e-05
0.99 6.405597 3.9782657e+08 2653.9828 0.049785377 0.000776732 1.1027315e-05 1.5123912e-07 1.6381868e-05 8.723236e-07 0.013627292 9.5213023e-05 -2.5169863 0.0044613271 3.4387777e-08 2.936909e-10 0.00020901589 6.8597218e-05
1 6.4703 3.9782657e+08 2653.9828 0.049785465 0.00077672427 1.1251231e-05 1.5430737e-07 1.6381969e-05 8.7231609e-07 0.013627293 9.5213027e-05 -2.5169862 0.0044613273 3.4387775e-08 2.9369087e-10 0.00020902581 6.859856e-05
1.01 6.535003 3.9782656e+08 2653.9797 0.049785682 0.00077671849 1.1477423e-05 1.5740644e-07 1.6382233e-05 8.7230507e-07 0.013627294 9.5213035e-05 -2.5169843 0.004461327 3.4387785e-08 2.9369096e-10 0.0002090457 6.8599631e-05
1.02 6.599706 3.9782656e+08 2653.9799 0.049785762 0.00077671116 1.170584e-05 1.6053637e-07 1.6382323e-05 8.7229809e-07 0.013627295 9.5213039e-05 -2.5169844 0.0044613271 3.4387782e-08 2.9369093e-10 0.00020905477 6.8600901e-05
1.03 6.664409 3.9782656e+08 2653.98 0.049785841 0.00077670406 1.1936508e-05 1.6369713e-07 1.6382413e-05 8.7229127e-07 0.013627296 9.5213043e-05 -2.5169844 0.0044613267 3.4387779e-08 2.936909e-10 0.00020906372 6.8602131e-05
1.04 6.729112 3.9782656e+08 2653.9801 0.049785906 0.00077669705 1.2169423e-05 1.6688874e-07 1.6382489e-05 8.7228495e-07 0.013627296 9.5213047e-05 -2.5169845 0.0044613271 3.4387776e-08 2.9369087e-10 0.00020907165 6.8603345e-05
