Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_2
Operator	Angus
Date	1/4/2022
Time	13:44
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:45:15
	
Time	Amplitude
0.000000E+0	-7.434218E-4
5.000000E-11	-7.211535E-4
1.000000E-10	-6.440707E-4
1.500000E-10	-6.012470E-4
2.000000E-10	-5.652750E-4
2.500000E-10	-5.224512E-4
3.000000E-10	-4.744886E-4
3.500000E-10	-4.316649E-4
4.000000E-10	-3.922670E-4
4.500000E-10	-3.511562E-4
5.000000E-10	-2.980548E-4
5.500000E-10	-2.723605E-4
6.000000E-10	-2.603699E-4
6.500000E-10	-2.500922E-4
7.000000E-10	-2.124073E-4
7.500000E-10	-2.278238E-4
8.000000E-10	-2.261109E-4
8.500000E-10	-2.398145E-4
9.000000E-10	-1.918519E-4
9.500000E-10	-1.815742E-4
1.000000E-9	-1.850001E-4
1.050000E-9	-1.712965E-4
1.100000E-9	-1.524540E-4
1.150000E-9	-1.815742E-4
1.200000E-9	-2.363886E-4
1.250000E-9	-2.655087E-4
1.300000E-9	-2.946289E-4
1.350000E-9	-3.425915E-4
1.400000E-9	-3.922670E-4
1.450000E-9	-4.299519E-4
1.500000E-9	-5.121735E-4
1.550000E-9	-5.584232E-4
1.600000E-9	-5.995340E-4
1.650000E-9	-6.697650E-4
1.700000E-9	-7.245794E-4
1.750000E-9	-7.348571E-4
1.800000E-9	-7.725420E-4
1.850000E-9	-7.639772E-4
1.900000E-9	-7.160146E-4
1.950000E-9	-6.492096E-4
2.000000E-9	-5.841175E-4
2.050000E-9	-5.138865E-4
2.100000E-9	-4.333778E-4
2.150000E-9	-3.888411E-4
2.200000E-9	-3.460174E-4
2.250000E-9	-3.562951E-4
2.300000E-9	-3.614339E-4
2.350000E-9	-3.939800E-4
2.400000E-9	-4.179613E-4
2.450000E-9	-4.522203E-4
2.500000E-9	-4.796275E-4
2.550000E-9	-5.155994E-4
2.600000E-9	-5.275901E-4
2.650000E-9	-5.532844E-4
2.700000E-9	-5.584232E-4
2.750000E-9	-5.635621E-4
2.800000E-9	-5.310160E-4
2.850000E-9	-5.207383E-4
2.900000E-9	-5.001829E-4
2.950000E-9	-5.155994E-4
3.000000E-9	-5.567103E-4
3.050000E-9	-5.806916E-4
3.100000E-9	-6.029599E-4
3.150000E-9	-6.269412E-4
3.200000E-9	-6.389319E-4
3.250000E-9	-6.320801E-4
3.300000E-9	-6.303671E-4
3.350000E-9	-6.252283E-4
3.400000E-9	-6.149506E-4
3.450000E-9	-5.909693E-4
3.500000E-9	-6.029599E-4
3.550000E-9	-5.824045E-4
3.600000E-9	-5.909693E-4
3.650000E-9	-6.218024E-4
3.700000E-9	-6.577743E-4
3.750000E-9	-7.365700E-4
3.800000E-9	-8.530506E-4
3.850000E-9	-9.780960E-4
3.900000E-9	-1.118558E-3
3.950000E-9	-1.259020E-3
4.000000E-9	-1.354945E-3
4.050000E-9	-1.449157E-3
4.100000E-9	-1.485129E-3
4.150000E-9	-1.495407E-3
4.200000E-9	-1.464574E-3
4.250000E-9	-1.361797E-3
4.300000E-9	-1.231613E-3
4.350000E-9	-1.079160E-3
4.400000E-9	-9.472629E-4
4.450000E-9	-7.571254E-4
4.500000E-9	-6.012470E-4
4.550000E-9	-4.676368E-4
4.600000E-9	-3.956929E-4
4.650000E-9	-3.614339E-4
4.700000E-9	-3.956929E-4
4.750000E-9	-4.762016E-4
4.800000E-9	-5.618491E-4
4.850000E-9	-7.005981E-4
4.900000E-9	-8.444859E-4
4.950000E-9	-9.661053E-4
5.000000E-9	-1.044901E-3
5.050000E-9	-1.098002E-3
5.100000E-9	-1.132261E-3
5.150000E-9	-1.111706E-3
5.200000E-9	-1.079160E-3
5.250000E-9	-1.014068E-3
5.300000E-9	-9.404111E-4
5.350000E-9	-8.924485E-4
5.400000E-9	-8.650413E-4
5.450000E-9	-8.838837E-4
5.500000E-9	-9.147168E-4
5.550000E-9	-9.866607E-4
5.600000E-9	-1.039762E-3
5.650000E-9	-1.082586E-3
5.700000E-9	-1.130549E-3
5.750000E-9	-1.123697E-3
5.800000E-9	-1.058605E-3
5.850000E-9	-9.678183E-4
5.900000E-9	-8.479118E-4
5.950000E-9	-6.954592E-4
6.000000E-9	-5.755527E-4
6.050000E-9	-4.316649E-4
6.100000E-9	-3.151843E-4
