Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_9
Operator	Angus
Date	1/4/2022
Time	13:53
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:53:58
	
Time	Amplitude
0.000000E+0	-9.558246E-4
5.000000E-11	-9.969354E-4
1.000000E-10	-1.022630E-3
1.500000E-10	-1.050037E-3
2.000000E-10	-1.072305E-3
2.500000E-10	-1.103138E-3
3.000000E-10	-1.115129E-3
3.500000E-10	-1.094574E-3
4.000000E-10	-1.072305E-3
4.500000E-10	-1.050037E-3
5.000000E-10	-1.014065E-3
5.500000E-10	-9.883707E-4
6.000000E-10	-9.386951E-4
6.500000E-10	-9.232786E-4
7.000000E-10	-8.975843E-4
7.500000E-10	-8.701771E-4
8.000000E-10	-8.564735E-4
8.500000E-10	-8.479088E-4
9.000000E-10	-8.581865E-4
9.500000E-10	-8.376311E-4
1.000000E-9	-8.342052E-4
1.050000E-9	-8.136498E-4
1.100000E-9	-8.222145E-4
1.150000E-9	-8.136498E-4
1.200000E-9	-8.085109E-4
1.250000E-9	-7.982332E-4
1.300000E-9	-7.999462E-4
1.350000E-9	-7.948073E-4
1.400000E-9	-8.136498E-4
1.450000E-9	-8.307793E-4
1.500000E-9	-8.410570E-4
1.550000E-9	-8.547606E-4
1.600000E-9	-8.718901E-4
1.650000E-9	-8.718901E-4
1.700000E-9	-8.547606E-4
1.750000E-9	-8.410570E-4
1.800000E-9	-8.136498E-4
1.850000E-9	-7.948073E-4
1.900000E-9	-7.691131E-4
1.950000E-9	-7.365670E-4
2.000000E-9	-7.160116E-4
2.050000E-9	-7.160116E-4
2.100000E-9	-7.194375E-4
2.150000E-9	-7.245764E-4
2.200000E-9	-7.417059E-4
2.250000E-9	-7.776778E-4
2.300000E-9	-8.187886E-4
2.350000E-9	-8.461958E-4
2.400000E-9	-8.855937E-4
2.450000E-9	-9.095750E-4
2.500000E-9	-9.369822E-4
2.550000E-9	-9.472599E-4
2.600000E-9	-9.575376E-4
2.650000E-9	-9.661023E-4
2.700000E-9	-9.729541E-4
2.750000E-9	-9.798059E-4
2.800000E-9	-9.952225E-4
2.850000E-9	-1.010639E-3
2.900000E-9	-1.022630E-3
2.950000E-9	-1.022630E-3
3.000000E-9	-1.012352E-3
3.050000E-9	-1.002074E-3
3.100000E-9	-9.780930E-4
3.150000E-9	-9.643894E-4
3.200000E-9	-9.232786E-4
3.250000E-9	-8.958714E-4
3.300000E-9	-8.770289E-4
3.350000E-9	-8.513347E-4
3.400000E-9	-8.496217E-4
3.450000E-9	-8.684642E-4
3.500000E-9	-9.164268E-4
3.550000E-9	-9.695282E-4
3.600000E-9	-1.041472E-3
3.650000E-9	-1.096287E-3
3.700000E-9	-1.154527E-3
3.750000E-9	-1.199064E-3
3.800000E-9	-1.212767E-3
3.850000E-9	-1.187073E-3
3.900000E-9	-1.128833E-3
3.950000E-9	-1.036333E-3
4.000000E-9	-9.164268E-4
4.050000E-9	-7.793908E-4
4.100000E-9	-6.457807E-4
4.150000E-9	-5.207353E-4
4.200000E-9	-3.974029E-4
4.250000E-9	-3.049036E-4
4.300000E-9	-2.706446E-4
4.350000E-9	-2.740705E-4
4.400000E-9	-3.100425E-4
4.450000E-9	-3.648569E-4
4.500000E-9	-4.368008E-4
4.550000E-9	-5.190224E-4
4.600000E-9	-5.892533E-4
4.650000E-9	-6.577713E-4
4.700000E-9	-7.005951E-4
4.750000E-9	-7.245764E-4
4.800000E-9	-7.297152E-4
4.850000E-9	-7.211505E-4
4.900000E-9	-7.040210E-4
4.950000E-9	-6.834656E-4
5.000000E-9	-6.749008E-4
5.050000E-9	-6.629102E-4
5.100000E-9	-6.663361E-4
5.150000E-9	-6.663361E-4
5.200000E-9	-6.714749E-4
5.250000E-9	-7.142987E-4
5.300000E-9	-7.074469E-4
5.350000E-9	-7.091598E-4
5.400000E-9	-6.920303E-4
5.450000E-9	-6.766138E-4
5.500000E-9	-6.543454E-4
5.550000E-9	-6.303641E-4
5.600000E-9	-5.926792E-4
5.650000E-9	-5.498555E-4
5.700000E-9	-5.207353E-4
5.750000E-9	-5.104576E-4
5.800000E-9	-5.207353E-4
5.850000E-9	-5.447166E-4
5.900000E-9	-5.995310E-4
5.950000E-9	-6.611972E-4
6.000000E-9	-7.382800E-4
6.050000E-9	-8.170757E-4
6.100000E-9	-9.078620E-4
6.150000E-9	-9.832318E-4
6.200000E-9	-1.060315E-3
6.250000E-9	-1.149388E-3
6.300000E-9	-1.211054E-3
6.350000E-9	-1.250452E-3
6.400000E-9	-1.288137E-3
6.450000E-9	-1.337813E-3
