Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_4
Operator	Angus
Date	1/4/2022
Time	13:47
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:48:03
	
Time	Amplitude
0.000000E+0	2.398115E-4
5.000000E-11	4.128195E-4
1.000000E-10	5.618461E-4
1.500000E-10	6.749008E-4
2.000000E-10	7.485577E-4
2.500000E-10	7.451318E-4
3.000000E-10	6.680490E-4
3.500000E-10	5.515684E-4
4.000000E-10	4.213842E-4
4.500000E-10	2.398115E-4
5.000000E-10	5.652587E-5
5.500000E-10	-9.250079E-5
6.000000E-10	-2.346756E-4
6.500000E-10	-3.802764E-4
7.000000E-10	-4.710627E-4
7.500000E-10	-5.104606E-4
8.000000E-10	-5.412937E-4
8.500000E-10	-5.018958E-4
9.000000E-10	-4.282390E-4
9.500000E-10	-3.168972E-4
1.000000E-9	-2.329627E-4
1.050000E-9	-1.336116E-4
1.100000E-9	-3.768638E-5
1.150000E-9	1.541507E-5
1.200000E-9	5.309997E-5
1.250000E-9	3.425752E-5
1.300000E-9	3.597047E-5
1.350000E-9	-6.680654E-5
1.400000E-9	-1.781483E-4
1.450000E-9	-3.168972E-4
1.500000E-9	-4.676368E-4
1.550000E-9	-5.943952E-4
1.600000E-9	-6.851815E-4
1.650000E-9	-7.280053E-4
1.700000E-9	-7.468477E-4
1.750000E-9	-6.903204E-4
1.800000E-9	-5.875434E-4
1.850000E-9	-4.282390E-4
1.900000E-9	-2.226850E-4
1.950000E-9	2.569277E-5
2.000000E-9	2.432374E-4
2.050000E-9	4.419396E-4
2.100000E-9	5.909663E-4
2.150000E-9	7.057339E-4
2.200000E-9	7.451318E-4
2.250000E-9	7.005951E-4
2.300000E-9	6.406418E-4
2.350000E-9	5.344389E-4
2.400000E-9	3.580051E-4
2.450000E-9	1.678676E-4
2.500000E-9	-1.884393E-5
2.550000E-9	-1.575929E-4
2.600000E-9	-2.381015E-4
2.650000E-9	-3.134713E-4
2.700000E-9	-3.460174E-4
2.750000E-9	-3.614339E-4
2.800000E-9	-3.288879E-4
2.850000E-9	-2.877771E-4
2.900000E-9	-2.483792E-4
2.950000E-9	-1.798612E-4
3.000000E-9	-1.199080E-4
3.050000E-9	-7.365834E-5
3.100000E-9	-5.995474E-5
3.150000E-9	-6.851949E-5
3.200000E-9	-9.250079E-5
3.250000E-9	-4.625114E-5
3.300000E-9	-5.140334E-6
3.350000E-9	4.967407E-5
3.400000E-9	1.096273E-4
3.450000E-9	2.295338E-4
3.500000E-9	3.374497E-4
3.550000E-9	4.573562E-4
3.600000E-9	5.378648E-4
3.650000E-9	5.995310E-4
3.700000E-9	6.149476E-4
3.750000E-9	5.618461E-4
3.800000E-9	4.984670E-4
3.850000E-9	3.614310E-4
3.900000E-9	2.689317E-4
3.950000E-9	1.661547E-4
4.000000E-9	6.166472E-5
4.050000E-9	-4.111229E-5
4.100000E-9	-1.575929E-4
4.150000E-9	-2.295368E-4
4.200000E-9	-2.997677E-4
4.250000E-9	-3.768505E-4
4.300000E-9	-4.436555E-4
4.350000E-9	-4.847663E-4
4.400000E-9	-5.430067E-4
4.450000E-9	-5.738398E-4
4.500000E-9	-5.961081E-4
4.550000E-9	-5.926822E-4
4.600000E-9	-5.567103E-4
4.650000E-9	-4.916181E-4
4.700000E-9	-4.350908E-4
4.750000E-9	-3.357397E-4
4.800000E-9	-2.466663E-4
4.850000E-9	-1.884260E-4
4.900000E-9	-1.387504E-4
4.950000E-9	-1.027785E-4
5.000000E-9	-9.763964E-5
5.050000E-9	-1.199080E-4
5.100000E-9	-2.038425E-4
5.150000E-9	-2.500922E-4
5.200000E-9	-3.391656E-4
5.250000E-9	-4.505073E-4
5.300000E-9	-5.293030E-4
5.350000E-9	-5.755527E-4
5.400000E-9	-5.430067E-4
