Study Name	VanadiumIrradiated_V3plus
Sample Name	2022-01-04
Run Name	unirradiated_11
Operator	Angus
Date	1/4/2022
Time	13:55
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:55:59
	
Time	Amplitude
0.000000E+0	-9.267075E-4
5.000000E-11	-8.530506E-4
1.000000E-10	-8.033751E-4
1.500000E-10	-7.262923E-4
2.000000E-10	-6.509225E-4
2.500000E-10	-6.115247E-4
3.000000E-10	-5.892563E-4
3.500000E-10	-5.755527E-4
4.000000E-10	-6.115247E-4
4.500000E-10	-6.389319E-4
5.000000E-10	-7.005981E-4
5.500000E-10	-7.605513E-4
6.000000E-10	-8.290693E-4
6.500000E-10	-9.181427E-4
7.000000E-10	-9.986514E-4
7.500000E-10	-1.070595E-3
8.000000E-10	-1.089438E-3
8.500000E-10	-1.145965E-3
9.000000E-10	-1.151104E-3
9.500000E-10	-1.169946E-3
1.000000E-9	-1.125410E-3
1.050000E-9	-1.039762E-3
1.100000E-9	-9.455499E-4
1.150000E-9	-8.581895E-4
1.200000E-9	-7.143017E-4
1.250000E-9	-5.721268E-4
1.300000E-9	-4.179613E-4
1.350000E-9	-2.723605E-4
1.400000E-9	-1.541670E-4
1.450000E-9	-1.199213E-5
1.500000E-9	4.624817E-5
1.550000E-9	7.879422E-5
1.600000E-9	8.222012E-5
1.650000E-9	4.967407E-5
1.700000E-9	5.137366E-6
1.750000E-9	-9.078784E-5
1.800000E-9	-2.243979E-4
1.850000E-9	-3.648598E-4
1.900000E-9	-4.642109E-4
1.950000E-9	-6.149506E-4
2.000000E-9	-7.365700E-4
2.050000E-9	-8.410600E-4
2.100000E-9	-9.369852E-4
2.150000E-9	-1.010642E-3
2.200000E-9	-1.019207E-3
2.250000E-9	-1.024346E-3
2.300000E-9	-9.986514E-4
2.350000E-9	-9.832348E-4
2.400000E-9	-9.643924E-4
2.450000E-9	-9.164298E-4
2.500000E-9	-8.701801E-4
2.550000E-9	-8.376341E-4
2.600000E-9	-8.376341E-4
2.650000E-9	-7.896715E-4
2.700000E-9	-8.085139E-4
2.750000E-9	-8.136528E-4
2.800000E-9	-8.650413E-4
2.850000E-9	-8.770319E-4
2.900000E-9	-9.095780E-4
2.950000E-9	-9.301334E-4
3.000000E-9	-9.917996E-4
3.050000E-9	-1.043188E-3
3.100000E-9	-1.058605E-3
3.150000E-9	-1.104854E-3
3.200000E-9	-1.099715E-3
3.250000E-9	-1.077447E-3
3.300000E-9	-1.029484E-3
3.350000E-9	-9.866607E-4
3.400000E-9	-9.404111E-4
3.450000E-9	-8.787449E-4
3.500000E-9	-7.930974E-4
3.550000E-9	-7.005981E-4
3.600000E-9	-5.806916E-4
3.650000E-9	-4.676368E-4
3.700000E-9	-3.357397E-4
3.750000E-9	-2.312497E-4
3.800000E-9	-1.301857E-4
3.850000E-9	-2.226983E-5
3.900000E-9	2.397982E-5
3.950000E-9	1.198917E-5
4.000000E-9	2.397982E-5
4.050000E-9	-3.597343E-5
4.100000E-9	-1.404634E-4
4.150000E-9	-2.912030E-4
4.200000E-9	-4.659239E-4
4.250000E-9	-6.337930E-4
4.300000E-9	-7.930974E-4
4.350000E-9	-9.301334E-4
4.400000E-9	-1.034623E-3
4.450000E-9	-1.050040E-3
4.500000E-9	-1.072308E-3
4.550000E-9	-1.041475E-3
