Study Name	VanadiumIrradiated_V3plus
5.200000E-9	-6.680520E-4
5.250000E-9	-5.567103E-4
5.300000E-9	-4.402296E-4
5.350000E-9	-3.288879E-4
5.400000E-9	-2.740735E-4
5.450000E-9	-2.535181E-4
5.500000E-9	-2.312497E-4
5.550000E-9	-2.723605E-4
5.600000E-9	-2.843512E-4
5.650000E-9	-3.117584E-4
5.700000E-9	-3.117584E-4
5.750000E-9	-3.151843E-4
5.800000E-9	-3.408785E-4
5.850000E-9	-3.682857E-4
5.900000E-9	-3.545821E-4
5.950000E-9	-3.237490E-4
6.000000E-9	-3.357397E-4
6.050000E-9	-3.151843E-4
6.100000E-9	-3.340267E-4
6.150000E-9	-3.871282E-4
6.200000E-9	-4.299519E-4
6.250000E-9	-4.539332E-4
6.300000E-9	-4.522203E-4
6.350000E-9	-4.522203E-4
6.400000E-9	-4.539332E-4
6.450000E-9	-4.539332E-4
6.500000E-9	-4.179613E-4
6.550000E-9	-3.477303E-4
6.600000E-9	-1.969907E-4
6.650000E-9	4.282227E-5
6.700000E-9	4.419396E-4
6.750000E-9	9.558246E-4
6.800000E-9	1.558783E-3
6.850000E-9	2.369008E-3
6.900000E-9	3.321409E-3
6.950000E-9	4.429687E-3
7.000000E-9	5.685280E-3
7.050000E-9	7.096751E-3
7.100000E-9	8.667526E-3
7.150000E-9	1.030511E-2
7.200000E-9	1.204204E-2
7.250000E-9	1.380980E-2
7.300000E-9	1.551247E-2
7.350000E-9	1.715691E-2
7.400000E-9	1.868143E-2
7.450000E-9	2.016485E-2
7.500000E-9	2.151123E-2
7.550000E-9	2.281992E-2
7.600000E-9	2.408750E-2
7.650000E-9	2.538934E-2
7.700000E-9	2.675457E-2
7.750000E-9	2.819516E-2
7.800000E-9	2.977964E-2
7.850000E-9	3.149259E-2
7.900000E-9	3.329118E-2
7.950000E-9	3.518057E-2
8.000000E-9	3.712476E-2
8.050000E-9	3.901072E-2
8.100000E-9	4.079562E-2
8.150000E-9	4.236982E-2
8.200000E-9	4.365624E-2
8.250000E-9	4.459494E-2
8.300000E-9	4.519105E-2
8.350000E-9	4.532294E-2
8.400000E-9	4.501975E-2
8.450000E-9	4.430888E-2
8.500000E-9	4.319375E-2
8.550000E-9	4.174117E-2
8.600000E-9	4.004363E-2
8.650000E-9	3.812341E-2
8.700000E-9	3.607987E-2
8.750000E-9	3.402261E-2
8.800000E-9	3.197050E-2
8.850000E-9	3.000061E-2
8.900000E-9	2.821914E-2
8.950000E-9	2.662952E-2
9.000000E-9	2.518208E-2
9.050000E-9	2.401556E-2
9.100000E-9	2.302376E-2
9.150000E-9	2.222724E-2
9.200000E-9	2.167909E-2
9.250000E-9	2.127826E-2
9.300000E-9	2.095794E-2
9.350000E-9	2.078322E-2
9.400000E-9	2.069244E-2
9.450000E-9	2.068558E-2
9.500000E-9	2.074896E-2
9.550000E-9	2.087229E-2
9.600000E-9	2.103845E-2
9.650000E-9	2.130738E-2
9.700000E-9	2.165854E-2
9.750000E-9	2.204395E-2
9.800000E-9	2.254927E-2
9.850000E-9	2.313168E-2
9.900000E-9	2.379459E-2
9.950000E-9	2.450889E-2
1.000000E-8	2.532768E-2
1.005000E-8	2.623040E-2
1.010000E-8	2.718794E-2
1.015000E-8	2.823969E-2
1.020000E-8	2.935140E-2
1.025000E-8	3.054532E-2
1.030000E-8	3.181633E-2
1.035000E-8	3.314729E-2
1.040000E-8	3.446455E-2
1.045000E-8	3.578695E-2
1.050000E-8	3.706824E-2
1.055000E-8	3.822105E-2
1.060000E-8	3.925396E-2
1.065000E-8	4.017039E-2
1.070000E-8	4.084701E-2
1.075000E-8	4.125126E-2
1.080000E-8	4.144140E-2
1.085000E-8	4.141742E-2
1.090000E-8	4.113649E-2
1.095000E-8	4.057636E-2
1.100000E-8	3.982095E-2
1.105000E-8	3.894563E-2
1.110000E-8	3.791101E-2
1.115000E-8	3.679759E-2
1.120000E-8	3.558825E-2
1.125000E-8	3.434979E-2
1.130000E-8	3.307193E-2
1.135000E-8	3.181633E-2
1.140000E-8	3.057102E-2
1.145000E-8	2.926918E-2
1.150000E-8	2.802900E-2
1.155000E-8	2.686248E-2
1.160000E-8	2.574221E-2
1.165000E-8	2.470930E-2
1.170000E-8	2.371922E-2
1.175000E-8	2.278052E-2
1.180000E-8	2.194803E-2
1.185000E-8	2.125428E-2
1.190000E-8	2.065304E-2
1.195000E-8	2.018198E-2
1.200000E-8	1.981540E-2
1.205000E-8	1.960814E-2
1.210000E-8	1.946768E-2
1.215000E-8	1.945226E-2
1.220000E-8	1.959615E-2
1.225000E-8	1.989420E-2
1.230000E-8	2.031901E-2
1.235000E-8	2.092882E-2
1.240000E-8	2.169451E-2
1.245000E-8	2.258353E-2
1.250000E-8	2.358903E-2
1.255000E-8	2.469389E-2
1.260000E-8	2.592892E-2
1.265000E-8	2.722220E-2
1.270000E-8	2.854117E-2
1.275000E-8	2.984130E-2
1.280000E-8	3.112088E-2
1.285000E-8	3.236448E-2
1.290000E-8	3.353100E-2
1.295000E-8	3.461358E-2
1.300000E-8	3.558996E-2
1.305000E-8	3.646699E-2
1.310000E-8	3.723268E-2
1.315000E-8	3.787846E-2
1.320000E-8	3.841462E-2
1.325000E-8	3.882572E-2
1.330000E-8	3.913234E-2
1.335000E-8	3.927623E-2
1.340000E-8	3.927452E-2
1.345000E-8	3.914262E-2
1.350000E-8	3.882059E-2
1.355000E-8	3.837522E-2
1.360000E-8	3.778596E-2
1.365000E-8	3.701171E-2
1.370000E-8	3.610556E-2
1.375000E-8	3.507265E-2
1.380000E-8	3.384104E-2
1.385000E-8	3.257346E-2
1.390000E-8	3.127504E-2
1.395000E-8	2.997320E-2
1.400000E-8	2.869191E-2
1.405000E-8	2.747058E-2
1.410000E-8	2.631776E-2
1.415000E-8	2.521291E-2
1.420000E-8	2.423482E-2
1.425000E-8	2.332867E-2
1.430000E-8	2.251501E-2
1.435000E-8	2.176474E-2
1.440000E-8	2.110868E-2
1.445000E-8	2.052799E-2
1.450000E-8	2.006207E-2
1.455000E-8	1.968351E-2
1.460000E-8	1.938203E-2
1.465000E-8	1.930837E-2
1.470000E-8	1.933407E-2
1.475000E-8	1.948309E-2
1.480000E-8	1.982568E-2
1.485000E-8	2.034128E-2
1.490000E-8	2.102475E-2
1.495000E-8	2.185724E-2
1.500000E-8	2.285418E-2
1.505000E-8	2.395047E-2
1.510000E-8	2.509986E-2
1.515000E-8	2.628864E-2
1.520000E-8	2.748257E-2
1.525000E-8	2.865423E-2
1.530000E-8	2.976593E-2
1.535000E-8	3.084338E-2
1.540000E-8	3.185573E-2
1.545000E-8	3.280128E-2
1.550000E-8	3.361493E-2
1.555000E-8	3.437034E-2
1.560000E-8	3.509663E-2
1.565000E-8	3.572015E-2
1.570000E-8	3.627000E-2
1.575000E-8	3.669995E-2
1.580000E-8	3.706824E-2
1.585000E-8	3.732861E-2
1.590000E-8	3.748106E-2
1.595000E-8	3.746564E-2
1.600000E-8	3.728921E-2
1.605000E-8	3.701000E-2
1.610000E-8	3.658347E-2
1.615000E-8	3.598223E-2
1.620000E-8	3.522682E-2
1.625000E-8	3.430182E-2
1.630000E-8	3.320554E-2
1.635000E-8	3.206300E-2
1.640000E-8	3.087764E-2
1.645000E-8	2.960320E-2
1.650000E-8	2.830650E-2
1.655000E-8	2.699095E-2
1.660000E-8	2.567541E-2
1.665000E-8	2.439926E-2
1.670000E-8	2.321218E-2
1.675000E-8	2.211590E-2
1.680000E-8	2.112239E-2
1.685000E-8	2.026934E-2
1.690000E-8	1.953277E-2
1.695000E-8	1.894351E-2
1.700000E-8	1.847245E-2
1.705000E-8	1.817097E-2
1.710000E-8	1.798426E-2
1.715000E-8	1.788834E-2
1.720000E-8	1.788834E-2
1.725000E-8	1.801338E-2
1.730000E-8	1.825319E-2
1.735000E-8	1.862490E-2
1.740000E-8	1.913365E-2
1.745000E-8	1.981712E-2
1.750000E-8	2.063762E-2
1.755000E-8	2.153007E-2
1.760000E-8	2.255612E-2
1.765000E-8	2.369695E-2
1.770000E-8	2.488402E-2
1.775000E-8	2.611221E-2
1.780000E-8	2.739178E-2
1.785000E-8	2.861826E-2
1.790000E-8	2.978649E-2
1.795000E-8	3.084509E-2
1.800000E-8	3.185573E-2
1.805000E-8	3.277387E-2
1.810000E-8	3.358581E-2
1.815000E-8	3.428812E-2
1.820000E-8	3.488423E-2
1.825000E-8	3.534330E-2
1.830000E-8	3.568931E-2
1.835000E-8	3.595311E-2
1.840000E-8	3.608500E-2
1.845000E-8	3.604047E-2
1.850000E-8	3.588116E-2
1.855000E-8	3.562936E-2
1.860000E-8	3.518399E-2
1.865000E-8	3.462900E-2
1.870000E-8	3.391984E-2
1.875000E-8	3.310447E-2
1.880000E-8	3.218119E-2
1.885000E-8	3.114314E-2
1.890000E-8	3.000574E-2
1.895000E-8	2.889061E-2
1.900000E-8	2.773609E-2
1.905000E-8	2.653359E-2
1.910000E-8	2.531740E-2
1.915000E-8	2.421940E-2
1.920000E-8	2.312825E-2
1.925000E-8	2.212960E-2
1.930000E-8	2.124058E-2
1.935000E-8	2.038239E-2
1.940000E-8	1.960814E-2
1.945000E-8	1.890754E-2
1.950000E-8	1.834227E-2
1.955000E-8	1.788662E-2
1.960000E-8	1.752348E-2
1.965000E-8	1.734704E-2
1.970000E-8	1.734190E-2
1.975000E-8	1.746695E-2
1.980000E-8	1.772389E-2
1.985000E-8	1.817269E-2
1.990000E-8	1.877222E-2
1.995000E-8	1.949337E-2
2.000000E-8	2.031901E-2
2.005000E-8	2.129711E-2
2.010000E-8	2.236256E-2
2.015000E-8	2.344001E-2
2.020000E-8	2.452259E-2
2.025000E-8	2.562744E-2
2.030000E-8	2.668605E-2
2.035000E-8	2.769497E-2
2.040000E-8	2.863367E-2
2.045000E-8	2.951241E-2
2.050000E-8	3.033292E-2
2.055000E-8	3.109689E-2
2.060000E-8	3.184374E-2
2.065000E-8	3.250323E-2
2.070000E-8	3.312160E-2
2.075000E-8	3.366289E-2
2.080000E-8	3.409627E-2
2.085000E-8	3.441317E-2
2.090000E-8	3.461358E-2
2.095000E-8	3.462900E-2
2.100000E-8	3.454849E-2
2.105000E-8	3.431210E-2
2.110000E-8	3.391641E-2
2.115000E-8	3.335456E-2
2.120000E-8	3.265225E-2
2.125000E-8	3.180948E-2
2.130000E-8	3.085023E-2
2.135000E-8	2.982588E-2
2.140000E-8	2.871247E-2
2.145000E-8	2.759562E-2
2.150000E-8	2.647535E-2
2.155000E-8	2.531226E-2
2.160000E-8	2.415945E-2
2.165000E-8	2.304432E-2
2.170000E-8	2.200455E-2
2.175000E-8	2.096137E-2
2.180000E-8	1.999184E-2
2.185000E-8	1.911138E-2
2.190000E-8	1.833713E-2
2.195000E-8	1.762968E-2
2.200000E-8	1.700445E-2
2.205000E-8	1.651112E-2
2.210000E-8	1.614627E-2
2.215000E-8	1.590988E-2
2.220000E-8	1.579682E-2
2.225000E-8	1.579682E-2
2.230000E-8	1.596812E-2
2.235000E-8	1.627131E-2
2.240000E-8	1.674580E-2
2.245000E-8	1.738987E-2
2.250000E-8	1.817440E-2
2.255000E-8	1.904629E-2
2.260000E-8	2.001582E-2
2.265000E-8	2.101276E-2
2.270000E-8	2.209192E-2
2.275000E-8	2.318135E-2
2.280000E-8	2.428449E-2
2.285000E-8	2.540305E-2
2.290000E-8	2.649762E-2
2.295000E-8	2.761104E-2
2.300000E-8	2.867650E-2
2.305000E-8	2.973339E-2
2.310000E-8	3.074745E-2
2.315000E-8	3.167073E-2
2.320000E-8	3.247239E-2
2.325000E-8	3.316271E-2
2.330000E-8	3.371086E-2
2.335000E-8	3.409113E-2
2.340000E-8	3.430182E-2
2.345000E-8	3.431553E-2
2.350000E-8	3.412025E-2
2.355000E-8	3.371599E-2
2.360000E-8	3.311989E-2
2.365000E-8	3.237475E-2
2.370000E-8	3.145661E-2
2.375000E-8	3.045625E-2
2.380000E-8	2.942505E-2
2.385000E-8	2.837159E-2
2.390000E-8	2.724789E-2
2.395000E-8	2.618415E-2
2.400000E-8	2.512726E-2
2.405000E-8	2.413546E-2
2.410000E-8	2.319677E-2
2.415000E-8	2.226664E-2
2.420000E-8	2.135877E-2
2.425000E-8	2.047660E-2
2.430000E-8	1.966295E-2
2.435000E-8	1.883217E-2
2.440000E-8	1.802537E-2
2.445000E-8	1.724427E-2
2.450000E-8	1.657450E-2
2.455000E-8	1.596469E-2
2.460000E-8	1.545766E-2
2.465000E-8	1.508081E-2
2.470000E-8	1.485641E-2
2.475000E-8	1.479817E-2
2.480000E-8	1.489067E-2
2.485000E-8	1.520928E-2
2.490000E-8	1.569062E-2
2.495000E-8	1.631071E-2
2.500000E-8	1.709867E-2
2.505000E-8	1.803565E-2
2.510000E-8	1.905314E-2
2.515000E-8	2.012202E-2
2.520000E-8	2.122859E-2
2.525000E-8	2.231631E-2
2.530000E-8	2.343144E-2
2.535000E-8	2.450204E-2
2.540000E-8	2.551439E-2
2.545000E-8	2.650619E-2
2.550000E-8	2.746030E-2
2.555000E-8	2.830136E-2
2.560000E-8	2.909274E-2
2.565000E-8	2.980362E-2
2.570000E-8	3.044769E-2
2.575000E-8	3.098555E-2
2.580000E-8	3.144462E-2
2.585000E-8	3.180092E-2
2.590000E-8	3.207156E-2
2.595000E-8	3.223943E-2
2.600000E-8	3.227883E-2
2.605000E-8	3.217605E-2
2.610000E-8	3.195337E-2
2.615000E-8	3.155768E-2
2.620000E-8	3.103523E-2
2.625000E-8	3.032607E-2
2.630000E-8	2.948158E-2
2.635000E-8	2.852233E-2
2.640000E-8	2.745859E-2
2.645000E-8	2.633489E-2
2.650000E-8	2.513411E-2
2.655000E-8	2.392477E-2
2.660000E-8	2.275311E-2
2.665000E-8	2.159173E-2
2.670000E-8	2.044920E-2
2.675000E-8	1.939573E-2
2.680000E-8	1.839708E-2
2.685000E-8	1.748751E-2
2.690000E-8	1.662760E-2
2.695000E-8	1.586705E-2
2.700000E-8	1.521271E-2
2.705000E-8	1.469882E-2
2.710000E-8	1.429799E-2
2.715000E-8	1.401364E-2
2.720000E-8	1.383036E-2
2.725000E-8	1.380124E-2
2.730000E-8	1.391087E-2
2.735000E-8	1.417809E-2
2.740000E-8	1.456864E-2
2.745000E-8	1.510137E-2
2.750000E-8	1.573002E-2
2.755000E-8	1.648543E-2
2.760000E-8	1.730422E-2
2.765000E-8	1.819838E-2
2.770000E-8	1.916620E-2
2.775000E-8	2.017855E-2
2.780000E-8	2.124572E-2
2.785000E-8	2.236599E-2
2.790000E-8	2.343829E-2
2.795000E-8	2.451231E-2
2.800000E-8	2.558119E-2
2.805000E-8	2.660896E-2
2.810000E-8	2.760419E-2
2.815000E-8	2.851719E-2
2.820000E-8	2.932228E-2
2.825000E-8	3.002801E-2
2.830000E-8	3.057444E-2
2.835000E-8	3.095301E-2
2.840000E-8	3.119624E-2
2.845000E-8	3.131101E-2
2.850000E-8	3.126476E-2
2.855000E-8	3.104037E-2
2.860000E-8	3.072347E-2
2.865000E-8	3.029352E-2
2.870000E-8	2.974366E-2
2.875000E-8	2.905163E-2
2.880000E-8	2.827224E-2
2.885000E-8	2.739692E-2
2.890000E-8	2.643596E-2
2.895000E-8	2.539106E-2
2.900000E-8	2.431704E-2
2.905000E-8	2.315908E-2
2.910000E-8	2.201141E-2
2.915000E-8	2.087572E-2
2.920000E-8	1.980855E-2
2.925000E-8	1.873111E-2
2.930000E-8	1.774787E-2
2.935000E-8	1.684686E-2
2.940000E-8	1.601094E-2
2.945000E-8	1.533604E-2
2.950000E-8	1.474679E-2
2.955000E-8	1.427572E-2
2.960000E-8	1.395026E-2
2.965000E-8	1.378239E-2
2.970000E-8	1.367619E-2
2.975000E-8	1.370531E-2
2.980000E-8	1.387147E-2
2.985000E-8	1.414554E-2
2.990000E-8	1.451554E-2
2.995000E-8	1.504484E-2
3.000000E-8	1.564095E-2
3.005000E-8	1.632099E-2
3.010000E-8	1.712265E-2
3.015000E-8	1.802023E-2
3.020000E-8	1.899490E-2
3.025000E-8	2.003809E-2
3.030000E-8	2.110012E-2
3.035000E-8	2.215529E-2
3.040000E-8	2.323274E-2
3.045000E-8	2.428620E-2
3.050000E-8	2.531226E-2
3.055000E-8	2.629378E-2
3.060000E-8	2.715197E-2
3.065000E-8	2.795020E-2
3.070000E-8	2.860969E-2
3.075000E-8	2.910473E-2
3.080000E-8	2.950385E-2
3.085000E-8	2.980362E-2
3.090000E-8	2.993380E-2
3.095000E-8	2.996121E-2
3.100000E-8	2.989783E-2
3.105000E-8	2.972996E-2
3.110000E-8	2.947816E-2
3.115000E-8	2.915098E-2
3.120000E-8	2.870048E-2
3.125000E-8	2.818145E-2
3.130000E-8	2.756479E-2
3.135000E-8	2.688646E-2
3.140000E-8	2.612077E-2
3.145000E-8	2.523347E-2
3.150000E-8	2.431019E-2
3.155000E-8	2.331667E-2
3.160000E-8	2.229233E-2
3.165000E-8	2.127141E-2
3.170000E-8	2.023850E-2
3.175000E-8	1.920388E-2
3.180000E-8	1.822921E-2
3.185000E-8	1.729737E-2
3.190000E-8	1.641691E-2
3.195000E-8	1.564951E-2
3.200000E-8	1.491979E-2
3.205000E-8	1.433225E-2
3.210000E-8	1.385091E-2
3.215000E-8	1.347920E-2
3.220000E-8	1.327879E-2
3.225000E-8	1.319999E-2
3.230000E-8	1.325481E-2
3.235000E-8	1.339698E-2
3.240000E-8	1.370017E-2
3.245000E-8	1.410100E-2
3.250000E-8	1.461831E-2
3.255000E-8	1.523326E-2
3.260000E-8	1.593729E-2
3.265000E-8	1.674237E-2
3.270000E-8	1.756459E-2
3.275000E-8	1.847245E-2
3.280000E-8	1.941629E-2
3.285000E-8	2.034471E-2
3.290000E-8	2.131766E-2
3.295000E-8	2.226835E-2
3.300000E-8	2.317107E-2
3.305000E-8	2.401385E-2
3.310000E-8	2.488060E-2
3.315000E-8	2.564971E-2
3.320000E-8	2.631948E-2
3.325000E-8	2.690702E-2
3.330000E-8	2.738322E-2
3.335000E-8	2.769497E-2
3.340000E-8	2.789882E-2
3.345000E-8	2.796733E-2
3.350000E-8	2.788854E-2
3.355000E-8	2.770525E-2
3.360000E-8	2.742604E-2
3.365000E-8	2.702350E-2
3.370000E-8	2.655244E-2
3.375000E-8	2.599915E-2
3.380000E-8	2.537907E-2
3.385000E-8	2.471444E-2
3.390000E-8	2.406009E-2
3.395000E-8	2.330982E-2
3.400000E-8	2.250302E-2
3.405000E-8	2.164826E-2
3.410000E-8	2.076609E-2
3.415000E-8	1.983939E-2
3.420000E-8	1.891439E-2
3.425000E-8	1.798769E-2
3.430000E-8	1.707640E-2
3.435000E-8	1.614969E-2
3.440000E-8	1.530349E-2
3.445000E-8	1.452068E-2
3.450000E-8	1.385434E-2
3.455000E-8	1.332161E-2
3.460000E-8	1.291393E-2
3.465000E-8	1.267240E-2
3.470000E-8	1.256277E-2
3.475000E-8	1.260560E-2
3.480000E-8	1.275634E-2
3.485000E-8	1.304754E-2
3.490000E-8	1.341068E-2
3.495000E-8	1.390915E-2
3.500000E-8	1.446415E-2
3.505000E-8	1.506197E-2
3.510000E-8	1.576770E-2
3.515000E-8	1.652483E-2
3.520000E-8	1.735903E-2
3.525000E-8	1.824634E-2
3.530000E-8	1.914735E-2
3.535000E-8	2.005008E-2
3.540000E-8	2.092368E-2
3.545000E-8	2.179386E-2
3.550000E-8	2.270686E-2
3.555000E-8	2.353765E-2
3.560000E-8	2.434273E-2
3.565000E-8	2.514611E-2
3.570000E-8	2.587753E-2
3.575000E-8	2.653017E-2
3.580000E-8	2.704748E-2
3.585000E-8	2.742947E-2
3.590000E-8	2.772410E-2
3.595000E-8	2.786970E-2
3.600000E-8	2.789882E-2
3.605000E-8	2.777206E-2
3.610000E-8	2.751683E-2
3.615000E-8	2.714512E-2
3.620000E-8	2.663980E-2
3.625000E-8	2.601800E-2
3.630000E-8	2.526944E-2
3.635000E-8	2.441981E-2
3.640000E-8	2.351366E-2
3.645000E-8	2.251673E-2
3.650000E-8	2.155062E-2
3.655000E-8	2.056225E-2
3.660000E-8	1.958758E-2
3.665000E-8	1.863004E-2
3.670000E-8	1.774616E-2
3.675000E-8	1.686742E-2
3.680000E-8	1.605891E-2
3.685000E-8	1.532919E-2
3.690000E-8	1.466114E-2
3.695000E-8	1.404619E-2
3.700000E-8	1.349291E-2
3.705000E-8	1.299444E-2
3.710000E-8	1.257134E-2
3.715000E-8	1.224245E-2
3.720000E-8	1.199065E-2
3.725000E-8	1.183648E-2
3.730000E-8	1.176625E-2
3.735000E-8	1.182621E-2
3.740000E-8	1.200949E-2
3.745000E-8	1.236065E-2
3.750000E-8	1.280259E-2
3.755000E-8	1.339355E-2
3.760000E-8	1.408730E-2
3.765000E-8	1.485984E-2
3.770000E-8	1.573516E-2
3.775000E-8	1.666358E-2
3.780000E-8	1.760741E-2
3.785000E-8	1.858722E-2
3.790000E-8	1.954133E-2
3.795000E-8	2.047318E-2
3.800000E-8	2.137419E-2
3.805000E-8	2.222039E-2
3.810000E-8	2.301691E-2
3.815000E-8	2.371065E-2
3.820000E-8	2.437356E-2
3.825000E-8	2.496625E-2
3.830000E-8	2.548013E-2
3.835000E-8	2.589809E-2
3.840000E-8	2.627151E-2
3.845000E-8	2.656785E-2
3.850000E-8	2.672887E-2
3.855000E-8	2.672202E-2
3.860000E-8	2.658156E-2
3.865000E-8	2.630749E-2
3.870000E-8	2.585698E-2
3.875000E-8	2.527972E-2
3.880000E-8	2.457741E-2
3.885000E-8	2.379630E-2
3.890000E-8	2.296209E-2
3.895000E-8	2.207479E-2
3.900000E-8	2.117206E-2
3.905000E-8	2.026934E-2
3.910000E-8	1.943513E-2
3.915000E-8	1.861634E-2
3.920000E-8	1.778898E-2
3.925000E-8	1.701302E-2
3.930000E-8	1.626789E-2
3.935000E-8	1.551590E-2
3.940000E-8	1.482216E-2
3.945000E-8	1.414383E-2
3.950000E-8	1.348777E-2
3.955000E-8	1.289337E-2
3.960000E-8	1.240347E-2
3.965000E-8	1.201292E-2
3.970000E-8	1.175597E-2
3.975000E-8	1.162065E-2
3.980000E-8	1.163949E-2
3.985000E-8	1.181593E-2
3.990000E-8	1.210884E-2
3.995000E-8	1.254907E-2
4.000000E-8	1.308351E-2
4.005000E-8	1.363508E-2
4.010000E-8	1.427915E-2
4.015000E-8	1.494891E-2
4.020000E-8	1.564266E-2
4.025000E-8	1.637409E-2
4.030000E-8	1.709867E-2
4.035000E-8	1.783523E-2
4.040000E-8	1.859578E-2
4.045000E-8	1.929638E-2
4.050000E-8	2.003124E-2
4.055000E-8	2.077980E-2
4.060000E-8	2.151636E-2
4.065000E-8	2.222553E-2
4.070000E-8	2.288501E-2
4.075000E-8	2.347940E-2
4.080000E-8	2.398301E-2
4.085000E-8	2.440611E-2
4.090000E-8	2.473671E-2
4.095000E-8	2.491657E-2
4.100000E-8	2.497481E-2
4.105000E-8	2.493199E-2
4.110000E-8	2.478467E-2
4.115000E-8	2.451917E-2
4.120000E-8	2.413889E-2
4.125000E-8	2.367982E-2
4.130000E-8	2.312311E-2
4.135000E-8	2.250302E-2
4.140000E-8	2.178187E-2
4.145000E-8	2.103160E-2
4.150000E-8	2.026077E-2
4.155000E-8	1.945226E-2
4.160000E-8	1.865231E-2
4.165000E-8	1.783866E-2
4.170000E-8	1.703871E-2
4.175000E-8	1.624048E-2
4.180000E-8	1.549363E-2
4.185000E-8	1.478618E-2
4.190000E-8	1.421063E-2
4.195000E-8	1.369332E-2
4.200000E-8	1.326508E-2
4.205000E-8	1.292935E-2
4.210000E-8	1.266213E-2
4.215000E-8	1.243773E-2
4.220000E-8	1.229727E-2
4.225000E-8	1.226815E-2
4.230000E-8	1.232467E-2
4.235000E-8	1.242231E-2
4.240000E-8	1.258333E-2
4.245000E-8	1.281972E-2
4.250000E-8	1.314004E-2
4.255000E-8	1.350147E-2
4.260000E-8	1.396225E-2
4.265000E-8	1.451896E-2
4.270000E-8	1.511164E-2
