Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot04
Operator	Angus Wylie
Date	8/18/2019
Time	17:35
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:37:00
	
Time	Amplitude
0.000000E+0	-4.368023E-4
5.000000E-11	-4.573577E-4
1.000000E-10	-5.070332E-4
1.500000E-10	-5.772642E-4
2.000000E-10	-6.577728E-4
2.500000E-10	-7.382815E-4
3.000000E-10	-8.033736E-4
3.500000E-10	-8.427714E-4
4.000000E-10	-8.479103E-4
4.500000E-10	-8.222160E-4
5.000000E-10	-7.793923E-4
5.500000E-10	-7.262908E-4
6.000000E-10	-6.560599E-4
6.500000E-10	-5.789771E-4
7.000000E-10	-5.190239E-4
7.500000E-10	-4.779131E-4
8.000000E-10	-4.539318E-4
8.500000E-10	-4.762001E-4
9.000000E-10	-5.412922E-4
9.500000E-10	-6.115232E-4
1.000000E-9	-6.817541E-4
1.050000E-9	-7.674016E-4
1.100000E-9	-8.496232E-4
1.150000E-9	-9.027247E-4
1.200000E-9	-9.318448E-4
1.250000E-9	-9.352707E-4
1.300000E-9	-9.044376E-4
1.350000E-9	-8.564750E-4
1.400000E-9	-7.999477E-4
1.450000E-9	-7.297167E-4
1.500000E-9	-6.646246E-4
1.550000E-9	-6.218009E-4
1.600000E-9	-5.824030E-4
1.650000E-9	-5.481440E-4
1.700000E-9	-5.430052E-4
1.750000E-9	-5.532829E-4
1.800000E-9	-5.686994E-4
1.850000E-9	-5.978196E-4
1.900000E-9	-6.337915E-4
1.950000E-9	-6.577728E-4
2.000000E-9	-6.834671E-4
2.050000E-9	-7.160131E-4
2.100000E-9	-7.417074E-4
2.150000E-9	-7.536980E-4
2.200000E-9	-7.554110E-4
2.250000E-9	-7.519851E-4
2.300000E-9	-7.451333E-4
2.350000E-9	-7.245779E-4
2.400000E-9	-6.920318E-4
2.450000E-9	-6.663376E-4
2.500000E-9	-6.509210E-4
2.550000E-9	-6.406433E-4
2.600000E-9	-6.406433E-4
2.650000E-9	-6.560599E-4
2.700000E-9	-6.697635E-4
2.750000E-9	-6.714764E-4
2.800000E-9	-6.731894E-4
2.850000E-9	-6.714764E-4
2.900000E-9	-6.474951E-4
2.950000E-9	-6.080973E-4
3.000000E-9	-5.686994E-4
3.050000E-9	-5.207368E-4
3.100000E-9	-4.624965E-4
3.150000E-9	-4.162469E-4
3.200000E-9	-3.991174E-4
3.250000E-9	-3.991174E-4
3.300000E-9	-4.230987E-4
3.350000E-9	-4.864778E-4
3.400000E-9	-5.858289E-4
3.450000E-9	-6.971707E-4
3.500000E-9	-8.067995E-4
3.550000E-9	-9.044376E-4
3.600000E-9	-9.849463E-4
3.650000E-9	-1.032909E-3
3.700000E-9	-1.032909E-3
3.750000E-9	-9.883722E-4
3.800000E-9	-9.095765E-4
3.850000E-9	-8.016606E-4
3.900000E-9	-6.646246E-4
3.950000E-9	-5.207368E-4
4.000000E-9	-4.059692E-4
4.050000E-9	-3.305994E-4
4.100000E-9	-2.843497E-4
4.150000E-9	-2.774979E-4
4.200000E-9	-3.220346E-4
4.250000E-9	-4.093951E-4
4.300000E-9	-5.207368E-4
4.350000E-9	-6.406433E-4
4.400000E-9	-7.656887E-4
4.450000E-9	-8.924470E-4
4.500000E-9	-1.003789E-3
4.550000E-9	-1.070594E-3
4.600000E-9	-1.106566E-3
4.650000E-9	-1.120269E-3
4.700000E-9	-1.096288E-3
4.750000E-9	-1.053464E-3
4.800000E-9	-1.002076E-3
4.850000E-9	-9.421225E-4
4.900000E-9	-8.924470E-4
4.950000E-9	-8.599009E-4
5.000000E-9	-8.324937E-4
5.050000E-9	-8.324937E-4
5.100000E-9	-8.633268E-4
5.150000E-9	-8.873081E-4
5.200000E-9	-9.095765E-4
5.250000E-9	-9.472614E-4
5.300000E-9	-9.798074E-4
5.350000E-9	-9.815204E-4
5.400000E-9	-9.695297E-4
5.450000E-9	-9.421225E-4
5.500000E-9	-8.787434E-4
5.550000E-9	-7.759664E-4
5.600000E-9	-6.577728E-4
5.650000E-9	-5.361534E-4
5.700000E-9	-4.059692E-4
5.750000E-9	-2.894886E-4
5.800000E-9	-2.141188E-4
5.850000E-9	-1.815727E-4
5.900000E-9	-1.678691E-4
5.950000E-9	-1.867116E-4
6.000000E-9	-2.466648E-4
6.050000E-9	-3.271735E-4
6.100000E-9	-4.093951E-4
6.150000E-9	-5.070332E-4
6.200000E-9	-6.080973E-4
6.250000E-9	-6.851800E-4
6.300000E-9	-7.536980E-4
6.350000E-9	-8.067995E-4
6.400000E-9	-8.222160E-4
6.450000E-9	-8.067995E-4
6.500000E-9	-7.793923E-4
6.550000E-9	-7.434203E-4
6.600000E-9	-7.108743E-4
6.650000E-9	-6.834671E-4
6.700000E-9	-6.457822E-4
6.750000E-9	-6.200879E-4
