Study Name	V_single_crystal
Sample Name	0dpa
Run Name	10degreesSpot4
Operator	Angus Wylie
Date	8/5/2019
Time	15:09
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:11:08
	
Time	Amplitude
0.000000E+0	2.055534E-5
5.000000E-11	1.370356E-5
1.000000E-10	3.425890E-6
1.500000E-10	-2.055534E-5
2.000000E-10	-2.740712E-5
2.500000E-10	-3.425890E-5
3.000000E-10	-7.194369E-5
3.500000E-10	-1.062026E-4
4.000000E-10	-9.935081E-5
4.500000E-10	-1.130544E-4
5.000000E-10	-1.575909E-4
5.500000E-10	-2.021275E-4
6.000000E-10	-2.158311E-4
6.500000E-10	-2.124052E-4
7.000000E-10	-1.918498E-4
7.500000E-10	-1.781463E-4
8.000000E-10	-1.815722E-4
8.500000E-10	-1.678686E-4
9.000000E-10	-1.199062E-4
9.500000E-10	-7.536958E-5
1.000000E-9	-3.768479E-5
1.050000E-9	3.425890E-6
1.100000E-9	3.083301E-5
1.150000E-9	5.824013E-5
1.200000E-9	9.935081E-5
1.250000E-9	1.233320E-4
1.300000E-9	1.199062E-4
1.350000E-9	1.130544E-4
1.400000E-9	1.301838E-4
1.450000E-9	1.301838E-4
1.500000E-9	1.062026E-4
1.550000E-9	8.222136E-5
1.600000E-9	5.138835E-5
1.650000E-9	-3.425890E-6
1.700000E-9	-5.824013E-5
1.750000E-9	-9.592492E-5
1.800000E-9	-1.027767E-4
1.850000E-9	-1.233320E-4
1.900000E-9	-1.575909E-4
1.950000E-9	-1.541651E-4
2.000000E-9	-1.233320E-4
2.050000E-9	-1.062026E-4
2.100000E-9	-6.509191E-5
2.150000E-9	-1.027767E-5
2.200000E-9	2.398123E-5
2.250000E-9	6.851780E-5
2.300000E-9	1.438874E-4
2.350000E-9	1.815722E-4
2.400000E-9	1.918498E-4
2.450000E-9	2.261087E-4
2.500000E-9	2.672194E-4
2.550000E-9	2.843489E-4
2.600000E-9	3.117560E-4
2.650000E-9	3.494408E-4
2.700000E-9	3.768479E-4
2.750000E-9	3.939774E-4
2.800000E-9	4.248104E-4
2.850000E-9	4.590693E-4
2.900000E-9	4.624952E-4
2.950000E-9	4.316622E-4
3.000000E-9	4.042550E-4
3.050000E-9	3.631444E-4
3.100000E-9	3.014783E-4
3.150000E-9	2.535159E-4
3.200000E-9	2.089793E-4
3.250000E-9	1.473133E-4
3.300000E-9	1.062026E-4
3.350000E-9	1.096285E-4
3.400000E-9	1.473133E-4
3.450000E-9	2.192570E-4
3.500000E-9	3.117560E-4
3.550000E-9	3.871256E-4
3.600000E-9	4.556434E-4
3.650000E-9	5.378647E-4
3.700000E-9	6.063825E-4
3.750000E-9	6.372156E-4
3.800000E-9	6.269379E-4
3.850000E-9	5.858272E-4
3.900000E-9	5.036058E-4
3.950000E-9	3.939774E-4
4.000000E-9	2.637935E-4
4.050000E-9	1.473133E-4
