Study Name	Fe_single_crystal
Sample Name	2019-08-23
Run Name	2ndIrr10degSpot07
Operator	Angus Wylie
Date	8/23/2019
Time	16:00
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	16:02:18
	
Time	Amplitude
9.000000E-9	3.946294E-2
9.050000E-9	4.016525E-2
9.100000E-9	4.060206E-2
9.150000E-9	4.085215E-2
9.200000E-9	4.100289E-2
9.250000E-9	4.112964E-2
9.300000E-9	4.129409E-2
9.350000E-9	4.152876E-2
9.400000E-9	4.185422E-2
9.450000E-9	4.225505E-2
9.500000E-9	4.270898E-2
9.550000E-9	4.318176E-2
9.600000E-9	4.362370E-2
9.650000E-9	4.398513E-2
9.700000E-9	4.422494E-2
9.750000E-9	4.430545E-2
9.800000E-9	4.419240E-2
9.850000E-9	4.387208E-2
9.900000E-9	4.333421E-2
9.950000E-9	4.258565E-2
1.000000E-8	4.165723E-2
1.005000E-8	4.058150E-2
1.010000E-8	3.937558E-2
1.015000E-8	3.806175E-2
1.020000E-8	3.666912E-2
1.025000E-8	3.523881E-2
1.030000E-8	3.381192E-2
1.035000E-8	3.240216E-2
1.040000E-8	3.103865E-2
1.045000E-8	2.977278E-2
1.050000E-8	2.862168E-2
1.055000E-8	2.759391E-2
1.060000E-8	2.673230E-2
1.065000E-8	2.606254E-2
1.070000E-8	2.556407E-2
1.075000E-8	2.522319E-2
1.080000E-8	2.505875E-2
1.085000E-8	2.507416E-2
1.090000E-8	2.524888E-2
1.095000E-8	2.556921E-2
1.100000E-8	2.604027E-2
1.105000E-8	2.664836E-2
1.110000E-8	2.735239E-2
1.115000E-8	2.811636E-2
1.120000E-8	2.893173E-2
1.125000E-8	2.978478E-2
1.130000E-8	3.064639E-2
1.135000E-8	3.148231E-2
1.140000E-8	3.227027E-2
1.145000E-8	3.299827E-2
1.150000E-8	3.364234E-2
1.155000E-8	3.419048E-2
1.160000E-8	3.465298E-2
1.165000E-8	3.501270E-2
1.170000E-8	3.526108E-2
1.175000E-8	3.541696E-2
1.180000E-8	3.550774E-2
1.185000E-8	3.553172E-2
1.190000E-8	3.547862E-2
1.195000E-8	3.534501E-2
1.200000E-8	3.515487E-2
1.205000E-8	3.490821E-2
1.210000E-8	3.457418E-2
1.215000E-8	3.416479E-2
1.220000E-8	3.368516E-2
1.225000E-8	3.309248E-2
1.230000E-8	3.236790E-2
1.235000E-8	3.155939E-2
1.240000E-8	3.067208E-2
1.245000E-8	2.969742E-2
1.250000E-8	2.867136E-2
1.255000E-8	2.763160E-2
1.260000E-8	2.658156E-2
1.265000E-8	2.555379E-2
1.270000E-8	2.459796E-2
1.275000E-8	2.370380E-2
1.280000E-8	2.290214E-2
1.285000E-8	2.225807E-2
1.290000E-8	2.177673E-2
1.295000E-8	2.144100E-2
1.300000E-8	2.126456E-2
1.305000E-8	2.127141E-2
1.310000E-8	2.143243E-2
1.315000E-8	2.172192E-2
1.320000E-8	2.213988E-2
1.325000E-8	2.268460E-2
1.330000E-8	2.332867E-2
1.335000E-8	2.404982E-2
1.340000E-8	2.484463E-2
1.345000E-8	2.568397E-2
1.350000E-8	2.653702E-2
1.355000E-8	2.739178E-2
1.360000E-8	2.824312E-2
1.365000E-8	2.907904E-2
1.370000E-8	2.988413E-2
1.375000E-8	3.063440E-2
1.380000E-8	3.131615E-2
1.385000E-8	3.194994E-2
1.390000E-8	3.250323E-2
1.395000E-8	3.293832E-2
1.400000E-8	3.327405E-2
1.405000E-8	3.351729E-2
1.410000E-8	3.363891E-2
1.415000E-8	3.362864E-2
1.420000E-8	3.347961E-2
1.425000E-8	3.317813E-2
1.430000E-8	3.272934E-2
1.435000E-8	3.213837E-2
1.440000E-8	3.141722E-2
1.445000E-8	3.058644E-2
1.450000E-8	2.965973E-2
1.455000E-8	2.866622E-2
1.460000E-8	2.763502E-2
1.465000E-8	2.659012E-2
1.470000E-8	2.554522E-2
1.475000E-8	2.452944E-2
1.480000E-8	2.357191E-2
1.485000E-8	2.267432E-2
1.490000E-8	2.182298E-2
1.495000E-8	2.104188E-2
1.500000E-8	2.037211E-2
1.505000E-8	1.980513E-2
1.510000E-8	1.931009E-2
1.515000E-8	1.890754E-2
1.520000E-8	1.863347E-2
1.525000E-8	1.848616E-2
1.530000E-8	1.845875E-2
1.535000E-8	1.856667E-2
1.540000E-8	1.882703E-2
1.545000E-8	1.922444E-2
1.550000E-8	1.975203E-2
1.555000E-8	2.039610E-2
1.560000E-8	2.114466E-2
1.565000E-8	2.197544E-2
1.570000E-8	2.286788E-2
1.575000E-8	2.380315E-2
1.580000E-8	2.475727E-2
1.585000E-8	2.569596E-2
1.590000E-8	2.660211E-2
1.595000E-8	2.745345E-2
1.600000E-8	2.824141E-2
1.605000E-8	2.896256E-2
1.610000E-8	2.958779E-2
1.615000E-8	3.007769E-2
1.620000E-8	3.043570E-2
1.625000E-8	3.066866E-2
1.630000E-8	3.075773E-2
1.635000E-8	3.071148E-2
1.640000E-8	3.054704E-2
1.645000E-8	3.024385E-2
1.650000E-8	2.979677E-2
1.655000E-8	2.924348E-2
1.660000E-8	2.861826E-2
1.665000E-8	2.790053E-2
1.670000E-8	2.710230E-2
1.675000E-8	2.625439E-2
1.680000E-8	2.535851E-2
1.685000E-8	2.441982E-2
1.690000E-8	2.346399E-2
1.695000E-8	2.250988E-2
1.700000E-8	2.155234E-2
1.705000E-8	2.060679E-2
1.710000E-8	1.970578E-2
1.715000E-8	1.887328E-2
1.720000E-8	1.813329E-2
1.725000E-8	1.749950E-2
1.730000E-8	1.698733E-2
1.735000E-8	1.659849E-2
1.740000E-8	1.635011E-2
1.745000E-8	1.625590E-2
1.750000E-8	1.631928E-2
1.755000E-8	1.651626E-2
1.760000E-8	1.683145E-2
1.765000E-8	1.725112E-2
1.770000E-8	1.776843E-2
1.775000E-8	1.838681E-2
1.780000E-8	1.910282E-2
1.785000E-8	1.988221E-2
1.790000E-8	2.070785E-2
1.795000E-8	2.158317E-2
1.800000E-8	2.248247E-2
1.805000E-8	2.338519E-2
1.810000E-8	2.426736E-2
1.815000E-8	2.511699E-2
1.820000E-8	2.591351E-2
1.825000E-8	2.664836E-2
1.830000E-8	2.729928E-2
1.835000E-8	2.782516E-2
1.840000E-8	2.820715E-2
1.845000E-8	2.847437E-2
1.850000E-8	2.859599E-2
1.855000E-8	2.854289E-2
1.860000E-8	2.833733E-2
1.865000E-8	2.800159E-2
1.870000E-8	2.753739E-2
1.875000E-8	2.697554E-2
1.880000E-8	2.633489E-2
1.885000E-8	2.561203E-2
1.890000E-8	2.482579E-2
1.895000E-8	2.400357E-2
1.900000E-8	2.314196E-2
1.905000E-8	2.225979E-2
1.910000E-8	2.139817E-2
1.915000E-8	2.053998E-2
1.920000E-8	1.967494E-2
1.925000E-8	1.883731E-2
1.930000E-8	1.805449E-2
1.935000E-8	1.731793E-2
1.940000E-8	1.663446E-2
1.945000E-8	1.602293E-2
1.950000E-8	1.550049E-2
1.955000E-8	1.509623E-2
1.960000E-8	1.482387E-2
1.965000E-8	1.467827E-2
1.970000E-8	1.466457E-2
1.975000E-8	1.477933E-2
1.980000E-8	1.502086E-2
1.985000E-8	1.539428E-2
1.990000E-8	1.589960E-2
1.995000E-8	1.650599E-2
2.000000E-8	1.720658E-2
2.005000E-8	1.799111E-2
2.010000E-8	1.882361E-2
2.015000E-8	1.969207E-2
2.020000E-8	2.059309E-2
2.025000E-8	2.150266E-2
2.030000E-8	2.239682E-2
2.035000E-8	2.327899E-2
2.040000E-8	2.411834E-2
2.045000E-8	2.487546E-2
2.050000E-8	2.554180E-2
2.055000E-8	2.610536E-2
2.060000E-8	2.653874E-2
2.065000E-8	2.682308E-2
2.070000E-8	2.695327E-2
2.075000E-8	2.692586E-2
2.080000E-8	2.674943E-2
2.085000E-8	2.644795E-2
2.090000E-8	2.601629E-2
2.095000E-8	2.546129E-2
2.100000E-8	2.481208E-2
2.105000E-8	2.408750E-2
2.110000E-8	2.330297E-2
2.115000E-8	2.249446E-2
2.120000E-8	2.168252E-2
2.125000E-8	2.086544E-2
2.130000E-8	2.004494E-2
2.135000E-8	1.923129E-2
2.140000E-8	1.843991E-2
2.145000E-8	1.770505E-2
2.150000E-8	1.702501E-2
2.155000E-8	1.637580E-2
2.160000E-8	1.575743E-2
2.165000E-8	1.520928E-2
2.170000E-8	1.475193E-2
2.175000E-8	1.436823E-2
2.180000E-8	1.405989E-2
2.185000E-8	1.385434E-2
2.190000E-8	1.377041E-2
2.195000E-8	1.379439E-2
2.200000E-8	1.394341E-2
2.205000E-8	1.423633E-2
2.210000E-8	1.465600E-2
2.215000E-8	1.517160E-2
2.220000E-8	1.579511E-2
2.225000E-8	1.651798E-2
2.230000E-8	1.728709E-2
2.235000E-8	1.808019E-2
2.240000E-8	1.891439E-2
2.245000E-8	1.975717E-2
2.250000E-8	2.056568E-2
2.255000E-8	2.133137E-2
2.260000E-8	2.202340E-2
2.265000E-8	2.261265E-2
2.270000E-8	2.311455E-2
2.275000E-8	2.351367E-2
2.280000E-8	2.378260E-2
2.285000E-8	2.394362E-2
2.290000E-8	2.400699E-2
2.295000E-8	2.393848E-2
2.300000E-8	2.374320E-2
2.305000E-8	2.344515E-2
2.310000E-8	2.303061E-2
2.315000E-8	2.250131E-2
2.320000E-8	2.188465E-2
2.325000E-8	2.119091E-2
2.330000E-8	2.043378E-2
2.335000E-8	1.963897E-2
2.340000E-8	1.879449E-2
2.345000E-8	1.792260E-2
2.350000E-8	1.707469E-2
2.355000E-8	1.625932E-2
2.360000E-8	1.544910E-2
2.365000E-8	1.465943E-2
2.370000E-8	1.393142E-2
2.375000E-8	1.327022E-2
2.380000E-8	1.268268E-2
2.385000E-8	1.219278E-2
2.390000E-8	1.179880E-2
2.395000E-8	1.149732E-2
2.400000E-8	1.131746E-2
2.405000E-8	1.127121E-2
2.410000E-8	1.136200E-2
2.415000E-8	1.158126E-2
2.420000E-8	1.190672E-2
2.425000E-8	1.235037E-2
2.430000E-8	1.291564E-2
2.435000E-8	1.355971E-2
2.440000E-8	1.425174E-2
2.445000E-8	1.499859E-2
2.450000E-8	1.578655E-2
2.455000E-8	1.657622E-2
2.460000E-8	1.736417E-2
2.465000E-8	1.813329E-2
2.470000E-8	1.885615E-2
2.475000E-8	1.952934E-2
2.480000E-8	2.015457E-2
2.485000E-8	2.071128E-2
2.490000E-8	2.120461E-2
2.495000E-8	2.162086E-2
2.500000E-8	2.193090E-2
2.505000E-8	2.214331E-2
2.510000E-8	2.226321E-2
2.515000E-8	2.226664E-2
2.520000E-8	2.214502E-2
2.525000E-8	2.192919E-2
2.530000E-8	2.161229E-2
2.535000E-8	2.117206E-2
2.540000E-8	2.063762E-2
2.545000E-8	2.002952E-2
2.550000E-8	1.933064E-2
2.555000E-8	1.857009E-2
2.560000E-8	1.777700E-2
2.565000E-8	1.694793E-2
2.570000E-8	1.610002E-2
2.575000E-8	1.526581E-2
2.580000E-8	1.444017E-2
2.585000E-8	1.364707E-2
2.590000E-8	1.293106E-2
2.595000E-8	1.228185E-2
2.600000E-8	1.169602E-2
2.605000E-8	1.118214E-2
2.610000E-8	1.075561E-2
2.615000E-8	1.043529E-2
2.620000E-8	1.023488E-2
2.625000E-8	1.014066E-2
2.630000E-8	1.015608E-2
2.635000E-8	1.029483E-2
2.640000E-8	1.054149E-2
2.645000E-8	1.088922E-2
2.650000E-8	1.133973E-2
2.655000E-8	1.190158E-2
2.660000E-8	1.256106E-2
2.665000E-8	1.328564E-2
2.670000E-8	1.405133E-2
2.675000E-8	1.483929E-2
2.680000E-8	1.563067E-2
2.685000E-8	1.642548E-2
2.690000E-8	1.718603E-2
2.695000E-8	1.787977E-2
2.700000E-8	1.850671E-2
2.705000E-8	1.907712E-2
2.710000E-8	1.956189E-2
2.715000E-8	1.994045E-2
2.720000E-8	2.021795E-2
2.725000E-8	2.039610E-2
2.730000E-8	2.047318E-2
2.735000E-8	2.044406E-2
2.740000E-8	2.030702E-2
2.745000E-8	2.009119E-2
2.750000E-8	1.979314E-2
2.755000E-8	1.939573E-2
2.760000E-8	1.891268E-2
2.765000E-8	1.836625E-2
2.770000E-8	1.775644E-2
2.775000E-8	1.709182E-2
2.780000E-8	1.639293E-2
2.785000E-8	1.566835E-2
2.790000E-8	1.491294E-2
2.795000E-8	1.414383E-2
2.800000E-8	1.339013E-2
2.805000E-8	1.266898E-2
2.810000E-8	1.197866E-2
2.815000E-8	1.133459E-2
2.820000E-8	1.077617E-2
2.825000E-8	1.030682E-2
2.830000E-8	9.936823E-3
2.835000E-8	9.685020E-3
2.840000E-8	9.549697E-3
2.845000E-8	9.534280E-3
2.850000E-8	9.655899E-3
2.855000E-8	9.895712E-3
2.860000E-8	1.022117E-2
2.865000E-8	1.063057E-2
2.870000E-8	1.112047E-2
2.875000E-8	1.165663E-2
2.880000E-8	1.223046E-2
2.885000E-8	1.285569E-2
2.890000E-8	1.351346E-2
2.895000E-8	1.416267E-2
2.900000E-8	1.482558E-2
2.905000E-8	1.550734E-2
2.910000E-8	1.617710E-2
2.915000E-8	1.682460E-2
2.920000E-8	1.745154E-2
2.925000E-8	1.803051E-2
2.930000E-8	1.853926E-2
2.935000E-8	1.898976E-2
2.940000E-8	1.936490E-2
2.945000E-8	1.963555E-2
2.950000E-8	1.978971E-2
2.955000E-8	1.982397E-2
2.960000E-8	1.973661E-2
2.965000E-8	1.953106E-2
2.970000E-8	1.920560E-2
2.975000E-8	1.877565E-2
2.980000E-8	1.826347E-2
2.985000E-8	1.767764E-2
2.990000E-8	1.703358E-2
2.995000E-8	1.634154E-2
3.000000E-8	1.561868E-2
3.005000E-8	1.488725E-2
3.010000E-8	1.415068E-2
3.015000E-8	1.341069E-2
3.020000E-8	1.269296E-2
3.025000E-8	1.200949E-2
3.030000E-8	1.134829E-2
3.035000E-8	1.071793E-2
3.040000E-8	1.014238E-2
3.045000E-8	9.630205E-3
3.050000E-8	9.186551E-3
3.055000E-8	8.818267E-3
3.060000E-8	8.549334E-3
3.065000E-8	8.388316E-3
3.070000E-8	8.342067E-3
3.075000E-8	8.415724E-3
3.080000E-8	8.616139E-3
3.085000E-8	8.931322E-3
3.090000E-8	9.347568E-3
3.095000E-8	9.851176E-3
3.100000E-8	1.042501E-2
3.105000E-8	1.105881E-2
3.110000E-8	1.173885E-2
3.115000E-8	1.244458E-2
3.120000E-8	1.314347E-2
3.125000E-8	1.381666E-2
3.130000E-8	1.444702E-2
3.135000E-8	1.503456E-2
3.140000E-8	1.557243E-2
3.145000E-8	1.606233E-2
3.150000E-8	1.650085E-2
3.155000E-8	1.686399E-2
3.160000E-8	1.715691E-2
3.165000E-8	1.739843E-2
3.170000E-8	1.756116E-2
3.175000E-8	1.762968E-2
3.180000E-8	1.763311E-2
3.185000E-8	1.757658E-2
3.190000E-8	1.741214E-2
3.195000E-8	1.714149E-2
3.200000E-8	1.680575E-2
3.205000E-8	1.639978E-2
3.210000E-8	1.589960E-2
3.215000E-8	1.532234E-2
3.220000E-8	1.469197E-2
3.225000E-8	1.401707E-2
3.230000E-8	1.330791E-2
3.235000E-8	1.257134E-2
3.240000E-8	1.184162E-2
3.245000E-8	1.115987E-2
3.250000E-8	1.053807E-2
3.255000E-8	9.964230E-3
3.260000E-8	9.448632E-3
3.265000E-8	9.035812E-3
3.270000E-8	8.724055E-3
3.275000E-8	8.499658E-3
3.280000E-8	8.369474E-3
3.285000E-8	8.350632E-3
3.290000E-8	8.417437E-3
3.295000E-8	8.535630E-3
3.300000E-8	8.724055E-3
3.305000E-8	9.001553E-3
3.310000E-8	9.347568E-3
3.315000E-8	9.751825E-3
3.320000E-8	1.021775E-2
3.325000E-8	1.073506E-2
3.330000E-8	1.128834E-2
3.335000E-8	1.186903E-2
3.340000E-8	1.245486E-2
3.345000E-8	1.303384E-2
3.350000E-8	1.361453E-2
3.355000E-8	1.417809E-2
3.360000E-8	1.468512E-2
3.365000E-8	1.513220E-2
3.370000E-8	1.552789E-2
3.375000E-8	1.586877E-2
3.380000E-8	1.614969E-2
3.385000E-8	1.635867E-2
3.390000E-8	1.650085E-2
3.395000E-8	1.658136E-2
3.400000E-8	1.658650E-2
3.405000E-8	1.649571E-2
3.410000E-8	1.632099E-2
3.415000E-8	1.606405E-2
3.420000E-8	1.569919E-2
3.425000E-8	1.523669E-2
3.430000E-8	1.470739E-2
3.435000E-8	1.410272E-2
3.440000E-8	1.343124E-2
3.445000E-8	1.272722E-2
3.450000E-8	1.199236E-2
3.455000E-8	1.124723E-2
3.460000E-8	1.054149E-2
3.465000E-8	9.894000E-3
3.470000E-8	9.297893E-3
3.475000E-8	8.780582E-3
3.480000E-8	8.364335E-3
3.485000E-8	8.037162E-3
3.490000E-8	7.799062E-3
3.495000E-8	7.651748E-3
3.500000E-8	7.571239E-3
3.505000E-8	7.557536E-3
3.510000E-8	7.641470E-3
3.515000E-8	7.804200E-3
3.520000E-8	8.026884E-3
3.525000E-8	8.311234E-3
3.530000E-8	8.670953E-3
3.535000E-8	9.088913E-3
3.540000E-8	9.542845E-3
3.545000E-8	1.002932E-2
3.550000E-8	1.054835E-2
3.555000E-8	1.108107E-2
3.560000E-8	1.162408E-2
3.565000E-8	1.216880E-2
3.570000E-8	1.268268E-2
3.575000E-8	1.315717E-2
3.580000E-8	1.360082E-2
3.585000E-8	1.399138E-2
3.590000E-8	1.431684E-2
3.595000E-8	1.458748E-2
3.600000E-8	1.480160E-2
3.605000E-8	1.494206E-2
3.610000E-8	1.500716E-2
3.615000E-8	1.502086E-2
3.620000E-8	1.496947E-2
3.625000E-8	1.482730E-2
3.630000E-8	1.459091E-2
3.635000E-8	1.430827E-2
3.640000E-8	1.397082E-2
3.645000E-8	1.357513E-2
3.650000E-8	1.315203E-2
3.655000E-8	1.270666E-2
3.660000E-8	1.223732E-2
3.665000E-8	1.176797E-2
3.670000E-8	1.130547E-2
3.675000E-8	1.082756E-2
3.680000E-8	1.035136E-2
3.685000E-8	9.897425E-3
3.690000E-8	9.453771E-3
