Study Name	Fe_single_crystal
Sample Name	0dpa
Run Name	10degreesSpot03
Operator	Angus Wylie
Date	8/5/2019
Time	13:01
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:02:57
	
Time	Amplitude
3.730000E-8	2.002777E-2
3.735000E-8	2.050397E-2
3.740000E-8	2.084142E-2
3.745000E-8	2.102985E-2
3.750000E-8	2.104355E-2
3.755000E-8	2.089281E-2
3.760000E-8	2.062045E-2
3.765000E-8	2.025902E-2
3.770000E-8	1.978282E-2
3.775000E-8	1.919186E-2
3.780000E-8	1.852895E-2
3.785000E-8	1.780608E-2
3.790000E-8	1.701813E-2
3.795000E-8	1.617364E-2
3.800000E-8	1.529662E-2
3.805000E-8	1.436477E-2
3.810000E-8	1.339525E-2
3.815000E-8	1.242743E-2
3.820000E-8	1.148531E-2
3.825000E-8	1.054662E-2
3.830000E-8	9.623337E-3
3.835000E-8	8.785705E-3
3.840000E-8	8.071406E-3
3.845000E-8	7.473588E-3
3.850000E-8	7.002527E-3
3.855000E-8	6.668502E-3
3.860000E-8	6.474939E-3
3.865000E-8	6.444106E-3
3.870000E-8	6.569151E-3
3.875000E-8	6.808963E-3
3.880000E-8	7.177247E-3
3.885000E-8	7.675714E-3
3.890000E-8	8.259829E-3
3.895000E-8	8.919314E-3
3.900000E-8	9.690140E-3
3.905000E-8	1.052263E-2
3.910000E-8	1.138082E-2
3.915000E-8	1.230581E-2
3.920000E-8	1.327191E-2
3.925000E-8	1.422431E-2
3.930000E-8	1.515444E-2
3.935000E-8	1.606402E-2
3.940000E-8	1.689651E-2
3.945000E-8	1.764335E-2
3.950000E-8	1.829941E-2
3.955000E-8	1.881501E-2
3.960000E-8	1.918329E-2
3.965000E-8	1.941625E-2
3.970000E-8	1.949848E-2
3.975000E-8	1.942653E-2
3.980000E-8	1.922612E-2
3.985000E-8	1.889894E-2
3.990000E-8	1.844330E-2
3.995000E-8	1.786946E-2
4.000000E-8	1.720655E-2
4.005000E-8	1.645800E-2
4.010000E-8	1.562379E-2
4.015000E-8	1.471422E-2
4.020000E-8	1.378580E-2
4.025000E-8	1.285053E-2
4.030000E-8	1.190841E-2
4.035000E-8	1.097828E-2
4.040000E-8	1.009268E-2
4.045000E-8	9.265331E-3
4.050000E-8	8.523625E-3
4.055000E-8	7.891548E-3
4.060000E-8	7.363960E-3
4.065000E-8	6.947714E-3
4.070000E-8	6.639383E-3
4.075000E-8	6.430403E-3
4.080000E-8	6.324200E-3
4.085000E-8	6.325913E-3
4.090000E-8	6.420125E-3
4.095000E-8	6.591419E-3
4.100000E-8	6.843222E-3
4.105000E-8	7.194376E-3
4.110000E-8	7.638029E-3
4.115000E-8	8.151913E-3
4.120000E-8	8.753158E-3
4.125000E-8	9.450327E-3
4.130000E-8	1.022629E-2
4.135000E-8	1.105193E-2
4.140000E-8	1.192211E-2
4.145000E-8	1.283168E-2
4.150000E-8	1.374469E-2
4.155000E-8	1.461658E-2
4.160000E-8	1.541138E-2
4.165000E-8	1.612568E-2
4.170000E-8	1.673035E-2
4.175000E-8	1.720484E-2
4.180000E-8	1.754229E-2
4.185000E-8	1.771872E-2
4.190000E-8	1.775641E-2
4.195000E-8	1.767761E-2
4.200000E-8	1.745493E-2
