4.15E-09	0.0452
4.20E-09	0.0471
4.25E-09	0.049
4.31E-09	0.0508
4.36E-09	0.0524
4.41E-09	0.0539
4.46E-09	0.0551
4.51E-09	0.0562
4.57E-09	0.057
4.62E-09	0.0575
4.67E-09	0.0577
4.72E-09	0.0577
4.77E-09	0.0574
4.83E-09	0.0568
4.88E-09	0.0559
4.93E-09	0.0548
4.98E-09	0.0535
5.03E-09	0.052
5.09E-09	0.0502
5.14E-09	0.0484
5.19E-09	0.0465
5.24E-09	0.0445
5.29E-09	0.0424
5.35E-09	0.0404
5.40E-09	0.0385
5.45E-09	0.0366
5.50E-09	0.0349
5.55E-09	0.0333
5.61E-09	0.032
5.66E-09	0.0308
5.71E-09	0.0299
5.76E-09	0.0292
5.81E-09	0.0289
5.87E-09	0.0287
5.92E-09	0.0289
5.97E-09	0.0293
6.02E-09	0.03
6.07E-09	0.0309
6.13E-09	0.0321
6.18E-09	0.0334
6.23E-09	0.0349
6.28E-09	0.0365
6.33E-09	0.0382
6.39E-09	0.04
6.44E-09	0.0418
6.49E-09	0.0435
6.54E-09	0.0453
6.59E-09	0.0469
6.65E-09	0.0484
6.70E-09	0.0497
6.75E-09	0.0509
6.80E-09	0.0518
6.85E-09	0.0525
6.91E-09	0.053
6.96E-09	0.0532
7.01E-09	0.0531
7.06E-09	0.0528
7.12E-09	0.0523
7.17E-09	0.0514
7.22E-09	0.0504
7.27E-09	0.0492
7.32E-09	0.0477
7.38E-09	0.0461
7.43E-09	0.0444
7.48E-09	0.0426
7.53E-09	0.0408
7.58E-09	0.0389
7.64E-09	0.0371
7.69E-09	0.0353
7.74E-09	0.0336
7.79E-09	0.032
7.84E-09	0.0306
7.90E-09	0.0294
7.95E-09	0.0283
8.00E-09	0.0275
8.05E-09	0.0269
8.10E-09	0.0266
8.16E-09	0.0265
8.21E-09	0.0267
8.26E-09	0.0271
8.31E-09	0.0277
8.36E-09	0.0286
8.42E-09	0.0297
8.47E-09	0.0309
8.52E-09	0.0323
8.57E-09	0.0338
8.62E-09	0.0354
8.68E-09	0.037
8.73E-09	0.0386
8.78E-09	0.0403
8.83E-09	0.0419
8.88E-09	0.0433
8.94E-09	0.0447
8.99E-09	0.0459
9.04E-09	0.047
9.09E-09	0.0478
9.14E-09	0.0485
9.20E-09	0.0489
9.25E-09	0.049
9.30E-09	0.049
9.35E-09	0.0487
9.40E-09	0.0481
9.46E-09	0.0474
9.51E-09	0.0464
9.56E-09	0.0452
9.61E-09	0.0439
9.66E-09	0.0424
9.72E-09	0.0409
9.77E-09	0.0392
9.82E-09	0.0375
9.87E-09	0.0358
9.92E-09	0.0341
9.98E-09	0.0324
1.00E-08	0.0309
1.01E-08	0.0294
1.01E-08	0.0282
1.02E-08	0.027
1.02E-08	0.0261
1.03E-08	0.0254
1.03E-08	0.0248
1.04E-08	0.0246
1.04E-08	0.0245
1.05E-08	0.0247
1.05E-08	0.0251
1.06E-08	0.0257
1.07E-08	0.0265
1.07E-08	0.0275
1.08E-08	0.0287
1.08E-08	0.0299
1.09E-08	0.0313
1.09E-08	0.0328
1.10E-08	0.0343
1.10E-08	0.0358
1.11E-08	0.0373
1.11E-08	0.0388
1.12E-08	0.0401
1.12E-08	0.0414
1.13E-08	0.0425
1.13E-08	0.0434
1.14E-08	0.0442
1.14E-08	0.0448
1.15E-08	0.0451
1.15E-08	0.0453
1.16E-08	0.0452
1.16E-08	0.0449
1.17E-08	0.0444
1.17E-08	0.0437
1.18E-08	0.0427
1.18E-08	0.0417
1.19E-08	0.0404
1.20E-08	0.0391
1.20E-08	0.0376
1.21E-08	0.0361
1.21E-08	0.0345
1.22E-08	0.0329
1.22E-08	0.0314
1.23E-08	0.0299
1.23E-08	0.0285
1.24E-08	0.0271
1.24E-08	0.026
1.25E-08	0.0249
1.25E-08	0.0241
1.26E-08	0.0234
1.26E-08	0.023
1.27E-08	0.0227
1.27E-08	0.0227
1.28E-08	0.0229
1.28E-08	0.0233
1.29E-08	0.0239
1.29E-08	0.0246
1.30E-08	0.0255
1.30E-08	0.0266
1.31E-08	0.0278
1.31E-08	0.0291
1.32E-08	0.0305
1.33E-08	0.0318
1.33E-08	0.0332
1.34E-08	0.0346
1.34E-08	0.036
1.35E-08	0.0372
1.35E-08	0.0383
1.36E-08	0.0394
1.36E-08	0.0402
1.37E-08	0.0409
1.37E-08	0.0414
1.38E-08	0.0417
1.38E-08	0.0418
1.39E-08	0.0418
1.39E-08	0.0415
1.40E-08	0.041
1.40E-08	0.0403
1.41E-08	0.0394
1.41E-08	0.0384
1.42E-08	0.0373
1.42E-08	0.036
1.43E-08	0.0347
1.43E-08	0.0333
1.44E-08	0.0318
1.44E-08	0.0304
1.45E-08	0.0289
1.46E-08	0.0276
1.46E-08	0.0263
1.47E-08	0.0251
1.47E-08	0.024
1.48E-08	0.0231
1.48E-08	0.0223
1.49E-08	0.0217
1.49E-08	0.0213
1.50E-08	0.0211
1.50E-08	0.0211
1.51E-08	0.0213
1.51E-08	0.0216
1.52E-08	0.0222
1.52E-08	0.0229
1.53E-08	0.0238
1.53E-08	0.0248
1.54E-08	0.0259
1.54E-08	0.0271
1.55E-08	0.0283
1.55E-08	0.0296
1.56E-08	0.0309
1.56E-08	0.0322
1.57E-08	0.0334
1.58E-08	0.0345
1.58E-08	0.0356
1.59E-08	0.0365
1.59E-08	0.0373
1.60E-08	0.0379
1.60E-08	0.0384
1.61E-08	0.0386
1.61E-08	0.0387
1.62E-08	0.0386
1.62E-08	0.0383
1.63E-08	0.0379
1.63E-08	0.0372
1.64E-08	0.0364
1.64E-08	0.0355
1.65E-08	0.0344
1.65E-08	0.0333
1.66E-08	0.032
1.66E-08	0.0307
1.67E-08	0.0294
1.67E-08	0.028
1.68E-08	0.0267
1.68E-08	0.0255
1.69E-08	0.0243
1.69E-08	0.0232
1.70E-08	0.0222
1.71E-08	0.0214
1.71E-08	0.0207
1.72E-08	0.0201
1.72E-08	0.0198
1.73E-08	0.0196
1.73E-08	0.0196
1.74E-08	0.0198
1.74E-08	0.0202
1.75E-08	0.0207
1.75E-08	0.0214
1.76E-08	0.0222
1.76E-08	0.0231
1.77E-08	0.0241
1.77E-08	0.0252
1.78E-08	0.0264
1.78E-08	0.0276
1.79E-08	0.0288
1.79E-08	0.0299
1.80E-08	0.031
1.80E-08	0.0321
1.81E-08	0.033
1.81E-08	0.0339
1.82E-08	0.0346
1.82E-08	0.0351
1.83E-08	0.0356
1.84E-08	0.0358
1.84E-08	0.0359
1.85E-08	0.0358
1.85E-08	0.0355
1.86E-08	0.035
1.86E-08	0.0344
1.87E-08	0.0337
1.87E-08	0.0328
1.88E-08	0.0318
1.88E-08	0.0307
1.89E-08	0.0296
1.89E-08	0.0284
1.90E-08	0.0272
1.90E-08	0.0259
1.91E-08	0.0247
1.91E-08	0.0236
1.92E-08	0.0225
1.92E-08	0.0215
1.93E-08	0.0206
1.93E-08	0.0198
1.94E-08	0.0192
1.94E-08	0.0187
1.95E-08	0.0184
1.95E-08	0.0183
1.96E-08	0.0183
1.97E-08	0.0185
1.97E-08	0.0188
1.98E-08	0.0193
1.98E-08	0.02
1.99E-08	0.0207
1.99E-08	0.0216
2.00E-08	0.0225
2.00E-08	0.0236
2.01E-08	0.0246
2.01E-08	0.0257
2.02E-08	0.0268
2.02E-08	0.0279
2.03E-08	0.0289
2.03E-08	0.0298
2.04E-08	0.0307
2.04E-08	0.0315
2.05E-08	0.0321
2.05E-08	0.0326
2.06E-08	0.033
2.06E-08	0.0332
2.07E-08	0.0332
2.07E-08	0.0331
2.08E-08	0.0329
2.08E-08	0.0324
2.09E-08	0.0319
2.10E-08	0.0312
2.10E-08	0.0304
2.11E-08	0.0294
2.11E-08	0.0284
2.12E-08	0.0274
2.12E-08	0.0263
2.13E-08	0.0251
2.13E-08	0.024
2.14E-08	0.0229
2.14E-08	0.0218
2.15E-08	0.0208
2.15E-08	0.0199
2.16E-08	0.0191
2.16E-08	0.0184
2.17E-08	0.0179
2.17E-08	0.0175
2.18E-08	0.0172
2.18E-08	0.0171
2.19E-08	0.0171
2.19E-08	0.0173
2.20E-08	0.0176
2.20E-08	0.0181
2.21E-08	0.0187
2.21E-08	0.0194
2.22E-08	0.0202
2.23E-08	0.0211
2.23E-08	0.022
2.24E-08	0.023
2.24E-08	0.024
2.25E-08	0.025
2.25E-08	0.026
2.26E-08	0.0269
2.26E-08	0.0278
2.27E-08	0.0286
2.27E-08	0.0293
2.28E-08	0.0299
2.28E-08	0.0303
2.29E-08	0.0306
2.29E-08	0.0308
2.30E-08	0.0308
2.30E-08	0.0307
2.31E-08	0.0305
2.31E-08	0.0301
2.32E-08	0.0295
2.32E-08	0.0289
2.33E-08	0.0281
2.33E-08	0.0273
2.34E-08	0.0263
2.34E-08	0.0254
2.35E-08	0.0243
2.36E-08	0.0233
2.36E-08	0.0223
2.37E-08	0.0212
2.37E-08	0.0203
2.38E-08	0.0194
2.38E-08	0.0185
2.39E-08	0.0178
2.39E-08	0.0172
2.40E-08	0.0167
2.40E-08	0.0163
2.41E-08	0.016
2.41E-08	0.0159
2.42E-08	0.016
2.42E-08	0.0162
2.43E-08	0.0165
2.43E-08	0.0169
2.44E-08	0.0175
2.44E-08	0.0181
2.45E-08	0.0189
2.45E-08	0.0197
2.46E-08	0.0206
2.46E-08	0.0215
2.47E-08	0.0224
2.47E-08	0.0233
2.48E-08	0.0242
2.49E-08	0.0251
2.49E-08	0.0259
2.50E-08	0.0266
2.50E-08	0.0272
2.51E-08	0.0278
2.51E-08	0.0282
2.52E-08	0.0285
2.52E-08	0.0286
2.53E-08	0.0286
2.53E-08	0.0285
2.54E-08	0.0283
2.54E-08	0.0279
2.55E-08	0.0274
2.55E-08	0.0268
2.56E-08	0.0261
2.56E-08	0.0253
2.57E-08	0.0244
2.57E-08	0.0235
2.58E-08	0.0226
2.58E-08	0.0216
2.59E-08	0.0207
2.59E-08	0.0197
2.60E-08	0.0188
2.60E-08	0.018
2.61E-08	0.0172
2.62E-08	0.0166
2.62E-08	0.016
2.63E-08	0.0155
2.63E-08	0.0152
2.64E-08	0.015
2.64E-08	0.0149
2.65E-08	0.015
2.65E-08	0.0152
2.66E-08	0.0154
2.66E-08	0.0159
2.67E-08	0.0164
2.67E-08	0.017
2.68E-08	0.0177
2.68E-08	0.0185
2.69E-08	0.0193
2.69E-08	0.0201
2.70E-08	0.021
2.70E-08	0.0218
2.71E-08	0.0226
2.71E-08	0.0234
2.72E-08	0.0241
2.72E-08	0.0248
2.73E-08	0.0254
2.74E-08	0.0259
2.74E-08	0.0262
2.75E-08	0.0265
2.75E-08	0.0266
2.76E-08	0.0266
2.76E-08	0.0265
2.77E-08	0.0262
2.77E-08	0.0259
2.78E-08	0.0254
2.78E-08	0.0249
2.79E-08	0.0242
2.79E-08	0.0235
2.80E-08	0.0227
2.80E-08	0.0218
2.81E-08	0.021
2.81E-08	0.0201
2.82E-08	0.0192
2.82E-08	0.0183
2.83E-08	0.0175
2.83E-08	0.0168
2.84E-08	0.0161
2.84E-08	0.0155
2.85E-08	0.0149
2.85E-08	0.0145
2.86E-08	0.0142
2.87E-08	0.014
2.87E-08	0.014
2.88E-08	0.014
2.88E-08	0.0142
2.89E-08	0.0145
2.89E-08	0.0149
2.90E-08	0.0154
2.90E-08	0.0159
2.91E-08	0.0166
2.91E-08	0.0173
2.92E-08	0.018
2.92E-08	0.0188
2.93E-08	0.0196
2.93E-08	0.0204
2.94E-08	0.0211
2.94E-08	0.0219
2.95E-08	0.0225
2.95E-08	0.0231
2.96E-08	0.0237
2.96E-08	0.0241
2.97E-08	0.0244
2.97E-08	0.0246
2.98E-08	0.0247
2.98E-08	0.0247
2.99E-08	0.0246
3.00E-08	0.0244
3.00E-08	0.024
3.01E-08	0.0236
3.01E-08	0.0231
3.02E-08	0.0225
3.02E-08	0.0218
3.03E-08	0.021
3.03E-08	0.0203
3.04E-08	0.0195
3.04E-08	0.0187
3.05E-08	0.0178
3.05E-08	0.0171
3.06E-08	0.0163
3.06E-08	0.0156
3.07E-08	0.015
3.07E-08	0.0144
3.08E-08	0.014
3.08E-08	0.0136
3.09E-08	0.0133
3.09E-08	0.0132
3.10E-08	0.0131
3.10E-08	0.0132
3.11E-08	0.0133
3.11E-08	0.0136
3.12E-08	0.014
3.13E-08	0.0144
3.13E-08	0.015
3.14E-08	0.0156
3.14E-08	0.0162
3.15E-08	0.0169
3.15E-08	0.0176
3.16E-08	0.0184
3.16E-08	0.0191
3.17E-08	0.0198
3.17E-08	0.0204
3.18E-08	0.021
3.18E-08	0.0216
3.19E-08	0.0221
3.19E-08	0.0224
3.20E-08	0.0227
3.20E-08	0.0229
3.21E-08	0.023
3.21E-08	0.023
3.22E-08	0.0229
3.22E-08	0.0227
3.23E-08	0.0224
3.23E-08	0.0219
3.24E-08	0.0214
3.24E-08	0.0209
3.25E-08	0.0202
3.26E-08	0.0196
3.26E-08	0.0188
3.27E-08	0.0181
3.27E-08	0.0173
3.28E-08	0.0166
3.28E-08	0.0159
3.29E-08	0.0152
3.29E-08	0.0146
3.30E-08	0.014
3.30E-08	0.0135
3.31E-08	0.0131
3.31E-08	0.0127
3.32E-08	0.0125
3.32E-08	0.0124
3.33E-08	0.0123
3.33E-08	0.0124
3.34E-08	0.0125
3.34E-08	0.0128
3.35E-08	0.0131
3.35E-08	0.0136
3.36E-08	0.0141
3.36E-08	0.0146
3.37E-08	0.0152
3.37E-08	0.0159
3.38E-08	0.0165
3.39E-08	0.0172
3.39E-08	0.0179
3.40E-08	0.0185
3.40E-08	0.0191
3.41E-08	0.0197
3.41E-08	0.0201
3.42E-08	0.0206
3.42E-08	0.0209
3.43E-08	0.0212
3.43E-08	0.0214
3.44E-08	0.0214
3.44E-08	0.0214
3.45E-08	0.0213
3.45E-08	0.0211
3.46E-08	0.0208
3.46E-08	0.0204
3.47E-08	0.0199
3.47E-08	0.0194
3.48E-08	0.0188
3.48E-08	0.0182
3.49E-08	0.0175
3.49E-08	0.0168
3.50E-08	0.0162
3.50E-08	0.0155
3.51E-08	0.0148
3.52E-08	0.0142
3.52E-08	0.0136
3.53E-08	0.0131
3.53E-08	0.0126
3.54E-08	0.0122
3.54E-08	0.0119
3.55E-08	0.0117
3.55E-08	0.0116
3.56E-08	0.0116
3.56E-08	0.0116
3.57E-08	0.0118
3.57E-08	0.012
3.58E-08	0.0124
3.58E-08	0.0128
3.59E-08	0.0132
3.59E-08	0.0137
3.60E-08	0.0143
3.60E-08	0.0149
3.61E-08	0.0155
3.61E-08	0.0161
3.62E-08	0.0167
3.62E-08	0.0173
3.63E-08	0.0179
3.63E-08	0.0184
3.64E-08	0.0188
3.65E-08	0.0192
3.65E-08	0.0195
3.66E-08	0.0198
3.66E-08	0.0199
3.67E-08	0.02
3.67E-08	0.0199
3.68E-08	0.0198
3.68E-08	0.0196
3.69E-08	0.0193
3.69E-08	0.019
3.70E-08	0.0185
3.70E-08	0.0181
3.71E-08	0.0175
3.71E-08	0.0169
3.72E-08	0.0163
3.72E-08	0.0157
3.73E-08	0.015
3.73E-08	0.0144
3.74E-08	0.0138
3.74E-08	0.0132
3.75E-08	0.0127
3.75E-08	0.0122
3.76E-08	0.0118
3.76E-08	0.0115
3.77E-08	0.0112
3.78E-08	0.011
3.78E-08	0.0109
3.79E-08	0.0109
3.79E-08	0.011
3.80E-08	0.0111
3.80E-08	0.0113
3.81E-08	0.0116
3.81E-08	0.012
3.82E-08	0.0124
3.82E-08	0.0129
3.83E-08	0.0134
3.83E-08	0.014
3.84E-08	0.0146
3.84E-08	0.0151
3.85E-08	0.0157
3.85E-08	0.0162
3.86E-08	0.0167
3.86E-08	0.0172
3.87E-08	0.0176
3.87E-08	0.0179
3.88E-08	0.0182
3.88E-08	0.0184
3.89E-08	0.0186
3.90E-08	0.0186
3.90E-08	0.0186
3.91E-08	0.0185
3.91E-08	0.0183
3.92E-08	0.018
3.92E-08	0.0177
3.93E-08	0.0173
3.93E-08	0.0168
3.94E-08	0.0163
3.94E-08	0.0158
3.95E-08	0.0152
3.95E-08	0.0146
3.96E-08	0.014
3.96E-08	0.0135
3.97E-08	0.0129
3.97E-08	0.0124
3.98E-08	0.0119
3.98E-08	0.0114
3.99E-08	0.0111
3.99E-08	0.0108
4.00E-08	0.0105
4.00E-08	0.0104
4.01E-08	0.0103
4.01E-08	0.0103
4.02E-08	0.0103
4.03E-08	0.0105
4.03E-08	0.0107
4.04E-08	0.011
4.04E-08	0.0113
4.05E-08	0.0117
4.05E-08	0.0122
4.06E-08	0.0126
4.06E-08	0.0131
4.07E-08	0.0137
4.07E-08	0.0142
4.08E-08	0.0147
4.08E-08	0.0152
4.09E-08	0.0156
4.09E-08	0.0161
4.10E-08	0.0164
4.10E-08	0.0168
4.11E-08	0.017
4.11E-08	0.0172
4.12E-08	0.0173
4.12E-08	0.0174
4.13E-08	0.0173
4.13E-08	0.0172
4.14E-08	0.017
4.14E-08	0.0168
4.15E-08	0.0165
4.16E-08	0.0161
4.16E-08	0.0157
4.17E-08	0.0152
4.17E-08	0.0147
4.18E-08	0.0142
4.18E-08	0.0136
4.19E-08	0.0131
4.19E-08	0.0126
4.20E-08	0.012
4.20E-08	0.0116
4.21E-08	0.0111
4.21E-08	0.0107
4.22E-08	0.0104
4.22E-08	0.0101
4.23E-08	0.0099
4.23E-08	0.0097
4.24E-08	0.0097
4.24E-08	0.0097
4.25E-08	0.0097
4.25E-08	0.0099
4.26E-08	0.0101
4.26E-08	0.0103
4.27E-08	0.0107
4.27E-08	0.011
4.28E-08	0.0115
4.29E-08	0.0119
4.29E-08	0.0124
4.30E-08	0.0128
4.30E-08	0.0133
4.31E-08	0.0138
4.31E-08	0.0142
4.32E-08	0.0147
4.32E-08	0.015
4.33E-08	0.0154
4.33E-08	0.0157
4.34E-08	0.0159
4.34E-08	0.0161
4.35E-08	0.0162
4.35E-08	0.0162
4.36E-08	0.0162
4.36E-08	0.016
4.37E-08	0.0159
4.37E-08	0.0156
4.38E-08	0.0153
4.38E-08	0.015
4.39E-08	0.0146
4.39E-08	0.0142
4.40E-08	0.0137
4.40E-08	0.0132
4.41E-08	0.0127
4.42E-08	0.0122
4.42E-08	0.0117
4.43E-08	0.0113
4.43E-08	0.0108
4.44E-08	0.0104
4.44E-08	0.0101
4.45E-08	0.0097
4.45E-08	0.0095
4.46E-08	0.0093
4.46E-08	0.0092
4.47E-08	0.0091
4.47E-08	0.0091
4.48E-08	0.0092
4.48E-08	0.0093
4.49E-08	0.0095
4.49E-08	0.0098
4.50E-08	0.0101
4.50E-08	0.0104
4.51E-08	0.0108
4.51E-08	0.0112
4.52E-08	0.0116
4.52E-08	0.0121
4.53E-08	0.0125
4.53E-08	0.0129
4.54E-08	0.0133
4.55E-08	0.0137
4.55E-08	0.0141
4.56E-08	0.0144
4.56E-08	0.0147
4.57E-08	0.0149
4.57E-08	0.015
4.58E-08	0.0151
4.58E-08	0.0151
4.59E-08	0.0151
4.59E-08	0.015
4.60E-08	0.0148
4.60E-08	0.0146
4.61E-08	0.0143
4.61E-08	0.014
4.62E-08	0.0136
4.62E-08	0.0132
4.63E-08	0.0128
4.63E-08	0.0123
4.64E-08	0.0119
4.64E-08	0.0114
4.65E-08	0.011
4.65E-08	0.0105
4.66E-08	0.0101
4.66E-08	0.0098
4.67E-08	0.0094
4.68E-08	0.0091
4.68E-08	0.0089
4.69E-08	0.0087
4.69E-08	0.0086
4.70E-08	0.0086
4.70E-08	0.0086
4.71E-08	0.0087
4.71E-08	0.0088
4.72E-08	0.009
4.72E-08	0.0092
4.73E-08	0.0095
4.73E-08	0.0098
4.74E-08	0.0102
4.74E-08	0.0105
4.75E-08	0.0109
4.75E-08	0.0113
4.76E-08	0.0117
4.76E-08	0.0121
4.77E-08	0.0125
4.77E-08	0.0129
4.78E-08	0.0132
4.78E-08	0.0135
4.79E-08	0.0137
4.79E-08	0.0139
4.80E-08	0.014
4.81E-08	0.0141
4.81E-08	0.0141
4.82E-08	0.0141
4.82E-08	0.014
4.83E-08	0.0138
4.83E-08	0.0136
4.84E-08	0.0133
4.84E-08	0.013
4.85E-08	0.0127
4.85E-08	0.0123
4.86E-08	0.0119
4.86E-08	0.0115
4.87E-08	0.0111
4.87E-08	0.0107
4.88E-08	0.0103
4.88E-08	0.0099
4.89E-08	0.0095
4.89E-08	0.0092
4.90E-08	0.0089
4.90E-08	0.0086
4.91E-08	0.0084
4.91E-08	0.0082
4.92E-08	0.0081
4.93E-08	0.0081
4.93E-08	0.0081
4.94E-08	0.0082
4.94E-08	0.0083
4.95E-08	0.0085
4.95E-08	0.0087
4.96E-08	0.0089
4.96E-08	0.0092
4.97E-08	0.0096
4.97E-08	0.0099
4.98E-08	0.0103
4.98E-08	0.0107
